date,equity,cash_free,cash_pending,state_cash_effective,n_tickers,max_concentration,out_of_target_band,ret_cdi,variant,top_n_param,buffer_k_param,rebalance_cadence_param,target_pct_param,hard_max_pct_param,max_weight_cap_param,is_rebalance_day,n_rebalance_days_cum,n_non_rebalance_days_cum,n_rebalance_sells_cum,n_concentration_trims_cum,regime_defensive_used,def_sell_25_cum,def_sell_50_cum,def_sell_100_cum,quarantine_size,quarantine_entries_cum,cost_total_cum
2020-12-02,215214.5753660341,88310.22457336744,0.0,0,7,0.23534004383233575,1,7.469e-05,V3,15,15,10,0.15,0.2,0.2,0,60,540,219,77,1,16,20,58,0,81,4443.505806418753
2020-12-03,214623.08201947052,0.46061800172962925,18440.016634718748,0,11,0.1500267860149306,1,7.469e-05,V3,15,15,10,0.15,0.2,0.2,1,61,540,222,78,1,16,20,58,0,81,4443.505806418753
2020-12-04,223475.61457788895,1848.3769945376225,24143.86992315,0,11,0.1713401011216573,1,7.469e-05,V3,15,15,10,0.15,0.2,0.2,0,61,541,222,78,1,17,20,58,1,82,4443.505806418753
2020-12-07,216475.4183369532,18441.992627244206,14563.838229975,0,11,0.15850173596427622,1,7.469e-05,V3,15,15,10,0.15,0.2,0.2,0,61,542,222,78,1,18,20,58,1,83,4443.505806418753
2020-12-08,220010.4564476809,25995.56571103923,7012.206609975,0,11,0.16378486814588775,1,7.469e-05,V3,15,15,10,0.15,0.2,0.2,0,61,543,222,78,1,18,20,58,0,83,4443.505806418753
2020-12-09,212974.29264919623,33010.237671528885,0.0,0,11,0.1585847736826723,1,7.469e-05,V3,15,15,10,0.15,0.2,0.2,0,61,544,222,78,1,18,20,58,0,83,4443.505806418753
2020-12-10,206888.3340733299,33012.703206180566,0.0,0,11,0.16293137141339376,1,7.469e-05,V3,15,15,10,0.15,0.2,0.2,0,61,545,222,78,1,18,20,58,0,83,4443.505806418753
2020-12-11,213932.37081725703,33015.16892498303,0.0,0,11,0.1574270143005552,1,7.469e-05,V3,15,15,10,0.15,0.2,0.2,0,61,546,222,78,1,18,20,58,0,83,4443.505806418753
2020-12-14,211859.8791191594,33017.63482795004,0.0,0,11,0.15895406407297688,1,7.469e-05,V3,15,15,10,0.15,0.2,0.2,0,61,547,222,78,1,18,20,58,0,83,4443.505806418753
2020-12-15,208273.04910007934,33020.10091509533,0.0,0,11,0.15815776521412367,1,7.469e-05,V3,15,15,10,0.15,0.2,0.2,0,61,548,222,78,1,18,20,58,0,83,4443.505806418753
2020-12-16,205971.54502283668,33022.56718643268,0.0,0,11,0.15885883652701732,1,7.469e-05,V3,15,15,10,0.15,0.2,0.2,0,61,549,222,78,1,18,20,58,0,83,4443.505806418753
2020-12-17,206588.24440232298,1.5803424549946543,105477.26237842799,0,8,0.15001434418333012,1,7.469e-05,V3,15,15,10,0.15,0.2,0.2,1,62,549,228,79,1,18,20,58,0,83,4443.505806418753
2020-12-18,206282.93723187334,43.277436533320014,105435.56851649999,0,8,0.15214290501478617,1,7.469e-05,V3,15,15,10,0.15,0.2,0.2,0,62,550,228,79,1,18,20,58,0,83,4443.505806418753
2020-12-21,208075.17574769355,105486.72416803753,0.0,0,8,0.1584771137861481,1,7.469e-05,V3,15,15,10,0.15,0.2,0.2,0,62,551,228,79,0,18,20,58,0,83,4443.505806418753
2020-12-22,210460.41402048164,105494.60297146563,0.0,0,8,0.16232303166958212,1,7.469e-05,V3,15,15,10,0.15,0.2,0.2,0,62,552,228,79,0,18,20,58,0,83,4443.505806418753
2020-12-23,211868.35299732158,105502.48236336156,0.0,0,8,0.1648694057655774,1,7.469e-05,V3,15,15,10,0.15,0.2,0.2,0,62,553,228,79,0,18,20,58,0,83,4443.505806418753
2020-12-28,211529.6351348493,105510.36234376927,0.0,0,8,0.16272916358247436,1,7.469e-05,V3,15,15,10,0.15,0.2,0.2,0,62,554,228,79,0,18,20,58,0,83,4443.505806418753
2020-12-29,209015.26464380074,105518.24291273272,0.0,0,8,0.1583565601584482,1,7.469e-05,V3,15,15,10,0.15,0.2,0.2,0,62,555,228,79,1,18,20,58,0,83,4443.505806418753
2020-12-30,211062.26541353588,105526.12407029586,0.0,0,8,0.15941281558177672,1,7.469e-05,V3,15,15,10,0.15,0.2,0.2,0,62,556,228,79,1,18,20,58,0,83,4443.505806418753
2021-01-04,212310.00436093064,105534.00581650266,0.0,0,8,0.15680787689101658,1,7.469e-05,V3,15,15,10,0.15,0.2,0.2,0,62,557,228,79,1,18,20,58,0,83,4443.505806418753
2021-01-05,216021.96464395308,105541.88815139708,0.0,0,8,0.1675487696861531,1,7.469e-05,V3,15,15,10,0.15,0.2,0.2,0,62,558,228,79,0,18,20,58,0,83,4443.505806418753
2021-01-06,222172.0484553841,1.047614137526426,83123.47491650457,0,11,0.15033967784974328,1,7.469e-05,V3,15,15,10,0.15,0.2,0.2,1,63,558,233,80,0,18,20,58,0,83,4443.505806418753
2021-01-07,227634.4898751706,43944.92090210161,39182.88362955,0,11,0.1535125455688322,1,7.469e-05,V3,15,15,10,0.15,0.2,0.2,0,63,559,233,80,0,18,20,58,0,83,4443.505806418753
2021-01-08,227964.6003053151,83134.01334737208,0.0,0,11,0.15808858020821287,1,7.469e-05,V3,15,15,10,0.15,0.2,0.2,0,63,560,233,80,0,18,20,58,0,83,4443.505806418753
2021-01-11,227350.915211763,83140.22262682898,0.0,0,11,0.15403351232336762,1,7.469e-05,V3,15,15,10,0.15,0.2,0.2,0,63,561,233,80,1,18,20,58,0,83,4443.505806418753
2021-01-12,228740.98231729696,83146.43237005698,0.0,0,11,0.1566028948424746,1,7.469e-05,V3,15,15,10,0.15,0.2,0.2,0,63,562,233,80,1,18,20,58,0,83,4443.505806418753
2021-01-13,225378.22330344067,83152.6425770907,0.0,0,11,0.15727229312779342,1,7.469e-05,V3,15,15,10,0.15,0.2,0.2,0,63,563,233,80,1,18,20,58,0,83,4443.505806418753
2021-01-14,227347.02224241477,83158.85324796477,0.0,0,11,0.1597667725828851,1,7.469e-05,V3,15,15,10,0.15,0.2,0.2,0,63,564,233,80,1,18,20,58,0,83,4443.505806418753
2021-01-15,230928.01991845784,83165.06438271386,0.0,0,11,0.1694385116791647,1,7.469e-05,V3,15,15,10,0.15,0.2,0.2,0,63,565,233,80,1,18,20,58,0,83,4443.505806418753
2021-01-18,232186.68374742058,83171.2759813726,0.0,0,11,0.17585633827484135,1,7.469e-05,V3,15,15,10,0.15,0.2,0.2,0,63,566,233,80,1,18,20,58,0,83,4443.505806418753
2021-01-19,231816.24180496566,83177.48804397564,0.0,0,11,0.17577715729807483,1,7.469e-05,V3,15,15,10,0.15,0.2,0.2,0,63,567,233,80,1,18,20,58,0,83,4443.505806418753
2021-01-20,233786.77709128158,0.7271052790700346,80180.14620900247,0,8,0.15018257421073516,1,7.469e-05,V3,15,15,10,0.15,0.2,0.2,1,64,567,240,82,1,18,20,58,0,83,4443.505806418753
2021-01-21,227915.67633124866,32559.225978248658,47624.07900299999,0,8,0.15505734651019557,1,7.469e-05,V3,15,15,10,0.15,0.2,0.2,0,64,568,240,82,1,18,20,58,0,83,4443.505806418753
2021-01-22,219984.21090529766,80189.2938722977,6398.4,0,8,0.15382922192796822,1,7.469e-05,V3,15,15,10,0.15,0.2,0.2,0,64,569,240,82,1,19,20,58,1,84,4443.505806418753
2021-01-26,221813.017125657,80195.28321065701,44946.44058,0,8,0.1568888988164559,1,7.469e-05,V3,15,15,10,0.15,0.2,0.2,0,64,570,240,82,1,20,20,59,2,86,4443.505806418753
2021-01-27,220834.54613685602,86600.150892856,38548.04058,0,8,0.1463358001060806,1,7.469e-05,V3,15,15,10,0.15,0.2,0.2,0,64,571,240,82,1,20,20,59,1,86,4443.505806418753
2021-01-28,224722.8847252771,125157.53879127711,6859.8846,0,8,0.14130096291180405,1,7.469e-05,V3,15,15,10,0.15,0.2,0.2,0,64,572,240,82,0,22,20,59,2,87,4443.505806418753
2021-01-29,223146.7954658494,125166.88680784943,6859.8846,0,8,0.14443442906144052,1,7.469e-05,V3,15,15,10,0.15,0.2,0.2,0,64,573,240,82,0,22,20,59,2,87,4443.505806418753
