date,variant,ticker,event,score,z_prev,sell_pct,sold_shares,proceeds_net,trade_cost,settle_dt,is_rebalance_day,weight_before,weight_cap,value_sold_gross
2020-11-18,V1,CSNA3,rebalance_sell,,,1.0,1465,28736.114175000002,7.185825,2020-11-23,1,,,
2020-11-18,V1,DEEC34,rebalance_sell,,,1.0,332,15070.128852068397,3.7684743315999993,2020-11-19,1,,,
2020-11-18,V1,RSUL3,rebalance_sell,,,1.0,4,0.39990000000000003,0.0001,2020-11-23,1,,,
2020-11-18,V1,T2TD34,rebalance_sell,,,1.0,1,4.087551400614,0.001022143386,2020-11-19,1,,,
2020-11-18,V1,TPRY34,concentration_trim,,,,11,1628.733810726,0.40728527400000003,2020-11-19,1,0.15874771563961665,0.2,1738.3322601318214
2020-11-26,V1,A2XO34,rebalance_sell,,,1.0,824,31102.322973542,7.777525124666667,2020-11-27,1,,,
2020-11-26,V1,SNSY6,rebalance_sell,,,1.0,413,4752.4415925,1.1884075,2020-11-30,1,,,
2020-11-26,V1,CEBR6,concentration_trim,,,,13,343.1142,0.0858,2020-11-30,1,0.1517681215558825,0.2,360.7725606932836
2020-11-26,V1,TPRY34,concentration_trim,,,,8,1263.3142444620003,0.31590753800000004,2020-11-27,1,0.15637242284170014,0.2,1300.2467686932941
2020-12-03,V1,CEBR6,concentration_trim,,,,74,2167.6579500000003,0.54205,2020-12-07,1,0.16033649791364726,0.2,2191.1223935940834
2020-12-10,V1,LUXM4,rebalance_sell,,,1.0,3903,30236.0055084,7.560891600000001,2020-12-14,1,,,
2020-12-10,V1,RCSL3,rebalance_sell,,,1.0,1063,28215.5943375,7.0556625,2020-12-14,1,,,
2020-12-10,V1,RNEW3,rebalance_sell,,,1.0,1,1.16310915,0.00029085,2020-12-14,1,,,
2020-12-10,V1,TASA4,rebalance_sell,,,1.0,1326,17739.8307333,4.4360667000000005,2020-12-14,1,,,
2020-12-10,V1,CEBR3,concentration_trim,,,,95,2469.3825,0.6175,2020-12-14,1,0.16214134773654246,0.2,2478.419804657362
2020-12-10,V1,CEBR6,concentration_trim,,,,88,2700.9246,0.6754,2020-12-14,1,0.16332833750111111,0.2,2720.7124296573566
2020-12-17,V1,LUXM4,rebalance_sell,,,1.0,1,7.685578125,0.001921875,2020-12-21,1,,,
2020-12-17,V1,RCSL3,rebalance_sell,,,1.0,2,49.967504999999996,0.012495,2020-12-21,1,,,
2020-12-17,V1,TASA3,rebalance_sell,,,1.0,2225,31364.656875,7.843125000000001,2020-12-21,1,,,
2020-12-28,V1,CEBR3,rebalance_sell,,,1.0,1178,29442.6375,7.3625,2020-12-30,1,,,
2020-12-28,V1,L1RC34,rebalance_sell,,,1.0,1,5.667418927329546,0.0014172090340909091,2020-12-29,1,,,
