sample_group,signal,lookback_L,n,in_top_n_next_rate,became_instavel_1_rate,became_instavel_3_rate,became_instavel_5_rate,log_ret_1_mean,log_ret_1_std,log_ret_3_mean,log_ret_3_std,log_ret_5_mean,log_ret_5_std
CONSOLIDADO,ESTAVEL,5,2978,0.7169241101410343,0.07085292142377435,0.13801208865010073,0.19341840161182,0.00033750159322634346,0.03841349935476846,0.0009489938818780002,0.06832239930021669,0.001019853060793242,0.08971759526950754
CONSOLIDADO,SUBINDO,5,1736,0.6486175115207373,0.07027649769585254,0.12788018433179724,0.17569124423963134,0.0010439195330455473,0.03943730776756434,0.0027979405086045782,0.063801336979807,0.003212844515387439,0.08467538708631338
CONSOLIDADO,CAINDO,10,1396,0.49140401146131807,0.05659025787965616,0.11604584527220631,0.17550143266475646,-0.00016938837878511831,0.03430387253533747,-0.0022562481055917534,0.06607259131204082,-0.006836376939045619,0.08977494486316112
CONSOLIDADO,ESTAVEL,10,2144,0.6921641791044776,0.06996268656716417,0.13852611940298507,0.18983208955223882,0.0003131251121695622,0.0391766954094093,0.0009592206774695074,0.06936982856468982,0.001135747268005224,0.08654496574518064
CONSOLIDADO,SUBINDO,10,2721,0.6692392502756339,0.06504961411245866,0.1231165012862918,0.17603822124219037,0.0009060659196636369,0.03812016820959411,0.0027767088800894233,0.06345698751626264,0.00507259466549075,0.08573175803887427
IGNITION_TRUE,CAINDO,1,233,0.43776824034334766,0.13733905579399142,0.18025751072961374,0.2145922746781116,-0.004757856201725089,0.047268317522626065,0.0007492251420246665,0.07599395143378225,0.0031243052631820148,0.10791168596987781
IGNITION_TRUE,ESTAVEL,1,658,0.4756838905775076,0.0911854103343465,0.14285714285714285,0.17477203647416414,-0.0008164376447849726,0.0396544462767003,0.0016375451483211347,0.07108280981210106,0.0037220364470344075,0.09389922729169667
IGNITION_TRUE,SUBINDO,1,1050,0.40190476190476193,0.15142857142857144,0.2,0.24,-0.0035672004869707606,0.04554487768868593,-0.008115866692394232,0.08344039328873185,-0.005861588158444455,0.09908990503583723
IGNITION_TRUE,CAINDO,2,173,0.4161849710982659,0.12138728323699421,0.15606936416184972,0.18497109826589594,-0.0030385739122270623,0.03559680362709459,-0.0014795148937754496,0.06722221371822436,0.004001615671103253,0.09269820223097767
IGNITION_TRUE,ESTAVEL,2,394,0.5228426395939086,0.10406091370558376,0.14974619289340102,0.17258883248730963,-0.0008587240074921886,0.03762786965282715,0.007958413666506731,0.06957945176029125,0.011128538396051785,0.08917211505438642
IGNITION_TRUE,SUBINDO,2,1368,0.40497076023391815,0.13669590643274854,0.18859649122807018,0.23026315789473684,-0.003244677231531769,0.04630955096755633,-0.007293528068193656,0.08196583596770572,-0.005820028872568058,0.10146201592191055
IGNITION_TRUE,CAINDO,3,135,0.4444444444444444,0.05925925925925926,0.1037037037037037,0.13333333333333333,-0.0009813336990515294,0.037425340287555696,0.0010159359120303414,0.06536395620885463,0.002704218132060329,0.07920375993792315
IGNITION_TRUE,ESTAVEL,3,228,0.5307017543859649,0.07017543859649122,0.13596491228070176,0.16666666666666666,0.003140565240834962,0.03302265774846643,0.00933808825808267,0.07271984101685991,0.005814514869558962,0.09567282311167676
IGNITION_TRUE,SUBINDO,3,1566,0.4125159642401022,0.14303959131545338,0.19029374201787994,0.22860791826309068,-0.003706269692823905,0.045561384098205045,-0.0059689883552014236,0.08023266038737707,-0.0029169636789411675,0.10051250635585894
IGNITION_TRUE,CAINDO,5,41,0.5365853658536586,0.07317073170731707,0.0975609756097561,0.0975609756097561,0.010916643140806882,0.03757983892674068,0.0050634549911087534,0.05902351257942836,0.005829241426057087,0.07693496469273758
IGNITION_TRUE,ESTAVEL,5,60,0.5666666666666667,0.15,0.2,0.2,-0.0007581228932993388,0.045037078432612815,0.010177511593643824,0.05905182283211412,0.014885067003276352,0.07166850178390897
IGNITION_TRUE,SUBINDO,5,1815,0.4203856749311295,0.12947658402203857,0.1796143250688705,0.218732782369146,-0.003083149434886026,0.04391160404559859,-0.004332495870333276,0.07963684701011996,-0.0019992655820259037,0.10004316614600274
IGNITION_TRUE,CAINDO,10,18,0.2777777777777778,0.0,0.05555555555555555,0.1111111111111111,0.0016386547081389928,0.02404763684599828,0.013798719163435499,0.041031088291613185,0.013437092713859367,0.06134662941369962
IGNITION_TRUE,ESTAVEL,10,23,0.391304347826087,0.043478260869565216,0.08695652173913043,0.08695652173913043,0.008060829054971526,0.030945132730710836,0.021909121013374118,0.05680187774935341,0.01842282663946492,0.07233936207459526
IGNITION_TRUE,SUBINDO,10,1860,0.42849462365591395,0.13225806451612904,0.18225806451612903,0.21989247311827956,-0.0028609443269336987,0.04425724171286677,-0.003948384118967051,0.07941323582493141,-0.0015030548477775946,0.09973849193282311
LATERAL_STRENGTH,CAINDO,1,369,0.43089430894308944,0.07317073170731707,0.13008130081300814,0.16260162601626016,0.0002401554378171505,0.028847588027962234,0.0034654888545925613,0.06847665650311509,0.003987476558765735,0.0754610035930013
LATERAL_STRENGTH,ESTAVEL,1,1283,0.5767731878409976,0.060795011691348405,0.1122369446609509,0.16601714731098988,0.000779376164732805,0.03510814098674615,0.0024971237961193948,0.05816529607576946,0.005400333933941978,0.07580288774556425
LATERAL_STRENGTH,SUBINDO,1,1127,0.46672582076308783,0.08695652173913043,0.13930789707187222,0.1836734693877551,-0.00022404224562589797,0.03524516913435927,0.0007044376597271421,0.0676925267504096,-0.0004673235176099026,0.07706728364303055
LATERAL_STRENGTH,CAINDO,2,370,0.44054054054054054,0.07027027027027027,0.11891891891891893,0.14864864864864866,0.0012568751918374743,0.02917062318067044,0.001552612722208788,0.04938188547331023,0.0012674017538566121,0.06273520688892553
LATERAL_STRENGTH,ESTAVEL,2,968,0.5702479338842975,0.06198347107438017,0.12293388429752067,0.17355371900826447,-0.00022141871920303887,0.03311238969211618,0.0032332945810265405,0.06653981236119393,0.00505564916491404,0.07671615079631233
LATERAL_STRENGTH,SUBINDO,2,1441,0.49271339347675225,0.08119361554476058,0.12907702984038863,0.17834836918806385,0.00040621156439625674,0.03642853937749647,0.0010910344195887473,0.0647809717807914,0.001742211410494111,0.07915092629044805
LATERAL_STRENGTH,CAINDO,3,305,0.46885245901639344,0.05245901639344262,0.08524590163934426,0.12786885245901639,0.00042895111238927487,0.029461064033844207,-0.00023074243806084306,0.048671539616084517,0.00048307828713496263,0.06472190871732375
LATERAL_STRENGTH,ESTAVEL,3,737,0.5617367706919946,0.05698778833107191,0.11533242876526459,0.14925373134328357,0.0013966431039900923,0.02946541340786564,0.005129349947201989,0.0527204661780569,0.008687280364190593,0.07203873076722653
LATERAL_STRENGTH,SUBINDO,3,1737,0.49971214738054115,0.08347725964306275,0.13701784686240645,0.19055843408175013,-0.0001865830119937226,0.0370405467838443,0.0009018549181341494,0.06977360378097987,0.0007619281388031787,0.0797650252515936
LATERAL_STRENGTH,CAINDO,5,179,0.3854748603351955,0.07262569832402235,0.10614525139664804,0.13966480446927373,-0.0005501728403518004,0.038974689452355056,-0.0034131183606221816,0.05842648172536373,-0.0003979299359132172,0.06901047877955016
LATERAL_STRENGTH,ESTAVEL,5,429,0.5524475524475524,0.06526806526806526,0.10023310023310024,0.1561771561771562,0.0007214095737939565,0.031498295537639096,0.0052782895200164884,0.06194819419021113,0.008162208726708897,0.07359184237353361
LATERAL_STRENGTH,SUBINDO,5,2171,0.5154306771073238,0.07461999078765545,0.1321971441731921,0.17871948410870567,0.0002879122967994911,0.03454865786743835,0.0016688339211159023,0.0642810139162199,0.002046511099887656,0.07737367199982091
LATERAL_STRENGTH,CAINDO,10,131,0.366412213740458,0.04580152671755725,0.06870229007633588,0.12213740458015267,0.002958119529558913,0.025475178924518612,0.008540528756542709,0.04827981968681167,0.004953895561166302,0.08179298295817061
LATERAL_STRENGTH,ESTAVEL,10,206,0.49514563106796117,0.05339805825242718,0.11650485436893204,0.20388349514563106,0.002455133146325841,0.030090153177653574,-0.00031782770441675243,0.05746940948972439,0.0032883192651623288,0.07525385541987033
LATERAL_STRENGTH,SUBINDO,10,2437,0.5227739023389413,0.07632334837915469,0.12966762412802627,0.17316372589249077,3.9534003762290445e-05,0.03511709589323385,0.001874285065310218,0.06466509455395822,0.002849606734525042,0.07597057095193259
TOPN_10,CAINDO,1,1541,0.4717715768981181,0.07657365347177157,0.13303049967553537,0.16872160934458144,0.0006414103816093405,0.0350888178797591,0.003052508253384748,0.06675363769575779,0.004210582911712773,0.08555554612198969
TOPN_10,ESTAVEL,1,6138,0.6453242098403389,0.06663408276311503,0.12447051156728577,0.17970022808732486,-0.0002186114781199325,0.03837000877468516,0.00031133098121698664,0.06598482891721304,0.00041924072497015024,0.08702626403626292
TOPN_10,SUBINDO,1,3316,0.4752714113389626,0.10042219541616405,0.15681544028950542,0.2008443908323281,-0.0004170704658099565,0.03891472056203323,-0.0007260029048501037,0.07196393860556619,0.0007448755977441353,0.08667661536612656
TOPN_10,CAINDO,2,1745,0.47621776504297997,0.0664756446991404,0.11862464183381088,0.15816618911174785,0.0004367009850737609,0.0333225873158287,0.0012883417046163992,0.06266108003389166,0.0004885159840964498,0.0847881798167756
TOPN_10,ESTAVEL,2,4993,0.6659323052273183,0.06909673542960144,0.13158421790506708,0.1870618866412978,9.511865362085153e-05,0.03820114085491427,0.001370095608557783,0.06792789202772558,0.0016959018423144145,0.0866268196113649
TOPN_10,SUBINDO,2,4251,0.4947071277346507,0.09338979063749706,0.1465537520583392,0.19219007292401788,-0.0006786102558601505,0.039716325630218166,-0.001107952511732144,0.06994938728316771,0.0005420949488074173,0.08758231214917504
TOPN_10,CAINDO,3,1817,0.4826637314254265,0.05943863511282334,0.10731975784259769,0.15410016510731975,0.00043519374367634013,0.03410345659532909,0.0007126945426689941,0.06486382897746652,-0.00041751720222708415,0.08517407262712581
TOPN_10,ESTAVEL,3,4254,0.6810061118946874,0.06346967559943582,0.12834978843441466,0.18312176774800187,0.00037727252268094383,0.03725570699147667,0.0007622526193109345,0.06566081231707202,0.001917019853562268,0.08652540334820923
TOPN_10,SUBINDO,3,4912,0.504885993485342,0.09751628664495114,0.15166938110749187,0.19686482084690554,-0.0008064304559944375,0.040091544938147705,-2.8860730830019815e-05,0.07088320188975201,0.0008623493064109909,0.08744978237442606
TOPN_10,CAINDO,5,1781,0.46715328467153283,0.04997192588433464,0.10331274564851207,0.15721504772599662,0.00019688010589132384,0.034773139928040084,-0.0010590266621812274,0.06381268768408908,-0.0010167124986346996,0.08304442885911861
TOPN_10,ESTAVEL,5,3467,0.6939717334871647,0.07153158350158638,0.13441015286991637,0.1889241419094318,0.0003660447297916638,0.03775419407617219,0.0016444016959729993,0.06743942184341566,0.0021435863798664467,0.08764331331554401
