date,label,adtv_threshold,pct_threshold,n_universe
2019-07-03,V_ADTV100000_PCT80,100000.0,0.8,0
2019-07-04,V_ADTV100000_PCT80,100000.0,0.8,0
2019-07-05,V_ADTV100000_PCT80,100000.0,0.8,0
2019-07-08,V_ADTV100000_PCT80,100000.0,0.8,0
2019-07-10,V_ADTV100000_PCT80,100000.0,0.8,0
2019-07-11,V_ADTV100000_PCT80,100000.0,0.8,0
2019-07-12,V_ADTV100000_PCT80,100000.0,0.8,0
2019-07-15,V_ADTV100000_PCT80,100000.0,0.8,0
2019-07-16,V_ADTV100000_PCT80,100000.0,0.8,0
2019-07-17,V_ADTV100000_PCT80,100000.0,0.8,0
2019-07-18,V_ADTV100000_PCT80,100000.0,0.8,0
2019-07-19,V_ADTV100000_PCT80,100000.0,0.8,0
2019-07-22,V_ADTV100000_PCT80,100000.0,0.8,0
2019-07-23,V_ADTV100000_PCT80,100000.0,0.8,0
2019-07-24,V_ADTV100000_PCT80,100000.0,0.8,0
2019-07-25,V_ADTV100000_PCT80,100000.0,0.8,0
2019-07-26,V_ADTV100000_PCT80,100000.0,0.8,0
2019-07-29,V_ADTV100000_PCT80,100000.0,0.8,0
2019-07-30,V_ADTV100000_PCT80,100000.0,0.8,0
2019-07-31,V_ADTV100000_PCT80,100000.0,0.8,0
2019-08-01,V_ADTV100000_PCT80,100000.0,0.8,0
2019-08-02,V_ADTV100000_PCT80,100000.0,0.8,0
2019-08-05,V_ADTV100000_PCT80,100000.0,0.8,0
2019-08-06,V_ADTV100000_PCT80,100000.0,0.8,0
2019-08-07,V_ADTV100000_PCT80,100000.0,0.8,0
2019-08-08,V_ADTV100000_PCT80,100000.0,0.8,0
2019-08-09,V_ADTV100000_PCT80,100000.0,0.8,0
2019-08-12,V_ADTV100000_PCT80,100000.0,0.8,0
2019-08-13,V_ADTV100000_PCT80,100000.0,0.8,0
2019-08-14,V_ADTV100000_PCT80,100000.0,0.8,0
2019-08-15,V_ADTV100000_PCT80,100000.0,0.8,0
2019-08-16,V_ADTV100000_PCT80,100000.0,0.8,0
2019-08-19,V_ADTV100000_PCT80,100000.0,0.8,0
2019-08-20,V_ADTV100000_PCT80,100000.0,0.8,0
2019-08-21,V_ADTV100000_PCT80,100000.0,0.8,0
2019-08-22,V_ADTV100000_PCT80,100000.0,0.8,0
2019-08-23,V_ADTV100000_PCT80,100000.0,0.8,0
2019-08-26,V_ADTV100000_PCT80,100000.0,0.8,0
2019-08-27,V_ADTV100000_PCT80,100000.0,0.8,0
2019-08-28,V_ADTV100000_PCT80,100000.0,0.8,0
2019-08-29,V_ADTV100000_PCT80,100000.0,0.8,0
2019-08-30,V_ADTV100000_PCT80,100000.0,0.8,0
2019-09-02,V_ADTV100000_PCT80,100000.0,0.8,0
2019-09-03,V_ADTV100000_PCT80,100000.0,0.8,0
2019-09-04,V_ADTV100000_PCT80,100000.0,0.8,0
2019-09-05,V_ADTV100000_PCT80,100000.0,0.8,0
2019-09-06,V_ADTV100000_PCT80,100000.0,0.8,0
2019-09-09,V_ADTV100000_PCT80,100000.0,0.8,0
2019-09-10,V_ADTV100000_PCT80,100000.0,0.8,0
2019-09-11,V_ADTV100000_PCT80,100000.0,0.8,0
2019-09-12,V_ADTV100000_PCT80,100000.0,0.8,0
2019-09-13,V_ADTV100000_PCT80,100000.0,0.8,0
2019-09-16,V_ADTV100000_PCT80,100000.0,0.8,0
2019-09-17,V_ADTV100000_PCT80,100000.0,0.8,0
2019-09-18,V_ADTV100000_PCT80,100000.0,0.8,0
2019-09-19,V_ADTV100000_PCT80,100000.0,0.8,0
2019-09-20,V_ADTV100000_PCT80,100000.0,0.8,0
2019-09-23,V_ADTV100000_PCT80,100000.0,0.8,0
2019-09-24,V_ADTV100000_PCT80,100000.0,0.8,0
2019-09-25,V_ADTV100000_PCT80,100000.0,0.8,0
2019-09-26,V_ADTV100000_PCT80,100000.0,0.8,0
2019-09-27,V_ADTV100000_PCT80,100000.0,0.8,0
2019-09-30,V_ADTV100000_PCT80,100000.0,0.8,0
2019-10-01,V_ADTV100000_PCT80,100000.0,0.8,0
2019-10-02,V_ADTV100000_PCT80,100000.0,0.8,0
2019-10-03,V_ADTV100000_PCT80,100000.0,0.8,0
2019-10-04,V_ADTV100000_PCT80,100000.0,0.8,0
2019-10-07,V_ADTV100000_PCT80,100000.0,0.8,0
2019-10-08,V_ADTV100000_PCT80,100000.0,0.8,0
2019-10-09,V_ADTV100000_PCT80,100000.0,0.8,0
2019-10-10,V_ADTV100000_PCT80,100000.0,0.8,0
2019-10-11,V_ADTV100000_PCT80,100000.0,0.8,0
2019-10-14,V_ADTV100000_PCT80,100000.0,0.8,0
2019-10-15,V_ADTV100000_PCT80,100000.0,0.8,0
2019-10-16,V_ADTV100000_PCT80,100000.0,0.8,0
2019-10-17,V_ADTV100000_PCT80,100000.0,0.8,0
2019-10-18,V_ADTV100000_PCT80,100000.0,0.8,0
2019-10-21,V_ADTV100000_PCT80,100000.0,0.8,0
2019-10-22,V_ADTV100000_PCT80,100000.0,0.8,0
2019-10-23,V_ADTV100000_PCT80,100000.0,0.8,0
2019-10-24,V_ADTV100000_PCT80,100000.0,0.8,0
2019-10-25,V_ADTV100000_PCT80,100000.0,0.8,0
2019-10-28,V_ADTV100000_PCT80,100000.0,0.8,0
2019-10-29,V_ADTV100000_PCT80,100000.0,0.8,0
2019-10-30,V_ADTV100000_PCT80,100000.0,0.8,0
2019-10-31,V_ADTV100000_PCT80,100000.0,0.8,0
2019-11-01,V_ADTV100000_PCT80,100000.0,0.8,0
2019-11-04,V_ADTV100000_PCT80,100000.0,0.8,0
2019-11-05,V_ADTV100000_PCT80,100000.0,0.8,0
2019-11-06,V_ADTV100000_PCT80,100000.0,0.8,0
2019-11-07,V_ADTV100000_PCT80,100000.0,0.8,0
2019-11-08,V_ADTV100000_PCT80,100000.0,0.8,0
2019-11-11,V_ADTV100000_PCT80,100000.0,0.8,0
2019-11-12,V_ADTV100000_PCT80,100000.0,0.8,0
2019-11-13,V_ADTV100000_PCT80,100000.0,0.8,0
2019-11-14,V_ADTV100000_PCT80,100000.0,0.8,0
2019-11-18,V_ADTV100000_PCT80,100000.0,0.8,0
2019-11-19,V_ADTV100000_PCT80,100000.0,0.8,0
2019-11-21,V_ADTV100000_PCT80,100000.0,0.8,0
2019-11-22,V_ADTV100000_PCT80,100000.0,0.8,0
2019-11-25,V_ADTV100000_PCT80,100000.0,0.8,0
2019-11-26,V_ADTV100000_PCT80,100000.0,0.8,0
2019-11-27,V_ADTV100000_PCT80,100000.0,0.8,0
2019-11-28,V_ADTV100000_PCT80,100000.0,0.8,0
2019-11-29,V_ADTV100000_PCT80,100000.0,0.8,0
2019-12-02,V_ADTV100000_PCT80,100000.0,0.8,0
2019-12-03,V_ADTV100000_PCT80,100000.0,0.8,0
2019-12-04,V_ADTV100000_PCT80,100000.0,0.8,0
2019-12-05,V_ADTV100000_PCT80,100000.0,0.8,0
2019-12-06,V_ADTV100000_PCT80,100000.0,0.8,0
2019-12-09,V_ADTV100000_PCT80,100000.0,0.8,0
2019-12-10,V_ADTV100000_PCT80,100000.0,0.8,0
2019-12-11,V_ADTV100000_PCT80,100000.0,0.8,0
2019-12-12,V_ADTV100000_PCT80,100000.0,0.8,0
2019-12-13,V_ADTV100000_PCT80,100000.0,0.8,0
2019-12-16,V_ADTV100000_PCT80,100000.0,0.8,0
2019-12-17,V_ADTV100000_PCT80,100000.0,0.8,0
2019-12-18,V_ADTV100000_PCT80,100000.0,0.8,0
2019-12-19,V_ADTV100000_PCT80,100000.0,0.8,0
2019-12-20,V_ADTV100000_PCT80,100000.0,0.8,0
2019-12-23,V_ADTV100000_PCT80,100000.0,0.8,0
2019-12-26,V_ADTV100000_PCT80,100000.0,0.8,0
2019-12-27,V_ADTV100000_PCT80,100000.0,0.8,0
2019-12-30,V_ADTV100000_PCT80,100000.0,0.8,0
2020-01-02,V_ADTV100000_PCT80,100000.0,0.8,0
2020-01-03,V_ADTV100000_PCT80,100000.0,0.8,0
2020-01-06,V_ADTV100000_PCT80,100000.0,0.8,0
2020-01-07,V_ADTV100000_PCT80,100000.0,0.8,0
2020-01-08,V_ADTV100000_PCT80,100000.0,0.8,0
2020-01-09,V_ADTV100000_PCT80,100000.0,0.8,0
2020-01-10,V_ADTV100000_PCT80,100000.0,0.8,0
2020-01-13,V_ADTV100000_PCT80,100000.0,0.8,0
2020-01-14,V_ADTV100000_PCT80,100000.0,0.8,0
2020-01-15,V_ADTV100000_PCT80,100000.0,0.8,0
2020-01-16,V_ADTV100000_PCT80,100000.0,0.8,0
2020-01-17,V_ADTV100000_PCT80,100000.0,0.8,0
2020-01-20,V_ADTV100000_PCT80,100000.0,0.8,0
2020-01-21,V_ADTV100000_PCT80,100000.0,0.8,0
2020-01-22,V_ADTV100000_PCT80,100000.0,0.8,0
2020-01-23,V_ADTV100000_PCT80,100000.0,0.8,0
2020-01-24,V_ADTV100000_PCT80,100000.0,0.8,0
2020-01-27,V_ADTV100000_PCT80,100000.0,0.8,0
2020-01-28,V_ADTV100000_PCT80,100000.0,0.8,0
2020-01-29,V_ADTV100000_PCT80,100000.0,0.8,0
2020-01-30,V_ADTV100000_PCT80,100000.0,0.8,0
2020-01-31,V_ADTV100000_PCT80,100000.0,0.8,0
2020-02-03,V_ADTV100000_PCT80,100000.0,0.8,0
2020-02-04,V_ADTV100000_PCT80,100000.0,0.8,0
2020-02-05,V_ADTV100000_PCT80,100000.0,0.8,0
2020-02-06,V_ADTV100000_PCT80,100000.0,0.8,0
2020-02-07,V_ADTV100000_PCT80,100000.0,0.8,0
2020-02-10,V_ADTV100000_PCT80,100000.0,0.8,0
2020-02-11,V_ADTV100000_PCT80,100000.0,0.8,0
2020-02-12,V_ADTV100000_PCT80,100000.0,0.8,0
2020-02-13,V_ADTV100000_PCT80,100000.0,0.8,0
2020-02-14,V_ADTV100000_PCT80,100000.0,0.8,0
2020-02-17,V_ADTV100000_PCT80,100000.0,0.8,0
2020-02-18,V_ADTV100000_PCT80,100000.0,0.8,0
2020-02-19,V_ADTV100000_PCT80,100000.0,0.8,0
2020-02-20,V_ADTV100000_PCT80,100000.0,0.8,0
2020-02-21,V_ADTV100000_PCT80,100000.0,0.8,0
2020-02-26,V_ADTV100000_PCT80,100000.0,0.8,0
2020-02-27,V_ADTV100000_PCT80,100000.0,0.8,0
2020-02-28,V_ADTV100000_PCT80,100000.0,0.8,0
2020-03-02,V_ADTV100000_PCT80,100000.0,0.8,0
2020-03-03,V_ADTV100000_PCT80,100000.0,0.8,0
2020-03-04,V_ADTV100000_PCT80,100000.0,0.8,0
2020-03-05,V_ADTV100000_PCT80,100000.0,0.8,0
2020-03-06,V_ADTV100000_PCT80,100000.0,0.8,0
2020-03-09,V_ADTV100000_PCT80,100000.0,0.8,0
2020-03-10,V_ADTV100000_PCT80,100000.0,0.8,0
2020-03-11,V_ADTV100000_PCT80,100000.0,0.8,0
2020-03-12,V_ADTV100000_PCT80,100000.0,0.8,0
2020-03-13,V_ADTV100000_PCT80,100000.0,0.8,0
2020-03-16,V_ADTV100000_PCT80,100000.0,0.8,0
2020-03-17,V_ADTV100000_PCT80,100000.0,0.8,0
2020-03-18,V_ADTV100000_PCT80,100000.0,0.8,0
2020-03-19,V_ADTV100000_PCT80,100000.0,0.8,0
2020-03-20,V_ADTV100000_PCT80,100000.0,0.8,0
2020-03-23,V_ADTV100000_PCT80,100000.0,0.8,0
2020-03-24,V_ADTV100000_PCT80,100000.0,0.8,0
2020-03-25,V_ADTV100000_PCT80,100000.0,0.8,0
2020-03-26,V_ADTV100000_PCT80,100000.0,0.8,0
2020-03-27,V_ADTV100000_PCT80,100000.0,0.8,0
2020-03-30,V_ADTV100000_PCT80,100000.0,0.8,0
2020-03-31,V_ADTV100000_PCT80,100000.0,0.8,0
2020-04-01,V_ADTV100000_PCT80,100000.0,0.8,0
2020-04-02,V_ADTV100000_PCT80,100000.0,0.8,0
2020-04-03,V_ADTV100000_PCT80,100000.0,0.8,0
2020-04-06,V_ADTV100000_PCT80,100000.0,0.8,0
2020-04-07,V_ADTV100000_PCT80,100000.0,0.8,0
2020-04-08,V_ADTV100000_PCT80,100000.0,0.8,0
2020-04-09,V_ADTV100000_PCT80,100000.0,0.8,0
2020-04-13,V_ADTV100000_PCT80,100000.0,0.8,0
2020-04-14,V_ADTV100000_PCT80,100000.0,0.8,0
2020-04-15,V_ADTV100000_PCT80,100000.0,0.8,0
2020-04-16,V_ADTV100000_PCT80,100000.0,0.8,0
2020-04-17,V_ADTV100000_PCT80,100000.0,0.8,0
2020-04-20,V_ADTV100000_PCT80,100000.0,0.8,0
2020-04-22,V_ADTV100000_PCT80,100000.0,0.8,0
2020-04-23,V_ADTV100000_PCT80,100000.0,0.8,0
2020-04-24,V_ADTV100000_PCT80,100000.0,0.8,0
2020-04-27,V_ADTV100000_PCT80,100000.0,0.8,0
2020-04-28,V_ADTV100000_PCT80,100000.0,0.8,0
2020-04-29,V_ADTV100000_PCT80,100000.0,0.8,0
2020-04-30,V_ADTV100000_PCT80,100000.0,0.8,0
2020-05-04,V_ADTV100000_PCT80,100000.0,0.8,0
2020-05-05,V_ADTV100000_PCT80,100000.0,0.8,0
2020-05-06,V_ADTV100000_PCT80,100000.0,0.8,0
2020-05-07,V_ADTV100000_PCT80,100000.0,0.8,0
2020-05-08,V_ADTV100000_PCT80,100000.0,0.8,0
2020-05-11,V_ADTV100000_PCT80,100000.0,0.8,0
2020-05-12,V_ADTV100000_PCT80,100000.0,0.8,0
2020-05-13,V_ADTV100000_PCT80,100000.0,0.8,0
2020-05-14,V_ADTV100000_PCT80,100000.0,0.8,0
2020-05-15,V_ADTV100000_PCT80,100000.0,0.8,0
2020-05-18,V_ADTV100000_PCT80,100000.0,0.8,0
2020-05-19,V_ADTV100000_PCT80,100000.0,0.8,0
2020-05-20,V_ADTV100000_PCT80,100000.0,0.8,0
2020-05-21,V_ADTV100000_PCT80,100000.0,0.8,0
2020-05-22,V_ADTV100000_PCT80,100000.0,0.8,0
2020-05-25,V_ADTV100000_PCT80,100000.0,0.8,0
2020-05-26,V_ADTV100000_PCT80,100000.0,0.8,0
2020-05-27,V_ADTV100000_PCT80,100000.0,0.8,0
2020-05-28,V_ADTV100000_PCT80,100000.0,0.8,0
2020-05-29,V_ADTV100000_PCT80,100000.0,0.8,0
2020-06-01,V_ADTV100000_PCT80,100000.0,0.8,0
2020-06-02,V_ADTV100000_PCT80,100000.0,0.8,0
2020-06-03,V_ADTV100000_PCT80,100000.0,0.8,0
2020-06-04,V_ADTV100000_PCT80,100000.0,0.8,0
2020-06-05,V_ADTV100000_PCT80,100000.0,0.8,0
2020-06-08,V_ADTV100000_PCT80,100000.0,0.8,0
2020-06-09,V_ADTV100000_PCT80,100000.0,0.8,0
2020-06-10,V_ADTV100000_PCT80,100000.0,0.8,0
2020-06-12,V_ADTV100000_PCT80,100000.0,0.8,0
2020-06-15,V_ADTV100000_PCT80,100000.0,0.8,0
2020-06-16,V_ADTV100000_PCT80,100000.0,0.8,0
2020-06-17,V_ADTV100000_PCT80,100000.0,0.8,0
2020-06-18,V_ADTV100000_PCT80,100000.0,0.8,0
2020-06-19,V_ADTV100000_PCT80,100000.0,0.8,0
2020-06-22,V_ADTV100000_PCT80,100000.0,0.8,0
2020-06-23,V_ADTV100000_PCT80,100000.0,0.8,0
2020-06-24,V_ADTV100000_PCT80,100000.0,0.8,0
2020-06-25,V_ADTV100000_PCT80,100000.0,0.8,0
2020-06-26,V_ADTV100000_PCT80,100000.0,0.8,0
2020-06-29,V_ADTV100000_PCT80,100000.0,0.8,0
2020-06-30,V_ADTV100000_PCT80,100000.0,0.8,0
2020-07-01,V_ADTV100000_PCT80,100000.0,0.8,0
2020-07-02,V_ADTV100000_PCT80,100000.0,0.8,0
2020-07-03,V_ADTV100000_PCT80,100000.0,0.8,0
2020-07-06,V_ADTV100000_PCT80,100000.0,0.8,0
2020-07-07,V_ADTV100000_PCT80,100000.0,0.8,0
2020-07-08,V_ADTV100000_PCT80,100000.0,0.8,0
2020-07-09,V_ADTV100000_PCT80,100000.0,0.8,0
2020-07-10,V_ADTV100000_PCT80,100000.0,0.8,0
2020-07-13,V_ADTV100000_PCT80,100000.0,0.8,0
2020-07-14,V_ADTV100000_PCT80,100000.0,0.8,0
2020-07-15,V_ADTV100000_PCT80,100000.0,0.8,0
2020-07-16,V_ADTV100000_PCT80,100000.0,0.8,0
2020-07-17,V_ADTV100000_PCT80,100000.0,0.8,0
2020-07-20,V_ADTV100000_PCT80,100000.0,0.8,0
2020-07-21,V_ADTV100000_PCT80,100000.0,0.8,0
2020-07-22,V_ADTV100000_PCT80,100000.0,0.8,0
2020-07-23,V_ADTV100000_PCT80,100000.0,0.8,0
2020-07-24,V_ADTV100000_PCT80,100000.0,0.8,0
2020-07-27,V_ADTV100000_PCT80,100000.0,0.8,0
2020-07-28,V_ADTV100000_PCT80,100000.0,0.8,0
2020-07-29,V_ADTV100000_PCT80,100000.0,0.8,0
2020-07-30,V_ADTV100000_PCT80,100000.0,0.8,0
2020-07-31,V_ADTV100000_PCT80,100000.0,0.8,0
2020-08-03,V_ADTV100000_PCT80,100000.0,0.8,0
2020-08-04,V_ADTV100000_PCT80,100000.0,0.8,0
2020-08-05,V_ADTV100000_PCT80,100000.0,0.8,0
2020-08-06,V_ADTV100000_PCT80,100000.0,0.8,0
2020-08-07,V_ADTV100000_PCT80,100000.0,0.8,0
2020-08-10,V_ADTV100000_PCT80,100000.0,0.8,0
2020-08-11,V_ADTV100000_PCT80,100000.0,0.8,0
2020-08-12,V_ADTV100000_PCT80,100000.0,0.8,0
2020-08-13,V_ADTV100000_PCT80,100000.0,0.8,0
2020-08-14,V_ADTV100000_PCT80,100000.0,0.8,0
2020-08-17,V_ADTV100000_PCT80,100000.0,0.8,0
2020-08-18,V_ADTV100000_PCT80,100000.0,0.8,0
2020-08-19,V_ADTV100000_PCT80,100000.0,0.8,0
2020-08-20,V_ADTV100000_PCT80,100000.0,0.8,0
2020-08-21,V_ADTV100000_PCT80,100000.0,0.8,0
2020-08-24,V_ADTV100000_PCT80,100000.0,0.8,0
2020-08-25,V_ADTV100000_PCT80,100000.0,0.8,0
2020-08-26,V_ADTV100000_PCT80,100000.0,0.8,0
2020-08-27,V_ADTV100000_PCT80,100000.0,0.8,0
2020-08-28,V_ADTV100000_PCT80,100000.0,0.8,0
2020-08-31,V_ADTV100000_PCT80,100000.0,0.8,0
2020-09-01,V_ADTV100000_PCT80,100000.0,0.8,0
2020-09-02,V_ADTV100000_PCT80,100000.0,0.8,0
2020-09-03,V_ADTV100000_PCT80,100000.0,0.8,0
2020-09-04,V_ADTV100000_PCT80,100000.0,0.8,0
2020-09-08,V_ADTV100000_PCT80,100000.0,0.8,0
2020-09-09,V_ADTV100000_PCT80,100000.0,0.8,0
2020-09-10,V_ADTV100000_PCT80,100000.0,0.8,0
2020-09-11,V_ADTV100000_PCT80,100000.0,0.8,0
2020-09-14,V_ADTV100000_PCT80,100000.0,0.8,0
2020-09-15,V_ADTV100000_PCT80,100000.0,0.8,0
2020-09-16,V_ADTV100000_PCT80,100000.0,0.8,0
2020-09-17,V_ADTV100000_PCT80,100000.0,0.8,0
2020-09-18,V_ADTV100000_PCT80,100000.0,0.8,0
2020-09-21,V_ADTV100000_PCT80,100000.0,0.8,0
2020-09-22,V_ADTV100000_PCT80,100000.0,0.8,0
2020-09-23,V_ADTV100000_PCT80,100000.0,0.8,0
2020-09-24,V_ADTV100000_PCT80,100000.0,0.8,0
2020-09-25,V_ADTV100000_PCT80,100000.0,0.8,0
2020-09-28,V_ADTV100000_PCT80,100000.0,0.8,0
2020-09-29,V_ADTV100000_PCT80,100000.0,0.8,0
2020-09-30,V_ADTV100000_PCT80,100000.0,0.8,0
2020-10-01,V_ADTV100000_PCT80,100000.0,0.8,0
2020-10-02,V_ADTV100000_PCT80,100000.0,0.8,0
2020-10-05,V_ADTV100000_PCT80,100000.0,0.8,0
2020-10-06,V_ADTV100000_PCT80,100000.0,0.8,0
2020-10-07,V_ADTV100000_PCT80,100000.0,0.8,0
2020-10-08,V_ADTV100000_PCT80,100000.0,0.8,0
2020-10-09,V_ADTV100000_PCT80,100000.0,0.8,0
2020-10-13,V_ADTV100000_PCT80,100000.0,0.8,0
2020-10-14,V_ADTV100000_PCT80,100000.0,0.8,0
2020-10-15,V_ADTV100000_PCT80,100000.0,0.8,0
2020-10-16,V_ADTV100000_PCT80,100000.0,0.8,0
2020-10-19,V_ADTV100000_PCT80,100000.0,0.8,0
2020-10-20,V_ADTV100000_PCT80,100000.0,0.8,0
2020-10-21,V_ADTV100000_PCT80,100000.0,0.8,0
2020-10-22,V_ADTV100000_PCT80,100000.0,0.8,0
2020-10-23,V_ADTV100000_PCT80,100000.0,0.8,0
2020-10-26,V_ADTV100000_PCT80,100000.0,0.8,0
2020-10-27,V_ADTV100000_PCT80,100000.0,0.8,0
2020-10-28,V_ADTV100000_PCT80,100000.0,0.8,0
2020-10-29,V_ADTV100000_PCT80,100000.0,0.8,0
2020-10-30,V_ADTV100000_PCT80,100000.0,0.8,0
2020-11-03,V_ADTV100000_PCT80,100000.0,0.8,0
2020-11-04,V_ADTV100000_PCT80,100000.0,0.8,0
2020-11-05,V_ADTV100000_PCT80,100000.0,0.8,0
2020-11-06,V_ADTV100000_PCT80,100000.0,0.8,0
2020-11-09,V_ADTV100000_PCT80,100000.0,0.8,0
2020-11-10,V_ADTV100000_PCT80,100000.0,0.8,0
2020-11-11,V_ADTV100000_PCT80,100000.0,0.8,0
2020-11-12,V_ADTV100000_PCT80,100000.0,0.8,0
2020-11-13,V_ADTV100000_PCT80,100000.0,0.8,0
2020-11-16,V_ADTV100000_PCT80,100000.0,0.8,0
2020-11-17,V_ADTV100000_PCT80,100000.0,0.8,0
2020-11-18,V_ADTV100000_PCT80,100000.0,0.8,0
2020-11-19,V_ADTV100000_PCT80,100000.0,0.8,0
2020-11-20,V_ADTV100000_PCT80,100000.0,0.8,0
2020-11-23,V_ADTV100000_PCT80,100000.0,0.8,0
2020-11-24,V_ADTV100000_PCT80,100000.0,0.8,0
2020-11-25,V_ADTV100000_PCT80,100000.0,0.8,0
2020-11-26,V_ADTV100000_PCT80,100000.0,0.8,0
2020-11-27,V_ADTV100000_PCT80,100000.0,0.8,0
2020-11-30,V_ADTV100000_PCT80,100000.0,0.8,0
2020-12-01,V_ADTV100000_PCT80,100000.0,0.8,0
2020-12-02,V_ADTV100000_PCT80,100000.0,0.8,0
2020-12-03,V_ADTV100000_PCT80,100000.0,0.8,0
2020-12-04,V_ADTV100000_PCT80,100000.0,0.8,0
2020-12-07,V_ADTV100000_PCT80,100000.0,0.8,0
2020-12-08,V_ADTV100000_PCT80,100000.0,0.8,0
2020-12-09,V_ADTV100000_PCT80,100000.0,0.8,0
2020-12-10,V_ADTV100000_PCT80,100000.0,0.8,0
2020-12-11,V_ADTV100000_PCT80,100000.0,0.8,0
2020-12-14,V_ADTV100000_PCT80,100000.0,0.8,0
2020-12-15,V_ADTV100000_PCT80,100000.0,0.8,0
2020-12-16,V_ADTV100000_PCT80,100000.0,0.8,0
2020-12-17,V_ADTV100000_PCT80,100000.0,0.8,0
2020-12-18,V_ADTV100000_PCT80,100000.0,0.8,0
2020-12-21,V_ADTV100000_PCT80,100000.0,0.8,0
2020-12-22,V_ADTV100000_PCT80,100000.0,0.8,0
2020-12-23,V_ADTV100000_PCT80,100000.0,0.8,0
2020-12-28,V_ADTV100000_PCT80,100000.0,0.8,0
2020-12-29,V_ADTV100000_PCT80,100000.0,0.8,0
2020-12-30,V_ADTV100000_PCT80,100000.0,0.8,0
2021-01-04,V_ADTV100000_PCT80,100000.0,0.8,0
2021-01-05,V_ADTV100000_PCT80,100000.0,0.8,0
2021-01-06,V_ADTV100000_PCT80,100000.0,0.8,0
2021-01-07,V_ADTV100000_PCT80,100000.0,0.8,0
2021-01-08,V_ADTV100000_PCT80,100000.0,0.8,0
2021-01-11,V_ADTV100000_PCT80,100000.0,0.8,0
2021-01-12,V_ADTV100000_PCT80,100000.0,0.8,0
2021-01-13,V_ADTV100000_PCT80,100000.0,0.8,0
2021-01-14,V_ADTV100000_PCT80,100000.0,0.8,0
2021-01-15,V_ADTV100000_PCT80,100000.0,0.8,0
2021-01-18,V_ADTV100000_PCT80,100000.0,0.8,0
2021-01-19,V_ADTV100000_PCT80,100000.0,0.8,0
2021-01-20,V_ADTV100000_PCT80,100000.0,0.8,0
2021-01-21,V_ADTV100000_PCT80,100000.0,0.8,0
2021-01-22,V_ADTV100000_PCT80,100000.0,0.8,0
2021-01-26,V_ADTV100000_PCT80,100000.0,0.8,0
2021-01-27,V_ADTV100000_PCT80,100000.0,0.8,0
2021-01-28,V_ADTV100000_PCT80,100000.0,0.8,0
2021-01-29,V_ADTV100000_PCT80,100000.0,0.8,0
2021-02-01,V_ADTV100000_PCT80,100000.0,0.8,0
2021-02-02,V_ADTV100000_PCT80,100000.0,0.8,0
2021-02-03,V_ADTV100000_PCT80,100000.0,0.8,0
2021-02-04,V_ADTV100000_PCT80,100000.0,0.8,0
2021-02-05,V_ADTV100000_PCT80,100000.0,0.8,0
2021-02-08,V_ADTV100000_PCT80,100000.0,0.8,0
2021-02-09,V_ADTV100000_PCT80,100000.0,0.8,0
2021-02-10,V_ADTV100000_PCT80,100000.0,0.8,0
2021-02-11,V_ADTV100000_PCT80,100000.0,0.8,0
2021-02-12,V_ADTV100000_PCT80,100000.0,0.8,0
2021-02-17,V_ADTV100000_PCT80,100000.0,0.8,0
2021-02-18,V_ADTV100000_PCT80,100000.0,0.8,0
2021-02-19,V_ADTV100000_PCT80,100000.0,0.8,0
2021-02-22,V_ADTV100000_PCT80,100000.0,0.8,0
2021-02-23,V_ADTV100000_PCT80,100000.0,0.8,0
2021-02-24,V_ADTV100000_PCT80,100000.0,0.8,0
2021-02-25,V_ADTV100000_PCT80,100000.0,0.8,0
2021-02-26,V_ADTV100000_PCT80,100000.0,0.8,0
2021-03-01,V_ADTV100000_PCT80,100000.0,0.8,0
2021-03-02,V_ADTV100000_PCT80,100000.0,0.8,0
2021-03-03,V_ADTV100000_PCT80,100000.0,0.8,0
2021-03-04,V_ADTV100000_PCT80,100000.0,0.8,0
2021-03-05,V_ADTV100000_PCT80,100000.0,0.8,0
2021-03-08,V_ADTV100000_PCT80,100000.0,0.8,0
2021-03-09,V_ADTV100000_PCT80,100000.0,0.8,0
2021-03-10,V_ADTV100000_PCT80,100000.0,0.8,0
2021-03-11,V_ADTV100000_PCT80,100000.0,0.8,0
2021-03-12,V_ADTV100000_PCT80,100000.0,0.8,0
2021-03-15,V_ADTV100000_PCT80,100000.0,0.8,0
2021-03-16,V_ADTV100000_PCT80,100000.0,0.8,0
2021-03-17,V_ADTV100000_PCT80,100000.0,0.8,0
2021-03-18,V_ADTV100000_PCT80,100000.0,0.8,0
2021-03-19,V_ADTV100000_PCT80,100000.0,0.8,0
2021-03-22,V_ADTV100000_PCT80,100000.0,0.8,0
2021-03-23,V_ADTV100000_PCT80,100000.0,0.8,0
2021-03-24,V_ADTV100000_PCT80,100000.0,0.8,0
2021-03-25,V_ADTV100000_PCT80,100000.0,0.8,0
2021-03-26,V_ADTV100000_PCT80,100000.0,0.8,0
2021-03-29,V_ADTV100000_PCT80,100000.0,0.8,0
2021-03-30,V_ADTV100000_PCT80,100000.0,0.8,0
2021-03-31,V_ADTV100000_PCT80,100000.0,0.8,0
2021-04-01,V_ADTV100000_PCT80,100000.0,0.8,0
2021-04-05,V_ADTV100000_PCT80,100000.0,0.8,0
2021-04-06,V_ADTV100000_PCT80,100000.0,0.8,0
