date,phase,arm,ticker,event_type,qty,price,gross,cost,net_settlement,settle_date,reason,score,split
2018-04-06,2,V2_NW_ENTRY_FIXED,CPFE3,rebalance_buy,405,24.68,9995.4,2.49885,-9997.89885,2018-04-06,TARGET_TOPN_ENTRY,,TRAIN
2018-04-06,2,V2_NW_ENTRY_FIXED,D1EX34,rebalance_buy,8466,1.1808349500000002,9996.948686700001,2.4992371716750004,-9999.447923871676,2018-04-06,TARGET_TOPN_ENTRY,,TRAIN
2018-04-06,2,V2_NW_ENTRY_FIXED,KLBN3,rebalance_buy,1316,7.5941,9993.8356,2.4984589,-9996.3340589,2018-04-06,TARGET_TOPN_ENTRY,,TRAIN
2018-04-06,2,V2_NW_ENTRY_FIXED,P2AN34,rebalance_buy,5515,1.812728937,9997.200087555,2.4993000218887502,-9999.69938757689,2018-04-06,TARGET_TOPN_ENTRY,,TRAIN
2018-04-06,2,V2_NW_ENTRY_FIXED,REDE3,rebalance_buy,1817,5.5,9993.5,2.4983750000000002,-9995.998375,2018-04-06,TARGET_TOPN_ENTRY,,TRAIN
2018-04-06,2,V2_NW_ENTRY_FIXED,SHOW3,rebalance_buy,95,104.5,9927.5,2.481875,-9929.981875,2018-04-06,TARGET_TOPN_ENTRY,,TRAIN
2018-04-06,2,V2_NW_ENTRY_FIXED,SUZB3,rebalance_buy,263,37.99,9991.37,2.4978425000000004,-9993.867842500002,2018-04-06,TARGET_TOPN_ENTRY,,TRAIN
2018-04-06,2,V2_NW_ENTRY_FIXED,TRIS3,rebalance_buy,4405,2.2692,9995.826000000001,2.4989565000000002,-9998.3249565,2018-04-06,TARGET_TOPN_ENTRY,,TRAIN
2018-04-06,2,V2_NW_ENTRY_FIXED,UNIP3,rebalance_buy,388,25.7455,9989.254,2.4973135,-9991.7513135,2018-04-06,TARGET_TOPN_ENTRY,,TRAIN
2018-04-06,2,V2_NW_ENTRY_FIXED,UNIP6,rebalance_buy,385,25.9182,9978.507,2.49462675,-9981.00162675,2018-04-06,TARGET_TOPN_ENTRY,,TRAIN
2018-04-09,2,V2_NW_ENTRY_FIXED,D1EX34,defensive_sell,8466,1.19304657,10100.332261619998,2.5250830654049996,10097.807178554593,2018-04-10,V2_BLOCKED_BC_ENTRY_FIXED,6.0,TRAIN
2018-04-09,2,V2_NW_ENTRY_FIXED,KLBN3,defensive_sell,1316,7.7129,10150.1764,2.5375441000000003,10147.6388559,2018-04-11,V2_BLOCKED_BC_ENTRY_FIXED,6.0,TRAIN
2018-04-09,2,V2_NW_ENTRY_FIXED,P2AN34,defensive_sell,5515,1.7697365999999999,9760.097349,2.44002433725,9757.65732466275,2018-04-10,V2_BLOCKED_BC_ENTRY_FIXED,6.0,TRAIN
2018-04-09,2,V2_NW_ENTRY_FIXED,REDE3,defensive_sell,1817,5.61,10193.37,2.5483425000000004,10190.8216575,2018-04-11,V2_BLOCKED_BC_ENTRY_FIXED,6.0,TRAIN
2018-04-09,2,V2_NW_ENTRY_FIXED,TRIS3,defensive_sell,4405,2.2462,9894.511,2.4736277500000003,9892.03737225,2018-04-11,V2_BLOCKED_BC_ENTRY_FIXED,6.0,TRAIN
2018-04-10,2,V2_NW_ENTRY_FIXED,UNIP3,defensive_sell,388,25.4545,9876.346,2.4690865,9873.8769135,2018-04-12,V2_BLOCKED_BC_ENTRY_FIXED,6.0,TRAIN
2018-04-10,2,V2_NW_ENTRY_FIXED,UNIP6,defensive_sell,385,25.6455,9873.5175,2.468379375,9871.049120625,2018-04-12,V2_BLOCKED_BC_ENTRY_FIXED,6.0,TRAIN
2018-04-12,2,V2_NW_ENTRY_FIXED,SHOW3,defensive_sell,95,100.9,9585.5,2.396375,9583.103625,2018-04-16,V2_BLOCKED_BC_ENTRY_FIXED,6.0,TRAIN
2018-04-13,2,V2_NW_ENTRY_FIXED,CPFE3,defensive_sell,405,24.45,9902.25,2.4755625,9899.7744375,2018-04-17,V2_BLOCKED_BC_ENTRY_FIXED,6.0,TRAIN
2018-04-17,2,V2_NW_ENTRY_FIXED,A2XO34,rebalance_buy,1221,8.133907833333332,9931.501464499997,2.4828753661249996,-9933.984339866123,2018-04-17,TARGET_TOPN_ENTRY,,TRAIN
2018-04-17,2,V2_NW_ENTRY_FIXED,D1EX34,rebalance_buy,7949,1.2496451100000001,9933.42897939,2.4833572448475003,-9935.912336634849,2018-04-17,TARGET_TOPN_ENTRY,,TRAIN
2018-04-17,2,V2_NW_ENTRY_FIXED,E2NP34,rebalance_buy,17126,0.5800586400000001,9934.084268640001,2.4835210671600003,-9936.567789707162,2018-04-17,TARGET_TOPN_ENTRY,,TRAIN
2018-04-17,2,V2_NW_ENTRY_FIXED,F1TN34,rebalance_buy,506,19.631444700000003,9933.5110182,2.48337775455,-9935.99439595455,2018-04-17,TARGET_TOPN_ENTRY,,TRAIN
2018-04-17,2,V2_NW_ENTRY_FIXED,M1TC34,rebalance_buy,1213,8.185158450000001,9928.59719985,2.4821492999625003,-9931.079349149963,2018-04-17,TARGET_TOPN_ENTRY,,TRAIN
2018-04-17,2,V2_NW_ENTRY_FIXED,NFLX34,rebalance_buy,4341,2.2879636920000004,9932.050386972001,2.4830125967430003,-9934.533399568745,2018-04-17,TARGET_TOPN_ENTRY,,TRAIN
2018-04-17,2,V2_NW_ENTRY_FIXED,P2AN34,rebalance_buy,5474,1.8145725255,9932.970004587,2.48324250114675,-9935.453247088146,2018-04-17,TARGET_TOPN_ENTRY,,TRAIN
2018-04-17,2,V2_NW_ENTRY_FIXED,REDE3,rebalance_buy,1921,5.17,9931.57,2.4828925,-9934.0528925,2018-04-17,TARGET_TOPN_ENTRY,,TRAIN
2018-04-17,2,V2_NW_ENTRY_FIXED,RSUL4,rebalance_buy,1881,5.281,9933.561,2.48339025,-9936.04439025,2018-04-17,TARGET_TOPN_ENTRY,,TRAIN
2018-04-18,2,V2_NW_ENTRY_FIXED,NFLX34,defensive_sell,4341,2.2642989759999996,9829.321854815998,2.457330463704,9826.864524352295,2018-04-19,V2_BLOCKED_BC_ENTRY_FIXED,6.0,TRAIN
2018-04-18,2,V2_NW_ENTRY_FIXED,REDE3,defensive_sell,1921,5.07,9739.470000000001,2.4348675,9737.035132500001,2018-04-20,V2_BLOCKED_BC_ENTRY_FIXED,6.0,TRAIN
2018-04-19,2,V2_NW_ENTRY_FIXED,M1TC34,defensive_sell,1213,7.93193065,9621.43187845,2.4053579696125,9619.026520480387,2018-04-20,V2_BLOCKED_BC_ENTRY_FIXED,6.0,TRAIN
2018-04-26,2,V2_NW_ENTRY_FIXED,A2XO34,defensive_sell,1221,8.305094333333333,10140.520181,2.53513004525,10137.98505095475,2018-04-27,V2_BLOCKED_BC_ENTRY_FIXED,6.0,TRAIN
2018-04-26,2,V2_NW_ENTRY_FIXED,A2XO34,rebalance_buy,878,8.305094333333333,7291.872824666666,1.8229682061666665,-7293.6957928728325,2018-04-26,TARGET_TOPN_ENTRY,,TRAIN
2018-04-26,2,V2_NW_ENTRY_FIXED,AMER3,rebalance_buy,964,7.565,7292.660000000001,1.8231650000000001,-7294.483165000001,2018-04-26,TARGET_TOPN_ENTRY,,TRAIN
2018-04-26,2,V2_NW_ENTRY_FIXED,L1UL34,rebalance_buy,84,86.0609085,7229.116314,1.8072790785,-7230.9235930785,2018-04-26,TARGET_TOPN_ENTRY,,TRAIN
2018-04-26,2,V2_NW_ENTRY_FIXED,REDE3,rebalance_buy,1307,5.58,7293.06,1.8232650000000001,-7294.883265,2018-04-26,TARGET_TOPN_ENTRY,,TRAIN
2018-04-27,2,V2_NW_ENTRY_FIXED,A2XO34,defensive_sell,878,8.015935333333333,7037.9912226666665,1.7594978056666666,7036.231724861,2018-04-30,V2_BLOCKED_BC_ENTRY_FIXED,6.0,TRAIN
2018-04-27,2,V2_NW_ENTRY_FIXED,L1UL34,defensive_sell,84,85.970473,7221.519732,1.805379933,7219.714352067,2018-04-30,V2_BLOCKED_BC_ENTRY_FIXED,6.0,TRAIN
2018-04-30,2,V2_NW_ENTRY_FIXED,AMER3,defensive_sell,964,7.225,6964.9,1.741225,6963.158775,2018-05-03,V2_BLOCKED_BC_ENTRY_FIXED,6.0,TRAIN
2018-04-30,2,V2_NW_ENTRY_FIXED,E2NP34,defensive_sell,17126,0.5778626000000001,9896.474887600001,2.4741187219000005,9894.0007688781,2018-05-02,V2_BLOCKED_BC_ENTRY_FIXED,6.0,TRAIN
2018-05-02,2,V2_NW_ENTRY_FIXED,F1TN34,defensive_sell,506,19.8161856,10026.9899136,2.5067474784000003,10024.483166121601,2018-05-03,V2_BLOCKED_BC_ENTRY_FIXED,6.0,TRAIN
2018-05-02,2,V2_NW_ENTRY_FIXED,REDE3,defensive_sell,1307,5.2,6796.400000000001,1.6991000000000003,6794.700900000001,2018-05-04,V2_BLOCKED_BC_ENTRY_FIXED,6.0,TRAIN
2018-05-04,2,V2_NW_ENTRY_FIXED,D1EX34,defensive_sell,7949,1.47340284,11712.07917516,2.9280197937900003,11709.151155366211,2018-05-07,V2_BLOCKED_BC_ENTRY_FIXED,6.0,TRAIN
2018-05-08,2,V2_NW_ENTRY_FIXED,P2AN34,defensive_sell,5474,2.006114234,10981.469316916,2.745367329229,10978.72394958677,2018-05-09,V2_BLOCKED_BC_ENTRY_FIXED,6.0,TRAIN
2018-05-08,2,V2_NW_ENTRY_FIXED,A2XO34,rebalance_buy,983,8.877412222222222,8726.496214444445,2.1816240536111113,-8728.677838498057,2018-05-08,TARGET_TOPN_ENTRY,,TRAIN
