date,equity,cash_free,cash_pending,state_cash_effective,n_tickers,max_concentration,out_of_target_band,ret_cdi,variant,top_n_param,buffer_k_param,rebalance_cadence_param,target_pct_param,hard_max_pct_param,max_weight_cap_param,is_rebalance_day,n_rebalance_days_cum,n_non_rebalance_days_cum,n_rebalance_sells_cum,n_concentration_trims_cum,regime_defensive_used,def_sell_25_cum,def_sell_50_cum,def_sell_100_cum,quarantine_size,quarantine_entries_cum,cost_total_cum,phase_offset,cadence
2018-07-02,100024.58299999998,100024.58299999998,0.0,0,0,0.0,1,0.00024583,C10_P4,10,15,10,0.15,0.2,0.2,0,0,1,0,0,0,0,0,0,0,0,4415.898122083153,4,10
2018-07-03,100049.17204323887,100049.17204323887,0.0,0,0,0.0,1,0.00024583,C10_P4,10,15,10,0.15,0.2,0.2,0,0,2,0,0,0,0,0,0,0,0,4415.898122083153,4,10
2018-07-04,100073.76713120224,100073.76713120224,0.0,0,0,0.0,1,0.00024583,C10_P4,10,15,10,0.15,0.2,0.2,0,0,3,0,0,0,0,0,0,0,0,4415.898122083153,4,10
2018-07-05,100098.36826537609,100098.36826537609,0.0,0,0,0.0,1,0.00024583,C10_P4,10,15,10,0.15,0.2,0.2,0,0,4,0,0,0,0,0,0,0,0,4415.898122083153,4,10
2018-07-06,100073.35051747486,1.18952058951543,0.0,0,10,0.1500286572675337,0,0.00024583,C10_P4,10,15,10,0.15,0.2,0.2,1,1,4,0,0,0,0,0,0,0,0,4415.898122083153,4,10
2018-07-10,98666.7967239427,1.1898130093619503,0.0,0,10,0.15167576605466584,0,0.00024583,C10_P4,10,15,10,0.15,0.2,0.2,0,1,5,0,0,0,0,0,0,0,0,4415.898122083153,4,10
2018-07-11,98040.2890941701,1.1901055010940416,0.0,0,10,0.15547347362234973,0,0.00024583,C10_P4,10,15,10,0.15,0.2,0.2,0,1,6,0,0,1,0,0,0,0,0,4415.898122083153,4,10
2018-07-12,99837.42775873274,1.1903980647293755,0.0,0,10,0.15613890528260807,0,0.00024583,C10_P4,10,15,10,0.15,0.2,0.2,0,1,7,0,0,1,0,0,0,0,0,4415.898122083153,4,10
2018-07-13,98836.4549474853,1.1906907002856277,0.0,0,10,0.15672412859435642,0,0.00024583,C10_P4,10,15,10,0.15,0.2,0.2,0,1,8,0,0,1,0,0,0,0,0,4415.898122083153,4,10
2018-07-16,98627.32349554122,1.1909834077804788,0.0,0,10,0.15588013125688271,0,0.00024583,C10_P4,10,15,10,0.15,0.2,0.2,0,1,9,0,0,1,0,0,0,0,0,4415.898122083153,4,10
2018-07-17,99526.58512464448,1.1912761872316133,0.0,0,10,0.1583661508456312,0,0.00024583,C10_P4,10,15,10,0.15,0.2,0.2,0,1,10,0,0,1,0,0,0,0,0,4415.898122083153,4,10
2018-07-18,99083.59367710867,1.1915690386567204,0.0,0,10,0.1590241113513455,0,0.00024583,C10_P4,10,15,10,0.15,0.2,0.2,0,1,11,0,0,1,0,0,0,0,0,4415.898122083153,4,10
2018-07-19,99183.40415828975,1.1918619620734932,0.0,0,10,0.15954688466575884,0,0.00024583,C10_P4,10,15,10,0.15,0.2,0.2,0,1,12,0,0,1,0,0,0,0,0,4415.898122083153,4,10
2018-07-20,96609.17808394818,1.1921549574996295,0.0,0,10,0.1615313398116247,0,0.00024583,C10_P4,10,15,10,0.15,0.2,0.2,0,1,13,0,0,1,0,0,0,0,0,4415.898122083153,4,10
2018-07-23,97028.27409303492,0.21504324237445502,38534.20376546365,0,8,0.15120062115536612,1,0.00024583,C10_P4,10,15,10,0.15,0.2,0.2,1,2,13,5,4,1,0,0,0,0,0,4415.898122083153,4,10
2018-07-24,94679.22837223491,38543.89172488177,0.0,0,8,0.15109723934384353,1,0.00024583,C10_P4,10,15,10,0.15,0.2,0.2,0,2,14,5,4,1,0,0,0,0,0,4415.898122083153,4,10
2018-07-25,95114.12380521616,38553.36696978449,0.0,0,8,0.15271743437122848,1,0.00024583,C10_P4,10,15,10,0.15,0.2,0.2,0,2,15,5,4,1,0,0,0,0,0,4415.898122083153,4,10
2018-07-26,96279.24324030944,38562.84454398667,0.0,0,8,0.16361344431407865,1,0.00024583,C10_P4,10,15,10,0.15,0.2,0.2,0,2,16,5,4,1,0,0,0,0,0,4415.898122083153,4,10
2018-07-27,94908.97631358563,38572.324448060914,13144.22140293,0,8,0.17094880398238532,1,0.00024583,C10_P4,10,15,10,0.15,0.2,0.2,0,2,17,5,4,0,0,0,1,1,1,4415.898122083153,4,10
2018-07-30,94515.2172229744,51729.25932945746,0.0,0,8,0.17596880474562593,1,0.00024583,C10_P4,10,15,10,0.15,0.2,0.2,0,2,18,5,4,0,0,0,1,1,1,4415.898122083153,4,10
2018-07-31,94038.77593050583,51741.975933278416,0.0,0,8,0.16870377577249546,1,0.00024583,C10_P4,10,15,10,0.15,0.2,0.2,0,2,19,5,4,0,0,0,1,1,1,4415.898122083153,4,10
2018-08-01,94538.78522671794,51754.69566322209,0.0,0,8,0.16892343481780547,1,0.00024583,C10_P4,10,15,10,0.15,0.2,0.2,0,2,20,5,4,0,0,0,1,1,1,4415.898122083153,4,10
2018-08-02,99316.73330949692,51767.41852005698,0.0,0,8,0.1739022925034473,1,0.00024583,C10_P4,10,15,10,0.15,0.2,0.2,0,2,21,5,4,0,0,0,1,1,1,4415.898122083153,4,10
2018-08-03,98078.60233209582,51780.144504551754,0.0,0,8,0.1721225948711403,1,0.00024583,C10_P4,10,15,10,0.15,0.2,0.2,0,2,22,5,4,0,0,0,1,1,1,4415.898122083153,4,10
2018-08-06,99029.97541814827,0.1507914768770978,3635.3795759342347,0,10,0.15004596081397115,0,0.00024583,C10_P4,10,15,10,0.15,0.2,0.2,1,3,22,7,6,1,0,0,1,1,1,4415.898122083153,4,10
2018-08-07,99688.63257092936,3636.4240898413323,0.0,0,10,0.1522266661102274,0,0.00024583,C10_P4,10,15,10,0.15,0.2,0.2,0,3,23,7,6,1,0,0,1,0,1,4415.898122083153,4,10
2018-08-08,98376.90359304042,3637.3180319753374,0.0,0,10,0.15604703383375265,0,0.00024583,C10_P4,10,15,10,0.15,0.2,0.2,0,3,24,7,6,1,0,0,1,0,1,4415.898122083153,4,10
2018-08-09,99271.0074399263,3638.2121938671376,13446.811082704582,0,10,0.16004156027210956,0,0.00024583,C10_P4,10,15,10,0.15,0.2,0.2,0,3,25,7,6,1,0,0,2,1,2,4415.898122083153,4,10
2018-08-10,106054.94784000663,17089.223287843797,0.0,0,10,0.20781649546822897,0,0.00024583,C10_P4,10,15,10,0.15,0.2,0.2,0,3,26,7,6,0,0,0,2,1,2,4415.898122083153,4,10
2018-08-13,107436.65150843316,17093.424331604645,0.0,0,10,0.20425514602537187,0,0.00024583,C10_P4,10,15,10,0.15,0.2,0.2,0,3,27,7,6,0,0,0,2,1,2,4415.898122083153,4,10
2018-08-14,109149.67483879608,17097.62640810808,0.0,0,10,0.21178198031043236,0,0.00024583,C10_P4,10,15,10,0.15,0.2,0.2,0,3,28,7,6,0,0,0,2,1,2,4415.898122083153,4,10
2018-08-15,107913.48244528344,17101.829517607985,0.0,0,10,0.20573806769495442,0,0.00024583,C10_P4,10,15,10,0.15,0.2,0.2,0,3,29,7,6,1,0,0,2,1,2,4415.898122083153,4,10
