date,variant,ticker,event,score,z_prev,sell_pct,sold_shares,proceeds_net,trade_cost,settle_dt,is_rebalance_day,weight_before,weight_cap,value_sold_gross,split_factor,ratio_applied,shares_before,shares_after,buy_price_before,buy_price_after,phase_offset,cadence
2018-07-27,C15_P12,M1TA34,defensive_sell,6.0,-6.795474973015935,1.0,1.0,23.20709663217857,0.005803224964285714,2018-07-30,0.0,,,,,,,,,,12,15
2018-07-27,C15_P12,A1LG34,defensive_sell,6.0,-3.0998434200374523,1.0,40.0,13144.22140293,3.28687707,2018-07-30,0.0,,,,,,,,,,12,15
2018-07-30,C15_P12,D1EX34,defensive_sell,6.0,-2.820958641086021,1.0,7552.0,13099.0873884552,3.2755907448,2018-07-31,0.0,,,,,,,,,,12,15
2018-08-09,C15_P12,A2XO34,defensive_sell,6.0,-3.8303798830831393,1.0,952.0,11930.441892576666,2.9833563122222224,2018-08-10,1.0,,,,,,,,,,12,15
2018-08-09,C15_P12,A2XO34,rebalance_sell,,,1.0,1.0,12.531976777916666,0.0031337776388888888,2018-08-10,1.0,,,,,,,,,,12,15
2018-08-09,C15_P12,L1YV34,rebalance_sell,,,1.0,259.0,9701.567405649,2.425998351,2018-08-10,1.0,,,,,,,,,,12,15
2018-08-09,C15_P12,ORLY34,rebalance_sell,,,1.0,24.0,6.255572954400001,0.0015642843096774195,2018-08-10,1.0,,,,,,,,,,12,15
2018-08-09,C15_P12,A1MD34,concentration_trim,,,,294.0,2668.7534198062503,0.6673551937500002,2018-08-10,1.0,0.17832480867085704,0.2,2673.8353071397414,,,,,,,12,15
2018-08-09,C15_P12,L1UL34,concentration_trim,,,,4.0,487.27063188,0.12184811999999999,2018-08-10,1.0,0.15618510167795932,0.2,583.8636554188033,,,,,,,12,15
2018-08-30,C15_P12,A1LG34,rebalance_sell,,,1.0,39.0,15774.806547191247,3.9446878087499995,2018-08-31,1.0,,,,,,,,,,12,15
2018-08-30,C15_P12,CEBR6,rebalance_sell,,,1.0,1.0,6.3764055,0.0015945,2018-09-03,1.0,,,,,,,,,,12,15
2018-08-30,C15_P12,L1UL34,rebalance_sell,,,1.0,116.0,16607.754623099998,4.1529769,2018-08-31,1.0,,,,,,,,,,12,15
2018-08-30,C15_P12,ORLY34,rebalance_sell,,,1.0,5.0,1.4811703960949996,0.0003703851953225806,2018-08-31,1.0,,,,,,,,,,12,15
2018-08-30,C15_P12,A1MD34,concentration_trim,,,,215.0,2796.1838567306245,0.6992207693749999,2018-08-31,1.0,0.17404035600397577,0.2,2803.1825525802706,,,,,,,12,15
2018-08-30,C15_P12,T2TD34,concentration_trim,,,,11175.0,6576.288346592549,1.6444832074499998,2018-08-31,1.0,0.2064146462158252,0.2,6578.089095399671,,,,,,,12,15
2018-09-21,C15_P12,A1LG34,rebalance_sell,,,1.0,1.0,387.67434517799995,0.096942822,2018-09-24,1.0,,,,,,,,,,12,15
2018-09-21,C15_P12,D1EX34,rebalance_sell,,,1.0,5.0,14.200339027500002,0.0035509725000000005,2018-09-24,1.0,,,,,,,,,,12,15
2018-09-21,C15_P12,L1UL34,rebalance_sell,,,1.0,1.0,159.8072561955,0.0399618045,2018-09-24,1.0,,,,,,,,,,12,15
2018-09-21,C15_P12,ORLY34,rebalance_sell,,,1.0,1.0,0.301670432694,7.543646729032258e-05,2018-09-24,1.0,,,,,,,,,,12,15
2018-09-21,C15_P12,T2TD34,rebalance_sell,,,1.0,29714.0,17163.488816121673,4.291945190328001,2018-09-24,1.0,,,,,,,,,,12,15
2018-09-21,C15_P12,A1MD34,concentration_trim,,,,204.0,3220.820121618,0.805406382,2018-09-24,1.0,0.17684185104722472,0.2,3223.9966713577087,,,,,,,12,15
2018-10-03,C15_P12,A1MD34,defensive_sell,6.0,-2.7221354885926874,1.0,1140.0,15610.52049897375,3.9036060262500003,2018-10-04,0.0,,,,,,,,,,12,15
2018-10-11,C15_P12,INBR32,defensive_sell,4.0,-1.0379485691632124,0.25,390.0,5614.596,1.4040000000000001,2018-10-16,0.0,,,,,,,,,,12,15
2018-10-15,C15_P12,LILY34,defensive_sell,6.0,-3.307889298748635,1.0,1246.0,17147.5908191028,4.2879696972,2018-10-16,1.0,,,,,,,,,,12,15
2018-10-15,C15_P12,EMAE4,rebalance_sell,,,1.0,1237.0,18772.965585,4.694415,2018-10-17,1.0,,,,,,,,,,12,15
2018-10-15,C15_P12,LILY34,rebalance_sell,,,1.0,1.0,13.7621114118,0.0034413882,2018-10-16,1.0,,,,,,,,,,12,15
2018-10-15,C15_P12,P1YC34,rebalance_sell,,,1.0,435.0,7026.663870756001,1.7571052440000003,2018-10-16,1.0,,,,,,,,,,12,15
2018-10-15,C15_P12,T2TD34,rebalance_sell,,,1.0,22.0,10.170949274838001,0.0025433731620000005,2018-10-16,1.0,,,,,,,,,,12,15
2018-10-26,C15_P12,A1MD34,defensive_sell,6.0,-3.419251064527268,1.0,1.0,8.09741751440625,0.0020248605937499995,2018-10-29,0.0,,,,,,,,,,12,15
2018-11-06,C15_P12,P1YC34,rebalance_sell,,,1.0,1.0,15.387867804399999,0.0038479289333333334,2018-11-07,1.0,,,,,,,,,,12,15
2018-11-06,C15_P12,PRIO3,rebalance_sell,,,1.0,6227.0,18551.820884999997,4.639115,2018-11-08,1.0,,,,,,,,,,12,15
2018-11-06,C15_P12,PSSA3,rebalance_sell,,,1.0,636.0,17539.673985,4.386015,2018-11-08,1.0,,,,,,,,,,12,15
2018-11-06,C15_P12,T2TD34,rebalance_sell,,,1.0,1.0,0.457700358297,0.000114453703,2018-11-07,1.0,,,,,,,,,,12,15
2018-11-06,C15_P12,INBR32,concentration_trim,,,,33.0,535.917987,0.13401300000000002,2018-11-08,1.0,0.15445419708178706,0.2,548.5542583636925,,,,,,,12,15
2018-11-06,C15_P12,PETR3,concentration_trim,,,,12.0,358.23042,0.08958,2018-11-08,1.0,0.15299226472611374,0.2,368.51036031369586,,,,,,,12,15
2018-11-29,C15_P12,EMAE4,rebalance_sell,,,1.0,1.0,17.1857025,0.0042975,2018-12-03,1.0,,,,,,,,,,12,15
2018-11-29,C15_P12,PETR3,rebalance_sell,,,1.0,619.0,17234.840212500003,4.3097875000000005,2018-12-03,1.0,,,,,,,,,,12,15
2018-11-29,C15_P12,PETR4,rebalance_sell,,,1.0,13.0,327.12819750000006,0.08180250000000001,2018-12-03,1.0,,,,,,,,,,12,15
2018-11-29,C15_P12,PRIO3,rebalance_sell,,,1.0,1.0,2.48637825,0.00062175,2018-12-03,1.0,,,,,,,,,,12,15
2018-11-29,C15_P12,PSSA3,rebalance_sell,,,1.0,1.0,26.71831875,0.0066812500000000006,2018-12-03,1.0,,,,,,,,,,12,15
2018-11-29,C15_P12,RANI3,rebalance_sell,,,1.0,4899.0,14889.236760000002,3.72324,2018-12-03,1.0,,,,,,,,,,12,15
2018-11-29,C15_P12,LOGN3,concentration_trim,,,,250.0,1599.6,0.4,2018-12-03,1.0,0.16354786586828335,0.2,1605.320869463896,,,,,,,12,15
2018-12-20,C15_P12,CPLE3,rebalance_sell,,,1.0,5866.0,17869.233574500002,4.4684255,2018-12-26,1.0,,,,,,,,,,12,15
2018-12-20,C15_P12,INBR32,rebalance_sell,,,1.0,1138.0,17584.530768,4.397232,2018-12-26,1.0,,,,,,,,,,12,15
2018-12-20,C15_P12,JSLG3,rebalance_sell,,,1.0,5135.0,10900.419713625,2.725786375,2018-12-26,1.0,,,,,,,,,,12,15
