date,variant,ticker,event,score,z_prev,sell_pct,sold_shares,proceeds_net,trade_cost,settle_dt,is_rebalance_day,weight_before,weight_cap,value_sold_gross,split_factor,ratio_applied,shares_before,shares_after,buy_price_before,buy_price_after,phase_offset,cadence
2018-07-27,C15_P10,A1LG34,defensive_sell,6.0,-3.0998434200374523,1.0,40.0,13144.22140293,3.28687707,2018-07-30,0.0,,,,,,,,,,10,15
2018-07-30,C15_P10,D1EX34,defensive_sell,6.0,-2.820958641086021,1.0,5306.0,9203.357744060288,2.3014147897125,2018-07-31,0.0,,,,,,,,,,10,15
2018-08-01,C15_P10,C1MG34,defensive_sell,6.0,-3.109414037367503,1.0,1.0,1.6590492669667503,0.00041486603325000004,2018-08-02,0.0,,,,,,,,,,10,15
2018-08-07,C15_P10,AMZO34,rebalance_sell,,,1.0,842.0,14548.54957381482,3.63804690518,2018-08-08,1.0,,,,,,,,,,10,15
2018-08-07,C15_P10,D1EX34,rebalance_sell,,,1.0,1.0,2.31484198479,0.0005788552100000001,2018-08-08,1.0,,,,,,,,,,10,15
2018-08-07,C15_P10,FHER3,rebalance_sell,,,1.0,193.0,12831.291375,3.208625,2018-08-09,1.0,,,,,,,,,,10,15
2018-08-07,C15_P10,A1MD34,concentration_trim,,,,283.0,2567.68225191675,0.64208108325,2018-08-08,1.0,0.17726707295599634,0.2,2572.759630731256,,,,,,,10,15
2018-08-09,C15_P10,A2XO34,defensive_sell,6.0,-3.8303798830831393,1.0,990.0,12406.6570101375,3.1024398625,2018-08-10,0.0,,,,,,,,,,10,15
2018-08-28,C15_P10,A1LG34,rebalance_sell,,,1.0,40.0,15741.7055895,3.9364105,2018-08-29,1.0,,,,,,,,,,10,15
2018-08-28,C15_P10,AMZO34,rebalance_sell,,,1.0,1.0,19.89920431491,0.004976045090000001,2018-08-29,1.0,,,,,,,,,,10,15
2018-08-28,C15_P10,ORLY34,rebalance_sell,,,1.0,4.0,1.176218488104,0.00029412815406451614,2018-08-29,1.0,,,,,,,,,,10,15
2018-08-28,C15_P10,A1MD34,concentration_trim,,,,252.0,3249.5451505650003,0.8125894350000001,2018-08-29,1.0,0.17897684051904408,0.2,3257.687442243292,,,,,,,10,15
2018-08-28,C15_P10,T2TD34,concentration_trim,,,,13079.0,7545.464265736122,1.886837775878,2018-08-29,1.0,0.2171380519730177,0.2,7547.862501242544,,,,,,,10,15
2018-09-19,C15_P10,A1LG34,rebalance_sell,,,1.0,1.0,392.67428038162507,0.09819311837500001,2018-09-20,1.0,,,,,,,,,,10,15
2018-09-19,C15_P10,D1EX34,rebalance_sell,,,1.0,5782.0,16622.265052865434,4.156605414570001,2018-09-20,1.0,,,,,,,,,,10,15
2018-09-19,C15_P10,ORLY34,rebalance_sell,,,1.0,5.0,1.5243168991912504,0.00038117451842741945,2018-09-20,1.0,,,,,,,,,,10,15
2018-09-19,C15_P10,REGN34,rebalance_sell,,,1.0,344.0,9094.449607052999,2.274180947,2018-09-20,1.0,,,,,,,,,,10,15
2018-09-19,C15_P10,T2TD34,rebalance_sell,,,1.0,29223.0,17499.302034916403,4.375919488601252,2018-09-20,1.0,,,,,,,,,,10,15
2018-09-19,C15_P10,A1MD34,concentration_trim,,,,216.0,3483.6535858207503,0.87113117925,2018-09-20,1.0,0.17974104445787217,0.2,3491.455390126972,,,,,,,10,15
2018-10-03,C15_P10,A1MD34,defensive_sell,6.0,-2.7221354885926874,1.0,1091.0,14939.541986298562,3.7358194514375,2018-10-04,0.0,,,,,,,,,,10,15
2018-10-10,C15_P10,EMAE4,rebalance_sell,,,1.0,1198.0,18193.070595,4.549405,2018-10-15,1.0,,,,,,,,,,10,15
2018-10-10,C15_P10,P1YC34,rebalance_sell,,,1.0,806.0,12952.635010172,3.2389684946666666,2018-10-11,1.0,,,,,,,,,,10,15
2018-10-10,C15_P10,REGN34,rebalance_sell,,,1.0,1.0,23.871646262749998,0.005969403916666666,2018-10-11,1.0,,,,,,,,,,10,15
2018-10-10,C15_P10,T2TD34,rebalance_sell,,,1.0,13.0,5.7842835175125,0.0014464324874999999,2018-10-11,1.0,,,,,,,,,,10,15
2018-10-10,C15_P10,INBR32,concentration_trim,,,,311.0,4349.180433,1.087567,2018-10-15,1.0,0.18770179798242997,0.2,4352.1180873427,,,,,,,10,15
2018-10-11,C15_P10,PRIO3,defensive_sell,5.0,-1.4231143106287547,0.5,3010.0,8726.81775,2.1822500000000002,2018-10-16,0.0,,,,,,,,,,10,15
2018-10-11,C15_P10,INBR32,defensive_sell,4.0,-1.0379485691632124,0.25,309.0,4448.4876,1.1124,2018-10-16,0.0,,,,,,,,,,10,15
2018-10-15,C15_P10,LILY34,defensive_sell,6.0,-3.307889298748635,1.0,25.0,344.05278529500004,0.086034705,2018-10-16,0.0,,,,,,,,,,10,15
2018-10-25,C15_P10,ORLY34,defensive_sell,6.0,-3.3616565637624527,1.0,2.0,0.516555224901,0.000129171099,2018-10-26,0.0,,,,,,,,,,10,15
2018-10-26,C15_P10,A1MD34,defensive_sell,6.0,-3.419251064527268,1.0,879.0,7117.629995163094,1.77985246190625,2018-10-29,0.0,,,,,,,,,,10,15
2018-11-01,C15_P10,EMAE4,rebalance_sell,,,1.0,1.0,16.99575,0.00425,2018-11-06,1.0,,,,,,,,,,10,15
2018-11-01,C15_P10,PETR4,rebalance_sell,,,1.0,663.0,18108.63171,4.52829,2018-11-06,1.0,,,,,,,,,,10,15
2018-11-01,C15_P10,T2TD34,rebalance_sell,,,1.0,1.0,0.467961160455,0.000117019545,2018-11-05,1.0,,,,,,,,,,10,15
2018-11-01,C15_P10,PETR3,concentration_trim,,,,12.0,357.15069,0.08931,2018-11-06,1.0,0.1532540708363713,0.2,381.79545714601045,,,,,,,10,15
2018-11-07,C15_P10,RSUL3,defensive_sell,5.0,-1.1832159565975215,0.5,1.0,0.09997500000000001,2.5e-05,2018-11-09,0.0,,,,,,,,,,10,15
2018-11-27,C15_P10,PETR3,rebalance_sell,,,1.0,592.0,16583.693040000002,4.14696,2018-11-29,1.0,,,,,,,,,,10,15
2018-11-27,C15_P10,PETR4,rebalance_sell,,,1.0,1.0,25.5236175,0.0063825,2018-11-29,1.0,,,,,,,,,,10,15
2018-11-27,C15_P10,PRIO3,rebalance_sell,,,1.0,3011.0,7312.793644425,1.828655575,2018-11-29,1.0,,,,,,,,,,10,15
2018-11-27,C15_P10,RANI3,rebalance_sell,,,1.0,4420.0,13433.440799999998,3.3592,2018-11-29,1.0,,,,,,,,,,10,15
2018-11-27,C15_P10,RSUL3,rebalance_sell,,,1.0,1.0,0.09997500000000001,2.5e-05,2018-11-29,1.0,,,,,,,,,,10,15
