date,variant,ticker,event,score,z_prev,sell_pct,sold_shares,proceeds_net,trade_cost,settle_dt,is_rebalance_day,weight_before,weight_cap,value_sold_gross,split_factor,ratio_applied,shares_before,shares_after,buy_price_before,buy_price_after,phase_offset,cadence
2018-07-16,C07_P2,D1VN34,rebalance_sell,,,1.0,86.0,14664.3002821815,3.6669918185,2018-07-17,1.0,,,,,,,,,,2,7
2018-07-16,C07_P2,NFLX34,rebalance_sell,,,1.0,4917.0,15189.847551037366,3.7984114906319997,2018-07-17,1.0,,,,,,,,,,2,7
2018-07-16,C07_P2,A1MD34,concentration_trim,,,,124.0,991.19386056975,0.24786043024999999,2018-07-17,1.0,0.15970784851086312,0.2,995.8276834869976,,,,,,,2,7
2018-07-25,C07_P2,D1VN34,rebalance_sell,,,1.0,1.0,168.00022944000003,0.04201056000000001,2018-07-26,1.0,,,,,,,,,,2,7
2018-07-25,C07_P2,L1UL34,rebalance_sell,,,1.0,121.0,14035.858797840001,3.5098421600000003,2018-07-26,1.0,,,,,,,,,,2,7
2018-07-25,C07_P2,NFLX34,rebalance_sell,,,1.0,1.0,2.6932733932800006,0.0006734867200000001,2018-07-26,1.0,,,,,,,,,,2,7
2018-07-25,C07_P2,A1LG34,concentration_trim,,,,2.0,708.38797872,0.17714128,2018-07-26,1.0,0.15880201866392152,0.2,883.6668319750188,,,,,,,2,7
2018-07-27,C07_P2,M1TA34,defensive_sell,6.0,-6.795474973015935,1.0,521.0,12090.897345365034,3.0234802063928568,2018-07-30,0.0,,,,,,,,,,2,7
2018-07-27,C07_P2,A1LG34,defensive_sell,6.0,-3.0998434200374523,1.0,42.0,13801.4324730765,3.4512209235,2018-07-30,0.0,,,,,,,,,,2,7
2018-07-30,C07_P2,D1EX34,defensive_sell,6.0,-2.820958641086021,1.0,5353.0,9284.88013644077,2.3218004842312503,2018-07-31,0.0,,,,,,,,,,2,7
2018-08-03,C07_P2,L1UL34,rebalance_sell,,,1.0,1.0,117.228237612,0.029314388,2018-08-06,1.0,,,,,,,,,,2,7
2018-08-03,C07_P2,M1TA34,rebalance_sell,,,1.0,1.0,23.614072791267855,0.005904994446428571,2018-08-06,1.0,,,,,,,,,,2,7
2018-08-03,C07_P2,ORLY34,rebalance_sell,,,1.0,1.0,0.24944832942000003,6.237767677419356e-05,2018-08-06,1.0,,,,,,,,,,2,7
2018-08-03,C07_P2,A1MD34,concentration_trim,,,,347.0,2982.788266837406,0.7458835375937499,2018-08-06,1.0,0.18108292878545368,0.2,2984.1944140008,,,,,,,2,7
2018-08-09,C07_P2,A2XO34,defensive_sell,6.0,-3.8303798830831393,1.0,1007.0,12619.700615362084,3.155714082361111,2018-08-10,0.0,,,,,,,,,,2,7
2018-08-14,C07_P2,A2XO34,rebalance_sell,,,1.0,1.0,13.4320618115,0.003358855166666667,2018-08-15,1.0,,,,,,,,,,2,7
2018-08-14,C07_P2,REGN34,rebalance_sell,,,1.0,588.0,13926.353925703801,3.4824590962000004,2018-08-15,1.0,,,,,,,,,,2,7
2018-08-14,C07_P2,A1MD34,concentration_trim,,,,34.0,330.1493440245,0.0825579755,2018-08-15,1.0,0.1531161225047706,0.2,331.091872896528,,,,,,,2,7
2018-08-14,C07_P2,T2TD34,concentration_trim,,,,13684.0,7061.909407568401,1.7659188316000003,2018-08-15,1.0,0.21648568572674914,0.2,7064.180907592858,,,,,,,2,7
2018-08-23,C07_P2,A1LG34,rebalance_sell,,,1.0,41.0,15174.333646205438,3.7945320445625,2018-08-24,1.0,,,,,,,,,,2,7
2018-08-23,C07_P2,CEBR6,rebalance_sell,,,1.0,2.0,12.752811,0.003189,2018-08-27,1.0,,,,,,,,,,2,7
2018-08-23,C07_P2,A1MD34,concentration_trim,,,,147.0,1667.6743522812187,0.41702284378125,2018-08-24,1.0,0.16476340667777642,0.2,1668.5410791349059,,,,,,,2,7
2018-08-23,C07_P2,LILY34,concentration_trim,,,,10.0,142.2645629655,0.035575034500000005,2018-08-24,1.0,0.1513425583573553,0.2,151.73364478646909,,,,,,,2,7
2018-09-03,C07_P2,A1LG34,rebalance_sell,,,1.0,1.0,398.74830574556256,0.09971200443750002,2018-09-04,1.0,,,,,,,,,,2,7
2018-09-03,C07_P2,M1NS34,rebalance_sell,,,1.0,410.0,6439.177972332657,1.6101970423437502,2018-09-04,1.0,,,,,,,,,,2,7
2018-09-03,C07_P2,ORLY34,rebalance_sell,,,1.0,40.0,11.907372124830001,0.0029775874280645164,2018-09-04,1.0,,,,,,,,,,2,7
2018-09-03,C07_P2,A1MD34,concentration_trim,,,,126.0,1636.0039739806878,0.4091032693125001,2018-09-04,1.0,0.16390266401982373,0.2,1645.8301305809364,,,,,,,2,7
2018-09-03,C07_P2,T2TD34,concentration_trim,,,,556.0,325.5491396751721,0.08140763682800002,2018-09-04,1.0,0.1527516462136675,0.2,325.74523777333525,,,,,,,2,7
2018-09-10,C07_P2,INBR32,defensive_sell,4.0,-1.8525632143135482,0.25,379.0,4221.004485,1.0555150000000002,2018-09-12,0.0,,,,,,,,,,2,7
2018-09-13,C07_P2,REGN34,rebalance_sell,,,1.0,170.0,4690.671565368376,1.1729611316250002,2018-09-14,1.0,,,,,,,,,,2,7
2018-09-13,C07_P2,A1MD34,concentration_trim,,,,195.0,3092.6475597712506,0.7733552287500002,2018-09-14,1.0,0.1749460642186675,0.2,3094.484865589053,,,,,,,2,7
2018-09-24,C07_P2,D1EX34,rebalance_sell,,,1.0,5854.0,16879.907427685048,4.22103211495,2018-09-25,1.0,,,,,,,,,,2,7
2018-09-24,C07_P2,ORLY34,rebalance_sell,,,1.0,9.0,2.6946368239500003,0.0006738276629032259,2018-09-25,1.0,,,,,,,,,,2,7
2018-09-24,C07_P2,REGN34,rebalance_sell,,,1.0,1.0,26.392355027975,0.006599738691666667,2018-09-25,1.0,,,,,,,,,,2,7
