date,equity,cash_free,cash_pending,state_cash_effective,n_tickers,max_concentration,out_of_target_band,ret_cdi,variant,top_n_param,buffer_k_param,rebalance_cadence_param,target_pct_param,hard_max_pct_param,max_weight_cap_param,is_rebalance_day,n_rebalance_days_cum,n_non_rebalance_days_cum,n_rebalance_sells_cum,n_concentration_trims_cum,regime_defensive_used,def_sell_25_cum,def_sell_50_cum,def_sell_100_cum,quarantine_size,quarantine_entries_cum,cost_total_cum,phase_offset,cadence
2018-07-02,100024.58299999998,100024.58299999998,0.0,0,0,0.0,1,0.00024583,C05_P4,10,15,5,0.15,0.2,0.2,0,0,1,0,0,0,0,0,0,0,0,7644.18952761857,4,5
2018-07-03,100049.17204323887,100049.17204323887,0.0,0,0,0.0,1,0.00024583,C05_P4,10,15,5,0.15,0.2,0.2,0,0,2,0,0,0,0,0,0,0,0,7644.18952761857,4,5
2018-07-04,100073.76713120224,100073.76713120224,0.0,0,0,0.0,1,0.00024583,C05_P4,10,15,5,0.15,0.2,0.2,0,0,3,0,0,0,0,0,0,0,0,7644.18952761857,4,5
2018-07-05,100098.36826537609,100098.36826537609,0.0,0,0,0.0,1,0.00024583,C05_P4,10,15,5,0.15,0.2,0.2,0,0,4,0,0,0,0,0,0,0,0,7644.18952761857,4,5
2018-07-06,100073.35051747486,1.18952058951543,0.0,0,10,0.1500286572675337,0,0.00024583,C05_P4,10,15,5,0.15,0.2,0.2,1,1,4,0,0,0,0,0,0,0,0,7644.18952761857,4,5
2018-07-10,98666.7967239427,1.1898130093619503,0.0,0,10,0.15167576605466584,0,0.00024583,C05_P4,10,15,5,0.15,0.2,0.2,0,1,5,0,0,0,0,0,0,0,0,7644.18952761857,4,5
2018-07-11,98040.2890941701,1.1901055010940416,0.0,0,10,0.15547347362234973,0,0.00024583,C05_P4,10,15,5,0.15,0.2,0.2,0,1,6,0,0,1,0,0,0,0,0,7644.18952761857,4,5
2018-07-12,99837.42775873274,1.1903980647293755,0.0,0,10,0.15613890528260807,0,0.00024583,C05_P4,10,15,5,0.15,0.2,0.2,0,1,7,0,0,1,0,0,0,0,0,7644.18952761857,4,5
2018-07-13,98836.4549474853,1.1906907002856277,0.0,0,10,0.15672412859435642,0,0.00024583,C05_P4,10,15,5,0.15,0.2,0.2,0,1,8,0,0,1,0,0,0,0,0,7644.18952761857,4,5
2018-07-16,98621.22411247269,0.11027433800838642,24389.290831682225,0,9,0.15234682254465978,0,0.00024583,C05_P4,10,15,5,0.15,0.2,0.2,1,2,8,3,2,1,0,0,0,0,0,7644.18952761857,4,5
2018-07-17,100248.15836282735,24395.39675249412,0.0,0,9,0.15365292793210739,0,0.00024583,C05_P4,10,15,5,0.15,0.2,0.2,0,2,9,3,2,1,0,0,0,0,0,7644.18952761857,4,5
2018-07-18,100157.34612065578,24401.393872877783,0.0,0,9,0.15374383065172192,0,0.00024583,C05_P4,10,15,5,0.15,0.2,0.2,0,2,10,3,2,1,0,0,0,0,0,7644.18952761857,4,5
2018-07-19,100350.76755854726,24407.39246753355,0.0,0,9,0.15410701875277094,0,0.00024583,C05_P4,10,15,5,0.15,0.2,0.2,0,2,11,3,2,1,0,0,0,0,0,7644.18952761857,4,5
2018-07-20,98520.93163659053,24413.39253682384,0.0,0,9,0.15479696864575626,0,0.00024583,C05_P4,10,15,5,0.15,0.2,0.2,0,2,12,3,2,1,0,0,0,0,0,7644.18952761857,4,5
2018-07-23,98792.53200684107,0.15817496934916328,14994.283894704236,0,7,0.15212241066925303,1,0.00024583,C05_P4,10,15,5,0.15,0.2,0.2,1,3,12,7,4,1,0,0,0,0,0,7644.18952761857,4,5
2018-07-24,95419.22123383934,14998.128153367572,0.0,0,7,0.15358217202995655,1,0.00024583,C05_P4,10,15,5,0.15,0.2,0.2,0,3,13,7,4,1,0,0,0,0,0,7644.18952761857,4,5
2018-07-25,95866.86601593065,15001.815143211512,0.0,0,7,0.15521387251281735,1,0.00024583,C05_P4,10,15,5,0.15,0.2,0.2,0,3,14,7,4,1,0,0,0,0,0,7644.18952761857,4,5
