date,variant,ticker,event,score,z_prev,sell_pct,sold_shares,proceeds_net,trade_cost,settle_dt,is_rebalance_day,weight_before,weight_cap,value_sold_gross,phase_offset,cadence
2018-07-19,C07_P5,C1MG34,rebalance_sell,,,1.0,2,3.5328727629495003,0.0008834390505000001,2018-07-20,1,,,,5,7
2018-07-19,C07_P5,NFLX34,rebalance_sell,,,1.0,4697,13288.475746040074,3.3229496739285005,2018-07-20,1,,,,5,7
2018-07-19,C07_P5,A1LG34,concentration_trim,,,,1,359.55561461850004,0.08991138150000001,2018-07-20,1,0.1553844418850227,0.2,548.3533490250375,5,7
2018-07-19,C07_P5,A1MD34,concentration_trim,,,,4,32.448554332875,0.008114167125,2018-07-20,1,0.15034757435658982,0.2,35.39705660726031,5,7
2018-07-19,C07_P5,D1EX34,concentration_trim,,,,140,278.76628760085003,0.06970899915,2018-07-20,1,0.15273988125281718,0.2,279.03014775732845,5,7
2018-07-19,C07_P5,T2TD34,concentration_trim,,,,611,224.71915215350253,0.05619383649750001,2018-07-20,1,0.1522094718242472,0.2,225.0129734472066,5,7
2018-07-27,C07_P5,A1LG34,defensive_sell,6.0,-3.0998434200374523,1.0,42,13801.4324730765,3.4512209235,2018-07-30,0,,,,5,7
2018-07-30,C07_P5,D1EX34,rebalance_sell,,,1.0,7669,13302.026109912993,3.32633811200625,2018-07-31,1,,,,5,7
2018-07-30,C07_P5,L1UL34,rebalance_sell,,,1.0,122,13463.908791097501,3.3668189025000004,2018-07-31,1,,,,5,7
2018-07-30,C07_P5,NFLX34,rebalance_sell,,,1.0,1,2.48846548806,0.0006222719400000001,2018-07-31,1,,,,5,7
2018-07-30,C07_P5,ORLY34,rebalance_sell,,,1.0,1,0.243316391175,6.0844308870967745e-05,2018-07-31,1,,,,5,7
2018-07-30,C07_P5,A1MD34,concentration_trim,,,,301,2714.153543187188,0.6787080628125001,2018-07-31,1,0.17858935399553413,0.2,2718.789600650771,5,7
2018-08-08,C07_P5,A2XO34,rebalance_sell,,,1.0,1039,12943.198763268083,3.2366088430277777,2018-08-09,1,,,,5,7
2018-08-08,C07_P5,ORLY34,rebalance_sell,,,1.0,6,1.5393004360155003,0.0003849213393387098,2018-08-09,1,,,,5,7
2018-08-08,C07_P5,T2ER34,rebalance_sell,,,1.0,1598,14628.781071649082,3.658109795361111,2018-08-09,1,,,,5,7
2018-08-08,C07_P5,T2TD34,concentration_trim,,,,2658,910.9641137960565,0.2277979779435,2018-08-09,1,0.15949237507881966,0.2,911.2300049825026,5,7
2018-08-09,C07_P5,A2XO34,defensive_sell,6.0,-3.8303798830831393,1.0,1,12.531976777916666,0.0031337776388888888,2018-08-10,0,,,,5,7
2018-08-17,C07_P5,A1LG34,rebalance_sell,,,1.0,40,14070.171277575,3.5184224250000002,2018-08-20,1,,,,5,7
