date,variant,ticker,event,score,z_prev,sell_pct,sold_shares,proceeds_net,trade_cost,settle_dt,is_rebalance_day,weight_before,weight_cap,value_sold_gross,phase_offset,cadence
2018-07-25,C15_P1,N1TA34,defensive_sell,6.0,-2.924714306656562,1.0,49,14805.618629760002,3.70233024,2018-07-26,1,,,,1,15
2018-07-25,C15_P1,D1VN34,rebalance_sell,,,1.0,59,9912.013536960001,2.4786230400000004,2018-07-26,1,,,,1,15
2018-07-25,C15_P1,L1UL34,rebalance_sell,,,1.0,123,14267.856463920001,3.5678560800000008,2018-07-26,1,,,,1,15
2018-07-25,C15_P1,NFLX34,rebalance_sell,,,1.0,4935,13291.304195836801,3.3236569632000004,2018-07-26,1,,,,1,15
2018-07-25,C15_P1,O1KE34,rebalance_sell,,,1.0,1,131.53894704,0.032892960000000006,2018-07-26,1,,,,1,15
2018-07-25,C15_P1,A1LG34,concentration_trim,,,,3,1062.5819680799998,0.26571192,2018-07-26,1,0.16185105020822493,0.2,1167.3567644297527,1,15
2018-07-25,C15_P1,A1MD34,concentration_trim,,,,71,528.6190122,0.13218780000000002,2018-07-26,1,0.15544277219837052,0.2,536.1246212177575,1,15
2018-07-27,C15_P1,A1LG34,defensive_sell,6.0,-3.0998434200374523,1.0,42,13801.4324730765,3.4512209235,2018-07-30,0,,,,1,15
2018-08-06,C15_P1,D1EX34,defensive_sell,4.0,-0.7265123274321114,0.25,1,2.26651011078,0.00056676922,2018-08-07,0,,,,1,15
2018-08-15,C15_P1,D1VN34,rebalance_sell,,,1.0,1,158.374828392,0.039603608000000005,2018-08-16,1,,,,1,15
2018-08-15,C15_P1,A1MD34,concentration_trim,,,,298,2871.03281731125,0.71793768875,2018-08-16,1,0.17655281340385837,0.2,2876.914081456849,1,15
2018-08-15,C15_P1,T2TD34,concentration_trim,,,,9584,4750.450473668185,1.1879095958160002,2018-08-16,1,0.19385636522795163,0.2,4751.6681837541655,1,15
2018-09-05,C15_P1,A1LG34,rebalance_sell,,,1.0,47,18227.22637716919,4.557946080812501,2018-09-06,1,,,,1,15
2018-09-05,C15_P1,AMZO34,rebalance_sell,,,1.0,1,20.74542869091375,0.00518765408625,2018-09-06,1,,,,1,15
2018-09-05,C15_P1,M1NS34,rebalance_sell,,,1.0,1083,17302.507748573207,4.326708614296876,2018-09-06,1,,,,1,15
2018-09-05,C15_P1,ORLY34,rebalance_sell,,,1.0,1,0.30493114040999997,7.625184806451613e-05,2018-09-06,1,,,,1,15
2018-09-05,C15_P1,A1MD34,concentration_trim,,,,409,6063.302411720906,1.51620465409375,2018-09-06,1,0.19800661551396645,0.2,6065.002439560798,1,15
2018-09-05,C15_P1,T2TD34,concentration_trim,,,,682,402.5453873697795,0.1006615122205,2018-09-06,1,0.15318750320791114,0.2,402.6941394139103,1,15
2018-09-10,C15_P1,INBR32,defensive_sell,4.0,-1.8525632143135482,0.25,157,1748.542755,0.437245,2018-09-12,0,,,,1,15
2018-09-27,C15_P1,C1NC34,rebalance_sell,,,1.0,57,16360.541125929001,4.091158071000001,2018-09-28,1,,,,1,15
2018-09-27,C15_P1,D1EX34,rebalance_sell,,,1.0,7,20.19570493122,0.00505018878,2018-09-28,1,,,,1,15
2018-09-27,C15_P1,A1MD34,concentration_trim,,,,104,1698.153119559,0.42464444100000004,2018-09-28,1,0.16329070180581604,0.2,1698.906224547114,1,15
2018-09-27,C15_P1,T2TD34,concentration_trim,,,,1227,761.9056348882681,0.19052403973200005,2018-09-28,1,0.15596355723521987,0.2,762.2991620852663,1,15
2018-10-03,C15_P1,A1MD34,defensive_sell,6.0,-2.7221354885926874,1.0,1173,16062.403987101938,4.0166051480625,2018-10-04,0,,,,1,15
2018-10-11,C15_P1,INBR32,defensive_sell,4.0,-1.0379485691632124,0.25,386,5557.0104,1.3896000000000002,2018-10-16,0,,,,1,15
2018-10-15,C15_P1,LILY34,defensive_sell,6.0,-3.307889298748635,1.0,1205,16583.344251219,4.146872781,2018-10-16,0,,,,1,15
2018-10-19,C15_P1,ORLY34,rebalance_sell,,,1.0,12,3.25132625034,0.0008130348212903226,2018-10-22,1,,,,1,15
2018-10-19,C15_P1,P1YC34,rebalance_sell,,,1.0,551,8913.653884886098,2.2289707139,2018-10-22,1,,,,1,15
2018-10-19,C15_P1,PSSA3,rebalance_sell,,,1.0,650,17337.6645,4.3355,2018-10-23,1,,,,1,15
2018-10-19,C15_P1,T2TD34,rebalance_sell,,,1.0,30869,13880.425752448342,3.4709741816575,2018-10-22,1,,,,1,15
2018-10-19,C15_P1,INBR32,concentration_trim,,,,112,1935.771936,0.48406400000000005,2018-10-23,1,0.1661765897331793,0.2,1952.1800583177137,1,15
2018-10-22,C15_P1,AZEV4,defensive_sell,4.0,-1.7076445269168814,0.25,348,2922.4692000000005,0.7308000000000001,2018-10-24,0,,,,1,15
2018-10-23,C15_P1,AZEV4,defensive_sell,6.0,-2.437878878183761,1.0,1044,7661.04426,1.91574,2018-10-25,0,,,,1,15
2018-10-25,C15_P1,ORLY34,defensive_sell,6.0,-3.3616565637624527,1.0,2,0.516555224901,0.000129171099,2018-10-26,0,,,,1,15
2018-10-26,C15_P1,A1MD34,defensive_sell,6.0,-3.419251064527268,1.0,1649,13352.641481255903,3.3389951190937497,2018-10-29,0,,,,1,15
2018-11-09,C15_P1,T2TD34,defensive_sell,5.0,-2.005708026320429,0.5,1,0.45959611423950003,0.0001149277605,2018-11-12,0,,,,1,15
2018-11-12,C15_P1,A1MD34,rebalance_sell,,,1.0,1,8.9128504801875,0.0022287698125,2018-11-13,1,,,,1,15
2018-11-12,C15_P1,H1CA34,rebalance_sell,,,1.0,132,3509.3344138082994,0.8775529916999999,2018-11-13,1,,,,1,15
2018-11-12,C15_P1,P1YC34,rebalance_sell,,,1.0,1,15.310931376649998,0.0038286900166666664,2018-11-13,1,,,,1,15
2018-11-12,C15_P1,PETR3,rebalance_sell,,,1.0,98,2742.334245,0.685755,2018-11-14,1,,,,1,15
2018-11-12,C15_P1,T2TD34,rebalance_sell,,,1.0,1,0.4156395181365,0.0001039358635,2018-11-13,1,,,,1,15
2018-11-12,C15_P1,INBR32,concentration_trim,,,,5,75.981,0.019,2018-11-14,1,0.15077462767478755,0.2,81.84075264249077,1,15
2018-11-12,C15_P1,PRIO3,concentration_trim,,,,456,1327.7679750000002,0.332025,2018-11-14,1,0.16259012855785965,0.2,1330.1686026424904,1,15
2018-11-26,C15_P1,CPLE3,defensive_sell,5.0,-1.817951903831608,0.5,2919,8127.38264625,2.03235375,2018-11-28,0,,,,1,15
2018-12-05,C15_P1,H1CA34,rebalance_sell,,,1.0,1,27.396523806337502,0.006850843662500001,2018-12-06,1,,,,1,15
2018-12-05,C15_P1,INBR32,rebalance_sell,,,1.0,1042,16251.136199999999,4.0638,2018-12-07,1,,,,1,15
2018-12-05,C15_P1,LOGN3,rebalance_sell,,,1.0,2515,17852.035875,4.464125,2018-12-07,1,,,,1,15
2018-12-05,C15_P1,PETR3,rebalance_sell,,,1.0,1,28.5828525,0.0071475,2018-12-07,1,,,,1,15
2018-12-05,C15_P1,PRIO3,rebalance_sell,,,1.0,5442,14145.6627,3.5373,2018-12-07,1,,,,1,15
2018-12-05,C15_P1,RANI3,rebalance_sell,,,1.0,800,2255.436,0.5640000000000001,2018-12-07,1,,,,1,15
2018-12-05,C15_P1,CLSC3,concentration_trim,,,,26,1169.7075,0.2925,2018-12-07,1,0.16086382347735828,0.2,1203.4609782464431,1,15
2018-12-05,C15_P1,CMIG3,concentration_trim,,,,41,394.44846322500007,0.09863677500000001,2018-12-07,1,0.15358510308346254,0.2,397.14565324644354,1,15
2018-12-06,C15_P1,RSUL3,defensive_sell,4.0,-0.6030226891414215,0.25,4,0.39990000000000003,0.0001,2018-12-10,0,,,,1,15
2018-12-07,C15_P1,RSUL3,defensive_sell,4.0,-0.5773502691755305,0.25,3,0.29992500000000005,7.500000000000001e-05,2018-12-11,0,,,,1,15
2018-12-10,C15_P1,RSUL3,defensive_sell,4.0,-0.5516772843532457,0.25,2,0.19995000000000002,5e-05,2018-12-12,0,,,,1,15
2018-12-11,C15_P1,RSUL3,defensive_sell,4.0,-0.525923706126575,0.25,2,0.19995000000000002,5e-05,2018-12-13,0,,,,1,15
2018-12-12,C15_P1,RSUL3,defensive_sell,4.0,-0.49999999998566524,0.25,1,0.09997500000000001,2.5e-05,2018-12-14,0,,,,1,15
2018-12-13,C15_P1,RSUL3,defensive_sell,4.0,-0.4738035414648167,0.25,1,0.09997500000000001,2.5e-05,2018-12-17,0,,,,1,15
2018-12-14,C15_P1,RSUL3,defensive_sell,4.0,-0.44721359548555867,0.25,1,0.09997500000000001,2.5e-05,2018-12-18,0,,,,1,15
2018-12-28,C15_P1,CLSC3,rebalance_sell,,,1.0,370,17015.745,4.255,2019-01-03,1,,,,1,15
2018-12-28,C15_P1,CPLE3,rebalance_sell,,,1.0,5096,15182.28348,3.79652,2019-01-03,1,,,,1,15
2018-12-28,C15_P1,INBR32,rebalance_sell,,,1.0,1,15.432141,0.003859,2019-01-03,1,,,,1,15
2018-12-28,C15_P1,JSLG3,rebalance_sell,,,1.0,2,4.64543835,0.0011616500000000002,2019-01-03,1,,,,1,15
2018-12-28,C15_P1,PPLA11,rebalance_sell,,,1.0,687,8963.1086625,2.2413375,2019-01-03,1,,,,1,15
2018-12-28,C15_P1,RSUL3,rebalance_sell,,,1.0,3,0.29992500000000005,7.500000000000001e-05,2019-01-03,1,,,,1,15
2018-12-28,C15_P1,CMIG3,concentration_trim,,,,254,2935.88684475,0.73415525,2019-01-03,1,0.17596909456663923,0.2,2946.6389790557623,1,15
2019-01-08,C15_P1,SAPR3,defensive_sell,4.0,-2.1917183607120676,0.25,760,3725.576373,0.931627,2019-01-10,0,,,,1,15
2019-01-22,C15_P1,CPLE3,rebalance_sell,,,1.0,1,3.1642087500000002,0.0007912500000000001,2019-01-24,1,,,,1,15
2019-01-22,C15_P1,JHSF3,rebalance_sell,,,1.0,1,1.91952,0.00048,2019-01-24,1,,,,1,15
2019-01-22,C15_P1,PPLA11,rebalance_sell,,,1.0,1,15.2061975,0.0038025000000000003,2019-01-24,1,,,,1,15
2019-01-22,C15_P1,CMIG3,concentration_trim,,,,48,607.2305544,0.1518456,2019-01-24,1,0.15515027262000264,0.2,618.7303049235816,1,15
2019-01-22,C15_P1,MILS3,concentration_trim,,,,723,4004.418645,1.001355,2019-01-24,1,0.18335194429406834,0.2,4006.745681763583,1,15
2019-02-07,C15_P1,KEPL3,defensive_sell,5.0,-2.4853467123331305,0.5,1469,3740.167024425,0.9352755750000001,2019-02-11,0,,,,1,15
2019-02-13,C15_P1,LPSB3,rebalance_sell,,,1.0,3002,15996.659835,4.000165,2019-02-15,1,,,,1,15
2019-02-13,C15_P1,MGEL4,rebalance_sell,,,1.0,2257,17803.2780675,4.4519325,2019-02-15,1,,,,1,15
2019-02-13,C15_P1,SAPR3,rebalance_sell,,,1.0,2927,18532.934707725002,4.634392275000001,2019-02-15,1,,,,1,15
2019-02-13,C15_P1,TRIS3,concentration_trim,,,,357,1262.928688875,0.315811125,2019-02-15,1,0.16063111420954027,0.2,1263.923328993038,1,15
2019-02-20,C15_P1,KEPL3,defensive_sell,5.0,-1.2265347555876451,0.5,734,2169.67524555,0.54255445,2019-02-22,0,,,,1,15
2019-03-08,C15_P1,CMIG3,rebalance_sell,,,1.0,1424,17762.663823600004,4.441776400000001,2019-03-12,1,,,,1,15
2019-03-08,C15_P1,KEPL3,rebalance_sell,,,1.0,735,2112.59671875,0.52828125,2019-03-12,1,,,,1,15
2019-03-08,C15_P1,LPSB3,rebalance_sell,,,1.0,1,5.418645,0.001355,2019-03-12,1,,,,1,15
2019-03-08,C15_P1,MILS3,rebalance_sell,,,1.0,3252,16743.613050000004,4.18695,2019-03-12,1,,,,1,15
2019-03-08,C15_P1,PLAS3,rebalance_sell,,,1.0,590,5308.6725,1.3275000000000001,2019-03-12,1,,,,1,15
2019-03-08,C15_P1,SAPR3,rebalance_sell,,,1.0,1,8.231241675,0.002058325,2019-03-12,1,,,,1,15
2019-03-08,C15_P1,TRIS3,concentration_trim,,,,495,1918.5857336249999,0.47976637499999997,2019-03-12,1,0.1663643830866936,0.2,1922.0045846528265,1,15
2019-03-11,C15_P1,CSNA3,defensive_sell,4.0,-2.3224954891173692,0.25,319,4643.478840000001,1.1611600000000002,2019-03-13,0,,,,1,15
2019-03-28,C15_P1,PPLA11,defensive_sell,6.0,-3.7604470567166626,1.0,910,21124.91745,5.2825500000000005,2019-04-01,0,,,,1,15
2019-03-28,C15_P1,TRIS3,defensive_sell,5.0,-1.9098209352171327,0.5,2272,8212.1352528,2.0535472,2019-04-01,0,,,,1,15
2019-03-29,C15_P1,CMIG3,rebalance_sell,,,1.0,1,12.84298845,0.00321155,2019-04-02,1,,,,1,15
2019-03-29,C15_P1,LUXM4,rebalance_sell,,,1.0,1243,2330.04234375,0.58265625,2019-04-02,1,,,,1,15
2019-03-29,C15_P1,MGEL4,rebalance_sell,,,1.0,1,6.99825,0.00175,2019-04-02,1,,,,1,15
2019-03-29,C15_P1,MILS3,rebalance_sell,,,1.0,1,4.7988,0.0012,2019-04-02,1,,,,1,15
2019-03-29,C15_P1,RSUL3,rebalance_sell,,,1.0,3,0.29992500000000005,7.500000000000001e-05,2019-04-02,1,,,,1,15
2019-03-29,C15_P1,TRIS3,rebalance_sell,,,1.0,2273,8215.74974895,2.05445105,2019-04-02,1,,,,1,15
2019-04-22,C15_P1,C1MG34,rebalance_sell,,,1.0,6538,17992.33570985036,4.499208729645001,2019-04-23,1,,,,1,15
2019-04-22,C15_P1,CSNA3,rebalance_sell,,,1.0,960,14262.033599999999,3.5664,2019-04-24,1,,,,1,15
2019-04-22,C15_P1,E2NP34,rebalance_sell,,,1.0,12579,18313.1817501024,4.579440297600001,2019-04-23,1,,,,1,15
2019-04-22,C15_P1,E2PA34,rebalance_sell,,,1.0,1,11.290839750875,0.002823415791666667,2019-04-23,1,,,,1,15
2019-04-22,C15_P1,ENGI3,rebalance_sell,,,1.0,766,9036.5403,2.2597000000000005,2019-04-24,1,,,,1,15
2019-04-22,C15_P1,T2TD34,rebalance_sell,,,1.0,2,1.6553274446550001,0.000413935345,2019-04-23,1,,,,1,15
2019-04-22,C15_P1,BPAC3,concentration_trim,,,,456,2450.38725,0.61275,2019-04-24,1,0.17043708321328171,0.2,2455.6036160878066,1,15
2019-05-06,C15_P1,A1NE34,defensive_sell,6.0,-5.074853734324123,1.0,5,84.58549903732502,0.021151662675000005,2019-05-07,0,,,,1,15
2019-05-08,C15_P1,M1SC34,defensive_sell,6.0,-3.0435711809427692,1.0,908,18168.59696075673,4.543285061454547,2019-05-09,0,,,,1,15
2019-05-14,C15_P1,BPAC3,rebalance_sell,,,1.0,3354,18442.38825,4.61175,2019-05-16,1,,,,1,15
2019-05-14,C15_P1,C1MG34,rebalance_sell,,,1.0,2,5.594226261708001,0.0013989062920000002,2019-05-15,1,,,,1,15
2019-05-14,C15_P1,CSNA3,rebalance_sell,,,1.0,1,14.3264175,0.0035825,2019-05-16,1,,,,1,15
2019-05-14,C15_P1,D1EL34,rebalance_sell,,,1.0,31,4134.35421426468,1.0338470153200001,2019-05-15,1,,,,1,15
2019-05-14,C15_P1,C1DN34,concentration_trim,,,,7,947.9706700695,0.2370519305,2019-05-15,1,0.15811050928860612,0.2,993.6395596361945,1,15
2019-05-21,C15_P1,C1DN34,defensive_sell,6.0,-4.167278351881131,1.0,135,17997.30067471875,4.500450281250001,2019-05-22,0,,,,1,15
2019-05-21,C15_P1,QCOM34,defensive_sell,5.0,-1.8281858198230108,0.5,321,8485.592883796875,2.121928703125,2019-05-22,0,,,,1,15
2019-05-23,C15_P1,C1PR34,defensive_sell,6.0,-3.501431708786993,1.0,2,70.819271254875,0.017709245125000002,2019-05-24,0,,,,1,15
2019-05-23,C15_P1,QCOM34,defensive_sell,6.0,-3.4198396602162773,1.0,321,7395.642118627126,1.8493728728750005,2019-05-24,0,,,,1,15
2019-05-24,C15_P1,C1MG34,defensive_sell,6.0,-3.371710954738316,1.0,1,2.670906538392,0.000667893608,2019-05-27,0,,,,1,15
2019-06-04,C15_P1,G1PI34,defensive_sell,6.0,-3.461945329153941,1.0,48,7113.73848066,1.77887934,2019-06-05,1,,,,1,15
2019-06-04,C15_P1,C1DN34,defensive_sell,6.0,-2.7856801427176725,1.0,1,122.33171942249999,0.0305905775,2019-06-05,1,,,,1,15
2019-06-04,C15_P1,M1KT34,defensive_sell,6.0,-2.0118417410831007,1.0,803,18591.120988717204,4.648942482800001,2019-06-05,1,,,,1,15
2019-06-04,C15_P1,BPAC3,rebalance_sell,,,1.0,1,5.371156875,0.001343125,2019-06-06,1,,,,1,15
2019-06-04,C15_P1,G1PI34,rebalance_sell,,,1.0,1,148.20288501375,0.03705998625,2019-06-05,1,,,,1,15
2019-06-04,C15_P1,M1SC34,rebalance_sell,,,1.0,1,19.77498524471591,0.004944982556818182,2019-06-05,1,,,,1,15
2019-06-04,C15_P1,QCOM34,rebalance_sell,,,1.0,1,22.075308959374997,0.005520207291666666,2019-06-05,1,,,,1,15
2019-06-04,C15_P1,E2NP34,concentration_trim,,,,881,2177.9875857453,0.5446330547,2019-06-05,1,0.1679759324271337,0.2,2179.1947735179747,1,15
2019-06-05,C15_P1,RNEW3,defensive_sell,6.0,-4.5453927091624635,1.0,1,2.0587851749999997,0.000514825,2019-06-07,0,,,,1,15
2019-06-05,C15_P1,MNPR3,defensive_sell,5.0,-2.9357459921872904,0.5,18555,9534.8856825,2.3843175000000003,2019-06-07,0,,,,1,15
2019-06-06,C15_P1,INBR32,defensive_sell,6.0,-2.6476268236084803,1.0,710,17742.72321,4.43679,2019-06-10,0,,,,1,15
2019-06-18,C15_P1,TSNF34,defensive_sell,6.0,-2.764866634950128,1.0,55,16384.612742520003,4.09717748,2019-06-19,0,,,,1,15
2019-06-26,C15_P1,TSNF34,rebalance_sell,,,1.0,1,305.60641129199996,0.07642070799999999,2019-06-27,1,,,,1,15
