date,variant,ticker,event,score,z_prev,sell_pct,sold_shares,proceeds_net,trade_cost,settle_dt,is_rebalance_day,weight_before,weight_cap,value_sold_gross,phase_offset,cadence
2018-07-13,C07_P1,N1TA34,rebalance_sell,,,1.0,49,15696.711190912501,3.9251590875000004,2018-07-16,1,,,,1,7
2018-07-13,C07_P1,O1KE34,rebalance_sell,,,1.0,1,138.2850700875,0.0345799125,2018-07-16,1,,,,1,7
2018-07-13,C07_P1,A1MD34,concentration_trim,,,,79,622.3457602785937,0.15562534640625,2018-07-16,1,0.15602657085315144,0.2,625.7603545073143,1,7
2018-07-24,C07_P1,AMZO34,rebalance_sell,,,1.0,1,17.1260926961775,0.0042825938225,2018-07-25,1,,,,1,7
2018-07-24,C07_P1,D1VN34,rebalance_sell,,,1.0,59,9845.658905765998,2.4620302339999998,2018-07-25,1,,,,1,7
2018-07-24,C07_P1,L1UL34,rebalance_sell,,,1.0,123,14162.085139863375,3.541406636625,2018-07-25,1,,,,1,7
2018-07-24,C07_P1,NFLX34,rebalance_sell,,,1.0,4935,13207.54411985211,3.30271170789,2018-07-25,1,,,,1,7
2018-07-24,C07_P1,A1LG34,concentration_trim,,,,2,697.6679798898749,0.174460610125,2018-07-25,1,0.1587622655011587,0.2,866.5807095442397,1,7
2018-07-24,C07_P1,A1MD34,concentration_trim,,,,20,151.57739867437502,0.037903825625000005,2018-07-25,1,0.15154020404363974,0.2,152.32461951075857,1,7
2018-07-27,C07_P1,A1LG34,defensive_sell,6.0,-3.0998434200374523,1.0,42,13801.4324730765,3.4512209235,2018-07-30,0,,,,1,7
2018-08-02,C07_P1,D1EX34,rebalance_sell,,,1.0,872,2046.0527606995504,0.5116411004500001,2018-08-03,1,,,,1,7
2018-08-02,C07_P1,D1VN34,rebalance_sell,,,1.0,1,165.37077696749998,0.0413530325,2018-08-03,1,,,,1,7
2018-08-02,C07_P1,ORLY34,rebalance_sell,,,1.0,1,0.24998893504125,6.251286197580645e-05,2018-08-03,1,,,,1,7
2018-08-02,C07_P1,A1MD34,concentration_trim,,,,255,2254.1130214523437,0.56366917265625,2018-08-03,1,0.17249589400203852,0.2,2256.6251052725147,1,7
2018-08-09,C07_P1,A2XO34,defensive_sell,6.0,-3.8303798830831393,1.0,1031,12920.468058032082,3.2309247456944443,2018-08-10,0,,,,1,7
2018-08-13,C07_P1,ORLY34,rebalance_sell,,,1.0,25,6.587733399975001,0.0016473451862903227,2018-08-14,1,,,,1,7
2018-08-13,C07_P1,REGN34,rebalance_sell,,,1.0,209,4975.44731612775,1.24417287225,2018-08-14,1,,,,1,7
2018-08-13,C07_P1,T2ER34,rebalance_sell,,,1.0,1,9.012638276999999,0.002253723,2018-08-14,1,,,,1,7
2018-08-13,C07_P1,UNIP6,rebalance_sell,,,1.0,348,15181.670833200002,3.7963668000000004,2018-08-15,1,,,,1,7
2018-08-13,C07_P1,T2TD34,concentration_trim,,,,11954,5856.475731033979,1.4644850540220002,2018-08-14,1,0.20398956138085522,0.2,5858.332463508386,1,7
2018-08-22,C07_P1,A1LG34,rebalance_sell,,,1.0,45,16557.89169195,4.14050805,2018-08-23,1,,,,1,7
2018-08-22,C07_P1,UNIP6,rebalance_sell,,,1.0,1,40.862481825,0.010218175000000001,2018-08-24,1,,,,1,7
2018-08-22,C07_P1,A1MD34,concentration_trim,,,,88,936.3784468499999,0.23415314999999998,2018-08-23,1,0.15819379374940634,0.2,938.2800150382209,1,7
2018-08-22,C07_P1,H1CA34,concentration_trim,,,,4,106.80172089300002,0.026707107000000004,2018-08-23,1,0.15113160761905492,0.2,129.58132401072726,1,7
2018-08-22,C07_P1,LILY34,concentration_trim,,,,17,242.41163993549998,0.0606180645,2018-08-23,1,0.15220814475132105,0.2,252.85642207677301,1,7
2018-08-22,C07_P1,T2TD34,concentration_trim,,,,703,371.3135213667599,0.09285159323999999,2018-08-23,1,0.15324350063114656,0.2,371.4156555864465,1,7
2018-08-31,C07_P1,A1LG34,rebalance_sell,,,1.0,1,399.4631334939375,0.0998907560625,2018-09-03,1,,,,1,7
2018-08-31,C07_P1,EMAE4,rebalance_sell,,,1.0,623,8875.5305625,2.2194375,2018-09-04,1,,,,1,7
2018-08-31,C07_P1,M1NS34,rebalance_sell,,,1.0,68,1069.8757364319376,0.26753581806250004,2018-09-03,1,,,,1,7
2018-08-31,C07_P1,ORLY34,rebalance_sell,,,1.0,4,1.192871822181,0.00029829252867741936,2018-09-03,1,,,,1,7
2018-08-31,C07_P1,A1MD34,concentration_trim,,,,203,2640.5092954780316,0.6602923969687501,2018-09-03,1,0.17162755334836816,0.2,2646.2091141152123,1,7
2018-08-31,C07_P1,T2TD34,concentration_trim,,,,1231,722.067282122979,0.180561961021,2018-09-03,1,0.1559040733411836,0.2,722.3807575927603,1,7
2018-09-12,C07_P1,M1NS34,rebalance_sell,,,1.0,1,15.027411645140624,0.003757792359375,2018-09-13,1,,,,1,7
2018-09-12,C07_P1,A1MD34,concentration_trim,,,,265,4401.054253177032,1.1005386979687501,2018-09-13,1,0.1847167450810817,0.2,4405.337465086908,1,7
2018-09-21,C07_P1,D1EX34,rebalance_sell,,,1.0,6114,17364.174562827004,4.342129173,2018-09-24,1,,,,1,7
2018-09-21,C07_P1,H1CA34,rebalance_sell,,,1.0,643,17459.171268111902,4.3658842881,2018-09-24,1,,,,1,7
