date,variant,ticker,event,score,z_prev,sell_pct,sold_shares,proceeds_net,trade_cost,settle_dt,is_rebalance_day,weight_before,weight_cap,value_sold_gross,split_factor,ratio_applied,shares_before,shares_after,buy_price_before,buy_price_after,phase_offset,cadence
2018-07-18,C08_P7,FHER3,defensive_sell,5.0,-1.5757410198384585,0.5,82.0,5509.022400000001,1.3776000000000002,2018-07-20,0.0,,,,,,,,,,7,8
2018-07-24,C08_P7,AMZO34,rebalance_sell,,,1.0,2.0,34.252185392355,0.008565187645,2018-07-25,1.0,,,,,,,,,,7,8
2018-07-24,C08_P7,FHER3,rebalance_sell,,,1.0,81.0,5490.42705,1.3729500000000001,2018-07-26,1.0,,,,,,,,,,7,8
2018-07-24,C08_P7,L1UL34,rebalance_sell,,,1.0,84.0,9671.667900394501,2.4185216055,2018-07-25,1.0,,,,,,,,,,7,8
2018-07-24,C08_P7,NFLX34,rebalance_sell,,,1.0,4709.0,12602.700154079752,3.151462904246,2018-07-25,1.0,,,,,,,,,,7,8
2018-07-24,C08_P7,A1LG34,concentration_trim,,,,2.0,697.6679798898749,0.174460610125,2018-07-25,1.0,0.15945750145693233,0.2,869.176818814829,,,,,,,7,8
2018-07-24,C08_P7,A1MD34,concentration_trim,,,,63.0,477.4688058242812,0.11939705071875,2018-07-25,1.0,0.15523933240684967,0.2,481.511702656353,,,,,,,7,8
2018-07-24,C08_P7,A2XO34,concentration_trim,,,,100.0,1502.9786946999996,0.3758386333333332,2018-07-25,1.0,0.16636119638057323,0.2,1503.6452509639512,,,,,,,7,8
2018-07-24,C08_P7,D1EX34,concentration_trim,,,,212.0,403.91304098887497,0.10100351112499999,2018-07-25,1.0,0.15440276737256825,0.2,404.626472508955,,,,,,,7,8
2018-07-27,C08_P7,A1LG34,defensive_sell,6.0,-3.0998434200374523,1.0,40.0,13144.22140293,3.28687707,2018-07-30,0.0,,,,,,,,,,7,8
2018-08-03,C08_P7,FHER3,rebalance_sell,,,1.0,1.0,69.9825,0.0175,2018-08-07,1.0,,,,,,,,,,7,8
2018-08-03,C08_P7,L1UL34,rebalance_sell,,,1.0,1.0,117.228237612,0.029314388,2018-08-06,1.0,,,,,,,,,,7,8
2018-08-03,C08_P7,NFLX34,rebalance_sell,,,1.0,1.0,2.5520200534454998,0.0006381645545,2018-08-06,1.0,,,,,,,,,,7,8
2018-08-03,C08_P7,ORLY34,rebalance_sell,,,1.0,1.0,0.24944832942000003,6.237767677419356e-05,2018-08-06,1.0,,,,,,,,,,7,8
2018-08-03,C08_P7,A1MD34,concentration_trim,,,,163.0,1401.136851569156,0.35037180584374994,2018-08-06,1.0,0.1648358702272813,0.2,1407.6527661923446,,,,,,,7,8
2018-08-03,C08_P7,D1EX34,concentration_trim,,,,1029.0,2359.9355238711787,0.59013141382125,2018-08-06,1.0,0.1749004577044967,0.2,2362.5893321982257,,,,,,,7,8
2018-08-09,C08_P7,A2XO34,defensive_sell,6.0,-3.8303798830831393,1.0,995.0,12469.316894027083,3.1181087506944447,2018-08-10,0.0,,,,,,,,,,7,8
2018-08-15,C08_P7,A2XO34,rebalance_sell,,,1.0,1.0,13.2631093935,0.0033166065000000003,2018-08-16,1.0,,,,,,,,,,7,8
2018-08-15,C08_P7,ORLY34,rebalance_sell,,,1.0,30.0,8.197154392500002,0.002049801048387097,2018-08-16,1.0,,,,,,,,,,7,8
2018-08-15,C08_P7,REGN34,rebalance_sell,,,1.0,580.0,13685.950884026503,3.422343306833334,2018-08-16,1.0,,,,,,,,,,7,8
2018-08-15,C08_P7,T2ER34,rebalance_sell,,,1.0,1.0,8.774692333916665,0.0021942216388888885,2018-08-16,1.0,,,,,,,,,,7,8
2018-08-15,C08_P7,A1MD34,concentration_trim,,,,34.0,327.56750264625003,0.08191235375000001,2018-08-16,1.0,0.15318939370581047,0.2,332.2540227118898,,,,,,,7,8
2018-08-15,C08_P7,T2TD34,concentration_trim,,,,12521.0,6206.21769415686,1.5519424091415004,2018-08-16,1.0,0.20959081776078636,0.2,6207.848630758957,,,,,,,7,8
2018-08-27,C08_P7,C1NC34,rebalance_sell,,,1.0,2.0,591.9698815222499,0.14802947775,2018-08-28,1.0,,,,,,,,,,7,8
