date,equity,cash_free,cash_pending,state_cash_effective,n_tickers,max_concentration,out_of_target_band,ret_cdi,variant,top_n_param,buffer_k_param,rebalance_cadence_param,target_pct_param,hard_max_pct_param,max_weight_cap_param,is_rebalance_day,n_rebalance_days_cum,n_non_rebalance_days_cum,n_rebalance_sells_cum,n_concentration_trims_cum,regime_defensive_used,def_sell_25_cum,def_sell_50_cum,def_sell_100_cum,quarantine_size,quarantine_entries_cum,cost_total_cum,phase_offset,cadence
2018-07-02,100024.58299999998,100024.58299999998,0.0,0,0,0.0,1,0.00024583,C15_P9,10,15,15,0.15,0.2,0.2,0,0,1,0,0,0,0,0,0,0,0,2627.169924319159,9,15
2018-07-03,100049.17204323887,100049.17204323887,0.0,0,0,0.0,1,0.00024583,C15_P9,10,15,15,0.15,0.2,0.2,0,0,2,0,0,0,0,0,0,0,0,2627.169924319159,9,15
2018-07-04,100073.76713120224,100073.76713120224,0.0,0,0,0.0,1,0.00024583,C15_P9,10,15,15,0.15,0.2,0.2,0,0,3,0,0,0,0,0,0,0,0,2627.169924319159,9,15
2018-07-05,100098.36826537609,100098.36826537609,0.0,0,0,0.0,1,0.00024583,C15_P9,10,15,15,0.15,0.2,0.2,0,0,4,0,0,0,0,0,0,0,0,2627.169924319159,9,15
2018-07-06,100122.97544724676,100122.97544724676,0.0,0,0,0.0,1,0.00024583,C15_P9,10,15,15,0.15,0.2,0.2,0,0,5,0,0,0,0,0,0,0,0,2627.169924319159,9,15
2018-07-10,100147.58867830095,100147.58867830095,0.0,0,0,0.0,1,0.00024583,C15_P9,10,15,15,0.15,0.2,0.2,0,0,6,0,0,0,0,0,0,0,0,2627.169924319159,9,15
2018-07-11,100172.20796002573,100172.20796002573,0.0,0,0,0.0,1,0.00024583,C15_P9,10,15,15,0.15,0.2,0.2,0,0,7,0,0,0,0,0,0,0,0,2627.169924319159,9,15
2018-07-12,100196.83329390852,100196.83329390852,0.0,0,0,0.0,1,0.00024583,C15_P9,10,15,15,0.15,0.2,0.2,0,0,8,0,0,0,0,0,0,0,0,2627.169924319159,9,15
2018-07-13,100221.46468143715,100221.46468143715,0.0,0,0,0.0,1,0.00024583,C15_P9,10,15,15,0.15,0.2,0.2,0,0,9,0,0,0,0,0,0,0,0,2627.169924319159,9,15
2018-07-16,100196.41562664264,0.09906241881056686,0.0,0,9,0.15002069361454334,0,0.00024583,C15_P9,10,15,15,0.15,0.2,0.2,1,1,9,0,0,0,0,0,0,0,0,2627.169924319159,9,15
2018-07-17,102029.757479744,0.09908677132498306,0.0,0,9,0.151122956652622,0,0.00024583,C15_P9,10,15,15,0.15,0.2,0.2,0,1,10,0,0,0,0,0,0,0,0,2627.169924319159,9,15
2018-07-18,102127.88931751337,0.09911112982597786,0.0,0,9,0.1527763931543856,0,0.00024583,C15_P9,10,15,15,0.15,0.2,0.2,0,1,11,0,0,0,0,0,0,0,0,2627.169924319159,9,15
2018-07-19,102788.09021388473,0.09913549431502297,0.0,0,9,0.15587447321306871,0,0.00024583,C15_P9,10,15,15,0.15,0.2,0.2,0,1,12,0,0,0,0,0,0,0,0,2627.169924319159,9,15
2018-07-20,100155.30380094824,0.09915986479359042,0.0,0,9,0.15725030125182002,0,0.00024583,C15_P9,10,15,15,0.15,0.2,0.2,0,1,13,0,0,0,0,0,0,0,0,2627.169924319159,9,15
2018-07-23,101126.0200848414,0.09918424126315262,0.0,0,9,0.15848682977600492,0,0.00024583,C15_P9,10,15,15,0.15,0.2,0.2,0,1,14,0,0,1,0,0,0,0,0,2627.169924319159,9,15
2018-07-24,98358.00355989924,0.09920862372518233,0.0,0,9,0.15529068815802946,0,0.00024583,C15_P9,10,15,15,0.15,0.2,0.2,0,1,15,0,0,1,0,0,0,0,0,2627.169924319159,9,15
2018-07-25,98709.09706256344,0.09923301218115267,9543.61541952,0,8,0.1547176788836651,1,0.00024583,C15_P9,10,15,15,0.15,0.2,0.2,0,1,16,0,0,1,0,0,1,1,1,2627.169924319159,9,15
2018-07-26,99262.83928503224,9546.060783905212,0.0,0,8,0.16179380713545327,1,0.00024583,C15_P9,10,15,15,0.15,0.2,0.2,0,1,17,0,0,1,0,0,1,1,1,2627.169924319159,9,15
2018-07-27,97187.76196015591,9548.407492027718,13801.4324730765,0,8,0.1701996673900306,1,0.00024583,C15_P9,10,15,15,0.15,0.2,0.2,0,1,18,0,0,0,0,0,2,1,2,2627.169924319159,9,15
2018-07-30,96087.94139031833,23355.58005626284,0.0,0,8,0.17646779715179228,1,0.00024583,C15_P9,10,15,15,0.15,0.2,0.2,0,1,19,0,0,0,0,0,2,1,2,2627.169924319159,9,15
2018-07-31,96595.03491454135,23361.32155850807,0.0,0,8,0.16744566125277224,1,0.00024583,C15_P9,10,15,15,0.15,0.2,0.2,0,1,20,0,0,0,0,0,2,1,2,2627.169924319159,9,15
2018-08-01,96878.92096881475,23367.064472186794,0.0,0,8,0.16806123888643465,1,0.00024583,C15_P9,10,15,15,0.15,0.2,0.2,0,1,21,0,0,0,0,0,2,1,2,2627.169924319159,9,15
2018-08-02,102478.95676595972,23372.80879764599,0.0,0,8,0.17943751076985107,1,0.00024583,C15_P9,10,15,15,0.15,0.2,0.2,0,1,22,0,0,0,0,0,2,1,2,2627.169924319159,9,15
2018-08-03,100724.31632508698,23378.554535232714,0.0,0,8,0.17844238641705648,1,0.00024583,C15_P9,10,15,15,0.15,0.2,0.2,0,1,23,0,0,0,0,0,2,1,2,2627.169924319159,9,15
2018-08-06,101218.1973155688,0.0688847561756177,33083.621068504566,0,7,0.15002125452696985,1,0.00024583,C15_P9,10,15,15,0.15,0.2,0.2,1,2,23,3,2,1,0,0,2,1,2,2627.169924319159,9,15
2018-08-07,101814.78632116769,33091.82291676195,0.0,0,7,0.1523225589002261,1,0.00024583,C15_P9,10,15,15,0.15,0.2,0.2,0,2,24,3,2,1,0,0,2,0,2,2627.169924319159,9,15
2018-08-08,100162.70634104981,33099.95787958957,0.0,0,7,0.1559933702934153,1,0.00024583,C15_P9,10,15,15,0.15,0.2,0.2,0,2,25,3,2,1,0,0,2,0,2,2627.169924319159,9,15
2018-08-09,100517.02023637686,33108.09484223511,13747.578525374582,0,7,0.15609080574019946,1,0.00024583,C15_P9,10,15,15,0.15,0.2,0.2,0,2,26,3,2,1,0,0,3,1,3,2627.169924319159,9,15
2018-08-10,103845.95371184757,46867.191897793644,0.0,0,7,0.15304159604426484,1,0.00024583,C15_P9,10,15,15,0.15,0.2,0.2,0,2,27,3,2,1,0,0,3,1,3,2627.169924319159,9,15
2018-08-13,104953.34948854368,46878.713259577875,0.0,0,7,0.1540922786469557,1,0.00024583,C15_P9,10,15,15,0.15,0.2,0.2,0,2,28,3,2,1,0,0,3,1,3,2627.169924319159,9,15
2018-08-14,106005.78198044114,46890.23745365847,0.0,0,7,0.15625117765648008,1,0.00024583,C15_P9,10,15,15,0.15,0.2,0.2,0,2,29,3,2,1,0,0,3,1,3,2627.169924319159,9,15
2018-08-15,105059.07252642616,46901.7644807317,0.0,0,7,0.1545635671142583,1,0.00024583,C15_P9,10,15,15,0.15,0.2,0.2,0,2,30,3,2,1,0,0,3,0,3,2627.169924319159,9,15
