date,variant,ticker,event,score,z_prev,sell_pct,sold_shares,proceeds_net,trade_cost,settle_dt,is_rebalance_day,weight_before,weight_cap,value_sold_gross,phase_offset,cadence
2018-07-17,C07_P3,C1MG34,rebalance_sell,,,1.0,1,1.7495799296415,0.00043750435850000005,2018-07-18,1,,,,3,7
2018-07-17,C07_P3,NFLX34,rebalance_sell,,,1.0,4805,14099.025470103032,3.5256377769700005,2018-07-18,1,,,,3,7
2018-07-17,C07_P3,OXYP34,rebalance_sell,,,1.0,181,9643.998450653376,2.411602513291667,2018-07-18,1,,,,3,7
2018-07-17,C07_P3,A1MD34,concentration_trim,,,,122,994.6304294626874,0.2487197873125,2018-07-18,1,0.15995412349540317,0.2,1002.7785202907435,3,7
2018-07-17,C07_P3,D1EX34,concentration_trim,,,,172,338.27273910789,0.08458933211,2018-07-18,1,0.15336883240358468,0.2,339.37537883884033,3,7
2018-07-17,C07_P3,L1UL34,concentration_trim,,,,2,250.235472988125,0.062574511875,2018-07-18,1,0.15280304764321564,0.2,282.37811890865487,3,7
2018-07-23,C07_P3,ORLY34,defensive_sell,5.0,-1.7914777335092882,0.5,1,0.24416902651124997,6.105752100806451e-05,2018-07-24,0,,,,3,7
2018-07-26,C07_P3,D1VN34,rebalance_sell,,,1.0,87,14625.57930584625,3.65730915375,2018-07-27,1,,,,3,7
2018-07-26,C07_P3,L1UL34,rebalance_sell,,,1.0,121,14021.546473565812,3.5062631841875,2018-07-27,1,,,,3,7
2018-07-26,C07_P3,NFLX34,rebalance_sell,,,1.0,1,2.7038360459564994,0.0006761280435,2018-07-27,1,,,,3,7
2018-07-26,C07_P3,ORLY34,rebalance_sell,,,1.0,1,0.24322847448224996,6.08223242016129e-05,2018-07-27,1,,,,3,7
2018-07-26,C07_P3,OXYP34,rebalance_sell,,,1.0,1,52.22645478799999,0.013059878666666665,2018-07-27,1,,,,3,7
2018-07-27,C07_P3,A1LG34,defensive_sell,6.0,-3.0998434200374523,1.0,42,13801.4324730765,3.4512209235,2018-07-30,0,,,,3,7
2018-08-06,C07_P3,D1EX34,defensive_sell,4.0,-0.7265123274321114,0.25,1920,4351.699412697601,1.0881969024000002,2018-08-07,1,,,,3,7
2018-08-06,C07_P3,ORLY34,rebalance_sell,,,1.0,1,0.2524074624195,6.311764501612905e-05,2018-08-07,1,,,,3,7
2018-08-06,C07_P3,A1MD34,concentration_trim,,,,181,1635.5324099011877,0.40898534881250004,2018-08-07,1,0.16632450141196137,0.2,1644.6844725016745,3,7
2018-08-09,C07_P3,A2XO34,defensive_sell,6.0,-3.8303798830831393,1.0,1092,13684.918641485001,3.4220851816666666,2018-08-10,0,,,,3,7
2018-08-15,C07_P3,A2XO34,rebalance_sell,,,1.0,1,13.2631093935,0.0033166065000000003,2018-08-16,1,,,,3,7
2018-08-15,C07_P3,ORLY34,rebalance_sell,,,1.0,31,8.47039287225,0.00211812775,2018-08-16,1,,,,3,7
2018-08-15,C07_P3,REGN34,rebalance_sell,,,1.0,623,14700.598966807776,3.676068758891667,2018-08-16,1,,,,3,7
2018-08-15,C07_P3,T2TD34,concentration_trim,,,,12667,6278.584740187281,1.5700386947205003,2018-08-16,1,0.20778024243277027,0.2,6280.2818932388545,3,7
2018-08-24,C07_P3,A1LG34,rebalance_sell,,,1.0,42,15764.88471327,3.94220673,2018-08-27,1,,,,3,7
2018-08-24,C07_P3,M1NS34,rebalance_sell,,,1.0,1086,16813.829732689686,4.2045085603125,2018-08-27,1,,,,3,7
2018-08-24,C07_P3,A1MD34,concentration_trim,,,,220,2693.4435007425004,0.6735292575000001,2018-08-27,1,0.1725279864778461,0.2,2703.9596521993262,3,7
2018-08-24,C07_P3,T2TD34,concentration_trim,,,,1031,582.5910736005526,0.14568418944750003,2018-08-27,1,0.15485891110328492,0.2,583.19574473795,3,7
