date,variant,ticker,event,score,z_prev,sell_pct,sold_shares,proceeds_net,trade_cost,settle_dt,is_rebalance_day,weight_before,weight_cap,value_sold_gross,split_factor,ratio_applied,shares_before,shares_after,buy_price_before,buy_price_after,phase_offset,cadence
2018-07-16,C05_P4,C1MG34,rebalance_sell,,,1.0,2.0,3.487132546863,0.0008720011370000001,2018-07-17,1.0,,,,,,,,,,4,5
2018-07-16,C05_P4,D1VN34,rebalance_sell,,,1.0,56.0,9548.846695374,2.387808626,2018-07-17,1.0,,,,,,,,,,4,5
2018-07-16,C05_P4,NFLX34,rebalance_sell,,,1.0,4681.0,14460.784296604823,3.6161000991759997,2018-07-17,1.0,,,,,,,,,,4,5
2018-07-16,C05_P4,A1LG34,concentration_trim,,,,1.0,349.32265049924996,0.08735250074999999,2018-07-17,1.0,0.15588962283182864,0.2,580.8423686838869,,,,,,,4,5
2018-07-16,C05_P4,D1EX34,concentration_trim,,,,14.0,26.8500566572875,0.0067141927125,2018-07-17,1.0,0.15028306447715398,0.2,27.916167209001287,,,,,,,4,5
2018-07-23,C05_P4,D1VN34,rebalance_sell,,,1.0,1.0,167.58030944625,0.041905553750000005,2018-07-24,1.0,,,,,,,,,,4,5
2018-07-23,C05_P4,L1UL34,rebalance_sell,,,1.0,117.0,13900.229457404062,3.4759263459375003,2018-07-24,1.0,,,,,,,,,,4,5
2018-07-23,C05_P4,NFLX34,rebalance_sell,,,1.0,1.0,2.7493632673049997,0.0006875126949999999,2018-07-24,1.0,,,,,,,,,,4,5
2018-07-23,C05_P4,O1KE34,rebalance_sell,,,1.0,1.0,132.953615784375,0.033246715625,2018-07-24,1.0,,,,,,,,,,4,5
2018-07-23,C05_P4,A1LG34,concentration_trim,,,,1.0,357.733356796875,0.08945570312500001,2018-07-24,1.0,0.1557344424517473,0.2,566.5562134984593,,,,,,,4,5
2018-07-23,C05_P4,D1EX34,concentration_trim,,,,219.0,433.0377920053688,0.10828651963125001,2018-07-24,1.0,0.15438527581038294,0.2,433.2597335539285,,,,,,,4,5
2018-07-27,C05_P4,A1LG34,defensive_sell,6.0,-3.0998434200374523,1.0,42.0,13801.4324730765,3.4512209235,2018-07-30,0.0,,,,,,,,,,4,5
2018-07-30,C05_P4,D1EX34,rebalance_sell,,,1.0,7493.0,12996.750768232894,3.2500001921062505,2018-07-31,1.0,,,,,,,,,,4,5
2018-07-30,C05_P4,L1UL34,rebalance_sell,,,1.0,1.0,110.35990812375,0.027596876250000003,2018-07-31,1.0,,,,,,,,,,4,5
2018-07-30,C05_P4,ORLY34,rebalance_sell,,,1.0,38433.0,9351.378862028776,2.338429322837903,2018-07-31,1.0,,,,,,,,,,4,5
2018-07-30,C05_P4,A1MD34,concentration_trim,,,,309.0,2786.290514434688,0.6967468153125,2018-07-31,1.0,0.17958284770500138,0.2,2787.30479540134,,,,,,,4,5
2018-08-06,C05_P4,GOGL34,rebalance_sell,,,1.0,1.0,19.186306965481247,0.004797776185416666,2018-08-07,1.0,,,,,,,,,,4,5
2018-08-06,C05_P4,ORLY34,rebalance_sell,,,1.0,6.0,1.5144447745170002,0.00037870587009677427,2018-08-07,1.0,,,,,,,,,,4,5
2018-08-06,C05_P4,T2ER34,rebalance_sell,,,1.0,1584.0,14399.110458215999,3.6006777839999997,2018-08-07,1.0,,,,,,,,,,4,5
