date,equity,cash_free,cash_pending,state_cash_effective,n_tickers,max_concentration,out_of_target_band,ret_cdi,variant,top_n_param,buffer_k_param,rebalance_cadence_param,target_pct_param,hard_max_pct_param,max_weight_cap_param,is_rebalance_day,n_rebalance_days_cum,n_non_rebalance_days_cum,n_rebalance_sells_cum,n_concentration_trims_cum,regime_defensive_used,def_sell_25_cum,def_sell_50_cum,def_sell_100_cum,quarantine_size,quarantine_entries_cum,cost_total_cum,phase_offset,cadence
2018-07-02,100024.58299999998,100024.58299999998,0.0,0,0,0.0,1,0.00024583,C10_P1,10,15,10,0.15,0.2,0.2,0,0,1,0,0,0,0,0,0,0,0,4200.793296089603,1,10
2018-07-03,99999.58367437503,1.1503199750313569,0.0,0,10,0.15003722464341318,0,0.00024583,C10_P1,10,15,10,0.15,0.2,0.2,1,1,1,0,0,0,0,0,0,0,0,4200.793296089603,1,10
2018-07-04,100354.15188631821,1.1506027581908187,0.0,0,10,0.1500372303186469,0,0.00024583,C10_P1,10,15,10,0.15,0.2,0.2,0,1,2,0,0,0,0,0,0,0,0,4200.793296089603,1,10
2018-07-05,101927.35023481488,1.1508856108668646,0.0,0,10,0.15316922459019672,0,0.00024583,C10_P1,10,15,10,0.15,0.2,0.2,0,1,3,0,0,0,0,0,0,0,0,4200.793296089603,1,10
2018-07-06,104638.59204637309,1.151168533076584,0.0,0,10,0.15776805674797126,0,0.00024583,C10_P1,10,15,10,0.15,0.2,0.2,0,1,4,0,0,0,0,0,0,0,0,4200.793296089603,1,10
2018-07-10,103106.86091182285,1.15145152483707,0.0,0,10,0.15862165985236235,0,0.00024583,C10_P1,10,15,10,0.15,0.2,0.2,0,1,5,0,0,0,0,0,0,0,0,4200.793296089603,1,10
2018-07-11,102086.51805964418,1.1517345861654207,0.0,0,10,0.1573532555358073,0,0.00024583,C10_P1,10,15,10,0.15,0.2,0.2,0,1,6,0,0,1,0,0,0,0,0,4200.793296089603,1,10
2018-07-12,104086.69140378907,1.1520177170787376,0.0,0,10,0.15768134875504874,0,0.00024583,C10_P1,10,15,10,0.15,0.2,0.2,0,1,7,0,0,1,0,0,0,0,0,4200.793296089603,1,10
2018-07-13,103837.52802548508,1.152300917594127,0.0,0,10,0.1560206205123046,0,0.00024583,C10_P1,10,15,10,0.15,0.2,0.2,0,1,8,0,0,1,0,0,0,0,0,4200.793296089603,1,10
2018-07-16,103628.37791608223,1.152584187728699,0.0,0,10,0.1586316770036873,0,0.00024583,C10_P1,10,15,10,0.15,0.2,0.2,0,1,9,0,0,1,0,0,0,0,0,4200.793296089603,1,10
2018-07-17,104319.44741751502,1.1528675274995683,0.0,0,10,0.1607194104652149,0,0.00024583,C10_P1,10,15,10,0.15,0.2,0.2,0,1,10,0,0,1,0,0,0,0,0,4200.793296089603,1,10
2018-07-18,103528.04133446926,0.05401956121557305,31356.025673206033,0,8,0.15219722338892425,1,0.00024583,C10_P1,10,15,10,0.15,0.2,0.2,1,2,10,3,2,1,0,0,0,0,0,4200.793296089603,1,10
2018-07-19,103909.70090969265,31363.787957838118,0.0,0,8,0.1522899498840142,1,0.00024583,C10_P1,10,15,10,0.15,0.2,0.2,0,2,11,3,2,1,0,0,0,0,0,4200.793296089603,1,10
2018-07-20,102229.7757911268,31371.49811783179,0.0,0,8,0.1526503394263973,1,0.00024583,C10_P1,10,15,10,0.15,0.2,0.2,0,2,12,3,2,1,0,0,0,0,0,4200.793296089603,1,10
2018-07-23,102201.3713426741,31379.210173214095,0.0,0,8,0.15405080717763345,1,0.00024583,C10_P1,10,15,10,0.15,0.2,0.2,0,2,13,3,2,1,0,0,0,0,0,4200.793296089603,1,10
2018-07-24,99801.77010924196,31386.924124450972,0.0,0,8,0.15383027449508438,1,0.00024583,C10_P1,10,15,10,0.15,0.2,0.2,0,2,14,3,2,1,0,0,0,0,0,4200.793296089603,1,10
2018-07-25,100287.74775760848,31394.63997200848,0.0,0,8,0.15543705974608807,1,0.00024583,C10_P1,10,15,10,0.15,0.2,0.2,0,2,15,3,2,1,0,0,0,0,0,4200.793296089603,1,10
2018-07-26,101663.6890357898,31402.357716352795,0.0,0,8,0.16108199019671526,1,0.00024583,C10_P1,10,15,10,0.15,0.2,0.2,0,2,16,3,2,1,0,0,0,0,0,4200.793296089603,1,10
2018-07-27,100500.67832463121,31410.077357950202,14458.643543223001,0,7,0.16782844046602008,1,0.00024583,C10_P1,10,15,10,0.15,0.2,0.2,0,2,17,3,2,0,0,0,1,1,1,4200.793296089603,1,10
2018-07-30,100349.38549783736,45879.99680883234,0.0,0,7,0.1722994534094344,1,0.00024583,C10_P1,10,15,10,0.15,0.2,0.2,0,2,18,3,2,0,0,0,1,1,1,4200.793296089603,1,10
