date,equity,cash_free,cash_pending,state_cash_effective,n_tickers,max_concentration,out_of_target_band,ret_cdi,variant,top_n_param,buffer_k_param,rebalance_cadence_param,target_pct_param,hard_max_pct_param,max_weight_cap_param,is_rebalance_day,n_rebalance_days_cum,n_non_rebalance_days_cum,n_rebalance_sells_cum,n_concentration_trims_cum,regime_defensive_used,def_sell_25_cum,def_sell_50_cum,def_sell_100_cum,quarantine_size,quarantine_entries_cum,cost_total_cum,phase_offset,cadence
2018-07-02,100024.58299999998,100024.58299999998,0.0,0,0,0.0,1,0.00024583,C15_P11,10,15,15,0.15,0.2,0.2,0,0,1,0,0,0,0,0,0,0,0,3084.2982954207437,11,15
2018-07-03,100049.17204323887,100049.17204323887,0.0,0,0,0.0,1,0.00024583,C15_P11,10,15,15,0.15,0.2,0.2,0,0,2,0,0,0,0,0,0,0,0,3084.2982954207437,11,15
2018-07-04,100073.76713120224,100073.76713120224,0.0,0,0,0.0,1,0.00024583,C15_P11,10,15,15,0.15,0.2,0.2,0,0,3,0,0,0,0,0,0,0,0,3084.2982954207437,11,15
2018-07-05,100098.36826537609,100098.36826537609,0.0,0,0,0.0,1,0.00024583,C15_P11,10,15,15,0.15,0.2,0.2,0,0,4,0,0,0,0,0,0,0,0,3084.2982954207437,11,15
2018-07-06,100122.97544724676,100122.97544724676,0.0,0,0,0.0,1,0.00024583,C15_P11,10,15,15,0.15,0.2,0.2,0,0,5,0,0,0,0,0,0,0,0,3084.2982954207437,11,15
2018-07-10,100147.58867830095,100147.58867830095,0.0,0,0,0.0,1,0.00024583,C15_P11,10,15,15,0.15,0.2,0.2,0,0,6,0,0,0,0,0,0,0,0,3084.2982954207437,11,15
2018-07-11,100172.20796002573,100172.20796002573,0.0,0,0,0.0,1,0.00024583,C15_P11,10,15,15,0.15,0.2,0.2,0,0,7,0,0,0,0,0,0,0,0,3084.2982954207437,11,15
2018-07-12,100196.83329390852,100196.83329390852,0.0,0,0,0.0,1,0.00024583,C15_P11,10,15,15,0.15,0.2,0.2,0,0,8,0,0,0,0,0,0,0,0,3084.2982954207437,11,15
2018-07-13,100221.46468143715,100221.46468143715,0.0,0,0,0.0,1,0.00024583,C15_P11,10,15,15,0.15,0.2,0.2,0,0,9,0,0,0,0,0,0,0,0,3084.2982954207437,11,15
2018-07-16,100246.10212409978,100246.10212409978,0.0,0,0,0.0,1,0.00024583,C15_P11,10,15,15,0.15,0.2,0.2,0,0,10,0,0,0,0,0,0,0,0,3084.2982954207437,11,15
2018-07-17,100270.74562338494,100270.74562338494,0.0,0,0,0.0,1,0.00024583,C15_P11,10,15,15,0.15,0.2,0.2,0,0,11,0,0,0,0,0,0,0,0,3084.2982954207437,11,15
2018-07-18,100245.68424092994,0.0778692979301029,0.0,0,7,0.1500339510262839,1,0.00024583,C15_P11,10,15,15,0.15,0.2,0.2,1,1,11,0,0,0,0,0,0,0,0,3084.2982954207437,11,15
2018-07-19,100002.68311558722,0.07788844053961305,0.0,0,7,0.1550122261244654,1,0.00024583,C15_P11,10,15,15,0.15,0.2,0.2,0,1,12,0,0,1,0,0,0,0,0,3084.2982954207437,11,15
2018-07-20,97166.60229128953,0.0779075878549509,0.0,0,7,0.1568224491115366,1,0.00024583,C15_P11,10,15,15,0.15,0.2,0.2,0,1,13,0,0,1,0,0,0,0,0,3084.2982954207437,11,15
2018-07-23,99221.22810261266,0.07792673987727328,0.0,0,7,0.1562828438712851,1,0.00024583,C15_P11,10,15,15,0.15,0.2,0.2,0,1,14,0,0,1,0,0,0,0,0,3084.2982954207437,11,15
2018-07-24,96269.31420153826,0.07794589660773729,0.0,0,7,0.15705315993368124,1,0.00024583,C15_P11,10,15,15,0.15,0.2,0.2,0,1,15,0,0,1,0,0,0,0,0,3084.2982954207437,11,15
2018-07-25,96974.7510002936,0.07796505804750037,0.0,0,7,0.15867016765996558,1,0.00024583,C15_P11,10,15,15,0.15,0.2,0.2,0,1,16,0,0,1,0,0,0,0,0,3084.2982954207437,11,15
2018-07-26,97627.61785308177,0.07798422419772018,0.0,0,7,0.16240373685917514,1,0.00024583,C15_P11,10,15,15,0.15,0.2,0.2,0,1,17,0,0,1,0,0,0,0,0,3084.2982954207437,11,15
2018-07-27,95418.16202482505,0.0780033950595547,13144.22140293,0,7,0.1711430881235311,1,0.00024583,C15_P11,10,15,15,0.15,0.2,0.2,0,1,18,0,0,1,0,0,1,1,1,3084.2982954207437,11,15
2018-07-30,97341.95290443467,13147.530669448115,13095.618350481564,0,7,0.18556233423561294,1,0.00024583,C15_P11,10,15,15,0.15,0.2,0.2,0,1,19,0,0,1,0,0,2,2,2,3084.2982954207437,11,15
2018-07-31,96224.93981152402,26249.600373253244,0.0,0,7,0.17728771806367952,1,0.00024583,C15_P11,10,15,15,0.15,0.2,0.2,0,1,20,0,0,1,0,0,2,1,2,3084.2982954207437,11,15
2018-08-01,96671.39773758032,26256.053312513,0.0,0,7,0.1760075927130779,1,0.00024583,C15_P11,10,15,15,0.15,0.2,0.2,0,1,21,0,0,1,0,0,2,1,2,3084.2982954207437,11,15
2018-08-02,97429.74086933714,26262.507838098812,0.0,0,7,0.16843429340542027,1,0.00024583,C15_P11,10,15,15,0.15,0.2,0.2,0,1,22,0,0,0,0,0,2,0,2,3084.2982954207437,11,15
2018-08-03,95646.23528470431,26268.963950400648,0.0,0,7,0.16684439821911107,1,0.00024583,C15_P11,10,15,15,0.15,0.2,0.2,0,1,23,0,0,0,0,0,2,0,2,3084.2982954207437,11,15
2018-08-06,95210.27724597568,26275.421649808573,0.0,0,7,0.1761908330616593,1,0.00024583,C15_P11,10,15,15,0.15,0.2,0.2,0,1,24,0,0,1,0,0,2,0,2,3084.2982954207437,11,15
2018-08-07,95674.0834078234,26281.880936712743,0.0,0,7,0.17605448472603455,1,0.00024583,C15_P11,10,15,15,0.15,0.2,0.2,0,1,25,0,0,1,0,0,2,0,2,3084.2982954207437,11,15
2018-08-08,95529.57398821885,0.08259628116126941,44755.20621557403,0,8,0.15005104248677767,1,0.00024583,C15_P11,10,15,15,0.15,0.2,0.2,1,2,25,3,1,1,0,0,2,0,2,3084.2982954207437,11,15
2018-08-09,96108.18018808137,29379.356113940354,15395.685226777916,0,7,0.15431144051127482,1,0.00024583,C15_P11,10,15,15,0.15,0.2,0.2,0,2,26,3,1,1,0,0,3,1,3,3084.2982954207437,11,15
2018-08-10,102075.3760825868,44786.04838913106,0.0,0,7,0.20155484218589828,1,0.00024583,C15_P11,10,15,15,0.15,0.2,0.2,0,2,27,3,1,0,0,0,3,1,3,3084.2982954207437,11,15
2018-08-13,102858.92818636978,44797.05814340655,0.0,0,7,0.1991529527979128,1,0.00024583,C15_P11,10,15,15,0.15,0.2,0.2,0,2,28,3,1,0,0,0,3,1,3,3084.2982954207437,11,15
2018-08-14,104141.30624788062,44808.07060420994,0.0,0,7,0.2072009316633585,1,0.00024583,C15_P11,10,15,15,0.15,0.2,0.2,0,2,29,3,1,0,0,0,3,1,3,3084.2982954207437,11,15
2018-08-15,102803.51510519104,44819.08577220657,0.0,0,7,0.20159774652535692,1,0.00024583,C15_P11,10,15,15,0.15,0.2,0.2,0,2,30,3,1,1,0,0,3,1,3,3084.2982954207437,11,15
2018-08-16,102554.38132296818,44830.103648061944,0.0,0,7,0.2012844128411398,1,0.00024583,C15_P11,10,15,15,0.15,0.2,0.2,0,2,31,3,1,1,0,0,3,0,3,3084.2982954207437,11,15
2018-08-17,103730.92346592006,44841.12423244174,0.0,0,7,0.19938293627023346,1,0.00024583,C15_P11,10,15,15,0.15,0.2,0.2,0,2,32,3,1,1,0,0,3,0,3,3084.2982954207437,11,15
2018-08-20,103837.1455876861,44852.147526011795,0.0,0,7,0.19898946312532628,1,0.00024583,C15_P11,10,15,15,0.15,0.2,0.2,0,2,33,3,1,1,0,0,3,0,3,3084.2982954207437,11,15
2018-08-21,105680.22830786271,44863.17352943811,0.0,0,7,0.20350398973577832,1,0.00024583,C15_P11,10,15,15,0.15,0.2,0.2,0,2,34,3,1,0,0,0,3,0,3,3084.2982954207437,11,15
2018-08-22,107711.41865955007,44874.20224338684,0.0,0,7,0.20503563209434986,1,0.00024583,C15_P11,10,15,15,0.15,0.2,0.2,0,2,35,3,1,0,0,0,3,0,3,3084.2982954207437,11,15
2018-08-23,110011.35963737612,44885.23366852433,0.0,0,7,0.2115487501917314,1,0.00024583,C15_P11,10,15,15,0.15,0.2,0.2,0,2,36,3,1,0,0,0,3,0,3,3084.2982954207437,11,15
2018-08-24,111826.85946555197,44896.267805517055,0.0,0,7,0.21128306119924872,1,0.00024583,C15_P11,10,15,15,0.15,0.2,0.2,0,2,37,3,1,0,0,0,3,0,3,3084.2982954207437,11,15
