date,variant,ticker,event,score,z_prev,sell_pct,sold_shares,proceeds_net,trade_cost,settle_dt,is_rebalance_day,weight_before,weight_cap,value_sold_gross,split_factor,ratio_applied,shares_before,shares_after,buy_price_before,buy_price_after,phase_offset,cadence
2018-07-18,C15_P7,FHER3,defensive_sell,5.0,-1.5757410198384585,0.5,82.0,5509.022400000001,1.3776000000000002,2018-07-20,0.0,,,,,,,,,,7,15
2018-07-27,C15_P7,A1LG34,defensive_sell,6.0,-3.0998434200374523,1.0,42.0,13801.4324730765,3.4512209235,2018-07-30,0.0,,,,,,,,,,7,15
2018-07-30,C15_P7,D1EX34,defensive_sell,6.0,-2.820958641086021,1.0,7445.0,12913.493856865594,3.2291807594062503,2018-07-31,0.0,,,,,,,,,,7,15
2018-07-31,C15_P7,NFLX34,defensive_sell,6.0,-2.608827691318022,1.0,4710.0,11933.013267783224,2.983999316775,2018-08-01,0.0,,,,,,,,,,7,15
2018-08-02,C15_P7,AMZO34,rebalance_sell,,,1.0,2.0,34.51804475589375,0.00863166910625,2018-08-03,1.0,,,,,,,,,,7,15
2018-08-02,C15_P7,D1EX34,rebalance_sell,,,1.0,1.0,2.34639078061875,0.00058674438125,2018-08-03,1.0,,,,,,,,,,7,15
2018-08-02,C15_P7,L1UL34,rebalance_sell,,,1.0,85.0,9948.168129801563,2.4876639484375,2018-08-03,1.0,,,,,,,,,,7,15
2018-08-02,C15_P7,A1MD34,concentration_trim,,,,326.0,2881.7288038959373,0.7206123540625,2018-08-03,1.0,0.1815037656470556,0.2,2888.2883071631677,,,,,,,7,15
2018-08-02,C15_P7,A2XO34,concentration_trim,,,,74.0,1079.6646796675,0.26998366583333333,2018-08-03,1.0,0.16188702945480649,0.2,1089.8030002662726,,,,,,,7,15
2018-08-09,C15_P7,A2XO34,defensive_sell,6.0,-3.8303798830831393,1.0,942.0,11805.122124797499,2.9520185358333335,2018-08-10,0.0,,,,,,,,,,7,15
2018-08-23,C15_P7,A1LG34,rebalance_sell,,,1.0,38.0,14064.016550141625,3.5168833583750003,2018-08-24,1.0,,,,,,,,,,7,15
2018-08-23,C15_P7,A2XO34,rebalance_sell,,,1.0,1.0,14.479352978791667,0.0036207434305555557,2018-08-24,1.0,,,,,,,,,,7,15
2018-08-23,C15_P7,FHER3,rebalance_sell,,,1.0,82.0,4836.7905,1.2095,2018-08-27,1.0,,,,,,,,,,7,15
2018-08-23,C15_P7,T2ER34,rebalance_sell,,,1.0,1.0,9.109257060708334,0.0022778837361111114,2018-08-24,1.0,,,,,,,,,,7,15
2018-08-23,C15_P7,A1MD34,concentration_trim,,,,168.0,1905.91354546425,0.47659753575,2018-08-24,1.0,0.16826125342084128,0.2,1916.278197499898,,,,,,,7,15
2018-08-23,C15_P7,T2TD34,concentration_trim,,,,13007.0,7239.681963545842,1.8103730841575003,2018-08-24,1.0,0.2190103409426676,0.2,7241.694098830263,,,,,,,7,15
2018-09-14,C15_P7,A1LG34,rebalance_sell,,,1.0,1.0,408.3856440585,0.10212194150000001,2018-09-17,1.0,,,,,,,,,,7,15
2018-09-14,C15_P7,D1EX34,rebalance_sell,,,1.0,5434.0,16270.634630463426,4.0686758265725,2018-09-17,1.0,,,,,,,,,,7,15
2018-09-14,C15_P7,A1MD34,concentration_trim,,,,368.0,6301.716224988,1.575823012,2018-09-17,1.0,0.20416813997021524,0.2,6307.61282868639,,,,,,,7,15
2018-10-03,C15_P7,A1MD34,defensive_sell,6.0,-2.7221354885926874,1.0,1019.0,13953.614375837062,3.4892759129375,2018-10-04,0.0,,,,,,,,,,7,15
2018-10-05,C15_P7,D1EX34,rebalance_sell,,,1.0,1.0,2.445939142305,0.000611637695,2018-10-08,1.0,,,,,,,,,,7,15
2018-10-05,C15_P7,ORLY34,rebalance_sell,,,1.0,25.0,7.089288433893749,0.0017727652997983868,2018-10-08,1.0,,,,,,,,,,7,15
2018-10-05,C15_P7,T2TD34,rebalance_sell,,,1.0,28275.0,14593.168557059626,3.6492044403750006,2018-10-08,1.0,,,,,,,,,,7,15
2018-10-05,C15_P7,INBR32,concentration_trim,,,,51.0,600.6298049999999,0.150195,2018-10-09,1.0,0.1555460923344908,0.2,611.1337583429631,,,,,,,7,15
2018-10-15,C15_P7,LILY34,defensive_sell,6.0,-3.307889298748635,1.0,960.0,13211.626955328002,3.3037326719999998,2018-10-16,0.0,,,,,,,,,,7,15
2018-10-25,C15_P7,ORLY34,defensive_sell,6.0,-3.3616565637624527,1.0,3.0,0.7748328373515001,0.00019375664850000002,2018-10-26,0.0,,,,,,,,,,7,15
2018-10-26,C15_P7,A1MD34,defensive_sell,6.0,-3.419251064527268,1.0,1249.0,10113.674475493404,2.52905088159375,2018-10-29,0.0,,,,,,,,,,7,15
2018-10-29,C15_P7,H1CA34,rebalance_sell,,,1.0,583.0,13672.221969780001,3.4189102200000003,2018-10-30,1.0,,,,,,,,,,7,15
2018-10-29,C15_P7,LILY34,rebalance_sell,,,1.0,2.0,26.032978128000003,0.006509872000000001,2018-10-30,1.0,,,,,,,,,,7,15
2018-10-29,C15_P7,MNDL3,rebalance_sell,,,1.0,1.0,1.6745812500000001,0.00041875,2018-10-31,1.0,,,,,,,,,,7,15
2018-10-29,C15_P7,PSSA3,rebalance_sell,,,1.0,523.0,13759.30431375,3.44068625,2018-10-31,1.0,,,,,,,,,,7,15
2018-10-29,C15_P7,T2TD34,rebalance_sell,,,1.0,1.0,0.39674840409600004,9.9211904e-05,2018-10-30,1.0,,,,,,,,,,7,15
2018-10-29,C15_P7,INBR32,concentration_trim,,,,446.0,7499.84457,1.8754300000000002,2018-10-31,1.0,0.21990770902731574,0.2,7507.195314528626,,,,,,,7,15
2018-10-29,C15_P7,PRIO3,concentration_trim,,,,555.0,1591.0646343750002,0.39786562500000006,2018-10-31,1.0,0.1648369776964742,0.2,1593.2741290286285,,,,,,,7,15
2018-10-30,C15_P7,RSUL3,defensive_sell,5.0,-1.4142135623438963,0.5,4.0,0.39990000000000003,0.0001,2018-11-01,0.0,,,,,,,,,,7,15
2018-10-30,C15_P7,JSLG3,defensive_sell,4.0,-1.820732138286999,0.25,1884.0,4168.8147357,1.0424642999999998,2018-11-01,0.0,,,,,,,,,,7,15
2018-10-30,C15_P7,CMIG3,defensive_sell,4.0,-1.8168435876207956,0.25,185.0,1579.227594375,0.39490562500000004,2018-11-01,0.0,,,,,,,,,,7,15
2018-10-31,C15_P7,RANI3,defensive_sell,5.0,-1.9537002966238972,0.5,1988.0,7473.011279999999,1.86872,2018-11-05,0.0,,,,,,,,,,7,15
2018-10-31,C15_P7,RSUL3,defensive_sell,5.0,-1.3627702877109966,0.5,2.0,0.19995000000000002,5e-05,2018-11-05,0.0,,,,,,,,,,7,15
