date,equity,cash_free,cash_pending,state_cash_effective,n_tickers,max_concentration,out_of_target_band,ret_cdi,variant,top_n_param,buffer_k_param,rebalance_cadence_param,target_pct_param,hard_max_pct_param,max_weight_cap_param,is_rebalance_day,n_rebalance_days_cum,n_non_rebalance_days_cum,n_rebalance_sells_cum,n_concentration_trims_cum,regime_defensive_used,def_sell_25_cum,def_sell_50_cum,def_sell_100_cum,quarantine_size,quarantine_entries_cum,cost_total_cum,phase_offset,cadence
2018-07-02,100024.58299999998,100024.58299999998,0.0,0,0,0.0,1,0.00024583,C07_P1,10,15,7,0.15,0.2,0.2,0,0,1,0,0,0,0,0,0,0,0,5778.107375667704,1,7
2018-07-03,99999.58367437503,1.1503199750313569,0.0,0,10,0.15003722464341318,0,0.00024583,C07_P1,10,15,7,0.15,0.2,0.2,1,1,1,0,0,0,0,0,0,0,0,5778.107375667704,1,7
2018-07-04,100354.15188631821,1.1506027581908187,0.0,0,10,0.1500372303186469,0,0.00024583,C07_P1,10,15,7,0.15,0.2,0.2,0,1,2,0,0,0,0,0,0,0,0,5778.107375667704,1,7
2018-07-05,101927.35023481488,1.1508856108668646,0.0,0,10,0.15316922459019672,0,0.00024583,C07_P1,10,15,7,0.15,0.2,0.2,0,1,3,0,0,0,0,0,0,0,0,5778.107375667704,1,7
2018-07-06,104638.59204637309,1.151168533076584,0.0,0,10,0.15776805674797126,0,0.00024583,C07_P1,10,15,7,0.15,0.2,0.2,0,1,4,0,0,0,0,0,0,0,0,5778.107375667704,1,7
2018-07-10,103106.86091182285,1.15145152483707,0.0,0,10,0.15862165985236235,0,0.00024583,C07_P1,10,15,7,0.15,0.2,0.2,0,1,5,0,0,0,0,0,0,0,0,5778.107375667704,1,7
2018-07-11,102086.51805964418,1.1517345861654207,0.0,0,10,0.1573532555358073,0,0.00024583,C07_P1,10,15,7,0.15,0.2,0.2,0,1,6,0,0,1,0,0,0,0,0,5778.107375667704,1,7
2018-07-12,104086.69140378907,1.1520177170787376,0.0,0,10,0.15768134875504874,0,0.00024583,C07_P1,10,15,7,0.15,0.2,0.2,0,1,7,0,0,1,0,0,0,0,0,5778.107375667704,1,7
2018-07-13,103833.41211851625,0.0575220051654295,16457.342021278597,0,8,0.15257231471087265,1,0.00024583,C07_P1,10,15,7,0.15,0.2,0.2,1,2,7,2,1,1,0,0,0,0,0,5778.107375667704,1,7
2018-07-16,103850.37402437898,16461.445265813487,0.0,0,8,0.15221032374942883,1,0.00024583,C07_P1,10,15,7,0.15,0.2,0.2,0,2,8,2,1,1,0,0,0,0,0,5778.107375667704,1,7
2018-07-17,104385.1883048857,16465.49198290318,0.0,0,8,0.15444657741131287,1,0.00024583,C07_P1,10,15,7,0.15,0.2,0.2,0,2,9,2,1,1,0,0,0,0,0,5778.107375667704,1,7
2018-07-18,103728.06218361534,16469.539694797335,0.0,0,8,0.15535609620253232,1,0.00024583,C07_P1,10,15,7,0.15,0.2,0.2,0,2,10,2,1,1,0,0,0,0,0,5778.107375667704,1,7
2018-07-19,103828.46971200303,16473.588401740504,0.0,0,8,0.15587293846178157,1,0.00024583,C07_P1,10,15,7,0.15,0.2,0.2,0,2,11,2,1,1,0,0,0,0,0,5778.107375667704,1,7
2018-07-20,101623.3190637923,16477.6381039773,0.0,0,8,0.1570513394910998,1,0.00024583,C07_P1,10,15,7,0.15,0.2,0.2,0,2,12,2,1,1,0,0,0,0,0,5778.107375667704,1,7
2018-07-23,101704.1712572324,16481.6888017524,0.0,0,8,0.1583221844635497,1,0.00024583,C07_P1,10,15,7,0.15,0.2,0.2,0,2,13,2,1,1,0,0,0,0,0,5778.107375667704,1,7
2018-07-24,98894.8296305844,0.08608451693513712,38081.65963674191,0,7,0.15171280972721302,1,0.00024583,C07_P1,10,15,7,0.15,0.2,0.2,1,3,13,6,3,1,0,0,0,0,0,5778.107375667704,1,7
2018-07-25,99214.02574870744,38091.1073568095,0.0,0,7,0.1535483513045379,1,0.00024583,C07_P1,10,15,7,0.15,0.2,0.2,0,3,14,6,3,1,0,0,0,0,0,5778.107375667704,1,7
2018-07-26,100607.35838118973,38100.471293731025,0.0,0,7,0.16616969329701334,1,0.00024583,C07_P1,10,15,7,0.15,0.2,0.2,0,3,15,6,3,1,0,0,0,0,0,5778.107375667704,1,7
2018-07-27,99258.49815426735,38109.83753258916,13801.4324730765,0,7,0.1734744682741276,1,0.00024583,C07_P1,10,15,7,0.15,0.2,0.2,0,3,16,6,3,0,0,0,1,1,1,5778.107375667704,1,7
2018-07-30,98627.93264967663,51924.03135317115,0.0,0,7,0.17896470956098734,1,0.00024583,C07_P1,10,15,7,0.15,0.2,0.2,0,3,17,6,3,0,0,0,1,1,1,5778.107375667704,1,7
2018-07-31,98220.3251157353,51936.795837798694,0.0,0,7,0.17141953461552595,1,0.00024583,C07_P1,10,15,7,0.15,0.2,0.2,0,3,18,6,3,0,0,0,1,1,1,5778.107375667704,1,7
2018-08-01,98796.56927612495,51949.56346031949,0.0,0,7,0.1715489112747535,1,0.00024583,C07_P1,10,15,7,0.15,0.2,0.2,0,3,19,6,3,0,0,0,1,1,1,5778.107375667704,1,7
2018-08-02,100299.2073065238,0.08710944000388823,4465.786548054435,0,10,0.1500396870561426,0,0.00024583,C07_P1,10,15,7,0.15,0.2,0.2,1,4,19,9,4,0,0,0,1,1,1,5778.107375667704,1,7
2018-08-03,99270.96247729208,4466.97150321566,0.0,0,10,0.15559677981296172,0,0.00024583,C07_P1,10,15,7,0.15,0.2,0.2,0,4,20,9,4,0,0,0,1,1,1,5778.107375667704,1,7
2018-08-06,99609.27046250376,4468.069618820295,0.0,0,10,0.15443614890534488,0,0.00024583,C07_P1,10,15,7,0.15,0.2,0.2,0,4,21,9,4,1,0,0,1,1,1,5778.107375667704,1,7
2018-08-07,100080.5774032313,4469.168004374689,0.0,0,10,0.15433811237685052,0,0.00024583,C07_P1,10,15,7,0.15,0.2,0.2,0,4,22,9,4,1,0,0,1,0,1,5778.107375667704,1,7
2018-08-08,99314.54821297851,4470.266659945204,0.0,0,10,0.15736952698998005,0,0.00024583,C07_P1,10,15,7,0.15,0.2,0.2,0,4,23,9,4,1,0,0,1,0,1,5778.107375667704,1,7
2018-08-09,99906.2066610578,4471.365585598218,12920.468058032082,0,9,0.16040186912908186,0,0.00024583,C07_P1,10,15,7,0.15,0.2,0.2,0,4,24,9,4,1,0,0,2,1,2,5778.107375667704,1,7
2018-08-10,106073.88878456657,17396.109078094913,0.0,0,9,0.20957966840618492,0,0.00024583,C07_P1,10,15,7,0.15,0.2,0.2,0,4,25,9,4,1,0,0,2,1,2,5778.107375667704,1,7
2018-08-13,108502.80147254662,0.25721528868371674,26029.194252038706,0,9,0.15082962798099536,0,0.00024583,C07_P1,10,15,7,0.15,0.2,0.2,1,5,25,13,5,1,0,0,2,1,2,5778.107375667704,1,7
2018-08-14,109794.09069825133,10850.447344040675,15181.670833200002,0,9,0.15616113403699858,0,0.00024583,C07_P1,10,15,7,0.15,0.2,0.2,0,5,26,13,5,0,0,0,2,1,2,5778.107375667704,1,7
2018-08-15,108672.38184138466,26038.517652852188,0.0,0,9,0.1515693664790369,0,0.00024583,C07_P1,10,15,7,0.15,0.2,0.2,0,5,27,13,5,0,0,0,2,1,2,5778.107375667704,1,7
2018-08-16,107886.64037329803,26044.918701646784,0.0,0,9,0.15291848796337676,0,0.00024583,C07_P1,10,15,7,0.15,0.2,0.2,0,5,28,13,5,1,0,0,2,1,2,5778.107375667704,1,7
2018-08-17,110069.71716171404,26051.321324011205,0.0,0,9,0.15385630331715983,0,0.00024583,C07_P1,10,15,7,0.15,0.2,0.2,0,5,29,13,5,1,0,0,2,0,2,5778.107375667704,1,7
2018-08-20,110107.22938612159,26057.725520332286,0.0,0,9,0.15435782511366664,0,0.00024583,C07_P1,10,15,7,0.15,0.2,0.2,0,5,30,13,5,1,0,0,2,0,2,5778.107375667704,1,7
2018-08-21,111828.07248290353,26064.131290996946,0.0,0,9,0.1547489851677955,0,0.00024583,C07_P1,10,15,7,0.15,0.2,0.2,0,5,31,13,5,0,0,0,2,0,2,5778.107375667704,1,7
2018-08-22,114504.13218104478,0.031143305492252887,18255.65950282026,0,9,0.15020747793455805,0,0.00024583,C07_P1,10,15,7,0.15,0.2,0.2,1,6,31,15,9,0,0,0,2,0,2,5778.107375667704,1,7
2018-08-23,117077.68692043435,18219.305915508383,40.862481825,0,9,0.1564342696460752,0,0.00024583,C07_P1,10,15,7,0.15,0.2,0.2,0,6,32,15,9,0,0,0,2,0,2,5778.107375667704,1,7
2018-08-24,118961.99149025162,18264.657294530498,0.0,0,9,0.16614569042936417,0,0.00024583,C07_P1,10,15,7,0.15,0.2,0.2,0,6,33,15,9,0,0,0,2,0,2,5778.107375667704,1,7
2018-08-27,119439.59446263083,18269.14729523321,0.0,0,9,0.17360180580642676,0,0.00024583,C07_P1,10,15,7,0.15,0.2,0.2,0,6,34,15,9,0,0,0,2,0,2,5778.107375667704,1,7
2018-08-28,120776.25140815915,18273.638399712796,0.0,0,9,0.1723663980896963,0,0.00024583,C07_P1,10,15,7,0.15,0.2,0.2,0,6,35,15,9,1,0,0,2,0,2,5778.107375667704,1,7
