date,variant,ticker,event,score,z_prev,sell_pct,sold_shares,proceeds_net,trade_cost,settle_dt,is_rebalance_day,weight_before,weight_cap,value_sold_gross,phase_offset,cadence
2018-07-27,C15_P4,A1LG34,defensive_sell,6.0,-3.0998434200374523,1.0,44,14458.643543223001,3.6155647770000003,2018-07-30,0,,,,4,15
2018-07-30,C15_P4,C1MG34,rebalance_sell,,,1.0,2,3.4580428431075005,0.0008647268925000001,2018-07-31,1,,,,4,15
2018-07-30,C15_P4,D1EX34,rebalance_sell,,,1.0,7725,13399.159173174845,3.3506274501562503,2018-07-31,1,,,,4,15
2018-07-30,C15_P4,D1VN34,rebalance_sell,,,1.0,56,9373.20019398,2.34388602,2018-07-31,1,,,,4,15
2018-07-30,C15_P4,L1UL34,rebalance_sell,,,1.0,117,12912.109250478752,3.2288345212500005,2018-07-31,1,,,,4,15
2018-07-30,C15_P4,NFLX34,rebalance_sell,,,1.0,4682,11650.995415096922,2.9134772230800006,2018-07-31,1,,,,4,15
2018-07-30,C15_P4,O1KE34,rebalance_sell,,,1.0,1,131.08721500125,0.03277999875,2018-07-31,1,,,,4,15
2018-07-30,C15_P4,A1MD34,concentration_trim,,,,337,3038.769913800938,0.7598824490625001,2018-07-31,1,0.18305894932603425,0.2,3044.275040578761,4,15
2018-08-09,C15_P4,A2XO34,defensive_sell,6.0,-3.8303798830831393,1.0,1006,12607.168638584166,3.152580304722222,2018-08-10,0,,,,4,15
2018-08-20,C15_P4,A2XO34,rebalance_sell,,,1.0,1,14.051090793333332,0.0035136511111111108,2018-08-21,1,,,,4,15
2018-08-20,C15_P4,D1VN34,rebalance_sell,,,1.0,1,161.78026481999999,0.04045518,2018-08-21,1,,,,4,15
2018-08-20,C15_P4,L1UL34,rebalance_sell,,,1.0,1,134.688771886875,0.033680613125,2018-08-21,1,,,,4,15
2018-08-20,C15_P4,T2TD34,concentration_trim,,,,12494,6174.171304311721,1.5439288082800002,2018-08-21,1,0.21184562785761696,0.2,6176.166950490879,4,15
2018-08-28,C15_P4,EMAE4,defensive_sell,6.0,-3.003512469018035,1.0,1033,14861.153782500001,3.7162175000000004,2018-08-30,0,,,,4,15
2018-09-11,C15_P4,M1NS34,rebalance_sell,,,1.0,223,3370.534836017391,0.8428444201093752,2018-09-12,1,,,,4,15
2018-09-11,C15_P4,A1MD34,concentration_trim,,,,415,6500.356398276563,1.6254954734375002,2018-09-12,1,0.20582691446106105,0.2,6510.253293243539,4,15
2018-09-11,C15_P4,T2TD34,concentration_trim,,,,1869,1149.373457169903,0.28741521809700005,2018-09-12,1,0.15986038746300074,0.2,1149.8526432765502,4,15
2018-10-02,C15_P4,D1EX34,rebalance_sell,,,1.0,5748,14790.220831172253,3.698479827750001,2018-10-03,1,,,,4,15
2018-10-02,C15_P4,M1NS34,rebalance_sell,,,1.0,1,14.117038295390625,0.003530142109375,2018-10-03,1,,,,4,15
2018-10-02,C15_P4,T2TD34,rebalance_sell,,,1.0,28436,14978.562491642835,3.7455770171649996,2018-10-03,1,,,,4,15
2018-10-02,C15_P4,INBR32,concentration_trim,,,,217,2615.497962,0.654038,2018-10-04,1,0.17364471771177206,0.2,2624.9694897880763,4,15
2018-10-03,C15_P4,A1MD34,defensive_sell,6.0,-2.7221354885926874,1.0,1161,15898.082718691687,3.9755145583125,2018-10-04,0,,,,4,15
2018-10-09,C15_P4,F1TN34,defensive_sell,4.0,-2.1779898153755686,0.25,26,802.4195945376001,0.20065506240000003,2018-10-10,0,,,,4,15
2018-10-11,C15_P4,PRIO3,defensive_sell,5.0,-1.4231143106287547,0.5,1847,5354.960925,1.339075,2018-10-16,0,,,,4,15
