date,variant,ticker,event,score,z_prev,sell_pct,sold_shares,proceeds_net,trade_cost,settle_dt,is_rebalance_day,weight_before,weight_cap,value_sold_gross,split_factor,ratio_applied,shares_before,shares_after,buy_price_before,buy_price_after,phase_offset,cadence
2018-07-25,C15_P8,C1NC34,defensive_sell,6.0,-3.736445630376309,1.0,57.0,13948.36099776,3.4879622400000003,2018-07-26,0.0,,,,,,,,,,8,15
2018-07-27,C15_P8,A1LG34,defensive_sell,6.0,-3.0998434200374523,1.0,42.0,13801.4324730765,3.4512209235,2018-07-30,0.0,,,,,,,,,,8,15
2018-07-30,C15_P8,D1EX34,defensive_sell,6.0,-2.820958641086021,1.0,7721.0,13392.22109722757,3.3488924974312506,2018-07-31,0.0,,,,,,,,,,8,15
2018-07-31,C15_P8,NFLX34,defensive_sell,6.0,-2.608827691318022,1.0,10.0,25.335484644975,0.006335455025,2018-08-01,0.0,,,,,,,,,,8,15
2018-08-03,C15_P8,FHER3,rebalance_sell,,,1.0,205.0,14346.4125,3.5875,2018-08-07,1.0,,,,,,,,,,8,15
2018-08-03,C15_P8,L1YV34,rebalance_sell,,,1.0,261.0,9516.775775508902,2.3797888911000005,2018-08-06,1.0,,,,,,,,,,8,15
2018-08-03,C15_P8,A1MD34,concentration_trim,,,,228.0,1959.8724058758746,0.49009062412499993,2018-08-06,1.0,0.17043278633560796,0.2,1965.7427428095161,,,,,,,8,15
2018-08-03,C15_P8,A2XO34,concentration_trim,,,,18.0,256.95745357275,0.06425542725,2018-08-06,1.0,0.15272699319208632,0.2,262.34991552813517,,,,,,,8,15
2018-08-09,C15_P8,A2XO34,defensive_sell,6.0,-3.8303798830831393,1.0,1010.0,12657.296545695834,3.1651154152777776,2018-08-10,0.0,,,,,,,,,,8,15
2018-08-24,C15_P8,A1LG34,rebalance_sell,,,1.0,41.0,15389.530315335,3.848344665,2018-08-27,1.0,,,,,,,,,,8,15
2018-08-24,C15_P8,A2XO34,rebalance_sell,,,1.0,1.0,14.873945583749997,0.003719416249999999,2018-08-27,1.0,,,,,,,,,,8,15
2018-08-24,C15_P8,L1YV34,rebalance_sell,,,1.0,1.0,40.4190111204,0.0101072796,2018-08-27,1.0,,,,,,,,,,8,15
