date,equity,cash_free,cash_pending,state_cash_effective,n_tickers,max_concentration,out_of_target_band,ret_cdi,variant,top_n_param,buffer_k_param,rebalance_cadence_param,target_pct_param,hard_max_pct_param,max_weight_cap_param,is_rebalance_day,n_rebalance_days_cum,n_non_rebalance_days_cum,n_rebalance_sells_cum,n_concentration_trims_cum,regime_defensive_used,def_sell_25_cum,def_sell_50_cum,def_sell_100_cum,quarantine_size,quarantine_entries_cum,cost_total_cum,phase_offset,cadence
2018-07-02,99975.0070167183,1.5500597082655938,0.0,0,9,0.1500295522309067,0,0.00024583,C05_P0,10,15,5,0.15,0.2,0.2,1,1,0,0,0,0,0,0,0,0,0,6595.35574079605,0,5
2018-07-03,98332.97745611944,1.5504407594436767,0.0,0,9,0.15117565606750463,0,0.00024583,C05_P0,10,15,5,0.15,0.2,0.2,0,1,1,0,0,0,0,0,0,0,0,6595.35574079605,0,5
2018-07-04,98681.63500396832,1.5508219042955704,0.0,0,9,0.15117566390544795,0,0.00024583,C05_P0,10,15,5,0.15,0.2,0.2,0,1,2,0,0,0,0,0,0,0,0,6595.35574079605,0,5
2018-07-05,100220.80615025484,1.5512031428443032,0.0,0,9,0.153504349954392,0,0.00024583,C05_P0,10,15,5,0.15,0.2,0.2,0,1,3,0,0,0,0,0,0,0,0,6595.35574079605,0,5
2018-07-06,102890.16634399511,1.5515844751129084,0.0,0,9,0.15810784709601572,0,0.00024583,C05_P0,10,15,5,0.15,0.2,0.2,0,1,4,0,0,0,0,0,0,0,0,6595.35574079605,0,5
2018-07-10,101392.77745671959,0.12561258327705266,1141.439927456301,0,8,0.15002529915960885,1,0.00024583,C05_P0,10,15,5,0.15,0.2,0.2,1,2,4,1,2,0,0,0,0,0,0,6595.35574079605,0,5
2018-07-11,100398.93382448828,1141.8461710962856,0.0,0,8,0.15247236711647447,1,0.00024583,C05_P0,10,15,5,0.15,0.2,0.2,0,2,5,1,2,1,0,0,0,0,0,6595.35574079605,0,5
2018-07-12,102345.66762714852,1142.1268711405262,0.0,0,8,0.15380000594988114,1,0.00024583,C05_P0,10,15,5,0.15,0.2,0.2,0,2,6,1,2,1,0,0,0,0,0,6595.35574079605,0,5
2018-07-13,102127.62849005924,1142.4076401892585,0.0,0,8,0.15512064918644436,1,0.00024583,C05_P0,10,15,5,0.15,0.2,0.2,0,2,7,1,2,1,0,0,0,0,0,6595.35574079605,0,5
2018-07-16,101912.17479023343,1142.6884782594461,0.0,0,8,0.1542843155625291,1,0.00024583,C05_P0,10,15,5,0.15,0.2,0.2,0,2,8,1,2,1,0,0,0,0,0,6595.35574079605,0,5
2018-07-17,102582.25993040779,10.479414283052375,29859.40505241041,0,10,0.15015679185367667,0,0.00024583,C05_P0,10,15,5,0.15,0.2,0.2,1,3,8,3,4,1,0,0,0,0,0,6595.35574079605,0,5
2018-07-18,102027.0364876939,29877.227380391905,470.28240000000005,0,10,0.15092640726026887,0,0.00024583,C05_P0,10,15,5,0.15,0.2,0.2,0,3,9,3,4,1,0,1,0,1,1,6595.35574079605,0,5
2018-07-19,102381.25008905583,29884.572099198824,470.28240000000005,0,10,0.15105068168779007,0,0.00024583,C05_P0,10,15,5,0.15,0.2,0.2,0,3,10,3,4,1,0,1,0,1,1,6595.35574079605,0,5
2018-07-20,100686.53281250034,30362.316633080358,0.0,0,10,0.15146754128379922,0,0.00024583,C05_P0,10,15,5,0.15,0.2,0.2,0,3,11,3,4,1,0,1,0,0,1,6595.35574079605,0,5
2018-07-23,100709.36096695495,30369.780601378265,0.0,0,10,0.152780047353777,0,0.00024583,C05_P0,10,15,5,0.15,0.2,0.2,0,3,12,3,4,1,0,1,0,0,1,6595.35574079605,0,5
2018-07-24,98338.84430567779,0.08511366715202809,24596.333875851753,0,8,0.15257055924017743,1,0.00024583,C05_P0,10,15,5,0.15,0.2,0.2,1,4,12,8,4,1,0,1,0,0,1,6595.35574079605,0,5
2018-07-25,98787.44942596505,24195.667248556005,406.69829999999996,0,8,0.15421139191792813,1,0.00024583,C05_P0,10,15,5,0.15,0.2,0.2,0,4,13,8,4,1,0,1,0,0,1,6595.35574079605,0,5
2018-07-26,99984.95528544861,24608.413548078803,0.0,0,8,0.16617882641132847,1,0.00024583,C05_P0,10,15,5,0.15,0.2,0.2,0,4,14,8,4,1,0,1,0,0,1,6595.35574079605,0,5
2018-07-27,97763.8654196595,24614.463034381326,13801.4324730765,0,8,0.1750466002089835,1,0.00024583,C05_P0,10,15,5,0.15,0.2,0.2,0,4,15,8,4,0,0,1,1,1,2,6595.35574079605,0,5
2018-07-30,96891.6232204559,38425.33928705042,0.0,0,8,0.18105473128812608,1,0.00024583,C05_P0,10,15,5,0.15,0.2,0.2,0,4,16,8,4,0,0,1,1,1,2,6595.35574079605,0,5
2018-07-31,96806.98583740188,0.18231460598300595,16266.15646735432,0,10,0.1501045319811084,0,0.00024583,C05_P0,10,15,5,0.15,0.2,0.2,1,5,16,12,5,0,0,1,1,1,2,6595.35574079605,0,5
2018-08-01,97540.51350462255,16193.83785972957,76.480875,0,10,0.15308538490017642,0,0.00024583,C05_P0,10,15,5,0.15,0.2,0.2,0,5,17,12,5,0,0,1,1,1,2,6595.35574079605,0,5
2018-08-02,99044.36769275526,16274.318467184126,0.0,0,10,0.1542565597986805,0,0.00024583,C05_P0,10,15,5,0.15,0.2,0.2,0,5,18,12,5,0,0,1,1,1,2,6595.35574079605,0,5
2018-08-03,98034.34894281755,16278.319182892912,0.0,0,10,0.15360815550867474,0,0.00024583,C05_P0,10,15,5,0.15,0.2,0.2,0,5,19,12,5,0,0,1,1,1,2,6595.35574079605,0,5
2018-08-06,98700.03281106835,16282.320882097642,0.0,0,10,0.1546683738339961,0,0.00024583,C05_P0,10,15,5,0.15,0.2,0.2,0,5,20,12,5,1,0,1,1,1,2,6595.35574079605,0,5
2018-08-07,99002.28448452069,0.8070859097955128,15641.615548162883,0,10,0.15019950761565495,0,0.00024583,C05_P0,10,15,5,0.15,0.2,0.2,1,6,20,15,8,1,0,1,1,0,2,6595.35574079605,0,5
2018-08-08,98252.35206909094,15646.268010828811,0.0,0,10,0.1548875946875518,0,0.00024583,C05_P0,10,15,5,0.15,0.2,0.2,0,6,21,15,8,1,0,1,1,0,2,6595.35574079605,0,5
2018-08-09,99296.03383634822,15650.114332893912,12820.21224380875,0,10,0.1586113378807962,0,0.00024583,C05_P0,10,15,5,0.15,0.2,0.2,0,6,22,15,8,1,0,1,2,1,3,6595.35574079605,0,5
2018-08-10,105869.66585251699,28477.325437085008,0.0,0,10,0.20637179108951123,0,0.00024583,C05_P0,10,15,5,0.15,0.2,0.2,0,6,23,15,8,0,0,1,2,1,3,6595.35574079605,0,5
2018-08-13,106991.7990278412,28484.326017997202,0.0,0,10,0.2033227173772754,0,0.00024583,C05_P0,10,15,5,0.15,0.2,0.2,0,6,24,15,8,0,0,1,2,1,3,6595.35574079605,0,5
2018-08-14,108625.07042907139,1.8641011851419313,8691.202337679602,0,10,0.15001499109213795,0,0.00024583,C05_P0,10,15,5,0.15,0.2,0.2,1,7,24,18,9,0,0,1,2,1,3,6595.35574079605,0,5
2018-08-15,107633.22474528209,8695.20345538741,0.0,0,10,0.15390932945785837,0,0.00024583,C05_P0,10,15,5,0.15,0.2,0.2,0,7,25,18,9,1,0,1,2,1,3,6595.35574079605,0,5
2018-08-16,106721.2493784062,8697.340997252846,0.0,0,10,0.1554738812683347,0,0.00024583,C05_P0,10,15,5,0.15,0.2,0.2,0,7,26,18,9,1,0,1,2,0,3,6595.35574079605,0,5
2018-08-17,109106.84826851386,8699.4790645902,0.0,0,10,0.15610320160580077,0,0.00024583,C05_P0,10,15,5,0.15,0.2,0.2,0,7,27,18,9,1,0,1,2,0,3,6595.35574079605,0,5
2018-08-20,109228.17046775199,8701.617657528646,0.0,0,10,0.15649140978437612,0,0.00024583,C05_P0,10,15,5,0.15,0.2,0.2,0,7,28,18,9,1,0,1,2,0,3,6595.35574079605,0,5
2018-08-21,111061.95671443472,0.028092609708773465,40716.995788358305,0,10,0.15005138203038745,0,0.00024583,C05_P0,10,15,5,0.15,0.2,0.2,1,8,28,22,12,0,0,1,2,0,3,6595.35574079605,0,5
2018-08-22,112728.85079889432,40720.655373936905,6.3764055,0,10,0.15474662920249604,0,0.00024583,C05_P0,10,15,5,0.15,0.2,0.2,0,8,29,22,12,0,0,1,2,0,3,6595.35574079605,0,5
2018-08-23,113834.3910469535,40737.04370565924,0.0,0,10,0.1633834141296858,0,0.00024583,C05_P0,10,15,5,0.15,0.2,0.2,0,8,30,22,12,0,0,1,2,0,3,6595.35574079605,0,5
2018-08-24,116157.26928685709,40747.0580931134,0.0,0,10,0.1727930761176305,0,0.00024583,C05_P0,10,15,5,0.15,0.2,0.2,0,8,31,22,12,0,0,1,2,0,3,6595.35574079605,0,5
2018-08-27,116015.55976473552,40757.074942404426,0.0,0,10,0.1814937783556709,0,0.00024583,C05_P0,10,15,5,0.15,0.2,0.2,0,8,32,22,12,1,0,1,2,0,3,6595.35574079605,0,5
2018-08-28,116895.35551249562,0.03212222929074073,24150.028182508304,0,9,0.1500625334778581,0,0.00024583,C05_P0,10,15,5,0.15,0.2,0.2,1,9,32,25,13,1,0,1,3,1,4,6595.35574079605,0,5
2018-08-29,117978.5954319823,15406.914135591749,8746.93272,0,9,0.1508824971872858,0,0.00024583,C05_P0,10,15,5,0.15,0.2,0.2,0,9,33,25,13,1,0,1,3,1,4,6595.35574079605,0,5
2018-08-30,118903.42122027767,24159.784595764257,0.0,0,9,0.15266342176623882,0,0.00024583,C05_P0,10,15,5,0.15,0.2,0.2,0,9,34,25,13,1,0,1,3,1,4,6595.35574079605,0,5
2018-08-31,118624.33667797499,24165.72379561143,0.0,0,9,0.15132179005257076,0,0.00024583,C05_P0,10,15,5,0.15,0.2,0.2,0,9,35,25,13,1,0,1,3,0,4,6595.35574079605,0,5
2018-09-03,118461.52187626172,24171.6644554921,0.0,0,9,0.15125861021645903,0,0.00024583,C05_P0,10,15,5,0.15,0.2,0.2,0,9,36,25,13,1,0,1,3,0,4,6595.35574079605,0,5
2018-09-04,122035.8925202343,5871.173071246391,266.375259829458,0,10,0.16281142071956925,0,0.00024583,C05_P0,10,15,5,0.15,0.2,0.2,1,10,36,26,14,1,0,1,3,0,4,6595.35574079605,0,5
2018-09-05,121901.25123255032,6139.0571245820765,0.0,0,10,0.16543418403087778,0,0.00024583,C05_P0,10,15,5,0.15,0.2,0.2,0,10,37,26,14,1,0,1,3,0,4,6595.35574079605,0,5
2018-09-06,119809.08155146278,6140.566288995012,0.0,0,10,0.16377880996918825,0,0.00024583,C05_P0,10,15,5,0.15,0.2,0.2,0,10,38,26,14,1,0,1,3,0,4,6595.35574079605,0,5
2018-09-10,120106.37308062692,6142.075824405834,4310.102205,0,10,0.1734869380828966,0,0.00024583,C05_P0,10,15,5,0.15,0.2,0.2,0,10,39,26,14,1,1,1,3,1,5,6595.35574079605,0,5
2018-09-11,122372.80132756448,6143.585730905747,4310.102205,0,10,0.17412120560159508,0,0.00024583,C05_P0,10,15,5,0.15,0.2,0.2,0,10,40,26,14,1,1,1,3,0,5,6595.35574079605,0,5
