date,variant,ticker,event,score,z_prev,sell_pct,sold_shares,proceeds_net,trade_cost,settle_dt,is_rebalance_day,weight_before,weight_cap,value_sold_gross,phase_offset,cadence
2018-07-13,C08_P0,N1TA34,rebalance_sell,,,1.0,48,15376.3701462,3.8450538,2018-07-16,1,,,,0,8
2018-07-13,C08_P0,A1LG34,concentration_trim,,,,1,351.9587445609375,0.0880116890625,2018-07-16,1,0.15515030126484045,0.2,525.887528188583,0,8
2018-07-13,C08_P0,A1MD34,concentration_trim,,,,82,645.9791435803126,0.1615351696875,2018-07-16,1,0.15634817235404466,0.2,648.1993224419439,0,8
2018-07-25,C08_P0,D1VN34,rebalance_sell,,,1.0,59,9912.013536960001,2.4786230400000004,2018-07-26,1,,,,0,8
2018-07-25,C08_P0,L1UL34,rebalance_sell,,,1.0,121,14035.858797840001,3.5098421600000003,2018-07-26,1,,,,0,8
2018-07-25,C08_P0,NFLX34,rebalance_sell,,,1.0,4821,12984.271029002883,3.2468794771200007,2018-07-26,1,,,,0,8
2018-07-25,C08_P0,A1LG34,concentration_trim,,,,2,708.38797872,0.17714128,2018-07-26,1,0.15934756903019973,0.2,914.4409987666822,0,8
2018-07-27,C08_P0,M1TA34,defensive_sell,6.0,-6.795474973015935,1.0,53,1229.9761215054643,0.30757092310714285,2018-07-30,0,,,,0,8
2018-07-27,C08_P0,A1LG34,defensive_sell,6.0,-3.0998434200374523,1.0,42,13801.4324730765,3.4512209235,2018-07-30,0,,,,0,8
2018-07-30,C08_P0,D1EX34,defensive_sell,6.0,-2.820958641086021,1.0,4,6.938075947275,0.001734952725,2018-07-31,0,,,,0,8
2018-07-31,C08_P0,NFLX34,defensive_sell,6.0,-2.608827691318022,1.0,1,2.5335484644974997,0.0006335455025,2018-08-01,0,,,,0,8
2018-08-06,C08_P0,AMZO34,rebalance_sell,,,1.0,2,34.37248897893751,0.008595271062500002,2018-08-07,1,,,,0,8
2018-08-06,C08_P0,D1VN34,rebalance_sell,,,1.0,1,162.3985002225,0.0406097775,2018-08-07,1,,,,0,8
2018-08-06,C08_P0,A1MD34,concentration_trim,,,,345,3117.451278540938,0.7795577090625001,2018-08-07,1,0.18186110924126095,0.2,3119.4386517195217,0,8
2018-08-09,C08_P0,A2XO34,defensive_sell,6.0,-3.8303798830831393,1.0,1061,13296.427361369582,3.324938074861111,2018-08-10,0,,,,0,8
2018-08-16,C08_P0,A1LG34,rebalance_sell,,,1.0,42,14307.997706099999,3.5778939,2018-08-17,1,,,,0,8
2018-08-16,C08_P0,A2XO34,rebalance_sell,,,1.0,1,13.506814674166664,0.0033775480555555547,2018-08-17,1,,,,0,8
2018-08-16,C08_P0,L1UL34,rebalance_sell,,,1.0,1,125.58686293312499,0.031404566875,2018-08-17,1,,,,0,8
2018-08-16,C08_P0,ORLY34,rebalance_sell,,,1.0,2,0.5482782426149999,0.00013710383661290321,2018-08-17,1,,,,0,8
2018-08-16,C08_P0,REGN34,rebalance_sell,,,1.0,606,14569.426350595495,3.643267404499999,2018-08-17,1,,,,0,8
2018-08-16,C08_P0,T2TD34,concentration_trim,,,,12327,6085.77808490253,1.5218249774700001,2018-08-17,1,0.207894048718846,0.2,6087.641507409267,0,8
2018-08-28,C08_P0,M1NS34,rebalance_sell,,,1.0,493,7713.711141487125,1.928910012875,2018-08-29,1,,,,0,8
2018-08-28,C08_P0,ORLY34,rebalance_sell,,,1.0,5,1.4702731101300002,0.0003676601925806452,2018-08-29,1,,,,0,8
2018-08-28,C08_P0,A1MD34,concentration_trim,,,,328,4229.566703910001,1.0576560900000003,2018-08-29,1,0.18639703467898364,0.2,4233.7512599143665,0,8
2018-08-28,C08_P0,T2TD34,concentration_trim,,,,1704,983.0622454938721,0.24582701812800004,2018-08-29,1,0.1584576224430929,0.2,983.7928943758634,0,8
2018-09-10,C08_P0,EMAE4,rebalance_sell,,,1.0,19,279.23017500000003,0.069825,2018-09-12,1,,,,0,8
2018-09-10,C08_P0,A1MD34,concentration_trim,,,,169,2588.6423009691566,0.6473224058437501,2018-09-11,1,0.17153672174761386,0.2,2602.6406817342904,0,8
2018-09-20,C08_P0,D1EX34,rebalance_sell,,,1.0,5983,17093.32008133501,4.27439861998875,2018-09-21,1,,,,0,8
2018-09-20,C08_P0,H1CA34,rebalance_sell,,,1.0,611,16615.967273923874,4.155030576125,2018-09-21,1,,,,0,8
