date,variant,ticker,event,score,z_prev,sell_pct,sold_shares,proceeds_net,trade_cost,settle_dt,is_rebalance_day,weight_before,weight_cap,value_sold_gross,phase_offset,cadence
2018-07-27,C15_P3,C1MG34,rebalance_sell,,,1.0,1,1.75481690607,0.00043881393000000005,2018-07-30,1,,,,3,15
2018-07-27,C15_P3,D1VN34,rebalance_sell,,,1.0,87,14400.607887765,3.601052235,2018-07-30,1,,,,3,15
2018-07-27,C15_P3,L1UL34,rebalance_sell,,,1.0,123,13710.087621,3.4283790000000005,2018-07-30,1,,,,3,15
2018-07-27,C15_P3,NFLX34,rebalance_sell,,,1.0,4805,12683.01294071829,3.17154612171,2018-07-30,1,,,,3,15
2018-07-27,C15_P3,OXYP34,rebalance_sell,,,1.0,181,9355.5990733605,2.3394846395,2018-07-30,1,,,,3,15
2018-07-27,C15_P3,A1MD34,concentration_trim,,,,352,3096.324829224001,0.7742747760000002,2018-07-30,1,0.1825501544691201,0.2,3100.0609207461475,3,15
2018-08-06,C15_P3,D1EX34,defensive_sell,4.0,-0.7265123274321114,0.25,1963,4449.15934746114,1.11256797886,2018-08-07,0,,,,3,15
2018-08-17,C15_P3,NFLX34,rebalance_sell,,,1.0,1,2.494905601629,0.000623882371,2018-08-20,1,,,,3,15
2018-08-17,C15_P3,ORLY34,rebalance_sell,,,1.0,1,0.27943065702825,6.987513304032258e-05,2018-08-20,1,,,,3,15
2018-08-17,C15_P3,OXYP34,rebalance_sell,,,1.0,1,51.553874141874985,0.01289169145833333,2018-08-20,1,,,,3,15
2018-08-17,C15_P3,T2TD34,rebalance_sell,,,1.0,41284,20420.781242107492,5.106471928509,2018-08-20,1,,,,3,15
2018-08-28,C15_P3,EMAE4,defensive_sell,6.0,-3.003512469018035,1.0,1130,16256.634825000001,4.065175,2018-08-30,0,,,,3,15
2018-09-10,C15_P3,C1NC34,rebalance_sell,,,1.0,24,7056.196321797001,1.764490203,2018-09-11,1,,,,3,15
2018-09-10,C15_P3,D1RI34,rebalance_sell,,,1.0,145,17637.41604837375,4.41045662625,2018-09-11,1,,,,3,15
2018-09-10,C15_P3,EMAE4,rebalance_sell,,,1.0,1,14.696325,0.003675,2018-09-12,1,,,,3,15
2018-09-10,C15_P3,M1NS34,rebalance_sell,,,1.0,7,107.185998299625,0.026803200375,2018-09-11,1,,,,3,15
2018-09-10,C15_P3,A1MD34,concentration_trim,,,,473,7245.134960700657,1.8117366743437502,2018-09-11,1,0.20865443827402075,0.2,7257.16645504667,3,15
2018-09-10,C15_P3,D1EX34,concentration_trim,,,,124,368.942036526225,0.092258573775,2018-09-11,1,0.1529826970950985,0.2,369.03622267281753,3,15
2018-10-01,C15_P3,D1EX34,rebalance_sell,,,1.0,6235,16790.768895265704,4.198741909293751,2018-10-02,1,,,,3,15
2018-10-01,C15_P3,D1RI34,rebalance_sell,,,1.0,1,109.937935143375,0.027491356625,2018-10-02,1,,,,3,15
2018-10-01,C15_P3,T2TD34,rebalance_sell,,,1.0,33,19.069168683708003,0.0047684842920000005,2018-10-02,1,,,,3,15
2018-10-01,C15_P3,A1MD34,concentration_trim,,,,47,743.2235229061877,0.18585234381250004,2018-10-02,1,0.156157269696914,0.2,755.890287870101,3,15
2018-10-01,C15_P3,INBR32,concentration_trim,,,,117,1391.9519249999998,0.348075,2018-10-03,1,0.16139544294887986,0.2,1398.9466167216742,3,15
2018-10-03,C15_P3,A1MD34,defensive_sell,6.0,-2.7221354885926874,1.0,1164,15939.163035794249,3.9857872057500003,2018-10-04,0,,,,3,15
2018-10-09,C15_P3,T1CH34,defensive_sell,6.0,-2.511865933176514,1.0,2,11.745938164487502,0.0029372188458333336,2018-10-10,0,,,,3,15
2018-10-11,C15_P3,PRIO3,defensive_sell,5.0,-1.4231143106287547,0.5,3301,9570.506775,2.393225,2018-10-16,0,,,,3,15
2018-10-11,C15_P3,INBR32,defensive_sell,4.0,-1.0379485691632124,0.25,387,5571.4068,1.3932,2018-10-16,0,,,,3,15
2018-10-15,C15_P3,LILY34,defensive_sell,6.0,-3.307889298748635,1.0,1183,16280.5778001594,4.0711622406000005,2018-10-16,0,,,,3,15
2018-10-23,C15_P3,D1EX34,rebalance_sell,,,1.0,1,2.43091311975,0.0006078802500000001,2018-10-24,1,,,,3,15
2018-10-23,C15_P3,ORLY34,rebalance_sell,,,1.0,12,3.25581937452,0.0008141583832258065,2018-10-24,1,,,,3,15
2018-10-23,C15_P3,P1YC34,rebalance_sell,,,1.0,851,13859.732680380002,3.4657996200000007,2018-10-24,1,,,,3,15
2018-10-23,C15_P3,PSSA3,rebalance_sell,,,1.0,476,12784.543065,3.196935,2018-10-25,1,,,,3,15
2018-10-23,C15_P3,T2TD34,rebalance_sell,,,1.0,1,0.45504321075000004,0.00011378925000000001,2018-10-24,1,,,,3,15
2018-10-23,C15_P3,INBR32,concentration_trim,,,,136,2463.7039200000004,0.6160800000000001,2018-10-25,1,0.16997245998859606,0.2,2471.971235784211,3,15
2018-10-25,C15_P3,ORLY34,defensive_sell,6.0,-3.3616565637624527,1.0,2,0.516555224901,0.000129171099,2018-10-26,0,,,,3,15
2018-10-25,C15_P3,RANI3,defensive_sell,4.0,-1.8569801966445827,0.25,1134,4387.482855,1.097145,2018-10-29,0,,,,3,15
2018-10-25,C15_P3,LOGN3,defensive_sell,4.0,-1.757278539374533,0.25,715,4038.7400625000005,1.0099375000000002,2018-10-29,0,,,,3,15
2018-10-26,C15_P3,A1MD34,defensive_sell,6.0,-3.419251064527268,1.0,1,8.09741751440625,0.0020248605937499995,2018-10-29,0,,,,3,15
2018-10-30,C15_P3,JSLG3,defensive_sell,4.0,-1.820732138286999,0.25,230,508.93173525,0.12726474999999998,2018-11-01,0,,,,3,15
2018-10-31,C15_P3,RANI3,defensive_sell,5.0,-1.9537002966238972,0.5,1702,6397.92012,1.59988,2018-11-05,0,,,,3,15
2018-11-14,C15_P3,PETR3,rebalance_sell,,,1.0,635,17261.3335875,4.3164125,2018-11-19,1,,,,3,15
2018-11-14,C15_P3,PRIO3,rebalance_sell,,,1.0,6458,16105.453629750002,4.02737025,2018-11-19,1,,,,3,15
2018-11-14,C15_P3,RSUL3,rebalance_sell,,,1.0,1,0.09997500000000001,2.5e-05,2018-11-19,1,,,,3,15
2018-11-16,C15_P3,RSUL3,defensive_sell,4.0,-0.9672041516317453,0.25,3,0.29992500000000005,7.500000000000001e-05,2018-11-21,0,,,,3,15
2018-11-19,C15_P3,RSUL3,defensive_sell,4.0,-0.935414346676395,0.25,2,0.19995000000000002,5e-05,2018-11-22,0,,,,3,15
2018-11-23,C15_P3,RSUL3,defensive_sell,4.0,-0.8451542547126849,0.25,2,0.19995000000000002,5e-05,2018-11-27,0,,,,3,15
2018-11-26,C15_P3,CPLE3,defensive_sell,5.0,-1.817951903831608,0.5,3136,8731.57656,2.18344,2018-11-28,0,,,,3,15
2018-11-26,C15_P3,RSUL3,defensive_sell,4.0,-0.8164965809122313,0.25,1,0.09997500000000001,2.5e-05,2018-11-28,0,,,,3,15
2018-11-27,C15_P3,RSUL3,defensive_sell,4.0,-0.7884298457045226,0.25,1,0.09997500000000001,2.5e-05,2018-11-29,0,,,,3,15
2018-12-06,C15_P3,RSUL3,defensive_sell,4.0,-0.6030226891414215,0.25,1,0.09997500000000001,2.5e-05,2018-12-10,0,,,,3,15
2018-12-07,C15_P3,INBR32,rebalance_sell,,,1.0,1025,16252.435875,4.064125,2018-12-11,1,,,,3,15
2018-12-07,C15_P3,LOGN3,rebalance_sell,,,1.0,2703,20753.85024,5.18976,2018-12-11,1,,,,3,15
2018-12-07,C15_P3,PETR3,rebalance_sell,,,1.0,1,27.8430375,0.006962500000000001,2018-12-11,1,,,,3,15
2018-12-07,C15_P3,PRIO3,rebalance_sell,,,1.0,1,2.4456884249999997,0.0006115749999999999,2018-12-11,1,,,,3,15
2018-12-07,C15_P3,RANI3,rebalance_sell,,,1.0,1703,4801.259385,1.200615,2018-12-11,1,,,,3,15
2018-12-07,C15_P3,RSUL3,rebalance_sell,,,1.0,3,0.29992500000000005,7.500000000000001e-05,2018-12-11,1,,,,3,15
2018-12-07,C15_P3,CMIG3,concentration_trim,,,,6,57.1705038,0.014296199999999998,2018-12-11,1,0.1505213209489206,0.2,62.75070784724812,3,15
2018-12-13,C15_P3,SAPR3,defensive_sell,6.0,-3.583684294082893,1.0,3013,14760.009075,3.6909250000000005,2018-12-17,0,,,,3,15
2019-01-03,C15_P3,CPLE3,rebalance_sell,,,1.0,5764,17402.928180000003,4.35182,2019-01-07,1,,,,3,15
2019-01-03,C15_P3,LOGN3,rebalance_sell,,,1.0,1,8.3079225,0.0020775000000000004,2019-01-07,1,,,,3,15
2019-01-03,C15_P3,CMIG3,concentration_trim,,,,310,3640.4116695000002,0.9103305,2019-01-07,1,0.1793604213842089,0.2,3643.6971613253154,3,15
2019-01-08,C15_P3,SAPR3,defensive_sell,4.0,-2.1917183607120676,0.25,784,3843.2261531999998,0.9610468,2019-01-10,0,,,,3,15
2019-01-24,C15_P3,CPLE3,rebalance_sell,,,1.0,2,6.6283425,0.0016575,2019-01-29,1,,,,3,15
