date,variant,ticker,event,score,z_prev,sell_pct,sold_shares,proceeds_net,trade_cost,settle_dt,is_rebalance_day,weight_before,weight_cap,value_sold_gross,split_factor,ratio_applied,shares_before,shares_after,buy_price_before,buy_price_after,phase_offset,cadence
2018-07-18,C08_P3,C1MG34,rebalance_sell,,,1.0,1.0,1.744667416077,0.000436275923,2018-07-19,1.0,,,,,,,,,,3,8
2018-07-18,C08_P3,NFLX34,rebalance_sell,,,1.0,4806.0,13869.292666929714,3.468190214286,2018-07-19,1.0,,,,,,,,,,3,8
2018-07-18,C08_P3,OXYP34,rebalance_sell,,,1.0,181.0,9626.198685874,2.4071514593333334,2018-07-19,1.0,,,,,,,,,,3,8
2018-07-18,C08_P3,A1MD34,concentration_trim,,,,121.0,980.2888027659376,0.24513348406250005,2018-07-19,1.0,0.15979811887747075,0.2,981.827610305636,,,,,,,3,8
2018-07-18,C08_P3,D1EX34,concentration_trim,,,,306.0,609.22041425064,0.15234318936,2018-07-19,1.0,0.15608495053637028,0.2,609.7453912882447,,,,,,,3,8
2018-07-18,C08_P3,L1UL34,concentration_trim,,,,1.0,123.864924525375,0.030973974625,2018-07-19,1.0,0.15207969298131227,0.2,208.39631730664587,,,,,,,3,8
2018-07-18,C08_P3,T2TD34,concentration_trim,,,,238.0,87.132747981846,0.021788634154,2018-07-19,1.0,0.1508704309411774,0.2,87.22179099084133,,,,,,,3,8
2018-07-23,C08_P3,ORLY34,defensive_sell,5.0,-1.7914777335092882,0.5,1.0,0.24416902651124997,6.105752100806451e-05,2018-07-24,0.0,,,,,,,,,,3,8
2018-07-30,C08_P3,D1EX34,rebalance_sell,,,1.0,7547.0,13090.414793521108,3.2734220538937504,2018-07-31,1.0,,,,,,,,,,3,8
2018-07-30,C08_P3,D1VN34,rebalance_sell,,,1.0,87.0,14561.936015647501,3.6413943525000003,2018-07-31,1.0,,,,,,,,,,3,8
2018-07-30,C08_P3,L1UL34,rebalance_sell,,,1.0,122.0,13463.908791097501,3.3668189025000004,2018-07-31,1.0,,,,,,,,,,3,8
2018-07-30,C08_P3,ORLY34,rebalance_sell,,,1.0,1.0,0.243316391175,6.0844308870967745e-05,2018-07-31,1.0,,,,,,,,,,3,8
2018-07-30,C08_P3,OXYP34,rebalance_sell,,,1.0,1.0,51.576820070625004,0.012897429375000002,2018-07-31,1.0,,,,,,,,,,3,8
2018-07-30,C08_P3,A1MD34,concentration_trim,,,,252.0,2272.31459429625,0.56822070375,2018-07-31,1.0,0.17364406712959077,0.2,2278.1517655201587,,,,,,,3,8
2018-08-06,C08_P3,A1LG34,defensive_sell,5.0,-1.5274062675890219,0.5,16.0,5499.59823663,1.3752433700000002,2018-08-07,0.0,,,,,,,,,,3,8
2018-08-09,C08_P3,A2XO34,defensive_sell,6.0,-3.8303798830831393,1.0,1053.0,13196.17154714625,3.29986785375,2018-08-10,1.0,,,,,,,,,,3,8
2018-08-09,C08_P3,A2XO34,rebalance_sell,,,1.0,1.0,12.531976777916666,0.0031337776388888888,2018-08-10,1.0,,,,,,,,,,3,8
2018-08-09,C08_P3,ORLY34,rebalance_sell,,,1.0,1.0,0.2606488731,6.517851290322581e-05,2018-08-10,1.0,,,,,,,,,,3,8
2018-08-21,C08_P3,A1LG34,rebalance_sell,,,1.0,39.0,13832.183010269811,3.4589104801875,2018-08-22,1.0,,,,,,,,,,3,8
2018-08-21,C08_P3,CEBR6,rebalance_sell,,,1.0,3.0,19.129216500000002,0.0047835,2018-08-23,1.0,,,,,,,,,,3,8
2018-08-21,C08_P3,T2TD34,rebalance_sell,,,1.0,41670.0,21433.07695358932,5.3596091406825,2018-08-22,1.0,,,,,,,,,,3,8
2018-08-28,C08_P3,EMAE4,defensive_sell,6.0,-3.003512469018035,1.0,927.0,13336.195117500001,3.3348825000000004,2018-08-30,0.0,,,,,,,,,,3,8
2018-08-31,C08_P3,A1LG34,rebalance_sell,,,1.0,2.0,798.926266987875,0.199781512125,2018-09-03,1.0,,,,,,,,,,3,8
2018-08-31,C08_P3,ORLY34,rebalance_sell,,,1.0,2.0,0.5964359110905,0.00014914626433870968,2018-09-03,1.0,,,,,,,,,,3,8
2018-08-31,C08_P3,A1MD34,concentration_trim,,,,259.0,3368.9256528512815,0.8424420237187501,2018-09-03,1.0,0.1788642912684658,0.2,3380.363302377871,,,,,,,3,8
2018-09-13,C08_P3,REGN34,rebalance_sell,,,1.0,625.0,17245.116049148444,4.312357101562501,2018-09-14,1.0,,,,,,,,,,3,8
2018-09-13,C08_P3,T1CH34,rebalance_sell,,,1.0,2.0,13.697923462800002,0.0034253372000000006,2018-09-14,1.0,,,,,,,,,,3,8
2018-09-13,C08_P3,W1BD34,rebalance_sell,,,1.0,106.0,14049.140884488002,3.5131635120000007,2018-09-14,1.0,,,,,,,,,,3,8
2018-09-13,C08_P3,A1MD34,concentration_trim,,,,181.0,2870.61132471075,0.7178322892500001,2018-09-14,1.0,0.17331674731804395,0.2,2883.282470355476,,,,,,,3,8
2018-09-25,C08_P3,D1EX34,rebalance_sell,,,1.0,5883.0,17579.30259887912,4.395924630877499,2018-09-26,1.0,,,,,,,,,,3,8
2018-09-25,C08_P3,ORLY34,rebalance_sell,,,1.0,10.0,3.0562642719,0.0007642571322580645,2018-09-26,1.0,,,,,,,,,,3,8
2018-09-25,C08_P3,REGN34,rebalance_sell,,,1.0,1.0,26.832630664874998,0.006709835125,2018-09-26,1.0,,,,,,,,,,3,8
2018-09-25,C08_P3,T2TD34,rebalance_sell,,,1.0,29951.0,19122.281693583136,4.781765864861999,2018-09-26,1.0,,,,,,,,,,3,8
2018-09-25,C08_P3,A1MD34,concentration_trim,,,,50.0,840.218030465625,0.21010703437500003,2018-09-26,1.0,0.15677282064212206,0.2,849.6014483942381,,,,,,,3,8
2018-10-03,C08_P3,A1MD34,defensive_sell,6.0,-2.7221354885926874,1.0,1118.0,15309.264840221625,3.8282732783749998,2018-10-04,0.0,,,,,,,,,,3,8
2018-10-05,C08_P3,D1EX34,rebalance_sell,,,1.0,1.0,2.445939142305,0.000611637695,2018-10-08,1.0,,,,,,,,,,3,8
2018-10-05,C08_P3,ORLY34,rebalance_sell,,,1.0,1.0,0.28357153735574997,7.091061199193548e-05,2018-10-08,1.0,,,,,,,,,,3,8
