date,variant,ticker,event,score,z_prev,sell_pct,sold_shares,proceeds_net,trade_cost,settle_dt,is_rebalance_day,weight_before,weight_cap,value_sold_gross,phase_offset,cadence
2018-07-25,C10_P8,C1NC34,defensive_sell,6.0,-3.736445630376309,1.0,57,13948.36099776,3.4879622400000003,2018-07-26,0,,,,8,10
2018-07-27,C10_P8,A1LG34,defensive_sell,6.0,-3.0998434200374523,1.0,42,13801.4324730765,3.4512209235,2018-07-30,1,,,,8,10
2018-07-27,C10_P8,FHER3,rebalance_sell,,,1.0,205,14038.989375,3.510625,2018-07-31,1,,,,8,10
2018-07-27,C10_P8,L1YV34,rebalance_sell,,,1.0,262,9802.675494306,2.4512816940000004,2018-07-30,1,,,,8,10
2018-07-27,C10_P8,NFLX34,rebalance_sell,,,1.0,9,23.755903531001998,0.005940460998,2018-07-30,1,,,,8,10
2018-07-27,C10_P8,A1MD34,concentration_trim,,,,258,2269.4653577835006,0.5675082165000002,2018-07-30,1,0.17352791020018912,0.2,2274.97772887224,8,10
2018-07-27,C10_P8,A2XO34,concentration_trim,,,,7,99.351691866,0.024844134,2018-07-30,1,0.15108103192465877,0.2,104.52730810470894,8,10
2018-07-30,C10_P8,D1EX34,defensive_sell,6.0,-2.820958641086021,1.0,7721,13392.22109722757,3.3488924974312506,2018-07-31,0,,,,8,10
2018-07-31,C10_P8,NFLX34,defensive_sell,6.0,-2.608827691318022,1.0,1,2.5335484644974997,0.0006335455025,2018-08-01,0,,,,8,10
2018-08-09,C10_P8,A2XO34,defensive_sell,6.0,-3.8303798830831393,1.0,1022,12807.680267030833,3.2027207469444443,2018-08-10,0,,,,8,10
2018-08-10,C10_P8,T2TD34,rebalance_sell,,,1.0,41940,20636.545667716437,5.160426523559999,2018-08-13,1,,,,8,10
2018-08-24,C10_P8,A1LG34,rebalance_sell,,,1.0,43,16140.239111205,4.036068795,2018-08-27,1,,,,8,10
2018-08-24,C10_P8,D1EL34,rebalance_sell,,,1.0,1,109.28408578659,0.02732785341,2018-08-27,1,,,,8,10
2018-08-24,C10_P8,M1NS34,rebalance_sell,,,1.0,1049,16240.982863343905,4.06126103109375,2018-08-27,1,,,,8,10
2018-08-24,C10_P8,VRSN34,rebalance_sell,,,1.0,33,5259.291012459,1.3151515409999999,2018-08-27,1,,,,8,10
2018-08-24,C10_P8,A1MD34,concentration_trim,,,,291,3562.6911759821255,0.8908955178750001,2018-08-27,1,0.18168710094015483,0.2,3566.717064172306,8,10
2018-09-10,C10_P8,F2IC34,rebalance_sell,,,1.0,1,21.5096272485,0.0053787515,2018-09-11,1,,,,8,10
2018-09-10,C10_P8,VRSN34,rebalance_sell,,,1.0,1,165.58586618175,0.041406818250000005,2018-09-11,1,,,,8,10
2018-09-10,C10_P8,A1MD34,concentration_trim,,,,219,3354.512804214469,0.83883791053125,2018-09-11,1,0.1784041488787448,0.2,3363.8376169650874,8,10
2018-09-10,C10_P8,D1EX34,concentration_trim,,,,93,276.7065273946687,0.06919393033125,2018-09-11,1,0.15233889755858118,0.2,276.98826307666604,8,10
