date,variant,ticker,event,score,z_prev,sell_pct,sold_shares,proceeds_net,trade_cost,settle_dt,is_rebalance_day,weight_before,weight_cap,value_sold_gross,phase_offset,cadence
2018-07-24,C15_P0,AMZO34,rebalance_sell,,,1.0,2,34.252185392355,0.008565187645,2018-07-25,1,,,,0,15
2018-07-24,C15_P0,D1VN34,rebalance_sell,,,1.0,59,9845.658905765998,2.4620302339999998,2018-07-25,1,,,,0,15
2018-07-24,C15_P0,L1UL34,rebalance_sell,,,1.0,122,14046.94623628725,3.51261471275,2018-07-25,1,,,,0,15
2018-07-24,C15_P0,N1TA34,rebalance_sell,,,1.0,48,14128.998387119998,3.5331328799999997,2018-07-25,1,,,,0,15
2018-07-24,C15_P0,NFLX34,rebalance_sell,,,1.0,4822,12905.12213696593,3.227087306068,2018-07-25,1,,,,0,15
2018-07-24,C15_P0,A1LG34,concentration_trim,,,,3,1046.5019698348124,0.2616909151875,2018-07-25,1,0.16359061457273907,0.2,1304.4294899641482,0,15
2018-07-24,C15_P0,A1MD34,concentration_trim,,,,126,954.9376116485624,0.2387941014375,2018-07-25,1,0.16001922170796762,0.2,961.6439756014279,0,15
2018-07-27,C15_P0,A1LG34,defensive_sell,6.0,-3.0998434200374523,1.0,42,13801.4324730765,3.4512209235,2018-07-30,0,,,,0,15
2018-08-14,C15_P0,D1VN34,rebalance_sell,,,1.0,1,164.56054157699998,0.041150423,2018-08-15,1,,,,0,15
2018-08-14,C15_P0,A1MD34,concentration_trim,,,,252,2446.9892557109997,0.6119002889999999,2018-08-15,1,0.1730181758196423,0.2,2455.120903510957,0,15
2018-08-14,C15_P0,T2TD34,concentration_trim,,,,9780,5047.169979978001,1.262108022,2018-08-15,1,0.19733380623816854,0.2,5048.599478954309,0,15
2018-09-04,C15_P0,A1LG34,rebalance_sell,,,1.0,44,17650.327990580998,4.413685418999999,2018-09-05,1,,,,0,15
2018-09-04,C15_P0,CEBR6,rebalance_sell,,,1.0,8,50.931264000000006,0.012736,2018-09-06,1,,,,0,15
2018-09-04,C15_P0,L1UL34,rebalance_sell,,,1.0,1,163.74513048074996,0.040946519249999994,2018-09-05,1,,,,0,15
2018-09-04,C15_P0,M1NS34,rebalance_sell,,,1.0,1067,16920.098518349812,4.2310824001875,2018-09-05,1,,,,0,15
2018-09-04,C15_P0,A1MD34,concentration_trim,,,,374,5462.564203453499,1.3659825465,2018-09-05,1,0.19404476580028895,0.2,5464.911324535024,0,15
2018-09-04,C15_P0,T2TD34,concentration_trim,,,,533,325.577954361699,0.081414842301,2018-09-05,1,0.1526265066050415,0.2,325.8836187890047,0,15
2018-09-10,C15_P0,INBR32,defensive_sell,4.0,-1.8525632143135482,0.25,162,1804.22883,0.45117,2018-09-12,0,,,,0,15
2018-09-26,C15_P0,C1NC34,rebalance_sell,,,1.0,10,2871.2323124250006,0.7179875750000001,2018-09-27,1,,,,0,15
2018-09-26,C15_P0,A1MD34,concentration_trim,,,,108,1762.58944744875,0.44075755125,2018-09-27,1,0.16392523796498962,0.2,1766.6976366254894,0,15
2018-09-26,C15_P0,T2TD34,concentration_trim,,,,343,216.6798847329375,0.054183517062500006,2018-09-27,1,0.15171171781005896,0.2,217.16521550817924,0,15
2018-10-03,C15_P0,A1MD34,defensive_sell,6.0,-2.7221354885926874,1.0,1166,15966.549913862626,3.9926356373750003,2018-10-04,0,,,,0,15
2018-10-04,C15_P0,T1CH34,defensive_sell,4.0,-2.0994447040540742,0.25,391,2459.0867374259565,0.6149254157104167,2018-10-05,0,,,,0,15
2018-10-09,C15_P0,T1CH34,defensive_sell,6.0,-2.511865933176514,1.0,1174,6894.865702554163,1.724147462504167,2018-10-10,0,,,,0,15
