date,equity,cash_free,cash_pending,state_cash_effective,n_tickers,max_concentration,out_of_target_band,ret_cdi,variant,top_n_param,buffer_k_param,rebalance_cadence_param,target_pct_param,hard_max_pct_param,max_weight_cap_param,is_rebalance_day,n_rebalance_days_cum,n_non_rebalance_days_cum,n_rebalance_sells_cum,n_concentration_trims_cum,regime_defensive_used,def_sell_25_cum,def_sell_50_cum,def_sell_100_cum,quarantine_size,quarantine_entries_cum,cost_total_cum,phase_offset,cadence
2018-07-02,100024.58299999998,100024.58299999998,0.0,0,0,0.0,1,0.00024583,C15_P3,10,15,15,0.15,0.2,0.2,0,0,1,0,0,0,0,0,0,0,0,3634.465488384687,3,15
2018-07-03,100049.17204323887,100049.17204323887,0.0,0,0,0.0,1,0.00024583,C15_P3,10,15,15,0.15,0.2,0.2,0,0,2,0,0,0,0,0,0,0,0,3634.465488384687,3,15
2018-07-04,100073.76713120224,100073.76713120224,0.0,0,0,0.0,1,0.00024583,C15_P3,10,15,15,0.15,0.2,0.2,0,0,3,0,0,0,0,0,0,0,0,3634.465488384687,3,15
2018-07-05,100048.75526940025,0.6596116242632151,0.0,0,8,0.15002894750502554,1,0.00024583,C15_P3,10,15,15,0.15,0.2,0.2,1,1,3,0,0,0,0,0,0,0,0,3634.465488384687,3,15
2018-07-06,102531.8277333926,0.6597737765888076,0.0,0,8,0.15474481084308878,1,0.00024583,C15_P3,10,15,15,0.15,0.2,0.2,0,1,4,0,0,0,0,0,0,0,0,3634.465488384687,3,15
2018-07-10,101212.18939123147,0.6599359687763064,0.0,0,8,0.15530343641950486,1,0.00024583,C15_P3,10,15,15,0.15,0.2,0.2,0,1,5,0,0,0,0,0,0,0,0,3634.465488384687,3,15
2018-07-11,100300.76294998216,0.6600982008355106,0.0,0,8,0.15448732082543698,1,0.00024583,C15_P3,10,15,15,0.15,0.2,0.2,0,1,6,0,0,1,0,0,0,0,0,3634.465488384687,3,15
2018-07-12,101587.1146059541,0.6602604727762219,0.0,0,8,0.15599191199974494,1,0.00024583,C15_P3,10,15,15,0.15,0.2,0.2,0,1,7,0,0,1,0,0,0,0,0,3634.465488384687,3,15
2018-07-13,100505.31274074959,0.6604227846082444,0.0,0,8,0.1549213069478567,1,0.00024583,C15_P3,10,15,15,0.15,0.2,0.2,0,1,8,0,0,1,0,0,0,0,0,3634.465488384687,3,15
2018-07-16,100176.77479465233,0.6605851363413846,0.0,0,8,0.15771224005150736,1,0.00024583,C15_P3,10,15,15,0.15,0.2,0.2,0,1,9,0,0,1,0,0,0,0,0,3634.465488384687,3,15
2018-07-17,100745.94983158131,0.6607475279854513,0.0,0,8,0.15994469599956798,1,0.00024583,C15_P3,10,15,15,0.15,0.2,0.2,0,1,10,0,0,1,0,0,0,0,0,3634.465488384687,3,15
2018-07-18,100211.60140501021,0.6609099595502559,0.0,0,8,0.1597887490619367,1,0.00024583,C15_P3,10,15,15,0.15,0.2,0.2,0,1,11,0,0,1,0,0,0,0,0,3634.465488384687,3,15
2018-07-19,100427.64068507405,0.6610724310456121,0.0,0,8,0.15965320035027944,1,0.00024583,C15_P3,10,15,15,0.15,0.2,0.2,0,1,12,0,0,1,0,0,0,0,0,3634.465488384687,3,15
2018-07-20,97606.67680919616,0.661234942481336,0.0,0,8,0.15780208540558394,1,0.00024583,C15_P3,10,15,15,0.15,0.2,0.2,0,1,13,0,0,1,0,0,0,0,0,3634.465488384687,3,15
2018-07-23,97888.8893900722,0.6613974938672461,0.0,0,8,0.1593857937015511,1,0.00024583,C15_P3,10,15,15,0.15,0.2,0.2,0,1,14,0,0,1,0,0,0,0,0,3634.465488384687,3,15
2018-07-24,94942.43676202321,0.6615600852131635,0.0,0,8,0.15777551533195752,1,0.00024583,C15_P3,10,15,15,0.15,0.2,0.2,0,1,15,0,0,1,0,0,0,0,0,3634.465488384687,3,15
2018-07-25,95442.72980207653,0.6617227165289113,0.0,0,8,0.15839689017435338,1,0.00024583,C15_P3,10,15,15,0.15,0.2,0.2,0,1,16,0,0,1,0,0,0,0,0,3634.465488384687,3,15
2018-07-26,97455.85619961115,0.6618853878243156,0.0,0,8,0.17320871411180883,1,0.00024583,C15_P3,10,15,15,0.15,0.2,0.2,0,1,17,0,0,1,0,0,0,0,0,3634.465488384687,3,15
2018-07-27,95238.74047894568,0.08902728214443735,53247.38716897386,0,6,0.15003231853070162,1,0.00024583,C15_P3,10,15,15,0.15,0.2,0.2,1,2,17,5,1,0,0,0,0,0,0,3634.465488384687,3,15
2018-07-30,94774.45806627482,53260.566023329324,0.0,0,6,0.15455078645511405,1,0.00024583,C15_P3,10,15,15,0.15,0.2,0.2,0,2,18,5,1,0,0,0,0,0,0,3634.465488384687,3,15
2018-07-31,94399.67195663333,53273.659068274836,0.0,0,6,0.14859571579267883,1,0.00024583,C15_P3,10,15,15,0.15,0.2,0.2,0,2,19,5,1,1,0,0,0,0,0,3634.465488384687,3,15
2018-08-01,94898.29137873571,53286.755331883585,0.0,0,6,0.14820629012032455,1,0.00024583,C15_P3,10,15,15,0.15,0.2,0.2,0,2,20,5,1,1,0,0,0,0,0,3634.465488384687,3,15
2018-08-02,99899.5388773364,53299.85481494682,0.0,0,6,0.18451698264577096,1,0.00024583,C15_P3,10,15,15,0.15,0.2,0.2,0,2,21,5,1,1,0,0,0,0,0,3634.465488384687,3,15
2018-08-03,98689.00859138605,53312.95751825597,0.0,0,6,0.1825641337984076,1,0.00024583,C15_P3,10,15,15,0.15,0.2,0.2,0,2,22,5,1,1,0,0,0,0,0,3634.465488384687,3,15
2018-08-06,99558.05422829323,53326.06344260268,4449.15934746114,0,6,0.14743438810426857,1,0.00024583,C15_P3,10,15,15,0.15,0.2,0.2,0,2,23,5,1,1,1,0,0,1,1,3634.465488384687,3,15
2018-08-07,100033.16559196738,57789.425673082296,0.0,0,6,0.14733483576954287,1,0.00024583,C15_P3,10,15,15,0.15,0.2,0.2,0,2,24,5,1,1,1,0,0,1,1,3634.465488384687,3,15
2018-08-08,100665.25003750308,57803.63204759551,0.0,0,6,0.14814275035768737,1,0.00024583,C15_P3,10,15,15,0.15,0.2,0.2,0,2,25,5,1,1,1,0,0,1,1,3634.465488384687,3,15
