date,equity,cash_free,cash_pending,state_cash_effective,n_tickers,max_concentration,out_of_target_band,ret_cdi,variant,top_n_param,buffer_k_param,rebalance_cadence_param,target_pct_param,hard_max_pct_param,max_weight_cap_param,is_rebalance_day,n_rebalance_days_cum,n_non_rebalance_days_cum,n_rebalance_sells_cum,n_concentration_trims_cum,regime_defensive_used,def_sell_25_cum,def_sell_50_cum,def_sell_100_cum,quarantine_size,quarantine_entries_cum,cost_total_cum,phase_offset,cadence
2018-07-02,100024.58299999998,100024.58299999998,0.0,0,0,0.0,1,0.00024583,C10_P7,10,15,10,0.15,0.2,0.2,0,0,1,0,0,0,0,0,0,0,0,3729.879983303848,7,10
2018-07-03,100049.17204323887,100049.17204323887,0.0,0,0,0.0,1,0.00024583,C10_P7,10,15,10,0.15,0.2,0.2,0,0,2,0,0,0,0,0,0,0,0,3729.879983303848,7,10
2018-07-04,100073.76713120224,100073.76713120224,0.0,0,0,0.0,1,0.00024583,C10_P7,10,15,10,0.15,0.2,0.2,0,0,3,0,0,0,0,0,0,0,0,3729.879983303848,7,10
2018-07-05,100098.36826537609,100098.36826537609,0.0,0,0,0.0,1,0.00024583,C10_P7,10,15,10,0.15,0.2,0.2,0,0,4,0,0,0,0,0,0,0,0,3729.879983303848,7,10
2018-07-06,100122.97544724676,100122.97544724676,0.0,0,0,0.0,1,0.00024583,C10_P7,10,15,10,0.15,0.2,0.2,0,0,5,0,0,0,0,0,0,0,0,3729.879983303848,7,10
2018-07-10,100147.58867830095,100147.58867830095,0.0,0,0,0.0,1,0.00024583,C10_P7,10,15,10,0.15,0.2,0.2,0,0,6,0,0,0,0,0,0,0,0,3729.879983303848,7,10
2018-07-11,100172.20796002573,100172.20796002573,0.0,0,0,0.0,1,0.00024583,C10_P7,10,15,10,0.15,0.2,0.2,0,0,7,0,0,0,0,0,0,0,0,3729.879983303848,7,10
2018-07-12,100147.1712037528,0.07367941680587563,0.0,0,9,0.15001481640968228,0,0.00024583,C10_P7,10,15,10,0.15,0.2,0.2,1,1,7,0,0,0,0,0,0,0,0,3729.879983303848,7,10
2018-07-13,95733.4911616944,0.073697529416909,0.0,0,9,0.15501218933335872,0,0.00024583,C10_P7,10,15,10,0.15,0.2,0.2,0,1,8,0,0,0,0,0,0,0,0,3729.879983303848,7,10
2018-07-16,98429.63815931749,0.07371564648056556,0.0,0,9,0.15287597360811367,0,0.00024583,C10_P7,10,15,10,0.15,0.2,0.2,0,1,9,0,0,1,0,0,0,0,0,3729.879983303848,7,10
2018-07-17,97704.50604678299,0.07373376799793986,0.0,0,9,0.1579683011611539,0,0.00024583,C10_P7,10,15,10,0.15,0.2,0.2,0,1,10,0,0,1,0,0,0,0,0,3729.879983303848,7,10
2018-07-18,95861.23381758998,0.07375189397012678,5509.022400000001,0,9,0.16224914322087555,0,0.00024583,C10_P7,10,15,10,0.15,0.2,0.2,0,1,11,0,0,1,0,1,0,1,1,3729.879983303848,7,10
2018-07-19,95863.0429131994,0.07377002439822145,5509.022400000001,0,9,0.16729918695593324,0,0.00024583,C10_P7,10,15,10,0.15,0.2,0.2,0,1,12,0,0,1,0,1,0,1,1,3729.879983303848,7,10
2018-07-20,93187.05463072588,5510.450471135875,0.0,0,9,0.16917535580421636,0,0.00024583,C10_P7,10,15,10,0.15,0.2,0.2,0,1,13,0,0,1,0,1,0,0,1,3729.879983303848,7,10
2018-07-23,94701.0986329352,5511.805105175194,0.0,0,9,0.16940581797982,0,0.00024583,C10_P7,10,15,10,0.15,0.2,0.2,0,1,14,0,0,1,0,1,0,0,1,3729.879983303848,7,10
2018-07-24,91911.73601131418,5513.160072224198,0.0,0,9,0.16634562970411015,0,0.00024583,C10_P7,10,15,10,0.15,0.2,0.2,0,1,15,0,0,1,0,1,0,0,1,3729.879983303848,7,10
2018-07-25,92279.24495060476,5514.515372364753,0.0,0,9,0.1656610208306631,0,0.00024583,C10_P7,10,15,10,0.15,0.2,0.2,0,1,16,0,0,1,0,1,0,0,1,3729.879983303848,7,10
2018-07-26,93290.46391214416,0.1345592454379376,31367.84307139005,0,8,0.1521693746358574,1,0.00024583,C10_P7,10,15,10,0.15,0.2,0.2,1,2,16,3,3,1,0,1,0,0,1,3729.879983303848,7,10
2018-07-27,91424.47695573798,25956.811750421468,19218.9777480765,0,7,0.15773530440848665,1,0.00024583,C10_P7,10,15,10,0.15,0.2,0.2,0,2,17,3,3,1,0,1,1,1,2,3729.879983303848,7,10
2018-07-30,90868.26398297775,45186.89506283038,12781.67041386737,0,6,0.16268339490362926,1,0.00024583,C10_P7,10,15,10,0.15,0.2,0.2,0,2,18,3,3,1,0,1,2,2,3,3729.879983303848,7,10
2018-07-31,90584.05881451521,57982.815889148886,0.0,0,6,0.15566752864595035,1,0.00024583,C10_P7,10,15,10,0.15,0.2,0.2,0,2,19,3,3,1,0,1,2,1,3,3729.879983303848,7,10
2018-08-01,90910.13080278791,57997.06980477891,0.0,0,6,0.1561369441849346,1,0.00024583,C10_P7,10,15,10,0.15,0.2,0.2,0,2,20,3,3,1,0,1,2,1,3,3729.879983303848,7,10
2018-08-02,91664.34651270401,58011.327224449014,0.0,0,6,0.15809662597241708,1,0.00024583,C10_P7,10,15,10,0.15,0.2,0.2,0,2,21,3,3,0,0,1,2,0,3,3729.879983303848,7,10
2018-08-03,90822.57629151759,58025.588149020594,0.0,0,6,0.15516246663871777,1,0.00024583,C10_P7,10,15,10,0.15,0.2,0.2,0,2,22,3,3,0,0,1,2,0,3,3729.879983303848,7,10
2018-08-06,91265.4887329046,58039.85257935526,0.0,0,6,0.16231607659609296,1,0.00024583,C10_P7,10,15,10,0.15,0.2,0.2,0,2,23,3,3,1,0,1,2,0,3,3729.879983303848,7,10
2018-08-07,91498.97693114885,58054.12051631484,0.0,0,6,0.1625646623370747,1,0.00024583,C10_P7,10,15,10,0.15,0.2,0.2,0,2,24,3,3,1,0,1,2,0,3,3729.879983303848,7,10
2018-08-08,90443.30338763102,58068.39196076136,0.0,0,6,0.16640887794914738,1,0.00024583,C10_P7,10,15,10,0.15,0.2,0.2,0,2,25,3,3,1,0,1,2,0,3,3729.879983303848,7,10
2018-08-09,90514.10026645474,0.2592048226445655,13088.977181072425,0,9,0.15006695155797772,0,0.00024583,C10_P7,10,15,10,0.15,0.2,0.2,1,3,25,6,4,1,0,1,3,1,4,3729.879983303848,7,10
2018-08-10,96287.58965433753,13029.954377341906,62.484375,0,9,0.1956419793768448,0,0.00024583,C10_P7,10,15,10,0.15,0.2,0.2,0,3,26,6,4,0,0,1,3,1,4,3729.879983303848,7,10
2018-08-13,97452.83767443923,13095.657266560393,0.0,0,9,0.19246527890710732,0,0.00024583,C10_P7,10,15,10,0.15,0.2,0.2,0,3,27,6,4,0,0,1,3,1,4,3729.879983303848,7,10
2018-08-14,98703.68673117558,13098.87657198623,0.0,0,9,0.2001702301537191,0,0.00024583,C10_P7,10,15,10,0.15,0.2,0.2,0,3,28,6,4,0,0,1,3,1,4,3729.879983303848,7,10
2018-08-15,97486.17852673597,13102.09666881392,0.0,0,9,0.1946564191194106,0,0.00024583,C10_P7,10,15,10,0.15,0.2,0.2,0,3,29,6,4,1,0,1,3,1,4,3729.879983303848,7,10
2018-08-16,97095.69158844402,13105.317557238013,0.0,0,9,0.1946626104803348,0,0.00024583,C10_P7,10,15,10,0.15,0.2,0.2,0,3,30,6,4,1,0,1,3,0,4,3729.879983303848,7,10
2018-08-17,99116.7323685544,13108.539237453107,0.0,0,9,0.19105895329114952,0,0.00024583,C10_P7,10,15,10,0.15,0.2,0.2,0,3,31,6,4,1,0,1,3,0,4,3729.879983303848,7,10
2018-08-20,99193.86209976698,13111.761709653849,0.0,0,9,0.19072874895194192,0,0.00024583,C10_P7,10,15,10,0.15,0.2,0.2,0,3,32,6,4,1,0,1,3,0,4,3729.879983303848,7,10
2018-08-21,101144.54790717736,13114.984974034931,0.0,0,9,0.19468941126511918,0,0.00024583,C10_P7,10,15,10,0.15,0.2,0.2,0,3,33,6,4,0,0,1,3,0,4,3729.879983303848,7,10
2018-08-22,103853.11900282593,13118.209030791097,0.0,0,9,0.19471063885380044,0,0.00024583,C10_P7,10,15,10,0.15,0.2,0.2,0,3,34,6,4,0,0,1,3,0,4,3729.879983303848,7,10
2018-08-23,105985.09497325384,0.06120177674605827,20697.21870379441,0,7,0.15010865112462116,1,0.00024583,C10_P7,10,15,10,0.15,0.2,0.2,1,4,34,9,6,0,0,1,3,0,4,3729.879983303848,7,10
2018-08-24,107161.9819908836,20683.233998855045,19.129216500000002,0,7,0.16021421733745628,1,0.00024583,C10_P7,10,15,10,0.15,0.2,0.2,0,4,35,9,6,0,0,1,3,0,4,3729.879983303848,7,10
2018-08-27,108651.96335645673,20707.452477304276,0.0,0,7,0.16577134581001254,1,0.00024583,C10_P7,10,15,10,0.15,0.2,0.2,0,4,36,9,6,1,0,1,3,0,4,3729.879983303848,7,10
2018-08-28,109719.90013701457,20712.54299034677,0.0,0,7,0.164813670696183,1,0.00024583,C10_P7,10,15,10,0.15,0.2,0.2,0,4,37,9,6,1,0,1,3,0,4,3729.879983303848,7,10
2018-08-29,111260.25141558761,20717.634754790084,0.0,0,7,0.16414420386112288,1,0.00024583,C10_P7,10,15,10,0.15,0.2,0.2,0,4,38,9,6,1,0,1,3,0,4,3729.879983303848,7,10
2018-08-30,112213.76857798766,20722.727770941852,0.0,0,7,0.16253156495964702,1,0.00024583,C10_P7,10,15,10,0.15,0.2,0.2,0,4,39,9,6,1,0,1,3,0,4,3729.879983303848,7,10
2018-08-31,111691.69231443854,20727.822039109782,0.0,0,7,0.16331549529124614,1,0.00024583,C10_P7,10,15,10,0.15,0.2,0.2,0,4,40,9,6,1,0,1,3,0,4,3729.879983303848,7,10
2018-09-03,111534.01061440531,20732.917559601654,0.0,0,7,0.16325372176115652,1,0.00024583,C10_P7,10,15,10,0.15,0.2,0.2,0,4,41,9,6,1,0,1,3,0,4,3729.879983303848,7,10
2018-09-04,114930.71022755449,20738.014332725328,0.0,0,7,0.1782154955576822,1,0.00024583,C10_P7,10,15,10,0.15,0.2,0.2,0,4,42,9,6,1,0,1,3,0,4,3729.879983303848,7,10
2018-09-05,114472.8400868199,20743.11235878874,0.0,0,7,0.18161012799178064,1,0.00024583,C10_P7,10,15,10,0.15,0.2,0.2,0,4,43,9,6,1,0,1,3,0,4,3729.879983303848,7,10
2018-09-06,112875.95766997579,0.26115842286853547,3288.7798394399997,0,8,0.15006354116192397,1,0.00024583,C10_P7,10,15,10,0.15,0.2,0.2,1,5,43,9,7,1,0,1,3,0,4,3729.879983303848,7,10
2018-09-10,112752.80771677452,3289.8495428113724,3987.1229700000004,0,8,0.15952716889704563,1,0.00024583,C10_P7,10,15,10,0.15,0.2,0.2,0,5,44,9,7,1,1,1,3,1,5,3729.879983303848,7,10
2018-09-11,114797.91877605233,3290.6582865244814,3987.1229700000004,0,8,0.16022553904816114,1,0.00024583,C10_P7,10,15,10,0.15,0.2,0.2,0,5,45,9,7,1,1,1,3,0,5,3729.879983303848,7,10
2018-09-12,115692.92647930875,7279.5703534907725,0.0,0,8,0.16857017033567676,1,0.00024583,C10_P7,10,15,10,0.15,0.2,0.2,0,5,46,9,7,1,1,1,3,0,5,3729.879983303848,7,10
2018-09-13,115829.74711736238,7281.35989027077,0.0,0,8,0.1607875415555349,1,0.00024583,C10_P7,10,15,10,0.15,0.2,0.2,0,5,47,9,7,0,1,1,3,0,5,3729.879983303848,7,10
2018-09-14,117584.38594247453,7283.149866972594,0.0,0,8,0.17101651509952864,1,0.00024583,C10_P7,10,15,10,0.15,0.2,0.2,0,5,48,9,7,0,1,1,3,0,5,3729.879983303848,7,10
2018-09-17,115711.29172899605,7284.940283704392,0.0,0,8,0.17148782609932212,1,0.00024583,C10_P7,10,15,10,0.15,0.2,0.2,0,5,49,9,7,1,1,1,3,0,5,3729.879983303848,7,10
2018-09-18,114907.9211622117,7286.731140574334,0.0,0,8,0.16869495069348356,1,0.00024583,C10_P7,10,15,10,0.15,0.2,0.2,0,5,50,9,7,1,1,1,3,0,5,3729.879983303848,7,10
2018-09-19,113678.31543463586,7288.522437690621,0.0,0,8,0.16660202121080692,1,0.00024583,C10_P7,10,15,10,0.15,0.2,0.2,0,5,51,9,7,1,1,1,3,0,5,3729.879983303848,7,10
2018-09-20,112733.47954169511,7290.314175161478,0.0,0,8,0.16640002487958278,1,0.00024583,C10_P7,10,15,10,0.15,0.2,0.2,0,5,52,9,7,1,1,1,3,0,5,3729.879983303848,7,10
2018-09-21,112480.64197594681,0.1616426847759996,60734.99151547288,0,8,0.15008759873196745,1,0.00024583,C10_P7,10,15,10,0.15,0.2,0.2,1,6,52,14,8,1,1,1,3,0,5,3729.879983303848,7,10
2018-09-24,113630.65817874315,60750.08368085852,0.0,0,8,0.15566997016267442,1,0.00024583,C10_P7,10,15,10,0.15,0.2,0.2,0,6,53,14,8,0,1,1,3,0,5,3729.879983303848,7,10
2018-09-25,114696.40740672269,60765.017873929784,0.0,0,8,0.15666012550883807,1,0.00024583,C10_P7,10,15,10,0.15,0.2,0.2,0,6,54,14,8,0,1,1,3,0,5,3729.879983303848,7,10
2018-09-26,114943.71589054684,60779.955738273726,0.0,0,8,0.16178909700212168,1,0.00024583,C10_P7,10,15,10,0.15,0.2,0.2,0,6,55,14,8,0,1,1,3,0,5,3729.879983303848,7,10
2018-09-27,114306.33642196124,60794.89727479286,0.0,0,8,0.15854722115403314,1,0.00024583,C10_P7,10,15,10,0.15,0.2,0.2,0,6,56,14,8,0,1,1,3,0,5,3729.879983303848,7,10
2018-09-28,113121.80967790355,60809.84248438991,0.0,0,8,0.15710561960247243,1,0.00024583,C10_P7,10,15,10,0.15,0.2,0.2,0,6,57,14,8,1,1,1,3,0,5,3729.879983303848,7,10
