date,variant,ticker,event,score,z_prev,sell_pct,sold_shares,proceeds_net,trade_cost,settle_dt,is_rebalance_day,weight_before,weight_cap,value_sold_gross,split_factor,ratio_applied,shares_before,shares_after,buy_price_before,buy_price_after,phase_offset,cadence
2018-07-27,C15_P11,A1LG34,defensive_sell,6.0,-3.0998434200374523,1.0,40.0,13144.22140293,3.28687707,2018-07-30,0.0,,,,,,,,,,11,15
2018-07-30,C15_P11,D1EX34,defensive_sell,6.0,-2.820958641086021,1.0,7550.0,13095.618350481564,3.2747232684375005,2018-07-31,0.0,,,,,,,,,,11,15
2018-08-08,C15_P11,A2XO34,rebalance_sell,,,1.0,982.0,12233.129148728833,3.059047048944444,2018-08-09,1.0,,,,,,,,,,11,15
2018-08-08,C15_P11,FHER3,rebalance_sell,,,1.0,223.0,15383.15325,3.84675,2018-08-10,1.0,,,,,,,,,,11,15
2018-08-08,C15_P11,L1UL34,rebalance_sell,,,1.0,121.0,14430.682347769876,3.6085727301250006,2018-08-09,1.0,,,,,,,,,,11,15
2018-08-08,C15_P11,A1MD34,concentration_trim,,,,295.0,2708.241469075312,0.6772296746875,2018-08-09,1.0,0.17839437049622542,0.2,2712.7078632526645,,,,,,,11,15
2018-08-09,C15_P11,A2XO34,defensive_sell,6.0,-3.8303798830831393,1.0,1.0,12.531976777916666,0.0031337776388888888,2018-08-10,0.0,,,,,,,,,,11,15
2018-08-29,C15_P11,A1LG34,rebalance_sell,,,1.0,22.0,8764.086165066376,2.1915694336250002,2018-08-30,1.0,,,,,,,,,,11,15
2018-08-29,C15_P11,ORLY34,rebalance_sell,,,1.0,4.0,1.183451029839,0.00029593674164516125,2018-08-30,1.0,,,,,,,,,,11,15
2018-08-29,C15_P11,A1MD34,concentration_trim,,,,226.0,2943.1840899824997,0.7359800175,2018-08-30,1.0,0.1754378698500863,0.2,2948.342098863417,,,,,,,11,15
2018-08-29,C15_P11,T2TD34,concentration_trim,,,,12124.0,7100.543614353462,1.775579798538,2018-08-30,1.0,0.2112792978094832,0.2,7102.449510462044,,,,,,,11,15
2018-09-20,C15_P11,D1EX34,rebalance_sell,,,1.0,5911.0,16887.617416140944,4.222960094058751,2018-09-21,1.0,,,,,,,,,,11,15
2018-09-20,C15_P11,ORLY34,rebalance_sell,,,1.0,21.0,6.37747627549725,0.0015947677608145162,2018-09-21,1.0,,,,,,,,,,11,15
2018-09-20,C15_P11,REGN34,rebalance_sell,,,1.0,612.0,16189.56161249625,4.04840250375,2018-09-21,1.0,,,,,,,,,,11,15
2018-09-20,C15_P11,A1MD34,concentration_trim,,,,226.0,3610.256459687625,0.902789812375,2018-09-21,1.0,0.18060665368640574,0.2,3614.9439756153406,,,,,,,11,15
2018-10-03,C15_P11,A1MD34,defensive_sell,6.0,-2.7221354885926874,1.0,1109.0,15186.023888913938,3.7974553360625003,2018-10-04,0.0,,,,,,,,,,11,15
2018-10-11,C15_P11,PRIO3,defensive_sell,5.0,-1.4231143106287547,0.5,1.0,2.899275,0.000725,2018-10-16,1.0,,,,,,,,,,11,15
2018-10-11,C15_P11,INBR32,defensive_sell,4.0,-1.0379485691632124,0.25,396.0,5700.974400000001,1.4256000000000002,2018-10-16,1.0,,,,,,,,,,11,15
2018-10-11,C15_P11,D1EX34,rebalance_sell,,,1.0,1.0,2.291978862,0.0005731380000000001,2018-10-15,1.0,,,,,,,,,,11,15
2018-10-11,C15_P11,EMAE4,rebalance_sell,,,1.0,764.0,11594.62062,2.89938,2018-10-16,1.0,,,,,,,,,,11,15
2018-10-11,C15_P11,ORLY34,rebalance_sell,,,1.0,1.0,0.266060183805,6.653167887096775e-05,2018-10-15,1.0,,,,,,,,,,11,15
2018-10-11,C15_P11,P1YC34,rebalance_sell,,,1.0,818.0,12878.794008372002,3.2205036280000003,2018-10-15,1.0,,,,,,,,,,11,15
2018-10-11,C15_P11,T2TD34,rebalance_sell,,,1.0,29679.0,13085.658845050544,3.272232769455,2018-10-15,1.0,,,,,,,,,,11,15
2018-10-11,C15_P11,INBR32,concentration_trim,,,,17.0,244.7388,0.061200000000000004,2018-10-16,1.0,0.15218562257412707,0.2,246.3064562951804,,,,,,,11,15
2018-10-15,C15_P11,LILY34,defensive_sell,6.0,-3.307889298748635,1.0,1254.0,17257.687710397204,4.3155008028,2018-10-16,0.0,,,,,,,,,,11,15
2018-10-26,C15_P11,A1MD34,defensive_sell,6.0,-3.419251064527268,1.0,2.0,16.1948350288125,0.004049721187499999,2018-10-29,0.0,,,,,,,,,,11,15
2018-11-05,C15_P11,EMAE4,rebalance_sell,,,1.0,1.0,18.495375,0.004625,2018-11-07,1.0,,,,,,,,,,11,15
2018-11-05,C15_P11,P1YC34,rebalance_sell,,,1.0,1.0,15.337741405800001,0.0038353942000000003,2018-11-06,1.0,,,,,,,,,,11,15
2018-11-05,C15_P11,PETR3,rebalance_sell,,,1.0,600.0,18385.4025,4.5975,2018-11-07,1.0,,,,,,,,,,11,15
2018-11-05,C15_P11,PETR4,rebalance_sell,,,1.0,668.0,18806.17728,4.70272,2018-11-07,1.0,,,,,,,,,,11,15
2018-11-05,C15_P11,PSSA3,rebalance_sell,,,1.0,55.0,1590.47728125,0.39771875,2018-11-07,1.0,,,,,,,,,,11,15
2018-11-05,C15_P11,T2TD34,rebalance_sell,,,1.0,1.0,0.4555764774,0.0001139226,2018-11-06,1.0,,,,,,,,,,11,15
2018-11-05,C15_P11,INBR32,concentration_trim,,,,101.0,1688.2978199999998,0.42217999999999994,2018-11-07,1.0,0.16426307063697385,0.2,1704.4233138176787,,,,,,,11,15
2018-11-28,C15_P11,PETR3,rebalance_sell,,,1.0,1.0,27.6630825,0.006917500000000001,2018-11-30,1.0,,,,,,,,,,11,15
2018-11-28,C15_P11,PRIO3,rebalance_sell,,,1.0,2.0,4.8483876,0.0012124,2018-11-30,1.0,,,,,,,,,,11,15
2018-11-28,C15_P11,PSSA3,rebalance_sell,,,1.0,1.0,26.98825125,0.00674875,2018-11-30,1.0,,,,,,,,,,11,15
2018-11-28,C15_P11,RANI3,rebalance_sell,,,1.0,4715.0,14330.0166,3.5834,2018-11-30,1.0,,,,,,,,,,11,15
2018-11-28,C15_P11,RSUL3,rebalance_sell,,,1.0,1.0,0.09997500000000001,2.5e-05,2018-11-30,1.0,,,,,,,,,,11,15
