date,variant,ticker,event,score,z_prev,sell_pct,sold_shares,proceeds_net,trade_cost,settle_dt,is_rebalance_day,weight_before,weight_cap,value_sold_gross,split_factor,ratio_applied,shares_before,shares_after,buy_price_before,buy_price_after,phase_offset,cadence
2018-07-25,C15_P9,C1NC34,defensive_sell,6.0,-3.736445630376309,1.0,39.0,9543.61541952,2.38650048,2018-07-26,0.0,,,,,,,,,,9,15
2018-07-27,C15_P9,A1LG34,defensive_sell,6.0,-3.0998434200374523,1.0,42.0,13801.4324730765,3.4512209235,2018-07-30,0.0,,,,,,,,,,9,15
2018-08-06,C15_P9,AMZO34,rebalance_sell,,,1.0,855.0,14694.239038495785,3.6744783792187508,2018-08-07,1.0,,,,,,,,,,9,15
2018-08-06,C15_P9,L1YV34,rebalance_sell,,,1.0,380.0,14004.889494102003,3.5020978980000006,2018-08-07,1.0,,,,,,,,,,9,15
2018-08-06,C15_P9,ORLY34,rebalance_sell,,,1.0,1.0,0.2524074624195,6.311764501612905e-05,2018-08-07,1.0,,,,,,,,,,9,15
2018-08-06,C15_P9,A1MD34,concentration_trim,,,,200.0,1807.2181324875003,0.45191751250000006,2018-08-07,1.0,0.1678644159768726,0.2,1808.327950992798,,,,,,,9,15
2018-08-06,C15_P9,D1EX34,concentration_trim,,,,1137.0,2577.0219959568603,0.6444166031400002,2018-08-07,1.0,0.17547644012507513,0.2,2578.844623419671,,,,,,,9,15
2018-08-09,C15_P9,A2XO34,defensive_sell,6.0,-3.8303798830831393,1.0,1097.0,13747.578525374582,3.437754069861111,2018-08-10,0.0,,,,,,,,,,9,15
2018-08-27,C15_P9,A1LG34,rebalance_sell,,,1.0,1.0,388.3315100956875,0.0971071543125,2018-08-28,1.0,,,,,,,,,,9,15
2018-08-27,C15_P9,A2XO34,rebalance_sell,,,1.0,1.0,15.063985395249999,0.003766938083333333,2018-08-28,1.0,,,,,,,,,,9,15
2018-08-27,C15_P9,A1MD34,concentration_trim,,,,316.0,4058.61189230025,1.01490669975,2018-08-28,1.0,0.1848294606601447,0.2,4067.0907501080655,,,,,,,9,15
2018-08-27,C15_P9,D1EX34,concentration_trim,,,,575.0,1644.609927579281,0.41125529571874997,2018-08-28,1.0,0.1641025970727072,0.2,1646.7680668030262,,,,,,,9,15
2018-08-28,C15_P9,EMAE4,defensive_sell,6.0,-3.003512469018035,1.0,1260.0,18126.867150000002,4.532850000000001,2018-08-30,0.0,,,,,,,,,,9,15
2018-09-18,C15_P9,D1EX34,rebalance_sell,,,1.0,6122.0,17636.485984737803,4.4102240521975,2018-09-19,1.0,,,,,,,,,,9,15
2018-09-18,C15_P9,ORLY34,rebalance_sell,,,1.0,1.0,0.30283476279675,7.57276226048387e-05,2018-09-19,1.0,,,,,,,,,,9,15
2018-09-18,C15_P9,REGN34,rebalance_sell,,,1.0,627.0,16783.54390444009,4.1969352099125,2018-09-19,1.0,,,,,,,,,,9,15
2018-09-18,C15_P9,T1CH34,rebalance_sell,,,1.0,1.0,6.8017759224687495,0.0017008691979166666,2018-09-19,1.0,,,,,,,,,,9,15
2018-09-18,C15_P9,A1MD34,concentration_trim,,,,228.0,3763.658534578875,0.9411499211250001,2018-09-19,1.0,0.18015354980096882,0.2,3769.588529390174,,,,,,,9,15
2018-10-03,C15_P9,A1MD34,defensive_sell,6.0,-2.7221354885926874,1.0,1135.0,15542.053303802812,3.8864849471875003,2018-10-04,0.0,,,,,,,,,,9,15
2018-10-09,C15_P9,F1TN34,defensive_sell,4.0,-2.1779898153755686,0.25,37.0,1141.9048076112,0.28554758880000003,2018-10-10,1.0,,,,,,,,,,9,15
2018-10-09,C15_P9,D1EX34,rebalance_sell,,,1.0,1.0,2.2896262003125,0.0005725496875000001,2018-10-10,1.0,,,,,,,,,,9,15
2018-10-09,C15_P9,EMAE4,rebalance_sell,,,1.0,2.0,29.9925,0.0075,2018-10-11,1.0,,,,,,,,,,9,15
2018-10-09,C15_P9,F1TN34,rebalance_sell,,,1.0,114.0,3518.3012991264004,0.8797952736000001,2018-10-10,1.0,,,,,,,,,,9,15
2018-10-09,C15_P9,P1YC34,rebalance_sell,,,1.0,852.0,14310.892694172002,3.5786178280000005,2018-10-10,1.0,,,,,,,,,,9,15
2018-10-09,C15_P9,T2TD34,rebalance_sell,,,1.0,30808.0,14847.122626942055,3.7127088339439998,2018-10-10,1.0,,,,,,,,,,9,15
2018-10-09,C15_P9,INBR32,concentration_trim,,,,391.0,5621.174355,1.405645,2018-10-11,1.0,0.19790018933000347,0.2,5635.03678095973,,,,,,,9,15
2018-10-11,C15_P9,PRIO3,defensive_sell,5.0,-1.4231143106287547,0.5,2952.0,8558.6598,2.1401999999999997,2018-10-16,0.0,,,,,,,,,,9,15
2018-10-11,C15_P9,INBR32,defensive_sell,4.0,-1.0379485691632124,0.25,307.0,4419.6948,1.1052,2018-10-16,0.0,,,,,,,,,,9,15
2018-10-15,C15_P9,LILY34,defensive_sell,6.0,-3.307889298748635,1.0,459.0,6316.8091380162,1.5795971838,2018-10-16,0.0,,,,,,,,,,9,15
2018-10-25,C15_P9,ORLY34,defensive_sell,6.0,-3.3616565637624527,1.0,5.0,1.2913880622525,0.00032292774750000003,2018-10-26,0.0,,,,,,,,,,9,15
2018-10-26,C15_P9,A1MD34,defensive_sell,6.0,-3.419251064527268,1.0,2.0,16.1948350288125,0.004049721187499999,2018-10-29,0.0,,,,,,,,,,9,15
2018-10-31,C15_P9,LILY34,rebalance_sell,,,1.0,1.0,13.434886705099998,0.0033595615666666663,2018-11-01,1.0,,,,,,,,,,9,15
