date,equity,cash_free,cash_pending,state_cash_effective,n_tickers,max_concentration,out_of_target_band,ret_cdi,variant,top_n_param,buffer_k_param,rebalance_cadence_param,target_pct_param,hard_max_pct_param,max_weight_cap_param,is_rebalance_day,n_rebalance_days_cum,n_non_rebalance_days_cum,n_rebalance_sells_cum,n_concentration_trims_cum,regime_defensive_used,def_sell_25_cum,def_sell_50_cum,def_sell_100_cum,quarantine_size,quarantine_entries_cum,cost_total_cum,phase_offset,cadence
2018-07-02,100024.58299999998,100024.58299999998,0.0,0,0,0.0,1,0.00024583,C08_P3,10,15,8,0.15,0.2,0.2,0,0,1,0,0,0,0,0,0,0,0,4365.923277702724,3,8
2018-07-03,100049.17204323887,100049.17204323887,0.0,0,0,0.0,1,0.00024583,C08_P3,10,15,8,0.15,0.2,0.2,0,0,2,0,0,0,0,0,0,0,0,4365.923277702724,3,8
2018-07-04,100073.76713120224,100073.76713120224,0.0,0,0,0.0,1,0.00024583,C08_P3,10,15,8,0.15,0.2,0.2,0,0,3,0,0,0,0,0,0,0,0,4365.923277702724,3,8
2018-07-05,100048.75526940025,0.6596116242632151,0.0,0,8,0.15002894750502554,1,0.00024583,C08_P3,10,15,8,0.15,0.2,0.2,1,1,3,0,0,0,0,0,0,0,0,4365.923277702724,3,8
2018-07-06,102531.8277333926,0.6597737765888076,0.0,0,8,0.15474481084308878,1,0.00024583,C08_P3,10,15,8,0.15,0.2,0.2,0,1,4,0,0,0,0,0,0,0,0,4365.923277702724,3,8
2018-07-10,101212.18939123147,0.6599359687763064,0.0,0,8,0.15530343641950486,1,0.00024583,C08_P3,10,15,8,0.15,0.2,0.2,0,1,5,0,0,0,0,0,0,0,0,4365.923277702724,3,8
2018-07-11,100300.76294998216,0.6600982008355106,0.0,0,8,0.15448732082543698,1,0.00024583,C08_P3,10,15,8,0.15,0.2,0.2,0,1,6,0,0,1,0,0,0,0,0,4365.923277702724,3,8
2018-07-12,101587.1146059541,0.6602604727762219,0.0,0,8,0.15599191199974494,1,0.00024583,C08_P3,10,15,8,0.15,0.2,0.2,0,1,7,0,0,1,0,0,0,0,0,4365.923277702724,3,8
2018-07-13,100505.31274074959,0.6604227846082444,0.0,0,8,0.1549213069478567,1,0.00024583,C08_P3,10,15,8,0.15,0.2,0.2,0,1,8,0,0,1,0,0,0,0,0,4365.923277702724,3,8
2018-07-16,100176.77479465233,0.6605851363413846,0.0,0,8,0.15771224005150736,1,0.00024583,C08_P3,10,15,8,0.15,0.2,0.2,0,1,9,0,0,1,0,0,0,0,0,4365.923277702724,3,8
2018-07-17,100745.94983158131,0.6607475279854513,0.0,0,8,0.15994469599956798,1,0.00024583,C08_P3,10,15,8,0.15,0.2,0.2,0,1,10,0,0,1,0,0,0,0,0,4365.923277702724,3,8
2018-07-18,100205.27514938667,0.17993769663347395,25297.742909743592,0,7,0.15084335225332215,1,0.00024583,C08_P3,10,15,8,0.15,0.2,0.2,1,2,10,3,4,1,0,0,0,0,0,4365.923277702724,3,8
2018-07-19,100602.37257035132,25304.14183581381,0.0,0,7,0.15050328247389885,1,0.00024583,C08_P3,10,15,8,0.15,0.2,0.2,0,2,11,3,4,1,0,0,0,0,0,4365.923277702724,3,8
2018-07-20,98586.27675689818,25310.362353001306,0.0,0,7,0.15310119600275787,1,0.00024583,C08_P3,10,15,8,0.15,0.2,0.2,0,2,12,3,4,1,0,0,0,0,0,4365.923277702724,3,8
2018-07-23,98791.38672662574,25316.584399378542,0.24416902651124997,0,7,0.15111343644371067,1,0.00024583,C08_P3,10,15,8,0.15,0.2,0.2,0,2,13,3,4,1,0,1,0,1,1,4365.923277702724,3,8
2018-07-24,96270.72038198091,25323.052204372023,0.0,0,7,0.15084342768373074,1,0.00024583,C08_P3,10,15,8,0.15,0.2,0.2,0,2,14,3,4,1,0,1,0,0,1,4365.923277702724,3,8
2018-07-25,96691.20602466445,25329.277370295422,0.0,0,7,0.1511996331524787,1,0.00024583,C08_P3,10,15,8,0.15,0.2,0.2,0,2,15,3,4,1,0,1,0,0,1,4365.923277702724,3,8
2018-07-26,98523.12661391182,25335.50406655136,0.0,0,7,0.1608408897636163,1,0.00024583,C08_P3,10,15,8,0.15,0.2,0.2,0,2,16,3,4,1,0,1,0,0,1,4365.923277702724,3,8
2018-07-27,96747.39607191773,25341.732293516037,0.0,0,7,0.16870077126279892,1,0.00024583,C08_P3,10,15,8,0.15,0.2,0.2,0,2,17,3,4,0,0,1,0,0,1,4365.923277702724,3,8
2018-07-30,96345.03912538789,0.015139173243783575,43440.39433102416,0,6,0.1500654341935926,1,0.00024583,C08_P3,10,15,8,0.15,0.2,0.2,1,3,17,8,5,0,0,1,0,0,1,4365.923277702724,3,8
2018-07-31,96422.0459196295,43451.08842605745,0.0,0,6,0.15490011975413062,1,0.00024583,C08_P3,10,15,8,0.15,0.2,0.2,0,3,18,8,5,1,0,1,0,0,1,4365.923277702724,3,8
2018-08-01,96873.61576645201,43461.770007125226,0.0,0,6,0.1550503283461449,1,0.00024583,C08_P3,10,15,8,0.15,0.2,0.2,0,3,19,8,5,1,0,1,0,0,1,4365.923277702724,3,8
