date,equity,cash_free,cash_pending,state_cash_effective,n_tickers,max_concentration,out_of_target_band,ret_cdi,variant,top_n_param,buffer_k_param,rebalance_cadence_param,target_pct_param,hard_max_pct_param,max_weight_cap_param,is_rebalance_day,n_rebalance_days_cum,n_non_rebalance_days_cum,n_rebalance_sells_cum,n_concentration_trims_cum,regime_defensive_used,def_sell_25_cum,def_sell_50_cum,def_sell_100_cum,quarantine_size,quarantine_entries_cum,cost_total_cum,phase_offset,cadence
2018-07-02,100024.58299999998,100024.58299999998,0.0,0,0,0.0,1,0.00024583,C10_P6,10,15,10,0.15,0.2,0.2,0,0,1,0,0,0,0,0,0,0,0,3353.6822561093477,6,10
2018-07-03,100049.17204323887,100049.17204323887,0.0,0,0,0.0,1,0.00024583,C10_P6,10,15,10,0.15,0.2,0.2,0,0,2,0,0,0,0,0,0,0,0,3353.6822561093477,6,10
2018-07-04,100073.76713120224,100073.76713120224,0.0,0,0,0.0,1,0.00024583,C10_P6,10,15,10,0.15,0.2,0.2,0,0,3,0,0,0,0,0,0,0,0,3353.6822561093477,6,10
2018-07-05,100098.36826537609,100098.36826537609,0.0,0,0,0.0,1,0.00024583,C10_P6,10,15,10,0.15,0.2,0.2,0,0,4,0,0,0,0,0,0,0,0,3353.6822561093477,6,10
2018-07-06,100122.97544724676,100122.97544724676,0.0,0,0,0.0,1,0.00024583,C10_P6,10,15,10,0.15,0.2,0.2,0,0,5,0,0,0,0,0,0,0,0,3353.6822561093477,6,10
2018-07-10,100147.58867830095,100147.58867830095,0.0,0,0,0.0,1,0.00024583,C10_P6,10,15,10,0.15,0.2,0.2,0,0,6,0,0,0,0,0,0,0,0,3353.6822561093477,6,10
2018-07-11,100122.55813431102,0.1927178309085771,0.0,0,10,0.1500158566049742,0,0.00024583,C10_P6,10,15,10,0.15,0.2,0.2,1,1,6,0,0,0,0,0,0,0,0,3353.6822561093477,6,10
2018-07-12,103737.97664247619,0.19276520673294933,0.0,0,10,0.15893890100463826,0,0.00024583,C10_P6,10,15,10,0.15,0.2,0.2,0,1,7,0,0,0,0,0,0,0,0,3353.6822561093477,6,10
2018-07-13,98915.45006858032,0.19281259420372046,0.0,0,10,0.1573138425177398,0,0.00024583,C10_P6,10,15,10,0.15,0.2,0.2,0,1,8,0,0,0,0,0,0,0,0,3353.6822561093477,6,10
2018-07-16,101577.03527047957,0.19285999332375353,0.0,0,10,0.15505473218489654,0,0.00024583,C10_P6,10,15,10,0.15,0.2,0.2,0,1,9,0,0,1,0,0,0,0,0,3353.6822561093477,6,10
2018-07-17,100712.34961360338,0.19290740409591228,0.0,0,10,0.15837388708507855,0,0.00024583,C10_P6,10,15,10,0.15,0.2,0.2,0,1,10,0,0,1,0,0,0,0,0,3353.6822561093477,6,10
2018-07-18,98784.77967051015,0.19295482652306117,5979.3048,0,10,0.1627110898927107,0,0.00024583,C10_P6,10,15,10,0.15,0.2,0.2,0,1,11,0,0,1,0,1,0,1,1,3353.6822561093477,6,10
2018-07-19,98806.14909859761,0.19300226060806533,5979.3048,0,10,0.16774239154178888,0,0.00024583,C10_P6,10,15,10,0.15,0.2,0.2,0,1,12,0,0,1,0,1,0,1,1,3353.6822561093477,6,10
2018-07-20,96518.6745547505,5980.967742205337,0.0,0,10,0.168796367946305,0,0.00024583,C10_P6,10,15,10,0.15,0.2,0.2,0,1,13,0,0,1,0,1,0,0,1,3353.6822561093477,6,10
2018-07-23,97786.61297627626,5982.438043505403,0.0,0,10,0.16954527772369485,0,0.00024583,C10_P6,10,15,10,0.15,0.2,0.2,0,1,14,0,0,1,0,1,0,0,1,3353.6822561093477,6,10
2018-07-24,94458.03048828013,5983.908706249637,0.0,0,10,0.16727276721372827,0,0.00024583,C10_P6,10,15,10,0.15,0.2,0.2,0,1,15,0,0,1,0,1,0,0,1,3353.6822561093477,6,10
2018-07-25,95014.55254429142,0.21330789903063452,21358.625936481283,0,8,0.15013415281265946,1,0.00024583,C10_P6,10,15,10,0.15,0.2,0.2,1,2,15,4,4,1,0,1,0,0,1,3353.6822561093477,6,10
2018-07-26,95782.7355370665,15085.1164571534,6277.43025,0,8,0.17070468315161635,1,0.00024583,C10_P6,10,15,10,0.15,0.2,0.2,0,2,16,4,4,1,0,1,0,0,1,3353.6822561093477,6,10
2018-07-27,93642.97633892314,21367.798262010416,14741.804888327571,0,8,0.1798370474369489,1,0.00024583,C10_P6,10,15,10,0.15,0.2,0.2,0,2,17,4,4,1,0,1,2,2,3,3353.6822561093477,6,10
2018-07-30,92784.98479597471,36118.47997408043,12844.113097392845,0,7,0.1860547391418975,1,0.00024583,C10_P6,10,15,10,0.15,0.2,0.2,0,2,18,4,4,1,1,1,3,3,4,3353.6822561093477,6,10
2018-07-31,92335.34638101724,48974.62954572803,2.5335484644974997,0,6,0.17833837460575502,1,0.00024583,C10_P6,10,15,10,0.15,0.2,0.2,0,2,19,4,4,1,1,1,4,3,5,3353.6822561093477,6,10
2018-08-01,92898.76661861791,48989.203150195965,0.0,0,6,0.1784312795244149,1,0.00024583,C10_P6,10,15,10,0.15,0.2,0.2,0,2,20,4,4,1,1,1,4,3,5,3353.6822561093477,6,10
2018-08-02,93911.07804497518,49001.24616600637,0.0,0,6,0.18020598140344213,1,0.00024583,C10_P6,10,15,10,0.15,0.2,0.2,0,2,21,4,4,0,1,1,4,0,5,3353.6822561093477,6,10
2018-08-03,92738.54009110341,49013.292142351354,0.0,0,6,0.17745294736237416,1,0.00024583,C10_P6,10,15,10,0.15,0.2,0.2,0,2,22,4,4,0,1,1,4,0,5,3353.6822561093477,6,10
2018-08-06,93520.63482629207,49025.3410799587,0.0,0,6,0.1849795225474294,1,0.00024583,C10_P6,10,15,10,0.15,0.2,0.2,0,2,23,4,4,1,1,1,4,0,5,3353.6822561093477,6,10
2018-08-07,93829.90260318285,49037.39297955638,0.0,0,6,0.18512458536230833,1,0.00024583,C10_P6,10,15,10,0.15,0.2,0.2,0,2,24,4,4,1,1,1,4,0,5,3353.6822561093477,6,10
2018-08-08,92957.8304722552,0.20945735602610763,15496.05685670627,0,9,0.15202640636379677,0,0.00024583,C10_P6,10,15,10,0.15,0.2,0.2,1,3,24,7,5,1,1,1,4,0,5,3353.6822561093477,6,10
2018-08-09,93897.85079651442,15500.075761210279,12.531976777916666,0,8,0.15575998475806344,1,0.00024583,C10_P6,10,15,10,0.15,0.2,0.2,0,3,25,7,5,1,1,1,5,1,6,3353.6822561093477,6,10
2018-08-10,100065.5977151799,15516.421202348423,0.0,0,8,0.20276010130928462,1,0.00024583,C10_P6,10,15,10,0.15,0.2,0.2,0,3,26,7,5,1,1,1,5,1,6,3353.6822561093477,6,10
2018-08-13,101218.62974139905,15520.235604172594,0.0,0,8,0.19958199495626544,1,0.00024583,C10_P6,10,15,10,0.15,0.2,0.2,0,3,27,7,5,1,1,1,5,1,6,3353.6822561093477,6,10
2018-08-14,102543.36012981916,15524.050943691167,0.0,0,8,0.207520138636572,1,0.00024583,C10_P6,10,15,10,0.15,0.2,0.2,0,3,28,7,5,1,1,1,5,1,6,3353.6822561093477,6,10
2018-08-15,101233.88372669028,15527.867221134653,0.0,0,8,0.2018927891562796,1,0.00024583,C10_P6,10,15,10,0.15,0.2,0.2,0,3,29,7,5,1,1,1,5,0,6,3353.6822561093477,6,10
2018-08-16,100861.46147162942,15531.684436733623,0.0,0,8,0.20183300017208378,1,0.00024583,C10_P6,10,15,10,0.15,0.2,0.2,0,3,30,7,5,1,1,1,5,0,6,3353.6822561093477,6,10
2018-08-17,102872.07946632699,15535.502590718705,0.0,0,8,0.19826761455689507,1,0.00024583,C10_P6,10,15,10,0.15,0.2,0.2,0,3,31,7,5,1,1,1,5,0,6,3353.6822561093477,6,10
2018-08-20,102938.3616206025,15539.321683320579,0.0,0,8,0.19795142765747797,1,0.00024583,C10_P6,10,15,10,0.15,0.2,0.2,0,3,32,7,5,1,1,1,5,0,6,3353.6822561093477,6,10
2018-08-21,104975.0457265292,15543.141714769989,0.0,0,8,0.20203828202854582,1,0.00024583,C10_P6,10,15,10,0.15,0.2,0.2,0,3,33,7,5,0,1,1,5,0,6,3353.6822561093477,6,10
2018-08-22,107721.64494605322,0.25854147820317314,19968.99675459696,0,8,0.15008321385267098,1,0.00024583,C10_P6,10,15,10,0.15,0.2,0.2,1,4,33,8,6,0,1,1,5,0,6,3353.6822561093477,6,10
2018-08-23,110040.2448865782,19974.164338104594,0.0,0,8,0.15664218329749846,1,0.00024583,C10_P6,10,15,10,0.15,0.2,0.2,0,4,34,8,6,0,1,1,5,0,6,3353.6822561093477,6,10
2018-08-24,111227.95332055607,19979.074586923827,0.0,0,8,0.16723901625601723,1,0.00024583,C10_P6,10,15,10,0.15,0.2,0.2,0,4,35,8,6,0,1,1,5,0,6,3353.6822561093477,6,10
2018-08-27,112901.78970937277,19983.98604282953,0.0,0,8,0.17284466357870293,1,0.00024583,C10_P6,10,15,10,0.15,0.2,0.2,0,4,36,8,6,1,1,1,5,0,6,3353.6822561093477,6,10
2018-08-28,114060.65691465374,19988.898706118434,0.0,0,8,0.1717720613310171,1,0.00024583,C10_P6,10,15,10,0.15,0.2,0.2,0,4,37,8,6,1,1,1,5,0,6,3353.6822561093477,6,10
