date,variant,ticker,event,score,z_prev,sell_pct,sold_shares,proceeds_net,trade_cost,settle_dt,is_rebalance_day,weight_before,weight_cap,value_sold_gross,split_factor,ratio_applied,shares_before,shares_after,buy_price_before,buy_price_after,phase_offset,cadence
2018-07-17,C10_P0,N1TA34,rebalance_sell,,,1.0,47.0,14978.212001627251,3.7454893727500003,2018-07-18,1.0,,,,,,,,,,0,10
2018-07-17,C10_P0,NFLX34,rebalance_sell,,,1.0,4821.0,14145.973317662167,3.5373776738340004,2018-07-18,1.0,,,,,,,,,,0,10
2018-07-17,C10_P0,A1LG34,concentration_trim,,,,2.0,716.259171929625,0.179109570375,2018-07-18,1.0,0.15712848418833328,0.2,731.3134676334757,,,,,,,0,10
2018-07-17,C10_P0,A1MD34,concentration_trim,,,,138.0,1125.0737644741876,0.2813387758125,2018-07-18,1.0,0.1610439139238188,0.2,1132.996675569033,,,,,,,0,10
2018-07-25,C10_P0,N1TA34,defensive_sell,6.0,-2.924714306656562,1.0,1.0,302.15548224,0.07555776,2018-07-26,0.0,,,,,,,,,,0,10
2018-07-27,C10_P0,A1LG34,defensive_sell,6.0,-3.0998434200374523,1.0,42.0,13801.4324730765,3.4512209235,2018-07-30,0.0,,,,,,,,,,0,10
2018-07-31,C10_P0,AMZO34,rebalance_sell,,,1.0,2.0,33.36220464318001,0.00834263682,2018-08-01,1.0,,,,,,,,,,0,10
2018-07-31,C10_P0,D1EX34,rebalance_sell,,,1.0,4.0,7.142286721815,0.001786018185,2018-08-01,1.0,,,,,,,,,,0,10
2018-07-31,C10_P0,D1VN34,rebalance_sell,,,1.0,59.0,9968.98202227725,2.49286872275,2018-08-01,1.0,,,,,,,,,,0,10
2018-07-31,C10_P0,L1UL34,rebalance_sell,,,1.0,121.0,13621.201561821563,3.4061519284375,2018-08-01,1.0,,,,,,,,,,0,10
2018-07-31,C10_P0,NFLX34,rebalance_sell,,,1.0,1.0,2.5335484644974997,0.0006335455025,2018-08-01,1.0,,,,,,,,,,0,10
2018-07-31,C10_P0,A1MD34,concentration_trim,,,,169.0,1453.6135773570936,0.36349426790624995,2018-08-01,1.0,0.16483269070110412,0.2,1461.6703453623704,,,,,,,0,10
2018-08-09,C10_P0,A2XO34,defensive_sell,6.0,-3.8303798830831393,1.0,1043.0,13070.851779367084,3.268530077361111,2018-08-10,0.0,,,,,,,,,,0,10
2018-08-14,C10_P0,D1VN34,rebalance_sell,,,1.0,1.0,164.56054157699998,0.041150423,2018-08-15,1.0,,,,,,,,,,0,10
2018-08-14,C10_P0,T2ER34,rebalance_sell,,,1.0,1638.0,14787.865805076002,3.6978909240000006,2018-08-15,1.0,,,,,,,,,,0,10
2018-08-14,C10_P0,A1MD34,concentration_trim,,,,40.0,388.41099296999994,0.09712702999999999,2018-08-15,1.0,0.15361683272055773,0.2,393.10231551527977,,,,,,,0,10
2018-08-14,C10_P0,T2TD34,concentration_trim,,,,11743.0,6060.216469824301,1.5154329757000002,2018-08-15,1.0,0.2057735111913336,0.2,6061.844297169786,,,,,,,0,10
2018-08-28,C10_P0,A1LG34,rebalance_sell,,,1.0,14.0,5509.596956325001,1.3777436750000003,2018-08-29,1.0,,,,,,,,,,0,10
2018-08-28,C10_P0,L1UL34,rebalance_sell,,,1.0,1.0,142.77696083400002,0.035703166,2018-08-29,1.0,,,,,,,,,,0,10
2018-08-28,C10_P0,M1NS34,rebalance_sell,,,1.0,1086.0,16992.069573336754,4.249079663250001,2018-08-29,1.0,,,,,,,,,,0,10
2018-08-28,C10_P0,ORLY34,rebalance_sell,,,1.0,5.0,1.4702731101300002,0.0003676601925806452,2018-08-29,1.0,,,,,,,,,,0,10
2018-08-28,C10_P0,A1MD34,concentration_trim,,,,285.0,3675.0808250437503,0.9189999562500001,2018-08-29,1.0,0.1807967380392311,0.2,3688.887803200476,,,,,,,0,10
2018-08-28,C10_P0,T2TD34,concentration_trim,,,,447.0,257.880765103146,0.064486312854,2018-08-29,1.0,0.15215491960291433,0.2,258.11810461791174,,,,,,,0,10
2018-09-12,C10_P0,A1LG34,rebalance_sell,,,1.0,1.0,393.7496372251875,0.09846202481249999,2018-09-13,1.0,,,,,,,,,,0,10
2018-09-12,C10_P0,C1NC34,rebalance_sell,,,1.0,1.0,297.5680153935,0.0744106065,2018-09-13,1.0,,,,,,,,,,0,10
2018-09-12,C10_P0,M1NS34,rebalance_sell,,,1.0,1.0,15.027411645140624,0.003757792359375,2018-09-13,1.0,,,,,,,,,,0,10
2018-09-12,C10_P0,A1MD34,concentration_trim,,,,248.0,4118.72247089775,1.02993810225,2018-09-13,1.0,0.18247075187565573,0.2,4120.79768374878,,,,,,,0,10
2018-09-26,C10_P0,INBR32,concentration_trim,,,,98.0,1246.2483600000003,0.31164000000000003,2018-09-28,1.0,0.15979406018572662,0.2,1252.8674456744775,,,,,,,0,10
2018-09-26,C10_P0,T2TD34,concentration_trim,,,,1267.0,800.3889619726875,0.2001472773125,2018-09-27,1.0,0.15625930022952317,0.2,800.694935174477,,,,,,,0,10
2018-10-03,C10_P0,A1MD34,defensive_sell,6.0,-2.7221354885926874,1.0,1174.0,16076.097426136124,4.0200293638749995,2018-10-04,0.0,,,,,,,,,,0,10
2018-10-09,C10_P0,T1CH34,defensive_sell,6.0,-2.511865933176514,1.0,1.0,5.872969082243751,0.0014686094229166668,2018-10-10,0.0,,,,,,,,,,0,10
2018-10-10,C10_P0,D1EX34,rebalance_sell,,,1.0,6160.0,13638.466394784002,3.410469216,2018-10-11,1.0,,,,,,,,,,0,10
2018-10-10,C10_P0,ORLY34,rebalance_sell,,,1.0,71.0,19.26479559675,0.00481740325,2018-10-11,1.0,,,,,,,,,,0,10
2018-10-10,C10_P0,P1YC34,rebalance_sell,,,1.0,655.0,10526.02472911,2.632164223333333,2018-10-11,1.0,,,,,,,,,,0,10
2018-10-10,C10_P0,T2TD34,rebalance_sell,,,1.0,30366.0,13511.196407137275,3.3786437627249994,2018-10-11,1.0,,,,,,,,,,0,10
2018-10-10,C10_P0,INBR32,concentration_trim,,,,309.0,4321.211426999999,1.0805729999999998,2018-10-15,1.0,0.188676557551006,0.2,4326.878814808366,,,,,,,0,10
2018-10-10,C10_P0,LILY34,concentration_trim,,,,121.0,1714.2959568405001,0.4286811595,2018-10-11,1.0,0.16543579010277137,0.2,1726.837968758362,,,,,,,0,10
2018-10-11,C10_P0,PRIO3,defensive_sell,5.0,-1.4231143106287547,0.5,2917.0,8457.185174999999,2.1148249999999997,2018-10-16,0.0,,,,,,,,,,0,10
2018-10-11,C10_P0,INBR32,defensive_sell,4.0,-1.0379485691632124,0.25,299.0,4304.5236,1.0764,2018-10-16,0.0,,,,,,,,,,0,10
2018-10-15,C10_P0,LILY34,defensive_sell,6.0,-3.307889298748635,1.0,1183.0,16280.5778001594,4.0711622406,2018-10-16,0.0,,,,,,,,,,0,10
2018-10-25,C10_P0,ORLY34,defensive_sell,6.0,-3.3616565637624527,1.0,1.0,0.2582776124505,6.45855495e-05,2018-10-26,1.0,,,,,,,,,,0,10
2018-10-25,C10_P0,A1MD34,rebalance_sell,,,1.0,1.0,8.913518313187499,0.0022289368125,2018-10-26,1.0,,,,,,,,,,0,10
2018-10-25,C10_P0,D1EX34,rebalance_sell,,,1.0,1.0,2.325008222595,0.000581397405,2018-10-26,1.0,,,,,,,,,,0,10
2018-10-25,C10_P0,H1CA34,rebalance_sell,,,1.0,645.0,15163.379466185252,3.791792814750001,2018-10-26,1.0,,,,,,,,,,0,10
2018-10-25,C10_P0,LILY34,rebalance_sell,,,1.0,2.0,26.6162806659,0.0066557341,2018-10-26,1.0,,,,,,,,,,0,10
