date,equity,cash_free,cash_pending,state_cash_effective,n_tickers,max_concentration,out_of_target_band,ret_cdi,variant,top_n_param,buffer_k_param,rebalance_cadence_param,target_pct_param,hard_max_pct_param,max_weight_cap_param,is_rebalance_day,n_rebalance_days_cum,n_non_rebalance_days_cum,n_rebalance_sells_cum,n_concentration_trims_cum,regime_defensive_used,def_sell_25_cum,def_sell_50_cum,def_sell_100_cum,quarantine_size,quarantine_entries_cum,cost_total_cum,phase_offset,cadence
2018-07-02,100024.58299999998,100024.58299999998,0.0,0,0,0.0,1,0.00024583,C15_P5,10,15,15,0.15,0.2,0.2,0,0,1,0,0,0,0,0,0,0,0,3863.2946184705866,5,15
2018-07-03,100049.17204323887,100049.17204323887,0.0,0,0,0.0,1,0.00024583,C15_P5,10,15,15,0.15,0.2,0.2,0,0,2,0,0,0,0,0,0,0,0,3863.2946184705866,5,15
2018-07-04,100073.76713120224,100073.76713120224,0.0,0,0,0.0,1,0.00024583,C15_P5,10,15,15,0.15,0.2,0.2,0,0,3,0,0,0,0,0,0,0,0,3863.2946184705866,5,15
2018-07-05,100098.36826537609,100098.36826537609,0.0,0,0,0.0,1,0.00024583,C15_P5,10,15,15,0.15,0.2,0.2,0,0,4,0,0,0,0,0,0,0,0,3863.2946184705866,5,15
2018-07-06,100122.97544724676,100122.97544724676,0.0,0,0,0.0,1,0.00024583,C15_P5,10,15,15,0.15,0.2,0.2,0,0,5,0,0,0,0,0,0,0,0,3863.2946184705866,5,15
2018-07-10,100097.95098089622,0.04315447735754397,0.0,0,9,0.15003063024570956,0,0.00024583,C15_P5,10,15,15,0.15,0.2,0.2,1,1,5,0,0,0,0,0,0,0,0,3863.2946184705866,5,15
2018-07-11,99728.98271599461,0.04316508602271277,0.0,0,9,0.15450261201630394,0,0.00024583,C15_P5,10,15,15,0.15,0.2,0.2,0,1,6,0,0,1,0,0,0,0,0,3863.2946184705866,5,15
2018-07-12,101897.21543712929,0.04317569729580972,0.0,0,9,0.15464594161086473,0,0.00024583,C15_P5,10,15,15,0.15,0.2,0.2,0,1,7,0,0,1,0,0,0,0,0,3863.2946184705866,5,15
2018-07-13,100538.41506655341,0.04318631117747595,0.0,0,9,0.15407103110533468,0,0.00024583,C15_P5,10,15,15,0.15,0.2,0.2,0,1,8,0,0,1,0,0,0,0,0,3863.2946184705866,5,15
2018-07-16,100627.8032988702,0.0431969276683527,0.0,0,9,0.15278123568233165,0,0.00024583,C15_P5,10,15,15,0.15,0.2,0.2,0,1,9,0,0,1,0,0,0,0,0,3863.2946184705866,5,15
2018-07-17,101827.59643385909,0.04320754676908141,0.0,0,9,0.15478753054176025,0,0.00024583,C15_P5,10,15,15,0.15,0.2,0.2,0,1,10,0,0,1,0,0,0,0,0,3863.2946184705866,5,15
2018-07-18,101584.81273514203,0.043218168480303645,0.0,0,9,0.15510862312737395,0,0.00024583,C15_P5,10,15,15,0.15,0.2,0.2,0,1,11,0,0,1,0,0,0,0,0,3863.2946184705866,5,15
2018-07-19,101843.65581023705,0.043228792802661155,0.0,0,9,0.1553793706451902,0,0.00024583,C15_P5,10,15,15,0.15,0.2,0.2,0,1,12,0,0,1,0,0,0,0,0,3863.2946184705866,5,15
2018-07-20,99317.90786059051,0.04323941973679583,0.0,0,9,0.1571258427624637,0,0.00024583,C15_P5,10,15,15,0.15,0.2,0.2,0,1,13,0,0,1,0,0,0,0,0,3863.2946184705866,5,15
2018-07-23,99885.58897526332,0.04325004928334972,0.0,0,9,0.157622374874308,0,0.00024583,C15_P5,10,15,15,0.15,0.2,0.2,0,1,14,0,0,1,0,1,0,0,0,3863.2946184705866,5,15
2018-07-24,96105.3357133023,0.04326068144296504,0.0,0,9,0.15974694409058704,0,0.00024583,C15_P5,10,15,15,0.15,0.2,0.2,0,1,15,0,0,1,0,1,0,0,0,3863.2946184705866,5,15
2018-07-25,96744.97121144526,0.04327131621628416,0.0,0,9,0.16112912583259764,0,0.00024583,C15_P5,10,15,15,0.15,0.2,0.2,0,1,16,0,0,1,0,1,0,0,0,3863.2946184705866,5,15
2018-07-26,97900.31580870542,0.043281953603949604,0.0,0,9,0.16465637351336918,0,0.00024583,C15_P5,10,15,15,0.15,0.2,0.2,0,1,17,0,0,1,0,1,0,0,0,3863.2946184705866,5,15
2018-07-27,95017.76797488231,0.043292593606604056,14458.643543223001,0,8,0.17473484331255748,1,0.00024583,C15_P5,10,15,15,0.15,0.2,0.2,0,1,18,0,0,0,0,1,1,1,1,3863.2946184705866,5,15
2018-07-30,93402.02605276695,14462.241214801455,0.0,0,8,0.18221834903383033,1,0.00024583,C15_P5,10,15,15,0.15,0.2,0.2,0,1,19,0,0,0,0,1,1,1,1,3863.2946184705866,5,15
2018-07-31,93694.04808510051,0.11491375575424068,41646.216178624105,0,6,0.15004132903385073,1,0.00024583,C15_P5,10,15,15,0.15,0.2,0.2,1,2,19,5,1,1,0,1,1,1,1,3863.2946184705866,5,15
2018-08-01,94248.44177213695,41656.56900995229,0.0,0,6,0.15014707562182267,1,0.00024583,C15_P5,10,15,15,0.15,0.2,0.2,0,2,20,5,1,1,0,1,1,1,1,3863.2946184705866,5,15
2018-08-02,95328.50578345757,41666.809444312006,0.0,0,6,0.15171084601408208,1,0.00024583,C15_P5,10,15,15,0.15,0.2,0.2,0,2,21,5,1,1,0,1,1,0,1,3863.2946184705866,5,15
2018-08-03,94127.29297834725,41677.0523960777,0.0,0,6,0.15033336804967357,1,0.00024583,C15_P5,10,15,15,0.15,0.2,0.2,0,2,22,5,1,1,0,1,1,0,1,3863.2946184705866,5,15
2018-08-06,94825.12655463445,41687.297865868226,0.0,0,6,0.1557463179338958,1,0.00024583,C15_P5,10,15,15,0.15,0.2,0.2,0,2,23,5,1,1,0,1,1,0,1,3863.2946184705866,5,15
2018-08-07,95113.59889619592,41697.54585430259,0.0,0,6,0.15590960394826456,1,0.00024583,C15_P5,10,15,15,0.15,0.2,0.2,0,2,24,5,1,1,0,1,1,0,1,3863.2946184705866,5,15
2018-08-08,94275.02323585862,41707.79636199995,0.0,0,6,0.15915832469180236,1,0.00024583,C15_P5,10,15,15,0.15,0.2,0.2,0,2,25,5,1,1,0,1,1,0,1,3863.2946184705866,5,15
2018-08-09,94540.32165555921,41718.04938957962,12394.125033359584,0,6,0.15820650716582893,1,0.00024583,C15_P5,10,15,15,0.15,0.2,0.2,0,2,26,5,1,1,0,1,2,1,2,3863.2946184705866,5,15
2018-08-10,100365.13482500691,54125.476818777584,0.0,0,6,0.20673513457581877,1,0.00024583,C15_P5,10,15,15,0.15,0.2,0.2,0,2,27,5,1,1,0,1,2,1,2,3863.2946184705866,5,15
2018-08-13,101140.51993977596,54138.78248474394,0.0,0,6,0.20426149265870353,1,0.00024583,C15_P5,10,15,15,0.15,0.2,0.2,0,2,28,5,1,1,0,1,2,1,2,3863.2946184705866,5,15
2018-08-14,102432.86674581817,54152.09142164216,0.0,0,6,0.21245078291913017,1,0.00024583,C15_P5,10,15,15,0.15,0.2,0.2,0,2,29,5,1,1,0,1,2,1,2,3863.2946184705866,5,15
2018-08-15,101164.8488379199,54165.403630276334,0.0,0,6,0.20660790757029682,1,0.00024583,C15_P5,10,15,15,0.15,0.2,0.2,0,2,30,5,1,1,0,1,2,0,2,3863.2946184705866,5,15
2018-08-16,100551.7614575841,54178.71911145076,0.0,0,6,0.20704160217324347,1,0.00024583,C15_P5,10,15,15,0.15,0.2,0.2,0,2,31,5,1,1,0,1,2,0,2,3863.2946184705866,5,15
2018-08-17,101097.43917808037,54192.03786596992,0.0,0,6,0.20631890079273577,1,0.00024583,C15_P5,10,15,15,0.15,0.2,0.2,0,2,32,5,1,1,0,1,2,0,2,3863.2946184705866,5,15
2018-08-20,101265.63161764739,54205.3598946385,0.0,0,6,0.20578024700937644,1,0.00024583,C15_P5,10,15,15,0.15,0.2,0.2,0,2,33,5,1,1,0,1,2,0,2,3863.2946184705866,5,15
2018-08-21,102918.2633279142,0.157935979246385,33137.31611874516,0,9,0.1500667295151589,0,0.00024583,C15_P5,10,15,15,0.15,0.2,0.2,1,3,33,9,2,0,0,1,2,0,2,3863.2946184705866,5,15
2018-08-22,104641.12812839227,33145.62023997128,0.0,0,9,0.1545014944330799,0,0.00024583,C15_P5,10,15,15,0.15,0.2,0.2,0,3,34,9,2,0,0,1,2,0,2,3863.2946184705866,5,15
2018-08-23,106381.90428079333,33153.768427794865,0.0,0,9,0.16202891202368747,0,0.00024583,C15_P5,10,15,15,0.15,0.2,0.2,0,3,35,9,2,0,0,1,2,0,2,3863.2946184705866,5,15
2018-08-24,108243.19674314061,33161.918618687465,0.0,0,9,0.17185055553783607,0,0.00024583,C15_P5,10,15,15,0.15,0.2,0.2,0,3,36,9,2,0,0,1,2,0,2,3863.2946184705866,5,15
2018-08-27,107966.67343618622,33170.070813141494,0.0,0,9,0.18074532852291725,0,0.00024583,C15_P5,10,15,15,0.15,0.2,0.2,0,3,37,9,2,1,0,1,2,0,2,3863.2946184705866,5,15
2018-08-28,109182.61147205971,33178.22501164948,15537.3147,0,9,0.1794464694592306,0,0.00024583,C15_P5,10,15,15,0.15,0.2,0.2,0,3,38,9,2,1,0,1,3,1,3,3863.2946184705866,5,15
2018-08-29,109679.8023908801,33186.381214704095,15537.3147,0,9,0.18040504973270516,0,0.00024583,C15_P5,10,15,15,0.15,0.2,0.2,0,3,39,9,2,1,0,1,3,1,3,3863.2946184705866,5,15
2018-08-30,110307.70147643163,48735.6736608708,0.0,0,9,0.1791380284151963,0,0.00024583,C15_P5,10,15,15,0.15,0.2,0.2,0,3,40,9,2,1,0,1,3,1,3,3863.2946184705866,5,15
2018-08-31,109969.8638318762,48747.65435152685,0.0,0,9,0.17971500385405018,0,0.00024583,C15_P5,10,15,15,0.15,0.2,0.2,0,3,41,9,2,1,0,1,3,0,3,3863.2946184705866,5,15
2018-09-03,109872.56759079464,48759.63798739608,0.0,0,9,0.17955226857079334,0,0.00024583,C15_P5,10,15,15,0.15,0.2,0.2,0,3,42,9,2,1,0,1,3,0,3,3863.2946184705866,5,15
2018-09-04,112939.19053897595,48771.62456920252,0.0,0,9,0.19649280055129761,0,0.00024583,C15_P5,10,15,15,0.15,0.2,0.2,0,3,43,9,2,1,1,1,3,0,3,3863.2946184705866,5,15
2018-09-05,112808.6820610227,48783.61409767036,0.0,0,9,0.19966859279891847,0,0.00024583,C15_P5,10,15,15,0.15,0.2,0.2,0,3,44,9,2,1,1,1,3,0,3,3863.2946184705866,5,15
2018-09-06,112095.8104526144,48795.60657352398,0.0,0,9,0.19551358281373526,0,0.00024583,C15_P5,10,15,15,0.15,0.2,0.2,0,3,45,9,2,1,1,1,3,0,3,3863.2946184705866,5,15
2018-09-10,113378.11320980845,48807.601997487945,0.0,0,9,0.20526857848267346,0,0.00024583,C15_P5,10,15,15,0.15,0.2,0.2,0,3,46,9,2,1,1,1,3,0,3,3863.2946184705866,5,15
2018-09-11,114629.8133119652,48819.600370286986,0.0,0,9,0.20761457936759853,0,0.00024583,C15_P5,10,15,15,0.15,0.2,0.2,0,3,47,9,2,1,1,1,3,0,3,3863.2946184705866,5,15
2018-09-12,115635.87615366669,0.15864883443127442,16175.3792237649,0,8,0.1501215813966447,1,0.00024583,C15_P5,10,15,15,0.15,0.2,0.2,1,4,47,13,3,1,1,1,3,0,3,3863.2946184705866,5,15
2018-09-13,115396.51712805108,16164.624368080953,14.8862775,0,8,0.15254154887939028,1,0.00024583,C15_P5,10,15,15,0.15,0.2,0.2,0,4,48,13,3,1,1,1,3,0,3,3863.2946184705866,5,15
2018-09-14,117371.78542840337,16183.488054682954,0.0,0,8,0.15250082402400317,1,0.00024583,C15_P5,10,15,15,0.15,0.2,0.2,0,4,49,13,3,1,1,1,3,0,3,3863.2946184705866,5,15
2018-09-17,115395.76684638552,16187.466441551434,0.0,0,8,0.15306198906444757,1,0.00024583,C15_P5,10,15,15,0.15,0.2,0.2,0,4,50,13,3,1,1,1,3,0,3,3863.2946184705866,5,15
2018-09-18,114443.81345857074,16191.44580642676,0.0,0,8,0.15325154233012134,1,0.00024583,C15_P5,10,15,15,0.15,0.2,0.2,0,4,51,13,3,1,1,1,3,0,3,3863.2946184705866,5,15
2018-09-19,113184.05468519083,16195.426149549352,0.0,0,8,0.15323775523776131,1,0.00024583,C15_P5,10,15,15,0.15,0.2,0.2,0,4,52,13,3,1,1,1,3,0,3,3863.2946184705866,5,15
2018-09-20,112068.34540567423,16199.407471159693,0.0,0,8,0.15391728477141686,1,0.00024583,C15_P5,10,15,15,0.15,0.2,0.2,0,4,53,13,3,1,1,1,3,0,3,3863.2946184705866,5,15
