date,variant,ticker,event,score,z_prev,sell_pct,sold_shares,proceeds_net,trade_cost,settle_dt,is_rebalance_day,weight_before,weight_cap,value_sold_gross,phase_offset,cadence
2018-07-24,C10_P5,C1MG34,rebalance_sell,,,1.0,2,3.3665724104339994,0.0008418535659999998,2018-07-25,1,,,,5,10
2018-07-24,C10_P5,L1UL34,rebalance_sell,,,1.0,122,14046.94623628725,3.51261471275,2018-07-25,1,,,,5,10
2018-07-24,C10_P5,NFLX34,rebalance_sell,,,1.0,4697,12570.58454527768,3.1434319943179996,2018-07-25,1,,,,5,10
2018-07-24,C10_P5,A1LG34,concentration_trim,,,,2,697.6679798898749,0.174460610125,2018-07-25,1,0.1597580100002987,0.2,937.731868883573,5,10
2018-07-24,C10_P5,D1EX34,concentration_trim,,,,246,468.69154756256245,0.1172021874375,2018-07-25,1,0.15487988123623708,0.2,468.94928822509064,5,10
2018-07-27,C10_P5,A1LG34,defensive_sell,6.0,-3.0998434200374523,1.0,42,13801.4324730765,3.4512209235,2018-07-30,0,,,,5,10
2018-08-06,C10_P5,D1EX34,defensive_sell,4.0,-0.7265123274321114,0.25,1891,4285.9706194849805,1.0717605950200002,2018-08-07,0,,,,5,10
2018-08-07,C10_P5,D1EX34,rebalance_sell,,,1.0,5673,13132.098579713673,3.2838456063300003,2018-08-08,1,,,,5,10
2018-08-07,C10_P5,NFLX34,rebalance_sell,,,1.0,1,2.6111922267030003,0.0006529612970000001,2018-08-08,1,,,,5,10
2018-08-07,C10_P5,ORLY34,rebalance_sell,,,1.0,1,0.2519167388085,6.299493343548387e-05,2018-08-08,1,,,,5,10
2018-08-07,C10_P5,A1MD34,concentration_trim,,,,230,2086.8088973174995,0.5218326824999999,2018-08-08,1,0.1708634838676214,0.2,2091.090861826917,5,10
2018-08-09,C10_P5,A2XO34,defensive_sell,6.0,-3.8303798830831393,1.0,711,8910.23548909875,2.22811590125,2018-08-10,0,,,,5,10
2018-08-21,C10_P5,A1LG34,rebalance_sell,,,1.0,43,15250.86844722056,3.8136705294374997,2018-08-22,1,,,,5,10
