date,variant,ticker,event,score,z_prev,sell_pct,sold_shares,proceeds_net,trade_cost,settle_dt,is_rebalance_day,weight_before,weight_cap,value_sold_gross,phase_offset,cadence
2018-07-26,C15_P2,D1VN34,rebalance_sell,,,1.0,87,14625.57930584625,3.65730915375,2018-07-27,1,,,,2,15
2018-07-26,C15_P2,L1UL34,rebalance_sell,,,1.0,121,14021.546473565812,3.5062631841875,2018-07-27,1,,,,2,15
2018-07-26,C15_P2,NFLX34,rebalance_sell,,,1.0,4917,13294.761837968108,3.3245215898894993,2018-07-27,1,,,,2,15
2018-07-26,C15_P2,A1MD34,concentration_trim,,,,301,2570.683718987344,0.6428316376562502,2018-07-27,1,0.17586301536201052,0.2,2574.1706806572965,2,15
2018-07-27,C15_P2,A1LG34,defensive_sell,6.0,-3.0998434200374523,1.0,44,14458.643543223001,3.6155647770000003,2018-07-30,0,,,,2,15
2018-08-06,C15_P2,D1EX34,defensive_sell,4.0,-0.7265123274321114,0.25,1338,3032.5905282236404,0.7583372163600001,2018-08-07,0,,,,2,15
2018-08-16,C15_P2,A1LG34,rebalance_sell,,,1.0,1,340.66661204999997,0.08518794999999998,2018-08-17,1,,,,2,15
2018-08-16,C15_P2,L1UL34,rebalance_sell,,,1.0,1,125.58686293312499,0.031404566875,2018-08-17,1,,,,2,15
2018-08-16,C15_P2,NFLX34,rebalance_sell,,,1.0,1,2.50215358518,0.00062569482,2018-08-17,1,,,,2,15
2018-08-16,C15_P2,ORLY34,rebalance_sell,,,1.0,1,0.27413912130749996,6.855191830645161e-05,2018-08-17,1,,,,2,15
2018-08-16,C15_P2,T2TD34,concentration_trim,,,,8834,4361.30150093526,1.09059802474,2018-08-17,1,0.1896897020054734,0.2,4362.547699415722,2,15
2018-09-06,C15_P2,M1NS34,rebalance_sell,,,1.0,1101,17495.719953755626,4.375023744375,2018-09-10,1,,,,2,15
2018-09-06,C15_P2,A1MD34,concentration_trim,,,,424,6115.97654352,1.52937648,2018-09-10,1,0.19769929887424675,0.2,6119.758423362397,2,15
2018-09-06,C15_P2,T2TD34,concentration_trim,,,,54,31.168053038249997,0.00779396175,2018-09-10,1,0.15024422925074019,0.2,31.33392383439059,2,15
2018-09-10,C15_P2,INBR32,defensive_sell,4.0,-1.8525632143135482,0.25,102,1135.99593,0.28407,2018-09-12,0,,,,2,15
2018-09-28,C15_P2,C1NC34,rebalance_sell,,,1.0,58,16806.651904345497,4.202713654499999,2018-10-01,1,,,,2,15
2018-09-28,C15_P2,D1EX34,rebalance_sell,,,1.0,4019,11505.888124990921,2.87719132908,2018-10-01,1,,,,2,15
2018-09-28,C15_P2,M1NS34,rebalance_sell,,,1.0,1,14.5805596985625,0.0036460514374999997,2018-10-01,1,,,,2,15
2018-09-28,C15_P2,A1MD34,concentration_trim,,,,77,1190.1269272416562,0.29760613334375,2018-10-01,1,0.15919643073607848,0.2,1191.3872578024275,2,15
2018-09-28,C15_P2,T2TD34,concentration_trim,,,,1173,708.5828979550057,0.17719002199425002,2018-10-01,1,0.1554733739648499,0.2,709.0678118384276,2,15
2018-10-03,C15_P2,A1MD34,defensive_sell,6.0,-2.7221354885926874,1.0,1256,17198.9594269395,4.300815060500001,2018-10-04,0,,,,2,15
2018-10-09,C15_P2,T1CH34,defensive_sell,6.0,-2.511865933176514,1.0,1,5.872969082243751,0.0014686094229166668,2018-10-10,0,,,,2,15
