date,phase,arm,ticker,event_type,qty,price,gross,cost,net_settlement,settle_date,reason,score,split
2018-04-06,2,M3_COMBO,CPFE3,rebalance_buy,405,24.68,9995.4,2.49885,-9997.89885,2018-04-06,TARGET_TOPN_ENTRY,,TRAIN
2018-04-06,2,M3_COMBO,D1EX34,rebalance_buy,8466,1.1808349500000002,9996.948686700001,2.4992371716750004,-9999.447923871676,2018-04-06,TARGET_TOPN_ENTRY,,TRAIN
2018-04-06,2,M3_COMBO,KLBN3,rebalance_buy,1316,7.5941,9993.8356,2.4984589,-9996.3340589,2018-04-06,TARGET_TOPN_ENTRY,,TRAIN
2018-04-06,2,M3_COMBO,P2AN34,rebalance_buy,5515,1.812728937,9997.200087555,2.4993000218887502,-9999.69938757689,2018-04-06,TARGET_TOPN_ENTRY,,TRAIN
2018-04-06,2,M3_COMBO,REDE3,rebalance_buy,1817,5.5,9993.5,2.4983750000000002,-9995.998375,2018-04-06,TARGET_TOPN_ENTRY,,TRAIN
2018-04-06,2,M3_COMBO,SHOW3,rebalance_buy,95,104.5,9927.5,2.481875,-9929.981875,2018-04-06,TARGET_TOPN_ENTRY,,TRAIN
2018-04-06,2,M3_COMBO,SUZB3,rebalance_buy,263,37.99,9991.37,2.4978425000000004,-9993.867842500002,2018-04-06,TARGET_TOPN_ENTRY,,TRAIN
2018-04-06,2,M3_COMBO,TRIS3,rebalance_buy,4405,2.2692,9995.826000000001,2.4989565000000002,-9998.3249565,2018-04-06,TARGET_TOPN_ENTRY,,TRAIN
2018-04-06,2,M3_COMBO,UNIP3,rebalance_buy,388,25.7455,9989.254,2.4973135,-9991.7513135,2018-04-06,TARGET_TOPN_ENTRY,,TRAIN
2018-04-06,2,M3_COMBO,UNIP6,rebalance_buy,385,25.9182,9978.507,2.49462675,-9981.00162675,2018-04-06,TARGET_TOPN_ENTRY,,TRAIN
2018-04-09,2,M3_COMBO,D1EX34,defensive_sell,4233,1.19304657,5050.166130809999,1.2625415327024998,5048.903589277296,2018-04-10,M3_COMBO_FIRST_SIGNAL_PARTIAL,6.0,TRAIN
2018-04-09,2,M3_COMBO,KLBN3,defensive_sell,658,7.7129,5075.0882,1.2687720500000002,5073.81942795,2018-04-11,M3_COMBO_FIRST_SIGNAL_PARTIAL,6.0,TRAIN
2018-04-09,2,M3_COMBO,P2AN34,defensive_sell,2757,1.7697365999999999,4879.163806199999,1.2197909515499998,4877.944015248449,2018-04-10,M3_COMBO_FIRST_SIGNAL_PARTIAL,6.0,TRAIN
2018-04-09,2,M3_COMBO,REDE3,defensive_sell,908,5.61,5093.88,1.27347,5092.60653,2018-04-11,M3_COMBO_FIRST_SIGNAL_PARTIAL,6.0,TRAIN
