date,equity,cash_free,cash_pending,state_cash_effective,n_tickers,max_concentration,out_of_range_9_11,ret_cdi,variant,buffer_k,target_pct,hard_max_pct,offensive_sell_enabled,regime_defensive_used,def_sell_25_cum,def_sell_50_cum,def_sell_100_cum,off_sell_25_cum,quarantine_size,quarantine_entries_cum,cost_total_cum
2020-06-03,161225.53634373518,7.772661590817749,242.8570430327144,0,10,0.15347312897161577,0,0.00011344999999999999,V2,15,0.15,0.2,1,1,31,16,63,85,0,99,10819.046623898823
2020-06-04,160763.3855714182,0.6393467318749592,18031.89840775592,0,10,0.15370208639406188,0,0.00011344999999999999,V2,15,0.15,0.2,1,1,31,16,63,85,0,99,10819.046623898823
2020-06-05,156166.9492978373,0.18790003409017664,21960.449127763437,0,10,0.15016912364743729,0,0.00011344999999999999,V2,15,0.15,0.2,1,1,31,16,63,85,0,99,10819.046623898823
2020-06-08,157512.09169223113,0.36797889280917573,22161.15147406018,0,8,0.15797191865891058,1,0.00011344999999999999,V2,15,0.15,0.2,1,1,31,16,63,85,0,99,10819.046623898823
2020-06-09,179783.66442081615,0.1803085239480286,87486.89482762235,0,9,0.1499924995147542,0,0.00011344999999999999,V2,15,0.15,0.2,1,0,31,16,63,85,0,99,10819.046623898823
2020-06-10,181726.64032767905,0.051924888087658286,40703.252789379956,0,9,0.15302009010818954,0,0.00011344999999999999,V2,15,0.15,0.2,1,0,31,16,63,85,0,99,10819.046623898823
2020-06-12,176865.29774887353,0.4963310272273132,9262.436742808422,0,10,0.1500948537552731,0,0.00011344999999999999,V2,15,0.15,0.2,1,0,31,16,63,86,0,99,10819.046623898823
2020-06-15,178515.99788238484,0.6147264184493747,23813.073228377292,0,9,0.15968789854443027,0,0.00011344999999999999,V2,15,0.15,0.2,1,0,31,16,63,86,0,99,10819.046623898823
2020-06-16,184778.5395405399,0.6346099495702505,27623.507969606624,0,9,0.15019091101708418,0,0.00011344999999999999,V2,15,0.15,0.2,1,0,31,16,63,86,0,99,10819.046623898823
2020-06-17,187190.52898610407,0.9694459283050234,51765.11179818027,0,6,0.15021531561614096,1,0.00011344999999999999,V2,15,0.15,0.2,1,0,31,16,63,86,0,99,10819.046623898823
2020-06-18,189374.07315697637,0.8854294771895987,25639.3378446795,0,8,0.15544023530209397,1,8.442e-05,V2,15,0.15,0.2,1,0,31,16,63,86,0,99,10819.046623898823
2020-06-19,189962.3061603009,0.9865204112434786,54963.47728429031,0,8,0.15000675017911258,1,8.442e-05,V2,15,0.15,0.2,1,1,31,16,63,86,0,99,10819.046623898823
2020-06-22,189192.22650800564,0.41679399575509013,25088.34221941352,0,8,0.15086574730485677,1,8.442e-05,V2,15,0.15,0.2,1,1,31,16,63,86,0,99,10819.046623898823
2020-06-23,191872.96841856794,0.24268833871825665,23000.799680670374,0,7,0.1580510806183229,1,8.442e-05,V2,15,0.15,0.2,1,1,31,16,63,86,0,99,10819.046623898823
2020-06-24,188932.56852827675,0.3782720901321445,29800.55730420888,0,7,0.15228229163514473,1,8.442e-05,V2,15,0.15,0.2,1,1,31,16,63,86,0,99,10819.046623898823
2020-06-25,192154.99724117553,0.00320204268620351,4668.209491291125,0,10,0.15007713680120988,0,8.442e-05,V2,15,0.15,0.2,1,1,31,16,63,86,0,99,10819.046623898823
2020-06-26,190008.4138912889,0.8866209366077586,30054.450145394672,0,10,0.15004861845913808,0,8.442e-05,V2,15,0.15,0.2,1,1,31,16,63,86,0,99,10819.046623898823
2020-06-29,190317.9168479597,0.2236078549095671,2624.7974042914,0,10,0.1600080565421892,0,8.442e-05,V2,15,0.15,0.2,1,1,31,16,63,86,0,99,10819.046623898823
2020-06-30,192209.84984443002,0.06360134857787261,56529.25729239816,0,8,0.15507140421848548,1,8.442e-05,V2,15,0.15,0.2,1,1,31,16,63,86,0,99,10819.046623898823
2020-07-01,196622.69628981032,0.30556513036849126,59257.924948112355,0,10,0.15146406344766095,0,8.442e-05,V2,15,0.15,0.2,1,1,31,16,63,86,0,99,10819.046623898823
2020-07-02,195687.24351258113,0.3399451771492328,4012.1631142342035,0,9,0.15002135935809513,0,8.442e-05,V2,15,0.15,0.2,1,1,31,16,63,86,0,99,10819.046623898823
2020-07-03,199258.96960532764,0.3837610834055922,31311.392389686163,0,9,0.15046512114051588,0,8.442e-05,V2,15,0.15,0.2,1,1,31,16,64,86,1,100,10819.046623898823
2020-07-06,198186.58148515032,0.25280103467519444,31309.634931818433,0,8,0.1546179351314762,1,8.442e-05,V2,15,0.15,0.2,1,1,31,16,64,86,1,100,10819.046623898823
2020-07-07,195167.60106577325,0.5762629603673591,29269.60508513053,0,10,0.1539246148260739,0,8.442e-05,V2,15,0.15,0.2,1,1,31,16,64,86,1,100,10819.046623898823
2020-07-08,201190.50979443395,0.4544448556840804,3470.5314919465545,0,9,0.15247674513248188,0,8.442e-05,V2,15,0.15,0.2,1,0,31,16,64,86,0,100,10819.046623898823
2020-07-09,204152.3087245732,0.9716241284486116,3023.93304869475,0,9,0.15129880329529727,0,8.442e-05,V2,15,0.15,0.2,1,0,31,16,64,86,0,100,10819.046623898823
2020-07-10,207410.1393657147,1.1345927197458276,32812.472930475,0,7,0.15000057420116086,1,8.442e-05,V2,15,0.15,0.2,1,0,31,16,64,86,0,100,10819.046623898823
2020-07-13,201214.67016118427,1.0984189248774867,862.436836875,0,10,0.15438238163805842,0,8.442e-05,V2,15,0.15,0.2,1,0,31,16,64,86,0,100,10819.046623898823
2020-07-14,204914.64342859134,0.9611688098990528,19674.402784773418,0,9,0.153307973298392,0,8.442e-05,V2,15,0.15,0.2,1,1,31,16,64,86,0,100,10819.046623898823
2020-07-15,207108.20871106623,0.8770654324170036,4140.487946422873,0,10,0.1514425729197285,0,8.442e-05,V2,15,0.15,0.2,1,1,31,16,64,86,0,100,10819.046623898823
2020-07-16,205364.2829922358,0.19620841780728648,3953.272309547974,0,9,0.1517303766068127,0,8.442e-05,V2,15,0.15,0.2,1,1,31,16,64,86,0,100,10819.046623898823
2020-07-17,206727.88313091188,0.42114148311512917,2322.6191999999996,0,10,0.15071793668137756,0,8.442e-05,V2,15,0.15,0.2,1,1,31,16,64,86,0,100,10819.046623898823
2020-07-20,217679.64715933552,0.394349292420861,1607.3725176232317,0,10,0.15214692775578526,0,8.442e-05,V2,15,0.15,0.2,1,1,31,16,64,86,0,100,10819.046623898823
2020-07-21,210826.61140854875,20.333470822360482,836.7157790922055,0,10,0.15312405196060075,0,8.442e-05,V2,15,0.15,0.2,1,1,31,16,64,86,0,100,10819.046623898823
2020-07-22,209618.97366479866,14.280964161792495,33771.16347151567,0,11,0.15031654553555018,0,8.442e-05,V2,15,0.15,0.2,1,1,31,16,65,86,1,101,10819.046623898823
2020-07-23,202527.36075933545,945.6193643755869,50275.42467423066,0,10,0.15026364776541543,0,8.442e-05,V2,15,0.15,0.2,1,1,31,16,65,87,0,101,10819.046623898823
2020-07-24,198613.60740920255,1.431143238157478,49855.81335178254,0,8,0.15000648942756958,1,8.442e-05,V2,15,0.15,0.2,1,1,31,16,66,87,1,102,10819.046623898823
2020-07-27,197916.1101977357,0.2729011820738754,721.3747965536625,0,7,0.15189568181167667,1,8.442e-05,V2,15,0.15,0.2,1,1,31,16,66,87,1,102,10819.046623898823
2020-07-28,194954.92410101977,0.1630953041507756,803.9089725,0,8,0.16331775227950476,1,8.442e-05,V2,15,0.15,0.2,1,1,31,16,66,87,1,102,10819.046623898823
2020-07-29,200310.8063991318,0.055974875953588424,31060.243568966478,0,9,0.15066586043223482,0,8.442e-05,V2,15,0.15,0.2,1,1,32,16,66,87,2,103,10819.046623898823
2020-07-30,200371.45536185635,0.08278860585046453,31547.977773250524,0,8,0.15121914419037577,1,8.442e-05,V2,15,0.15,0.2,1,0,32,16,66,87,2,103,10819.046623898823
2020-07-31,198704.6856203641,0.1723595571712577,1873.5553940250002,0,9,0.15006062844923748,0,8.442e-05,V2,15,0.15,0.2,1,0,32,16,66,87,2,103,10819.046623898823
2020-08-03,200978.167035694,0.08541232782906143,1857.8616413973868,0,10,0.1530604689739093,0,8.442e-05,V2,15,0.15,0.2,1,0,32,16,66,87,2,103,10819.046623898823
2020-08-04,195545.82302267506,1.3619165385047072,3338.9074061366528,0,10,0.15031157171069656,0,8.442e-05,V2,15,0.15,0.2,1,1,32,16,66,87,2,103,10819.046623898823
2020-08-05,198575.78655837267,0.9314039976457463,22528.149054375004,0,8,0.15003891217745136,1,8.442e-05,V2,15,0.15,0.2,1,1,32,16,67,87,1,104,10819.046623898823
2020-08-06,198628.49494246568,0.02635121567117932,20957.994191250003,0,9,0.152311983276937,0,7.469e-05,V2,15,0.15,0.2,1,1,32,16,67,87,1,104,10819.046623898823
2020-08-07,196927.0994837639,0.3491112638507071,1270.1923725000001,0,8,0.1506680140914088,1,7.469e-05,V2,15,0.15,0.2,1,0,32,16,67,87,1,104,10819.046623898823
2020-08-10,196435.1557124241,0.41428581514500096,1832.321805,0,9,0.1501052084748345,0,7.469e-05,V2,15,0.15,0.2,1,0,32,16,67,87,1,104,10819.046623898823
2020-08-11,193557.45083789458,0.2682241723122482,1356.0501137222439,0,8,0.14964597009628125,1,7.469e-05,V2,15,0.15,0.2,1,1,32,16,67,87,1,104,10819.046623898823
2020-08-12,187952.32684933965,0.019349339650483934,0.0,0,9,0.1541793229472956,0,7.469e-05,V2,15,0.15,0.2,1,1,32,16,67,87,0,104,10819.046623898823
2020-08-13,189755.52575078496,0.019350784852662426,4.3989,0,8,0.1494956465049485,1,7.469e-05,V2,15,0.15,0.2,1,1,32,16,67,87,0,104,10819.046623898823
2020-08-14,187592.4944897302,0.01935223016278307,29.4426375,0,7,0.1517911208412385,1,7.469e-05,V2,15,0.15,0.2,1,1,32,16,67,87,0,104,10819.046623898823
2020-08-17,179545.51273817974,0.29724442969115356,1663.6089937499999,0,8,0.15006306528690333,1,7.469e-05,V2,15,0.15,0.2,1,1,32,16,67,87,0,104,10819.046623898823
2020-08-18,192481.71988981726,0.18576419528967278,1642.86418125,0,8,0.14902485293886591,1,7.469e-05,V2,15,0.15,0.2,1,1,32,16,67,87,0,104,10819.046623898823
2020-08-19,191371.77096800238,0.15875730153244844,6.8459813826735,0,9,0.15248735407731182,0,7.469e-05,V2,15,0.15,0.2,1,1,32,16,67,87,0,104,10819.046623898823
2020-08-20,193711.72570447816,0.04130134377292774,18.67033125,0,9,0.15004899623031986,0,7.469e-05,V2,15,0.15,0.2,1,0,32,16,67,87,0,104,10819.046623898823
2020-08-21,193633.52923956365,0.041304428570294136,27410.447374575,0,8,0.15087882824185328,1,7.469e-05,V2,15,0.15,0.2,1,0,32,16,67,87,0,104,10819.046623898823
2020-08-24,193232.84364383094,1.097315130916401,57523.08983145001,0,7,0.1525136692306855,1,7.469e-05,V2,15,0.15,0.2,1,1,32,16,67,87,0,104,10819.046623898823
2020-08-25,193778.2798829336,0.8484286907702018,85641.811693125,0,9,0.15007744943122123,0,7.469e-05,V2,15,0.15,0.2,1,1,32,16,67,87,0,104,10819.046623898823
2020-08-26,196355.68862366435,0.5618183890364961,56675.99755619531,0,8,0.15001498151884965,1,7.469e-05,V2,15,0.15,0.2,1,1,32,16,67,87,0,104,10819.046623898823
2020-08-27,198967.77680512777,1.3687904467076204,1171.9484354660399,0,9,0.1631239013731772,0,7.469e-05,V2,15,0.15,0.2,1,1,32,16,67,87,0,104,10819.046623898823
2020-08-28,195400.77530523785,2.5174487823765364,17286.98357152047,0,10,0.15082309655098902,0,7.469e-05,V2,15,0.15,0.2,1,1,32,17,67,87,1,105,10819.046623898823
2020-08-31,198535.85925629502,0.11008486977437396,20122.89949834657,0,10,0.15005975354386167,0,7.469e-05,V2,15,0.15,0.2,1,1,32,17,67,87,0,105,10819.046623898823
2020-09-01,197995.1718903891,28.58360820242308,28685.372501086626,0,10,0.15000290453202036,0,7.469e-05,V2,15,0.15,0.2,1,1,32,17,67,87,0,105,10819.046623898823
2020-09-02,199540.40233245605,1.0307626662584388,28736.406601874998,0,9,0.15755528019643758,0,7.469e-05,V2,15,0.15,0.2,1,1,32,17,67,87,0,105,10819.046623898823
2020-09-03,189335.68142088267,0.18944879329413566,29582.970108075,0,8,0.1500962263780967,1,7.469e-05,V2,15,0.15,0.2,1,1,32,17,67,87,0,105,10819.046623898823
2020-09-04,189167.17067602355,0.48813604050100345,72732.34695495285,0,8,0.15363124102423092,1,7.469e-05,V2,15,0.15,0.2,1,1,32,18,69,87,3,108,10819.046623898823
2020-09-08,181047.6575938995,0.5043532985853098,15698.661871142625,0,8,0.1507938243047444,1,7.469e-05,V2,15,0.15,0.2,1,1,32,18,69,87,2,108,10819.046623898823
2020-09-09,183833.23963872963,0.005253943198962431,29731.929079719826,0,9,0.149989197025449,0,7.469e-05,V2,15,0.15,0.2,1,1,32,18,70,87,3,109,10819.046623898823
2020-09-10,181543.3372494587,4.422724992061163,6.8346909,0,10,0.15188109031019925,0,7.469e-05,V2,15,0.15,0.2,1,1,32,18,70,87,3,109,10819.046623898823
2020-09-11,182746.03144335776,0.40336000038989067,190.532700413625,0,10,0.1548538695723812,0,7.469e-05,V2,15,0.15,0.2,1,1,32,18,70,87,1,109,10819.046623898823
2020-09-14,187286.4274356275,0.9957657197827742,1212.7268714977426,0,10,0.15378129148146247,0,7.469e-05,V2,15,0.15,0.2,1,1,32,18,70,87,1,109,10819.046623898823
2020-09-15,187889.41383245485,20.27848104515756,1053.9310127096626,0,10,0.1527601351377583,0,7.469e-05,V2,15,0.15,0.2,1,0,32,18,70,87,0,109,10819.046623898823
2020-09-16,188613.0726912303,982.7450107477448,1314.54724101,0,10,0.15336832546785076,0,7.469e-05,V2,15,0.15,0.2,1,0,32,18,70,87,0,109,10819.046623898823
2020-09-17,188799.50231424184,6.739947674058803,23.434140000000003,0,10,0.15305887804673604,0,7.469e-05,V2,15,0.15,0.2,1,1,32,18,70,87,0,109,10819.046623898823
2020-09-18,185642.04430249662,0.5494414587764764,26087.036610000003,0,11,0.15216844454680514,0,7.469e-05,V2,15,0.15,0.2,1,1,32,18,70,87,0,109,10819.046623898823
2020-09-21,185832.1898662396,0.21864671044838468,53668.55290665,0,9,0.1538668426637026,0,7.469e-05,V2,15,0.15,0.2,1,1,32,18,70,87,0,109,10819.046623898823
2020-09-22,186983.47204592224,1.122885773047188,28158.810760089837,0,9,0.15559922530936068,0,7.469e-05,V2,15,0.15,0.2,1,1,32,18,70,87,0,109,10819.046623898823
2020-09-23,183776.32664444525,0.2546717993670949,2320.2341342561654,0,10,0.1525859283075815,0,7.469e-05,V2,15,0.15,0.2,1,1,32,18,70,87,0,109,10819.046623898823
2020-09-24,185688.3462054197,0.7488738134114412,45400.50591926234,0,10,0.1538793039622969,0,7.469e-05,V2,15,0.15,0.2,1,1,32,18,70,87,0,109,10819.046623898823
2020-09-25,188173.61890022797,0.2364864050960797,28793.377796239613,0,9,0.15541523987220596,0,7.469e-05,V2,15,0.15,0.2,1,1,32,18,70,87,0,109,10819.046623898823
2020-09-28,191250.0779600451,0.7013304750025311,1097.6958936534377,0,8,0.15605886444781117,1,7.469e-05,V2,15,0.15,0.2,1,1,32,18,70,87,0,109,10819.046623898823
2020-09-29,191579.1280743103,15.075224379856863,29136.079903563746,0,10,0.15707703183787095,0,7.469e-05,V2,15,0.15,0.2,1,1,32,18,70,87,0,109,10819.046623898823
2020-09-30,192694.15092076603,0.1878079629616507,17689.014100457232,0,9,0.15461666065956972,0,7.469e-05,V2,15,0.15,0.2,1,1,32,18,70,87,0,109,10819.046623898823
2020-10-01,193147.6513821532,0.6617987719746449,46580.05554075418,0,8,0.15591756499495613,1,7.469e-05,V2,15,0.15,0.2,1,1,32,18,70,87,0,109,10819.046623898823
2020-10-02,194270.9788039494,0.5292124873988346,28932.60816299906,0,10,0.15576277561527802,0,7.469e-05,V2,15,0.15,0.2,1,1,32,18,70,87,0,109,10819.046623898823
2020-10-05,196848.19397756894,0.7527927300631235,962.8183483316043,0,9,0.15568267780242945,0,7.469e-05,V2,15,0.15,0.2,1,1,32,18,70,87,0,109,10819.046623898823
2020-10-06,192907.97284871858,0.0728653193581248,20.82463312839453,0,10,0.1558116043164862,0,7.469e-05,V2,15,0.15,0.2,1,1,32,18,70,87,0,109,10819.046623898823
2020-10-07,199908.64156396917,1.5867263264909366,1521.7519628093498,0,9,0.15099752498196772,0,7.469e-05,V2,15,0.15,0.2,1,1,32,18,70,87,0,109,10819.046623898823
2020-10-08,202209.69768649715,0.10838483049912054,28178.480284999998,0,10,0.15082000294210668,0,7.469e-05,V2,15,0.15,0.2,1,1,32,18,70,87,0,109,10819.046623898823
2020-10-09,200627.0205609289,0.7074399314135384,28506.779537996248,0,10,0.15019158526231013,0,7.469e-05,V2,15,0.15,0.2,1,0,32,18,70,87,0,109,10819.046623898823
2020-10-13,202714.38343811335,1.032099680568577,372.18995996606907,0,8,0.1524899446406102,1,7.469e-05,V2,15,0.15,0.2,1,0,32,18,70,87,0,109,10819.046623898823
2020-10-14,203445.8390060139,0.0679301555584212,534.9892442437499,0,9,0.15220503891988987,0,7.469e-05,V2,15,0.15,0.2,1,1,32,18,70,87,0,109,10819.046623898823
2020-10-15,207374.57831424038,0.95565369673958,944.415382613625,0,9,0.15283149023200993,0,7.469e-05,V2,15,0.15,0.2,1,1,32,18,70,87,0,109,10819.046623898823
2020-10-16,208130.98027958922,0.3453041278083196,1.6174401201046877,0,10,0.15337336708412397,0,7.469e-05,V2,15,0.15,0.2,1,1,32,18,70,87,0,109,10819.046623898823
2020-10-19,206364.18145719802,0.47840897761089396,46.040536790465936,0,10,0.15580266999071574,0,7.469e-05,V2,15,0.15,0.2,1,1,32,18,70,87,0,109,10819.046623898823
2020-10-20,208083.34709307604,2.141249466351631,30972.725757881097,0,10,0.15422225972578962,0,7.469e-05,V2,15,0.15,0.2,1,1,32,18,70,87,0,109,10819.046623898823
2020-10-21,202641.7051848095,0.30367218305109167,566.34397466765,0,9,0.15603277386144998,0,7.469e-05,V2,15,0.15,0.2,1,1,32,18,70,87,0,109,10819.046623898823
2020-10-22,201673.19500643355,0.013233021096450083,29728.49601445909,0,8,0.15275732602449832,1,7.469e-05,V2,15,0.15,0.2,1,1,32,18,71,87,1,110,10819.046623898823
2020-10-23,204857.81953237904,1.3348910457535053,456.10295933326995,0,8,0.15536031025151853,1,7.469e-05,V2,15,0.15,0.2,1,1,32,18,71,87,0,110,10819.046623898823
2020-10-26,201936.6838282093,2.666381340748295,20371.0132831725,0,10,0.15487804457859974,0,7.469e-05,V2,15,0.15,0.2,1,1,32,18,71,87,0,110,10819.046623898823
2020-10-27,202114.18289272347,2.0223521045085437,409.95241824300604,0,10,0.15339542320221894,0,7.469e-05,V2,15,0.15,0.2,1,1,32,18,71,87,0,110,10819.046623898823
2020-10-28,198173.11696357012,0.0065850959882840015,407.428325747925,0,8,0.155413478487406,1,7.469e-05,V2,15,0.15,0.2,1,1,32,18,71,87,0,110,10819.046623898823
2020-10-29,206019.2444221136,0.032888250153255645,31119.3099711635,0,8,0.15050607418241638,1,7.469e-05,V2,15,0.15,0.2,1,1,32,18,72,87,1,111,10819.046623898823
2020-10-30,203530.32186606008,0.03849487383403813,269.20267762621876,0,9,0.1500428124984577,0,7.469e-05,V2,15,0.15,0.2,1,1,32,18,72,87,1,111,10819.046623898823
2020-11-03,214547.6933045629,0.08303568402482107,266.04723587891993,0,8,0.1550775936461322,1,7.469e-05,V2,15,0.15,0.2,1,1,32,18,73,87,2,112,10819.046623898823
2020-11-04,209877.87297958057,0.054308373600915734,23214.698419553635,0,8,0.15006517625163968,1,7.469e-05,V2,15,0.15,0.2,1,1,32,18,73,87,1,112,10819.046623898823
2020-11-05,210718.26637212996,0.9857099907491113,62524.20517639257,0,10,0.15002395598761994,0,7.469e-05,V2,15,0.15,0.2,1,1,32,20,74,87,3,115,10819.046623898823
2020-11-06,209042.18596146695,7.800457637947309,15401.683825928996,0,10,0.1511871867137177,0,7.469e-05,V2,15,0.15,0.2,1,1,32,20,74,87,1,115,10819.046623898823
2020-11-09,202913.82017038108,0.2566394626858659,21621.23153257697,0,10,0.1557979144715475,0,7.469e-05,V2,15,0.15,0.2,1,1,32,20,74,87,1,115,10819.046623898823
2020-11-10,205489.155037528,0.0486148454228546,63906.11309681589,0,9,0.15014768830192163,0,7.469e-05,V2,15,0.15,0.2,1,1,33,20,75,87,1,116,10819.046623898823
2020-11-11,204972.94561932096,0.7536843703438009,4087.566939395,0,10,0.1499832083064048,0,7.469e-05,V2,15,0.15,0.2,1,1,33,20,75,88,1,116,10819.046623898823
2020-11-12,202968.93461584862,0.0043003365124457005,137.45095806765,0,10,0.15138158978936087,0,7.469e-05,V2,15,0.15,0.2,1,0,33,20,75,88,1,116,10819.046623898823
2020-11-13,207365.35745137886,0.22533943350773497,13501.712390834251,0,8,0.15144168913249295,1,7.469e-05,V2,15,0.15,0.2,1,0,33,20,75,88,1,116,10819.046623898823
2020-11-16,208008.36924554175,2.075876669279114,31360.6883773725,0,7,0.15080970113740916,1,7.469e-05,V2,15,0.15,0.2,1,0,33,20,75,88,1,116,10819.046623898823
2020-11-17,209882.65834060672,1.3266751987491567,31669.227081407997,0,8,0.15403959648506585,1,7.469e-05,V2,15,0.15,0.2,1,0,33,20,75,88,1,116,10819.046623898823
2020-11-18,207686.38469815982,0.5593276598112369,17931.725947499996,0,8,0.15004469380739385,1,7.469e-05,V2,15,0.15,0.2,1,0,33,20,75,88,1,116,10819.046623898823
2020-11-19,207969.11210338457,0.2219308845910484,17810.596237499998,0,8,0.15293623018493607,1,7.469e-05,V2,15,0.15,0.2,1,1,33,20,75,88,1,116,10819.046623898823
2020-11-23,212640.15497123473,0.12668202076585894,629.3417692139999,0,10,0.15449383633323657,0,7.469e-05,V2,15,0.15,0.2,1,1,33,20,75,88,0,116,10819.046623898823
2020-11-24,217111.38425366636,0.6206433013594181,33246.287569695,0,10,0.15068140418549952,0,7.469e-05,V2,15,0.15,0.2,1,1,33,20,75,88,0,116,10819.046623898823
2020-11-25,220406.54935512957,2.6901429431296426,56739.18017618642,0,10,0.15001550587648402,0,7.469e-05,V2,15,0.15,0.2,1,0,33,20,75,88,0,116,10819.046623898823
2020-11-26,226596.79292672625,0.12456860998256554,4085.0818504892504,0,10,0.15003967647059316,0,7.469e-05,V2,15,0.15,0.2,1,0,33,20,75,88,0,116,10819.046623898823
2020-11-27,230992.00147112558,0.4513116248955358,48301.996598360725,0,10,0.1530533515223008,0,7.469e-05,V2,15,0.15,0.2,1,0,33,20,75,88,0,116,10819.046623898823
2020-11-30,239902.49173750455,0.6301005415779851,37630.99339912501,0,8,0.1501359979178958,1,7.469e-05,V2,15,0.15,0.2,1,0,33,20,75,88,0,116,10819.046623898823
2020-12-01,234763.72721982567,0.005320811663389009,7098.6756872999995,0,10,0.154166916791665,0,7.469e-05,V2,15,0.15,0.2,1,0,33,20,75,88,0,116,10819.046623898823
2020-12-02,257890.97810113442,1.4006150217852849,4502.407778112618,0,8,0.1665075696566646,1,7.469e-05,V2,15,0.15,0.2,1,0,33,20,75,88,0,116,10819.046623898823
2020-12-03,246965.1943321879,3.2546312379677347,5885.7913842,0,10,0.1578580530565026,0,7.469e-05,V2,15,0.15,0.2,1,0,33,20,75,88,0,116,10819.046623898823
2020-12-04,258634.54271925296,38.076562089891695,12690.417422295,0,10,0.1502112585253988,0,7.469e-05,V2,15,0.15,0.2,1,0,33,20,75,88,0,116,10819.046623898823
2020-12-07,251957.60723614518,0.3915292322249322,41477.740063977006,0,8,0.153103851172254,1,7.469e-05,V2,15,0.15,0.2,1,0,33,20,75,88,0,116,10819.046623898823
2020-12-08,255833.17501554376,2.520599618750425,31370.011835925005,0,8,0.1525886894755858,1,7.469e-05,V2,15,0.15,0.2,1,0,33,20,75,88,0,116,10819.046623898823
2020-12-09,246031.1666776325,0.8642790284910801,1530.0673875000002,0,8,0.15387884494977638,1,7.469e-05,V2,15,0.15,0.2,1,0,33,20,75,88,0,116,10819.046623898823
2020-12-10,239037.79317427345,4.019372377539187,37834.817394384,0,8,0.15268736898098223,1,7.469e-05,V2,15,0.15,0.2,1,1,33,20,75,88,0,116,10819.046623898823
2020-12-11,240964.4540448581,1.0938106288751943,35473.44183284726,0,8,0.1515360435411041,1,7.469e-05,V2,15,0.15,0.2,1,1,33,20,75,88,0,116,10819.046623898823
2020-12-14,241288.23451036063,2.1895421810514657,36575.3277395355,0,8,0.1500226588895103,1,7.469e-05,V2,15,0.15,0.2,1,1,33,20,75,88,0,116,10819.046623898823
2020-12-15,239064.94477204507,4.11454668409081,2154.841854825,0,9,0.15133962879626126,0,7.469e-05,V2,15,0.15,0.2,1,1,33,20,75,88,0,116,10819.046623898823
2020-12-16,237741.62920769266,1.2377596656888208,2185.5257199405,0,10,0.1512997118757698,0,7.469e-05,V2,15,0.15,0.2,1,1,33,20,75,88,0,116,10819.046623898823
2020-12-17,238178.40662062986,3.6363302653320764,38242.94689065546,0,8,0.15000919061864837,1,7.469e-05,V2,15,0.15,0.2,1,1,33,20,75,88,0,116,10819.046623898823
2020-12-18,239455.40177166692,3.3924301977793814,36011.95810834907,0,7,0.15101652900310042,1,7.469e-05,V2,15,0.15,0.2,1,1,33,20,75,88,0,116,10819.046623898823
2020-12-21,233374.5606074095,0.3587361831327257,34740.96321791037,0,9,0.15000835670254503,0,7.469e-05,V2,15,0.15,0.2,1,1,33,20,75,88,0,116,10819.046623898823
2020-12-22,234977.91956406145,3.032578779897801,29754.14004640953,0,9,0.1542399625605638,0,7.469e-05,V2,15,0.15,0.2,1,1,33,20,75,88,0,116,10819.046623898823
2020-12-23,234476.6516495488,0.09077376881353913,54331.67504466,0,10,0.15009767391510653,0,7.469e-05,V2,15,0.15,0.2,1,1,33,20,75,88,0,116,10819.046623898823
2020-12-28,231978.39367994072,2.714843722044339,55465.200397638706,0,9,0.15507643547887331,0,7.469e-05,V2,15,0.15,0.2,1,0,33,20,75,88,0,116,10819.046623898823
2020-12-29,231314.28142634156,0.44605371721603837,3027.6209558054206,0,9,0.1501307661847001,0,7.469e-05,V2,15,0.15,0.2,1,0,33,20,75,88,0,116,10819.046623898823
2020-12-30,233459.25461887204,2.782334144653205,37248.798696287355,0,9,0.1525756606143151,0,7.469e-05,V2,15,0.15,0.2,1,0,33,20,75,88,0,116,10819.046623898823
2021-01-04,238451.91208070496,2.9033894449667796,36913.3233615,0,8,0.15691276984743308,1,7.469e-05,V2,15,0.15,0.2,1,0,33,20,75,88,0,116,10819.046623898823
2021-01-05,242972.32455417814,9.450607298107547,4549.886243999999,0,10,0.1561260976223709,0,7.469e-05,V2,15,0.15,0.2,1,0,33,20,75,88,0,116,10819.046623898823
2021-01-06,251224.61852923504,37.50103954156348,77497.33340777352,0,10,0.15008680367689445,0,7.469e-05,V2,15,0.15,0.2,1,0,33,20,75,88,0,116,10819.046623898823
2021-01-07,258961.3609392203,1.6027694852495165,34909.047455775,0,8,0.15013301543902932,1,7.469e-05,V2,15,0.15,0.2,1,0,33,20,75,89,0,116,10819.046623898823
2021-01-08,259199.5410434595,2.0496814245194876,13857.708006675,0,9,0.1501354510248735,0,7.469e-05,V2,15,0.15,0.2,1,0,33,20,75,90,0,116,10819.046623898823
2021-01-11,259019.54905403306,3.164964473060763,20828.011695,0,9,0.15054936564600907,0,7.469e-05,V2,15,0.15,0.2,1,1,33,20,75,91,0,116,10819.046623898823
2021-01-12,259423.4355410558,3.346037144910743,9622.71764857761,0,9,0.1499876058569972,0,7.469e-05,V2,15,0.15,0.2,1,1,33,20,75,91,0,116,10819.046623898823
2021-01-13,254410.95407305437,2.8705030543817296,0.0,0,9,0.15282675284821004,0,7.469e-05,V2,15,0.15,0.2,1,1,33,20,75,91,0,116,10819.046623898823
