date,equity,cash_free,cash_pending,state_cash_effective,n_tickers,max_concentration,out_of_range_9_11,ret_cdi,variant,buffer_k,target_pct,hard_max_pct,offensive_sell_enabled,regime_defensive_used,def_sell_25_cum,def_sell_50_cum,def_sell_100_cum,off_sell_25_cum,quarantine_size,quarantine_entries_cum,cost_total_cum
2018-08-01,97519.09395010541,10740.773810984003,519.9611149613968,0,10,0.12279167019790647,0,0.00024583,V3,15,0.12,0.15,1,1,0,1,5,1,2,6,13206.088152460223
2018-08-02,99011.52338877137,177.729816848278,552.0248780719662,0,10,0.12012616916953914,0,0.00024583,V3,15,0.12,0.15,1,0,0,1,5,1,0,6,13206.088152460223
2018-08-03,97717.05661741202,0.18463788908685533,11733.464719739584,0,9,0.12437568877237723,0,0.00024583,V3,15,0.12,0.15,1,0,0,1,5,1,0,6,13206.088152460223
2018-08-06,98424.6546603837,18.288061135168736,392.749518367425,0,10,0.12516448681743308,0,0.00024583,V3,15,0.12,0.15,1,1,0,1,5,1,0,6,13206.088152460223
2018-08-07,98561.71537192963,23.513765353820183,846.6949434864614,0,10,0.12081944769051892,0,0.00024583,V3,15,0.12,0.15,1,1,0,1,5,1,0,6,13206.088152460223
2018-08-08,97770.32371763642,355.2853152326701,11347.165701125401,0,10,0.12218505224448893,0,0.00024583,V3,15,0.12,0.15,1,1,0,1,5,1,0,6,13206.088152460223
2018-08-09,98826.34910629159,0.40339539887837167,12261.188565399403,0,10,0.1201269814918642,0,0.00024583,V3,15,0.12,0.15,1,1,0,1,6,1,1,7,13206.088152460223
2018-08-10,103927.42764477828,1.6098953036774128,39701.331118890594,0,10,0.11998782056477217,0,0.00024583,V3,15,0.12,0.15,1,0,0,1,6,1,1,7,13206.088152460223
2018-08-13,105151.58093518662,10.514747054365605,11443.379494760244,0,10,0.12436299068161788,0,0.00024583,V3,15,0.12,0.15,1,0,0,1,6,2,1,7,13206.088152460223
2018-08-14,106380.083174898,11297.595036816849,963.87039874335,0,10,0.1205889137622617,0,0.00024583,V3,15,0.12,0.15,1,0,0,1,6,2,1,7,13206.088152460223
2018-08-15,105557.71509716124,0.5671280999495751,8127.669504517278,0,10,0.1229690227213821,0,0.00024583,V3,15,0.12,0.15,1,1,0,1,6,3,1,7,13206.088152460223
2018-08-16,104860.64400055376,19.15680683527097,12527.25426930849,0,10,0.12031746937862954,0,0.00024583,V3,15,0.12,0.15,1,1,0,1,6,3,0,7,13206.088152460223
2018-08-17,106756.8037818996,0.7756417729162001,25764.822520891026,0,10,0.12227139087820987,0,0.00024583,V3,15,0.12,0.15,1,1,0,1,6,3,0,7,13206.088152460223
2018-08-20,106911.49766739158,90.47593832783927,507.05840216704996,0,10,0.12007443925820248,0,0.00024583,V3,15,0.12,0.15,1,1,0,1,6,3,0,7,13206.088152460223
2018-08-21,108216.37552795664,0.2547719351924882,4316.337307053695,0,10,0.12339815753975425,0,0.00024583,V3,15,0.12,0.15,1,0,0,1,6,3,0,7,13206.088152460223
2018-08-22,110584.83635088489,4303.383079883111,909.1717450263,0,10,0.12001850084479324,0,0.00024583,V3,15,0.12,0.15,1,0,0,1,6,3,0,7,13206.088152460223
2018-08-23,111904.93284167493,7.202285037835507,1103.353502222606,0,10,0.12006183411958075,0,0.00024583,V3,15,0.12,0.15,1,0,0,1,6,3,0,7,13206.088152460223
2018-08-24,113619.75246731425,394.77696933189293,39824.79784524141,0,10,0.12173939565639473,0,0.00024583,V3,15,0.12,0.15,1,0,0,1,6,3,0,7,13206.088152460223
2018-08-27,113402.07886370677,51.53377196246383,1120.7178027369375,0,10,0.12349100645064881,0,0.00024583,V3,15,0.12,0.15,1,1,0,1,6,3,0,7,13206.088152460223
2018-08-28,115110.33898570173,4.653757267781781,17938.314655489947,0,10,0.1202954585419127,0,0.00024583,V3,15,0.12,0.15,1,1,0,1,7,4,1,8,13206.088152460223
2018-08-29,116401.41277896741,1451.302416630439,27666.256961000297,0,10,0.12012577407674348,0,0.00024583,V3,15,0.12,0.15,1,1,0,1,7,4,1,8,13206.088152460223
2018-08-30,117312.1893966504,28994.565252930406,0.0,0,10,0.12189850628777295,0,0.00024583,V3,15,0.12,0.15,1,0,0,1,7,4,1,8,13206.088152460223
2018-08-31,116834.24641041028,6368.378068865322,147.87394506930002,0,10,0.1206059727097088,0,0.00024583,V3,15,0.12,0.15,1,0,0,1,7,4,1,8,13206.088152460223
2018-09-03,116631.73764052696,1.338267840152006,13933.142777424795,0,10,0.12005017638870706,0,0.00024583,V3,15,0.12,0.15,1,1,0,1,7,4,1,8,13206.088152460223
2018-09-04,120046.26072441242,0.14503436080663498,13713.95918186775,0,10,0.12162222406881605,0,0.00024583,V3,15,0.12,0.15,1,1,0,1,7,4,0,8,13206.088152460223
2018-09-05,119545.4227528969,10.050467388771034,3650.8403720217675,0,10,0.12633858873223994,0,0.00024583,V3,15,0.12,0.15,1,1,0,1,7,5,0,8,13206.088152460223
2018-09-06,118104.43007378126,3445.2622747812884,188.7528,0,10,0.12382517640417062,0,0.00024583,V3,15,0.12,0.15,1,1,0,1,7,5,0,8,13206.088152460223
2018-09-10,118805.10914914453,3184.141484030223,10751.842246105292,0,10,0.12663982345542366,0,0.00024583,V3,15,0.12,0.15,1,1,1,1,7,5,1,9,13206.088152460223
2018-09-11,120868.21199182095,0.23828891904190425,10894.221364844689,0,10,0.12365704940607047,0,0.00024583,V3,15,0.12,0.15,1,1,1,1,7,5,0,9,13206.088152460223
2018-09-12,121935.53245910139,10872.041545521246,761.6052704451563,0,10,0.12506543164614467,0,0.00024583,V3,15,0.12,0.15,1,1,1,1,7,5,0,9,13206.088152460223
2018-09-13,122464.14109257155,10922.28635013097,14067.642763961476,0,10,0.12087357043243008,0,0.00024583,V3,15,0.12,0.15,1,1,1,1,7,5,0,9,13206.088152460223
2018-09-14,124338.01064796638,9741.794038495731,14785.69487501423,0,11,0.1275635753165351,0,0.00024583,V3,15,0.12,0.15,1,1,1,1,7,5,0,9,13206.088152460223
2018-09-17,122070.2769318813,4.260317813907921,1581.8280412257188,0,10,0.12004666721656104,0,0.00024583,V3,15,0.12,0.15,1,1,1,1,7,5,0,9,13206.088152460223
2018-09-18,121752.07881939915,8.26208767375833,14956.4451537,0,10,0.1208899276523469,0,0.00024583,V3,15,0.12,0.15,1,1,1,1,7,5,0,9,13206.088152460223
2018-09-19,120373.62150897317,155.802098303499,29702.863821842995,0,10,0.12017894633934906,0,0.00024583,V3,15,0.12,0.15,1,1,1,1,7,5,0,9,13206.088152460223
2018-09-20,119192.61714419522,34.50460327071458,537.9178595735,0,10,0.12003038218207922,0,0.00024583,V3,15,0.12,0.15,1,1,1,1,7,5,0,9,13206.088152460223
2018-09-21,118997.3110699434,0.3292297452636834,0.577622966148,0,10,0.12422751293355784,0,0.00024583,V3,15,0.12,0.15,1,1,1,1,7,5,0,9,13206.088152460223
2018-09-24,120216.5294803731,0.008193231966947438,750.295846217229,0,10,0.12443051639119383,0,0.00024583,V3,15,0.12,0.15,1,1,1,1,7,5,0,9,13206.088152460223
2018-09-25,122322.48786082845,0.14412431333535936,20133.263223109323,0,9,0.12201447957615891,0,0.00024583,V3,15,0.12,0.15,1,0,1,1,8,5,1,10,13206.088152460223
2018-09-26,122346.67653588775,4.671871991495741,14873.490697500001,0,10,0.12426185516809296,0,0.00024583,V3,15,0.12,0.15,1,0,1,1,8,5,1,10,13206.088152460223
2018-09-27,121707.69740906896,13934.60348667221,926.9682,0,10,0.12064067009787924,0,0.00024583,V3,15,0.12,0.15,1,0,1,1,8,5,1,10,13206.088152460223
2018-09-28,121007.0180082116,13981.28721370427,627.6629715183751,0,10,0.12118305401927096,0,0.00024583,V3,15,0.12,0.15,1,1,1,1,8,5,1,10,13206.088152460223
2018-10-01,120465.84605539018,14006.064997164125,422.854018560375,0,10,0.12329112998069913,0,0.0002462,V3,15,0.12,0.15,1,1,1,1,8,5,0,10,13206.088152460223
2018-10-02,118345.75345867897,13642.006574199952,15006.9973125,0,10,0.12367139142943755,0,0.0002462,V3,15,0.12,0.15,1,1,1,1,8,5,0,10,13206.088152460223
2018-10-03,116545.84685965937,0.2335692915894945,29067.083687148934,0,10,0.12013555503921043,0,0.0002462,V3,15,0.12,0.15,1,1,1,1,9,5,1,11,13206.088152460223
2018-10-04,116454.0113108643,357.3364963475682,1862.7133984750903,0,10,0.12489592400907212,0,0.0002462,V3,15,0.12,0.15,1,1,2,1,9,5,1,12,13206.088152460223
2018-10-05,114423.36830526334,1.5048057492122204,16240.84688317245,0,10,0.12172967992727143,0,0.0002462,V3,15,0.12,0.15,1,1,2,1,9,6,1,12,13206.088152460223
2018-10-08,112003.22509920326,1210.6766986809146,12244.982299455702,0,10,0.12777185645613878,0,0.0002462,V3,15,0.12,0.15,1,1,2,1,9,6,1,12,13206.088152460223
2018-10-09,115667.48120897202,0.09513485912516259,20771.96016569476,0,10,0.1200949467802754,0,0.0002462,V3,15,0.12,0.15,1,1,3,1,11,6,2,14,13206.088152460223
2018-10-10,112503.17060900091,0.14707432741891152,24132.1987476735,0,9,0.11985823979009855,0,0.0002462,V3,15,0.12,0.15,1,1,3,1,12,8,2,15,13206.088152460223
2018-10-11,111741.20484508788,1.0708606776733696,15218.728173410222,0,10,0.11998380560319666,0,0.0002462,V3,15,0.12,0.15,1,1,4,2,12,8,4,17,13206.088152460223
2018-10-15,113937.70306132096,0.06826049626747609,23390.609421366,0,9,0.12164132351817587,0,0.0002462,V3,15,0.12,0.15,1,1,5,2,13,8,5,19,13206.088152460223
2018-10-16,115894.43012255448,0.08405723876087202,28704.735477898354,0,9,0.12223969680871616,0,0.0002462,V3,15,0.12,0.15,1,1,5,2,13,8,4,19,13206.088152460223
2018-10-17,114438.07839203553,0.11960917350228334,14154.22065453997,0,9,0.1201872680252662,0,0.0002462,V3,15,0.12,0.15,1,1,5,2,13,8,3,19,13206.088152460223
2018-10-18,113476.0227099589,0.16905632120864936,3332.275761137691,0,10,0.12413625066860703,0,0.0002462,V3,15,0.12,0.15,1,1,5,2,13,9,2,19,13206.088152460223
2018-10-19,114749.96053734717,4.993667322180528,11777.304837525,0,11,0.1200744290932942,0,0.0002462,V3,15,0.12,0.15,1,1,5,2,13,9,1,19,13206.088152460223
2018-10-22,116642.15614754554,2241.659440908045,22224.72088051247,0,10,0.1210282839948776,0,0.0002462,V3,15,0.12,0.15,1,1,6,2,13,9,2,20,13206.088152460223
2018-10-23,115983.8032456942,4.737249194192066,979.0291814999999,0,10,0.12000184172712669,0,0.0002462,V3,15,0.12,0.15,1,1,6,2,14,9,2,21,13206.088152460223
2018-10-24,113264.8167445844,52.11026833439859,18988.016808750002,0,11,0.12814124824595155,0,0.0002462,V3,15,0.12,0.15,1,1,6,2,14,11,2,21,13206.088152460223
2018-10-25,114895.7524276578,0.3835639946102919,33647.52036366319,0,10,0.12002443701026139,0,0.0002462,V3,15,0.12,0.15,1,1,8,2,15,11,5,24,13206.088152460223
2018-10-26,117196.55921557764,3620.925654777648,16602.4051608,0,10,0.12159060040139733,0,0.0002462,V3,15,0.12,0.15,1,1,8,2,15,11,4,24,13206.088152460223
2018-10-29,114936.76691567614,18201.373245226136,1774.07457045,0,10,0.12232813204424986,0,0.0002462,V3,15,0.12,0.15,1,1,8,2,15,11,4,24,13206.088152460223
2018-10-30,114654.65751923222,6.508430157233843,7465.376889075001,0,10,0.12644056782052895,0,0.0002462,V3,15,0.12,0.15,1,1,10,2,15,11,4,26,13206.088152460223
2018-10-31,116309.61504818039,1.954372855396785,15106.321175325,0,10,0.1234848898266102,0,0.0002462,V3,15,0.12,0.15,1,1,10,3,15,11,3,27,13206.088152460223
2018-11-01,118239.78544274076,4386.790811490768,8101.4491312499995,0,10,0.12280130537814203,0,0.0002462,V3,15,0.12,0.15,1,1,10,3,15,11,2,27,13206.088152460223
2018-11-05,118933.51099813498,5.080735634990778,18924.617662499997,0,10,0.12006708521556995,0,0.0002462,V3,15,0.12,0.15,1,1,10,3,15,11,2,27,13206.088152460223
2018-11-06,117577.22333311202,0.1810031119882008,32604.926729999992,0,10,0.12040044490498951,0,0.0002462,V3,15,0.12,0.15,1,1,10,3,15,11,2,27,13206.088152460223
2018-11-07,117743.12121637922,4061.5735038792354,14170.006612499996,0,10,0.12237487720000746,0,0.0002462,V3,15,0.12,0.15,1,1,10,3,15,11,2,27,13206.088152460223
2018-11-08,117261.52174067916,18190.672810679174,331.79703,0,10,0.12117617603004939,0,0.0002462,V3,15,0.12,0.15,1,1,10,3,15,11,1,27,13206.088152460223
2018-11-09,117418.93460408514,18048.263899535104,940.14670455,0,10,0.12025317762940041,0,0.0002462,V3,15,0.12,0.15,1,1,10,3,15,11,1,27,13206.088152460223
2018-11-12,115705.93051178343,18241.929937233446,837.49237455,0,10,0.120304982972177,0,0.0002462,V3,15,0.12,0.15,1,1,10,3,15,11,1,27,13206.088152460223
2018-11-13,113893.22185592698,18568.844055926977,439.89,0,10,0.12140753220144697,0,0.0002462,V3,15,0.12,0.15,1,1,10,3,15,11,1,27,13206.088152460223
2018-11-14,114351.28853986206,1401.4019471120707,353.54059275000003,0,10,0.12423559175765399,0,0.0002462,V3,15,0.12,0.15,1,1,10,3,15,11,1,27,13206.088152460223
2018-11-16,116561.88228357681,41.8064508268134,3956.4796327500003,0,10,0.13241893230969848,0,0.0002462,V3,15,0.12,0.15,1,1,10,3,15,11,1,27,13206.088152460223
2018-11-19,116048.19938226038,0.6869422603695438,30933.30474,0,9,0.12224679120845205,0,0.0002462,V3,15,0.12,0.15,1,0,10,3,15,11,1,27,13206.088152460223
2018-11-21,116101.85067988833,0.7640098883058494,27316.08927,0,9,0.1209283049131625,0,0.0002462,V3,15,0.12,0.15,1,0,10,3,15,11,1,27,13206.088152460223
2018-11-22,118900.75186156317,0.62261406315746,1140.3248475,0,9,0.1227843993534867,0,0.0002462,V3,15,0.12,0.15,1,0,10,3,15,11,1,27,13206.088152460223
2018-11-23,117832.69852832223,51.81122582221943,1557.6005025,0,10,0.12190461713432957,0,0.0002462,V3,15,0.12,0.15,1,0,10,3,15,11,1,27,13206.088152460223
2018-11-26,116771.93596391026,910.4673514102519,1357.2106125,0,10,0.12023436867861151,0,0.0002462,V3,15,0.12,0.15,1,0,10,3,15,11,1,27,13206.088152460223
2018-11-27,118877.14887878839,1.5260787883700437,18122.6682,0,8,0.12519758540958448,1,0.0002462,V3,15,0.12,0.15,1,1,10,3,15,11,1,27,13206.088152460223
2018-11-28,119273.8866639947,1.4542829947143494,21157.585281,0,8,0.12181006594451667,1,0.0002462,V3,15,0.12,0.15,1,1,10,3,15,12,1,27,13206.088152460223
2018-11-29,120149.36580530168,1.4647471016855285,3837.6075582,0,10,0.12107884134464635,0,0.0002462,V3,15,0.12,0.15,1,1,10,3,15,12,1,27,13206.088152460223
2018-11-30,121276.64390694557,3638.185382620598,14549.864324325003,0,10,0.1200518445346439,0,0.0002462,V3,15,0.12,0.15,1,1,10,3,15,12,1,27,13206.088152460223
2018-12-03,121584.65987539628,0.15062877127291188,15156.023546625001,0,10,0.1200174842365363,0,0.0002462,V3,15,0.12,0.15,1,1,10,3,15,12,1,27,13206.088152460223
2018-12-04,120237.05732093248,14325.22690115746,866.5042197750001,0,10,0.12150624878488749,0,0.0002462,V3,15,0.12,0.15,1,1,10,3,15,12,1,27,13206.088152460223
2018-12-05,121192.29055702192,0.39089424693672636,405.247562775,0,10,0.12076793938566233,0,0.0002462,V3,15,0.12,0.15,1,1,10,3,15,12,1,27,13206.088152460223
2018-12-06,120774.272976654,0.013740403991520706,460.13993625,0,10,0.12297453450927388,0,0.0002462,V3,15,0.12,0.15,1,1,10,3,15,12,1,27,13206.088152460223
2018-12-07,119529.51405215902,29.776845908991746,944.5388062500001,0,10,0.12048102859111287,0,0.0002462,V3,15,0.12,0.15,1,1,10,3,15,12,1,27,13206.088152460223
2018-12-10,115743.34040501229,1.8118931372823124,2038.242811875,0,11,0.12277390604310415,0,0.0002462,V3,15,0.12,0.15,1,1,10,3,15,12,1,27,13206.088152460223
2018-12-11,118194.01194780575,417.26524998075365,41738.771397825,0,10,0.1200568435418393,0,0.0002462,V3,15,0.12,0.15,1,1,10,3,15,12,1,27,13206.088152460223
2018-12-12,118414.26898357898,1.3050458789637205,40826.8399377,0,9,0.12007898306556128,0,0.0002462,V3,15,0.12,0.15,1,1,10,3,15,12,1,27,13206.088152460223
2018-12-13,119594.88977724941,0.643112874383823,4487.020464375,0,9,0.12003381604964562,0,0.0002462,V3,15,0.12,0.15,1,0,10,3,16,12,2,28,13206.088152460223
2018-12-14,121102.98960046751,1.5645327425350448,4914.900067725001,0,9,0.12052064815370714,0,0.0002462,V3,15,0.12,0.15,1,0,10,3,16,12,2,28,13206.088152460223
2018-12-17,119637.00848690992,1.997617609935856,1022.6670692999999,0,10,0.12121915186124675,0,0.0002462,V3,15,0.12,0.15,1,0,10,3,16,12,2,28,13206.088152460223
2018-12-18,121195.95943955093,1.2591076259320204,1018.0177319249999,0,10,0.1205809143108356,0,0.0002462,V3,15,0.12,0.15,1,0,10,3,16,12,2,28,13206.088152460223
2018-12-19,120373.6396563871,90.79453008713448,1283.5738262999998,0,10,0.1213925959347251,0,0.0002462,V3,15,0.12,0.15,1,1,10,3,16,12,2,28,13206.088152460223
2018-12-20,122954.72704164832,509.31265347331714,36470.527388174996,0,10,0.12089779350219539,0,0.0002462,V3,15,0.12,0.15,1,1,10,4,16,12,2,29,13206.088152460223
2018-12-21,122645.51127735068,0.15195612570665074,36449.200521225,0,9,0.12030158989377338,0,0.0002462,V3,15,0.12,0.15,1,1,10,4,16,12,2,29,13206.088152460223
2018-12-26,121567.13985875004,0.3902232500223407,482.93723550000004,0,10,0.12001695949211597,0,0.0002462,V3,15,0.12,0.15,1,1,10,4,16,12,1,29,13206.088152460223
2018-12-27,123164.73474935332,0.6623413033137375,54.75410805,0,9,0.12099729707799534,0,0.0002462,V3,15,0.12,0.15,1,1,10,4,16,12,1,29,13206.088152460223
2018-12-28,125591.62127772758,1.801313552551645,139.70836417499999,0,10,0.12215871046105184,0,0.0002462,V3,15,0.12,0.15,1,1,10,4,16,12,1,29,13206.088152460223
2019-01-02,128399.05512119395,1.5104911939485537,1017.62553,0,10,0.12009379652712678,0,0.0002462,V3,15,0.12,0.15,1,1,10,4,16,12,0,29,13206.088152460223
2019-01-03,128300.54435355213,9.73801105215078,1022.3743425,0,10,0.12264259422500538,0,0.0002462,V3,15,0.12,0.15,1,1,10,4,16,12,0,29,13206.088152460223
2019-01-04,126131.58546928324,3.4572120082418225,14082.649357274999,0,10,0.12344183609577898,0,0.0002462,V3,15,0.12,0.15,1,1,10,4,16,12,0,29,13206.088152460223
2019-01-07,123083.7704868369,0.05526811190173125,14475.105418724997,0,10,0.1207809075168838,0,0.0002462,V3,15,0.12,0.15,1,1,10,4,16,12,0,29,13206.088152460223
2019-01-08,121916.49989114927,0.04595919926943869,13695.247531949999,0,10,0.12009030781782545,0,0.0002462,V3,15,0.12,0.15,1,1,11,4,16,12,1,30,13206.088152460223
2019-01-09,122599.48050731872,0.05584014372880632,13201.630067175,0,9,0.12005434231119237,0,0.0002462,V3,15,0.12,0.15,1,1,11,4,16,12,0,30,13206.088152460223
2019-01-10,123062.99767405023,3.265757125227365,14109.204116925002,0,10,0.12111307851834376,0,0.0002462,V3,15,0.12,0.15,1,1,11,4,16,12,0,30,13206.088152460223
2019-01-11,122390.3862744,0.007718199980478116,29266.8566562,0,10,0.120087195958742,0,0.0002462,V3,15,0.12,0.15,1,0,11,4,16,12,0,30,13206.088152460223
2019-01-14,123733.626724092,0.36612189200524303,30278.019802200004,0,10,0.12273381458270224,0,0.0002462,V3,15,0.12,0.15,1,0,11,4,16,12,0,30,13206.088152460223
2019-01-15,125397.68121632935,0.40998047935560816,16533.722135850003,0,10,0.12004049719254153,0,0.0002462,V3,15,0.12,0.15,1,0,11,4,16,12,0,30,13206.088152460223
2019-01-16,128256.88855128904,5.592094189066987,3109.7939571,0,10,0.12003799697544795,0,0.0002462,V3,15,0.12,0.15,1,0,11,4,16,12,0,30,13206.088152460223
2019-01-17,131277.98326044256,1038.350130167595,2704.802530275,0,10,0.1200469104460165,0,0.0002462,V3,15,0.12,0.15,1,0,11,4,16,12,0,30,13206.088152460223
2019-01-18,131326.52909121604,2.664235941032035,4983.732655275,0,10,0.12395972171542648,0,0.0002462,V3,15,0.12,0.15,1,0,11,4,16,13,0,30,13206.088152460223
2019-01-21,131315.32778460855,1.6185646085546377,5069.45232,0,10,0.1200233077577356,0,0.0002462,V3,15,0.12,0.15,1,1,11,4,16,13,0,30,13206.088152460223
2019-01-22,128942.82315123748,3083.3203762374487,1502.1243749999999,0,10,0.12149109207595056,0,0.0002462,V3,15,0.12,0.15,1,1,11,4,16,13,0,30,13206.088152460223
2019-01-23,127990.89579930778,3102.0408307077832,827.1187686000001,0,10,0.12006392410985149,0,0.0002462,V3,15,0.12,0.15,1,1,11,4,16,13,0,30,13206.088152460223
2019-01-24,128472.97745870611,0.8314326061064121,670.9278261,0,9,0.12140280632176673,0,0.0002462,V3,15,0.12,0.15,1,1,11,4,16,13,0,30,13206.088152460223
2019-01-28,126540.50822126749,0.3210611675096791,1460.8247025,0,10,0.1208405736229691,0,0.0002462,V3,15,0.12,0.15,1,1,11,4,16,13,0,30,13206.088152460223
2019-01-29,127833.84426022218,0.0963220491611106,1960.6210301729998,0,10,0.12207448888287761,0,0.0002462,V3,15,0.12,0.15,1,0,11,4,16,13,0,30,13206.088152460223
2019-01-30,127946.0407011768,0.48830391299352105,30205.276297263837,0,9,0.12001774823078808,0,0.0002462,V3,15,0.12,0.15,1,0,11,4,16,13,0,30,13206.088152460223
2019-01-31,127536.2393869572,0.46611953221570335,53317.59756742499,0,7,0.12000346704252267,1,0.0002462,V3,15,0.12,0.15,1,0,11,4,16,13,0,30,13206.088152460223
2019-02-01,129057.24931844507,1.9677381451005163,24686.305680299996,0,10,0.12307009163668858,0,0.0002462,V3,15,0.12,0.15,1,0,11,4,16,13,0,30,13206.088152460223
2019-02-04,128768.4782881923,3.980761317302544,16471.773526875008,0,10,0.12226359206299367,0,0.0002462,V3,15,0.12,0.15,1,0,11,4,16,13,0,30,13206.088152460223
2019-02-05,127345.98297402388,237.96700759888685,16255.669366425005,0,10,0.12192045353458084,0,0.0002462,V3,15,0.12,0.15,1,0,11,4,16,13,0,30,13206.088152460223
2019-02-06,125308.65927884054,531.5112752905421,16138.750103549999,0,10,0.12247316895993211,0,0.0002462,V3,15,0.12,0.15,1,1,11,4,16,13,0,30,13206.088152460223
2019-02-07,122153.70117177363,11.966524273652682,30906.0815475,0,10,0.12390709618135948,0,0.0002462,V3,15,0.12,0.15,1,1,11,4,17,13,1,31,13206.088152460223
2019-02-08,124542.60816212912,0.1462765391121033,44051.42538975,0,9,0.12576473892059395,0,0.0002462,V3,15,0.12,0.15,1,1,11,4,17,13,0,31,13206.088152460223
2019-02-11,121547.6798572267,0.048956089137188255,29228.40540113757,0,9,0.12312863575495214,0,0.0002462,V3,15,0.12,0.15,1,1,11,4,17,13,0,31,13206.088152460223
2019-02-12,122963.100220658,0.02460355801128733,44070.5048187,0,10,0.12229481830740009,0,0.0002462,V3,15,0.12,0.15,1,0,11,4,18,13,1,32,13206.088152460223
2019-02-13,122880.29954539225,1.0270870646056993,44379.666758327636,0,9,0.12002304726277042,0,0.0002462,V3,15,0.12,0.15,1,0,11,4,18,13,1,32,13206.088152460223
2019-02-14,122199.72497197417,14127.026596074154,1718.8665759,0,10,0.12006410000812111,0,0.0002462,V3,15,0.12,0.15,1,0,11,4,18,13,1,32,13206.088152460223
