date,variant,ticker,event,score,z_prev,sell_pct,sold_shares,proceeds_net,trade_cost,settle_dt,i_above_ucl,xbar_above_ucl
2024-08-21,V0,AMBP3,concentration_sell,,,,95,664.43484975,0.16615025,2024-08-23,,
2024-08-22,V0,NGRD3,rebalance_sell,,,1.0,3,0.32991750000000003,8.25e-05,2024-08-26,,
2024-08-22,V0,TKNO4,rebalance_sell,,,1.0,467,78436.386,19.614,2024-08-26,,
2024-08-22,V0,I1RM34,concentration_sell,,,,4,2509.13256,0.6274400000000001,2024-08-23,,
2024-08-22,V0,P2LT34,concentration_sell,,,,16,955.60104,0.23896,2024-08-23,,
2024-08-23,V0,NGRD3,rebalance_sell,,,1.0,6,0.67483125,0.00016875,2024-08-27,,
2024-08-23,V0,PGMN3,rebalance_sell,,,1.0,4,13.556610000000001,0.0033900000000000002,2024-08-27,,
2024-08-23,V0,I1RM34,concentration_sell,,,,2,1249.6875,0.3125,2024-08-26,,
2024-08-26,V0,MNDL3,defensive_sell,4.0,-3.6881420705541688,0.25,1600,17595.6,4.4,2024-08-28,,
2024-08-26,V0,MNDL3,rebalance_sell,,,1.0,4803,52819.791750000004,13.20825,2024-08-28,,
2024-08-26,V0,PGMN3,rebalance_sell,,,1.0,1,3.299175,0.000825,2024-08-28,,
2024-08-26,V0,AMBP3,concentration_sell,,,,1727,13212.563533125,3.303966875,2024-08-28,,
2024-08-26,V0,F2IC34,concentration_sell,,,,2,426.6933,0.1067,2024-08-27,,
2024-08-27,V0,F2IC34,concentration_sell,,,,6,1280.0799000000002,0.32010000000000005,2024-08-28,,
2024-08-28,V0,NGRD3,rebalance_sell,,,1.0,144,16.19595,0.004050000000000001,2024-08-30,,
2024-08-28,V0,F2IC34,concentration_sell,,,,6,1269.7624799999999,0.31751999999999997,2024-08-29,,
2024-08-28,V0,I1RM34,concentration_sell,,,,5,3120.8695875000003,0.7804125000000001,2024-08-29,,
2024-08-28,V0,P2LT34,concentration_sell,,,,50,2800.29975,0.70025,2024-08-29,,
2024-08-29,V0,AMBP3,rebalance_sell,,,1.0,13562,79294.81593884999,19.828661150000002,2024-09-02,,
2024-08-29,V0,F2IC34,rebalance_sell,,,1.0,364,78025.72869,19.511309999999998,2024-08-30,,
2024-08-29,V0,I1RM34,rebalance_sell,,,1.0,123,76773.3918525,19.198147500000005,2024-08-30,,
2024-08-29,V0,M2PR34,rebalance_sell,,,1.0,898,75592.6971,18.902900000000002,2024-08-30,,
2024-08-29,V0,NGRD3,rebalance_sell,,,1.0,2,0.22334415,5.5849999999999996e-05,2024-09-02,,
2024-08-29,V0,P2LT34,rebalance_sell,,,1.0,1371,79635.18622500001,19.913775,2024-08-30,,
2024-08-29,V0,PGMN3,rebalance_sell,,,1.0,1,3.1492125,0.0007875,2024-09-02,,
2024-08-29,V0,REGN34,rebalance_sell,,,1.0,434,47775.793065,11.946935,2024-08-30,,
2024-08-29,V0,SBFG3,rebalance_sell,,,1.0,4158,72705.239145,18.180854999999998,2024-09-02,,
2024-08-29,V0,WEGE3,rebalance_sell,,,1.0,2,107.05323,0.02677,2024-09-02,,
2024-08-30,V0,AMBP3,rebalance_sell,,,1.0,3,17.810446275,0.0044537249999999995,2024-09-03,,
2024-08-30,V0,I1RM34,rebalance_sell,,,1.0,1,636.300885,0.159115,2024-09-02,,
2024-08-30,V0,P2LT34,rebalance_sell,,,1.0,2,116.41089,0.02911,2024-09-02,,
2024-08-30,V0,REGN34,rebalance_sell,,,1.0,1,111.69207,0.02793,2024-09-02,,
2024-08-30,V0,SBFG3,rebalance_sell,,,1.0,1,17.2856775,0.0043225,2024-09-03,,
2024-09-04,V0,MMMC34,rebalance_sell,,,1.0,421,78189.6177075,19.5522925,2024-09-05,,
2024-09-04,V0,SBFG3,rebalance_sell,,,1.0,1,18.5053725,0.0046275000000000005,2024-09-06,,
2024-09-04,V0,AMBP3,concentration_sell,,,,453,2488.6126912500004,0.6223087500000001,2024-09-06,,
2024-09-05,V0,MMMC34,rebalance_sell,,,1.0,1,182.63433,0.04567,2024-09-06,,
2024-09-05,V0,F2IC34,concentration_sell,,,,3,655.87599,0.16401,2024-09-06,,
2024-09-05,V0,PATI3,concentration_sell,,,,48,2135.466,0.534,2024-09-09,,
2024-09-06,V0,AMBP3,concentration_sell,,,,935,5132.6145255,1.2834745,2024-09-10,,
2024-09-06,V0,F2IC34,concentration_sell,,,,10,2166.45825,0.5417500000000001,2024-09-09,,
2024-09-09,V0,NGRD3,rebalance_sell,,,1.0,723500,63869.07873750001,15.971262500000002,2024-09-11,,
2024-09-09,V0,PATI3,rebalance_sell,,,1.0,1849,55881.2961825,13.973817500000001,2024-09-11,,
2024-09-09,V0,AMBP3,concentration_sell,,,,587,3227.692875,0.807125,2024-09-11,,
2024-09-09,V0,F2IC34,concentration_sell,,,,14,3033.04155,0.75845,2024-09-10,,
2024-09-09,V0,I1RM34,concentration_sell,,,,6,3800.6496,0.9504000000000001,2024-09-10,,
2024-09-10,V0,NGRD3,defensive_sell,6.0,-2.763482812982266,1.0,1,0.09327667499999999,2.3324999999999998e-05,2024-09-12,,
2024-09-10,V0,AMBP3,concentration_sell,,,,634,3686.86585305,0.92194695,2024-09-12,,
2024-09-11,V0,MNPR3,rebalance_sell,,,1.0,5,8.0479875,0.0020125,2024-09-13,,
2024-09-12,V0,D1HI34,rebalance_sell,,,1.0,49,51829.0395,12.9605,2024-09-13,,
2024-09-12,V0,I1RM34,concentration_sell,,,,4,2643.339,0.661,2024-09-13,,
2024-09-13,V0,I1RM34,concentration_sell,,,,1,660.83475,0.16525,2024-09-16,,
2024-09-16,V0,WEGE3,rebalance_sell,,,1.0,8,423.894,0.106,2024-09-18,,
2024-09-16,V0,AMBP3,concentration_sell,,,,409,2384.896126875,0.596373125,2024-09-18,,
2024-09-16,V0,RCSL3,concentration_sell,,,,294,2260.294785,0.5652150000000001,2024-09-18,,
2024-09-16,V0,SBFG3,concentration_sell,,,,12,212.46687,0.053130000000000004,2024-09-18,,
2024-09-17,V0,AMBP3,concentration_sell,,,,191,1105.7662893,0.2765107,2024-09-19,,
2024-09-17,V0,F2IC34,concentration_sell,,,,22,5082.709005000001,1.270995,2024-09-18,,
2024-09-17,V0,SBFG3,concentration_sell,,,,78,1376.3558249999999,0.34417499999999995,2024-09-19,,
2024-09-18,V0,AMBP3,concentration_sell,,,,98,570.1390296000001,0.1425704,2024-09-20,,
2024-09-18,V0,F2IC34,concentration_sell,,,,1,230.38239,0.05761,2024-09-19,,
2024-09-18,V0,SBFG3,concentration_sell,,,,31,549.4925925,0.1374075,2024-09-20,,
2024-09-19,V0,BLAU3,rebalance_sell,,,1.0,1,10.38200385,0.00259615,2024-09-23,,
2024-09-19,V0,QUAL3,rebalance_sell,,,1.0,1,1.9995,0.0005,2024-09-23,,
2024-09-19,V0,AMBP3,concentration_sell,,,,911,5608.080129375,1.402370625,2024-09-23,,
2024-09-19,V0,F2IC34,concentration_sell,,,,6,1382.29434,0.34565999999999997,2024-09-20,,
2024-09-19,V0,SBFG3,concentration_sell,,,,12,209.10771,0.05229,2024-09-23,,
2024-09-20,V0,V1TA34,defensive_sell,5.0,-1.7230377504030538,0.5,199,34125.936382500004,8.5336175,2024-09-23,,
2024-09-20,V0,MDNE3,rebalance_sell,,,1.0,2,28.692825,0.007175,2024-09-24,,
2024-09-20,V0,AMBP3,concentration_sell,,,,385,2405.6484375,0.6015625,2024-09-24,,
2024-09-20,V0,F2IC34,concentration_sell,,,,16,3815.20596,0.95404,2024-09-23,,
2024-09-23,V0,RCSL3,defensive_sell,6.0,-2.4294859765784365,1.0,11653,54172.90338750001,13.546612500000004,2024-09-25,,
2024-09-23,V0,NGRD3,rebalance_sell,,,1.0,14,1.3296675,0.0003325,2024-09-25,,
2024-09-23,V0,RCSL3,rebalance_sell,,,1.0,2,9.297675,0.0023250000000000002,2024-09-25,,
2024-09-23,V0,AMBP3,concentration_sell,,,,647,4312.276561274999,1.0783387249999998,2024-09-25,,
2024-09-23,V0,F2IC34,concentration_sell,,,,2,483.379125,0.120875,2024-09-24,,
2024-09-23,V0,I1RM34,concentration_sell,,,,2,1295.0561550000002,0.32384500000000005,2024-09-24,,
2024-09-24,V0,NGRD3,rebalance_sell,,,1.0,1,0.09577605,2.395e-05,2024-09-26,,
2024-09-24,V0,SBFG3,rebalance_sell,,,1.0,4041,67467.828825,16.871175,2024-09-26,,
2024-09-24,V0,AMBP3,concentration_sell,,,,1262,9774.900663749999,2.44433625,2024-09-26,,
2024-09-25,V0,F2IC34,rebalance_sell,,,1.0,296,68950.758,17.242,2024-09-26,,
2024-09-25,V0,LIGT3,rebalance_sell,,,1.0,1,7.0082474999999995,0.0017525,2024-09-27,,
2024-09-25,V0,AMBP3,concentration_sell,,,,770,6619.7286540000005,1.655346,2024-09-27,,
2024-09-26,V0,MNPR3,rebalance_sell,,,1.0,362,647.8180050000001,0.161995,2024-09-30,,
2024-09-26,V0,NGRD3,rebalance_sell,,,1.0,4,0.37670580000000004,9.420000000000001e-05,2024-09-30,,
2024-09-26,V0,P2LT34,rebalance_sell,,,1.0,2,135.24618,0.03382,2024-09-27,,
2024-09-26,V0,V1TA34,rebalance_sell,,,1.0,200,34917.2685,8.7315,2024-09-27,,
2024-09-26,V0,AMBP3,concentration_sell,,,,350,3149.2125,0.7875,2024-09-30,,
2024-09-27,V0,MNPR3,rebalance_sell,,,1.0,1,1.78255425,0.00044574999999999997,2024-10-01,,
2024-09-27,V0,V1TA34,rebalance_sell,,,1.0,1,176.95575,0.04425,2024-09-30,,
2024-09-27,V0,AMBP3,concentration_sell,,,,1468,16449.6709539,4.1134461,2024-10-01,,
2024-09-27,V0,VLID3,concentration_sell,,,,75,1723.8189375,0.4310625,2024-10-01,,
2024-09-30,V0,I1RM34,defensive_sell,6.0,-2.6578130094367074,1.0,116,73293.672,18.328000000000003,2024-10-01,,
2024-09-30,V0,RCSL3,rebalance_sell,,,1.0,14822,75721.484895,18.935105000000004,2024-10-02,,
2024-09-30,V0,VIVT3,rebalance_sell,,,1.0,1,3.4879278,0.0008722,2024-10-02,,
2024-09-30,V0,AMBP3,concentration_sell,,,,83,947.349203475,0.236896525,2024-10-02,,
2024-10-01,V0,RCSL3,rebalance_sell,,,1.0,1,5.108722500000001,0.0012775000000000002,2024-10-03,,
2024-10-01,V0,SBFG3,rebalance_sell,,,1.0,3,48.1379625,0.012037500000000001,2024-10-03,,
2024-10-02,V0,VLID3,concentration_sell,,,,127,3029.462445,0.757555,2024-10-04,,
2024-10-03,V0,BMYB34,defensive_sell,4.0,-0.20190697255651868,0.25,65,18682.828125,4.671875,2024-10-04,,
2024-10-03,V0,F2IC34,rebalance_sell,,,1.0,77,18136.6647,4.5353,2024-10-04,,
2024-10-03,V0,WEGE3,rebalance_sell,,,1.0,435,23745.062250000003,5.93775,2024-10-07,,
2024-10-03,V0,AMBP3,concentration_sell,,,,489,6070.248358425,1.517941575,2024-10-07,,
2024-10-04,V0,RCSL3,defensive_sell,6.0,-2.5950087920297027,1.0,1,4.698825,0.001175,2024-10-08,,
2024-10-04,V0,BMYB34,rebalance_sell,,,1.0,195,56048.484375,14.015625,2024-10-07,,
2024-10-04,V0,WEGE3,rebalance_sell,,,1.0,1,54.486375,0.013625,2024-10-08,,
2024-10-04,V0,BOXP34,concentration_sell,,,,41,1803.549,0.451,2024-10-07,,
2024-10-07,V0,CMIN3,defensive_sell,6.0,-3.784716648960566,1.0,1,6.27843,0.00157,2024-10-09,,
2024-10-07,V0,VIVT3,rebalance_sell,,,1.0,1,3.36415875,0.0008412500000000001,2024-10-09,,
2024-10-07,V0,BOXP34,concentration_sell,,,,11,477.1706775,0.11932250000000001,2024-10-08,,
2024-10-07,V0,D1HI34,concentration_sell,,,,1,1067.733,0.267,2024-10-08,,
2024-10-07,V0,LREN3,concentration_sell,,,,8,127.40814,0.03186,2024-10-09,,
2024-10-08,V0,BOXP34,rebalance_sell,,,1.0,1680,74825.28899999999,18.711,2024-10-09,,
2024-10-08,V0,EALT3,rebalance_sell,,,1.0,1,14.59635,0.00365,2024-10-10,,
2024-10-08,V0,I1RM34,rebalance_sell,,,1.0,4,2601.94935,0.65065,2024-10-09,,
2024-10-08,V0,LREN3,rebalance_sell,,,1.0,4572,74047.88339999999,18.5166,2024-10-10,,
2024-10-08,V0,TPIS3,rebalance_sell,,,1.0,1,5.5486125,0.0013875,2024-10-10,,
2024-10-09,V0,BCHQ39,defensive_sell,4.0,-0.22920099752132292,0.25,7,235.84102500000003,0.05897500000000001,2024-10-11,,
2024-10-09,V0,AMBP3,rebalance_sell,,,1.0,7010,74754.87360825,18.69339175,2024-10-11,,
2024-10-09,V0,BCHQ39,rebalance_sell,,,1.0,24,808.5978000000001,0.20220000000000002,2024-10-11,,
2024-10-09,V0,D1HI34,rebalance_sell,,,1.0,68,70372.60245000002,17.597550000000002,2024-10-10,,
2024-10-09,V0,EALT3,rebalance_sell,,,1.0,1,14.59635,0.00365,2024-10-11,,
2024-10-09,V0,LMTB34,rebalance_sell,,,1.0,12,40591.609560000004,10.150440000000001,2024-10-10,,
2024-10-09,V0,LREN3,rebalance_sell,,,1.0,2,31.744062,0.007938,2024-10-11,,
2024-10-09,V0,M1KT34,rebalance_sell,,,1.0,2455,72821.64003750001,18.209962500000003,2024-10-10,,
2024-10-09,V0,MNPR3,rebalance_sell,,,1.0,2,3.6790800000000004,0.00092,2024-10-11,,
2024-10-09,V0,VLID3,rebalance_sell,,,1.0,3208,72450.60282000001,18.11718,2024-10-11,,
2024-10-10,V0,AMBP3,rebalance_sell,,,1.0,4,42.256233300000005,0.010566700000000002,2024-10-14,,
2024-10-10,V0,D1HI34,rebalance_sell,,,1.0,1,1034.8912125000002,0.2587875,2024-10-11,,
2024-10-10,V0,LMTB34,rebalance_sell,,,1.0,1,3341.9143125,0.8356875,2024-10-11,,
2024-10-10,V0,VLID3,rebalance_sell,,,1.0,5,111.7220625,0.027937500000000004,2024-10-14,,
2024-10-17,V0,ORLY34,rebalance_sell,,,1.0,1,1.471632,0.000368,2024-10-18,,
2024-10-17,V0,TRAD3,rebalance_sell,,,1.0,11442,73782.44977500002,18.450225000000003,2024-10-21,,
2024-10-17,V0,NGRD3,concentration_sell,,,,13,397.8305175,0.0994825,2024-10-21,,
2024-10-17,V0,TPIS3,concentration_sell,,,,28,170.19744,0.04256,2024-10-21,,
2024-10-18,V0,P2LT34,concentration_sell,,,,25,2035.7409375,0.5090625,2024-10-21,,
2024-10-18,V0,TPIS3,concentration_sell,,,,186,1158.490305,0.289695,2024-10-22,,
2024-10-21,V0,TPIS3,concentration_sell,,,,560,3667.083,0.917,2024-10-23,,
2024-10-22,V0,TPIS3,concentration_sell,,,,591,3917.3504175,0.9795825,2024-10-24,,
2024-10-23,V0,RCSL4,defensive_sell,6.0,-4.024653801272797,1.0,35413,58062.80066999999,14.519329999999998,2024-10-25,,
2024-10-23,V0,AMBP3,rebalance_sell,,,1.0,6490,71372.1525,17.8475,2024-10-25,,
2024-10-23,V0,D2AS34,rebalance_sell,,,1.0,869,49928.9446425,12.485357500000001,2024-10-24,,
2024-10-23,V0,LREN3,rebalance_sell,,,1.0,4336,70069.58222400001,17.521776000000003,2024-10-25,,
2024-10-23,V0,MNPR3,rebalance_sell,,,1.0,14,28.398898499999998,0.0071015,2024-10-25,,
2024-10-23,V0,NGRD3,rebalance_sell,,,1.0,2610,65259.78097500001,16.319025000000003,2024-10-25,,
2024-10-23,V0,P2LT34,rebalance_sell,,,1.0,903,72935.13165750001,18.2383425,2024-10-24,,
2024-10-23,V0,RCSL4,rebalance_sell,,,1.0,2,3.2791799999999998,0.00082,2024-10-25,,
2024-10-23,V0,TPIS3,rebalance_sell,,,1.0,10658,71923.514625,17.985375,2024-10-25,,
2024-10-24,V0,NGRD3,rebalance_sell,,,1.0,2,48.18795,0.012050000000000002,2024-10-28,,
2024-10-24,V0,P2LT34,rebalance_sell,,,1.0,1,82.3794,0.0206,2024-10-25,,
2024-11-08,V0,CEAB3,defensive_sell,6.0,-2.8775017787426367,1.0,2,25.51362,0.00638,2024-11-12,,
2024-11-08,V0,DEAI34,defensive_sell,5.0,-1.5767183545888463,0.5,101,35258.363205,8.816795,2024-11-11,,
2024-11-08,V0,N1CL34,defensive_sell,5.0,-1.2314873916782425,0.5,228,36106.171200000004,9.028800000000002,2024-11-11,,
2024-11-08,V0,U1AL34,defensive_sell,4.0,-1.055370850900759,0.25,71,17631.9909,4.4091000000000005,2024-11-11,,
2024-11-08,V0,P1YC34,rebalance_sell,,,1.0,1,43.90902,0.01098,2024-11-11,,
2024-11-08,V0,TPIS3,rebalance_sell,,,1.0,1,6.9082725,0.0017275,2024-11-12,,
2024-11-08,V0,NGRD3,concentration_sell,,,,105,2819.594925,0.7050749999999999,2024-11-12,,
2024-11-08,V0,P2LT34,concentration_sell,,,,22,2458.9851,0.6149,2024-11-11,,
2024-11-11,V0,BKNG34,rebalance_sell,,,1.0,295,48999.04717499999,12.252825,2024-11-12,,
2024-11-11,V0,P2LT34,concentration_sell,,,,24,2855.0460599999997,0.7139399999999999,2024-11-12,,
2024-11-13,V0,RCSL4,defensive_sell,6.0,-3.6733818412793817,1.0,48434,82317.21555,20.58445,2024-11-18,,
2024-11-13,V0,NGRD3,concentration_sell,,,,52,1455.636,0.364,2024-11-18,,
2024-11-13,V0,U1AL34,concentration_sell,,,,5,1306.173375,0.326625,2024-11-14,,
2024-11-14,V0,BKNG34,rebalance_sell,,,1.0,1,165.458625,0.041375,2024-11-18,,
2024-11-14,V0,P2LT34,concentration_sell,,,,5,590.8022625000001,0.14773750000000002,2024-11-18,,
2024-11-14,V0,U1AL34,concentration_sell,,,,6,1603.3990500000002,0.40095000000000003,2024-11-18,,
2024-11-19,V0,NGRD3,concentration_sell,,,,38,1092.226875,0.273125,2024-11-22,,
2024-11-21,V0,MNPR3,rebalance_sell,,,1.0,1,2.15646075,0.00053925,2024-11-25,,
2024-11-21,V0,NGRD3,concentration_sell,,,,53,1563.109125,0.39087500000000003,2024-11-25,,
2024-11-22,V0,NGRD3,concentration_sell,,,,14,413.17668,0.10332,2024-11-26,,
2024-11-22,V0,U1AL34,concentration_sell,,,,4,1106.72325,0.27675,2024-11-25,,
2024-11-25,V0,P2LT34,concentration_sell,,,,17,2115.970875,0.529125,2024-11-26,,
2024-11-25,V0,U1AL34,concentration_sell,,,,5,1403.8489499999998,0.35105,2024-11-26,,
2024-11-26,V0,P2LT34,concentration_sell,,,,10,1272.181875,0.318125,2024-11-27,,
2024-11-27,V0,P2LT34,concentration_sell,,,,9,1173.9364425,0.2935575,2024-11-28,,
2024-11-27,V0,U1AL34,concentration_sell,,,,1,285.80853,0.07147,2024-11-28,,
2024-11-28,V0,P2LT34,concentration_sell,,,,18,2400.23979,0.60021,2024-11-29,,
2024-11-28,V0,U1AL34,concentration_sell,,,,2,571.61706,0.14294,2024-11-29,,
2024-11-29,V0,RCSL4,rebalance_sell,,,1.0,1,1.5796050000000001,0.000395,2024-12-03,,
2024-11-29,V0,U1AL34,concentration_sell,,,,3,876.200895,0.219105,2024-12-02,,
2024-12-02,V0,RCSL4,rebalance_sell,,,1.0,3,4.31892,0.00108,2024-12-04,,
2024-12-02,V0,C1CL34,concentration_sell,,,,10,1588.0029000000002,0.3971,2024-12-03,,
2024-12-03,V0,C1CL34,concentration_sell,,,,5,794.2013999999999,0.1986,2024-12-04,,
2024-12-04,V0,C1CL34,concentration_sell,,,,3,481.67954999999995,0.12044999999999999,2024-12-05,,
2024-12-04,V0,P2LT34,concentration_sell,,,,16,2243.439,0.561,2024-12-05,,
2024-12-05,V0,A2XO34,rebalance_sell,,,1.0,7,1601.5495125,0.4004875,2024-12-06,,
2024-12-05,V0,AMBP3,rebalance_sell,,,1.0,3885,48873.898969875,12.221530125000001,2024-12-09,,
2024-12-05,V0,C1CL34,rebalance_sell,,,1.0,500,79265.17875,19.82125,2024-12-06,,
2024-12-05,V0,DEAI34,rebalance_sell,,,1.0,199,80383.85901000001,20.100990000000003,2024-12-06,,
2024-12-05,V0,N1CL34,rebalance_sell,,,1.0,471,78448.98284999999,19.617150000000002,2024-12-06,,
2024-12-05,V0,NGRD3,rebalance_sell,,,1.0,2900,82600.34475000002,20.65525,2024-12-09,,
2024-12-05,V0,P2LT34,rebalance_sell,,,1.0,569,82103.2390575,20.530942499999995,2024-12-06,,
2024-12-05,V0,TRAD3,rebalance_sell,,,1.0,151,970.6872674999998,0.24273250000000002,2024-12-09,,
2024-12-05,V0,U1AL34,rebalance_sell,,,1.0,267,82722.614175,20.685824999999998,2024-12-06,,
2024-12-06,V0,AMBP3,rebalance_sell,,,1.0,3,36.643336875,0.009163125,2024-12-10,,
2024-12-06,V0,DEAI34,rebalance_sell,,,1.0,2,782.00445,0.19555,2024-12-09,,
2024-12-06,V0,N1CL34,rebalance_sell,,,1.0,2,334.47636,0.08364,2024-12-09,,
2024-12-06,V0,NGRD3,rebalance_sell,,,1.0,4,105.25368,0.02632,2024-12-10,,
2024-12-06,V0,P2LT34,rebalance_sell,,,1.0,3,465.75353249999995,0.11646749999999999,2024-12-09,,
2024-12-06,V0,TRAD3,rebalance_sell,,,1.0,1,6.7483125,0.0016875,2024-12-10,,
2024-12-06,V0,U1AL34,rebalance_sell,,,1.0,2,608.067945,0.15205500000000002,2024-12-09,,
2024-12-09,V0,AMBP3,rebalance_sell,,,1.0,1,11.663783325,0.002916675,2024-12-11,,
2024-12-17,V0,NFLX34,rebalance_sell,,,1.0,6,67.54311,0.016890000000000002,2024-12-18,,
2024-12-18,V0,U1AL34,concentration_sell,,,,4,1139.99493,0.28507,2024-12-19,,
2024-12-19,V0,A2XO34,rebalance_sell,,,1.0,366,77071.307355,19.272645,2024-12-20,,
2024-12-19,V0,C2OI34,rebalance_sell,,,1.0,1050,71896.521375,17.978625,2024-12-20,,
2024-12-19,V0,NFLX34,rebalance_sell,,,1.0,1,11.197199999999999,0.0028,2024-12-20,,
2024-12-19,V0,NGRD3,rebalance_sell,,,1.0,3054,79170.422445,19.797555000000003,2024-12-23,,
2024-12-19,V0,P2LT34,rebalance_sell,,,1.0,527,81664.57875,20.42125,2024-12-20,,
2024-12-19,V0,TPRY34,rebalance_sell,,,1.0,143,54507.9795975,13.6304025,2024-12-20,,
2024-12-19,V0,TSLA34,rebalance_sell,,,1.0,911,76504.869,19.131,2024-12-20,,
2024-12-19,V0,U1AL34,rebalance_sell,,,1.0,274,80155.096215,20.043785,2024-12-20,,
2024-12-20,V0,A2XO34,rebalance_sell,,,1.0,1,211.20718499999998,0.052815,2024-12-23,,
2024-12-20,V0,NGRD3,rebalance_sell,,,1.0,1,26.463382499999998,0.0066175,2024-12-26,,
2024-12-20,V0,U1AL34,rebalance_sell,,,1.0,1,298.9152525,0.07474750000000001,2024-12-23,,
2025-12-03,V0,DASA3,concentration_sell,,,,88,307.923,0.077,2025-12-05,,
2025-12-03,V0,RCSL4,concentration_sell,,,,2113,9801.868919999999,2.45108,2025-12-05,,
2025-12-04,V0,LOGN3,defensive_sell,6.0,-2.811240923261501,1.0,1494,51754.158225,12.941775,2025-12-08,,
2025-12-04,V0,DASA3,concentration_sell,,,,1633,6122.2190625,1.5309375,2025-12-08,,
2025-12-04,V0,RCSL4,concentration_sell,,,,1616,8207.22768,2.0523200000000004,2025-12-08,,
2025-12-05,V0,HOOT4,rebalance_sell,,,1.0,1,6.19845,0.0015500000000000002,2025-12-09,,
2025-12-05,V0,W1DC34,rebalance_sell,,,1.0,97,89028.58728749999,22.2627125,2025-12-08,,
2025-12-05,V0,RCSL4,concentration_sell,,,,239,1242.4893,0.3107,2025-12-09,,
2025-12-08,V0,DASA3,defensive_sell,6.0,-3.0306464751473077,1.0,27011,87763.8035625,21.946437500000002,2025-12-10,,
2025-12-08,V0,RCSL4,concentration_sell,,,,2535,16194.6003375,4.0496625,2025-12-10,,
2025-12-08,V0,W1BD34,concentration_sell,,,,40,5939.7146999999995,1.4853,2025-12-09,,
2025-12-09,V0,VVEO3,rebalance_sell,,,1.0,5,7.798050000000001,0.0019500000000000001,2025-12-11,,
2025-12-09,V0,W1BD34,concentration_sell,,,,27,4161.27942,1.0405799999999998,2025-12-10,,
2025-12-10,V0,RCSL3,defensive_sell,6.0,-2.679180092206234,1.0,4,10.67733,0.00267,2025-12-12,,
2025-12-10,V0,RCSL4,defensive_sell,6.0,-2.585266051417923,1.0,16053,86504.0385825,21.631417499999998,2025-12-12,,
2025-12-10,V0,MLAS3,rebalance_sell,,,1.0,1,1.4196449999999998,0.000355,2025-12-12,,
2025-12-10,V0,MUTC34,concentration_sell,,,,18,4319.27991,1.0800900000000002,2025-12-11,,
2025-12-10,V0,W1BD34,concentration_sell,,,,41,6968.2575,1.7425,2025-12-11,,
2025-12-11,V0,LPSB3,rebalance_sell,,,1.0,1,2.1094725,0.0005275,2025-12-15,,
2025-12-12,V0,RCSL4,defensive_sell,6.0,-6.75249823027703,1.0,2,7.03824,0.00176,2025-12-16,,
2025-12-12,V0,W1BD34,defensive_sell,5.0,-2.434136635775047,0.5,296,48099.81204,12.02796,2025-12-15,,
2025-12-12,V0,DASA3,concentration_sell,,,,467,1620.0848775,0.4051225,2025-12-16,,
2025-12-15,V0,MLAS3,rebalance_sell,,,1.0,1,1.4196449999999998,0.000355,2025-12-17,,
2025-12-15,V0,MUTC34,rebalance_sell,,,1.0,402,86034.625965,21.514035,2025-12-16,,
2025-12-15,V0,DASA3,concentration_sell,,,,1536,5712.4915200000005,1.42848,2025-12-17,,
2025-12-16,V0,MUTC34,rebalance_sell,,,1.0,1,211.567095,0.052905,2025-12-17,,
2025-12-17,V0,PGMN3,defensive_sell,6.0,-2.7351528529391698,1.0,15501,94842.40347,23.716530000000002,2025-12-19,,
2025-12-17,V0,A1MT34,rebalance_sell,,,1.0,645,88239.73455000001,22.065450000000002,2025-12-18,,
2025-12-17,V0,LPSB3,rebalance_sell,,,1.0,2,3.619095,0.0009050000000000001,2025-12-19,,
2025-12-17,V0,DASA3,concentration_sell,,,,455,1655.78595,0.41405000000000003,2025-12-19,,
2025-12-17,V0,DESK3,concentration_sell,,,,352,5824.1436,1.4564000000000001,2025-12-19,,
2025-12-18,V0,DESK3,rebalance_sell,,,1.0,5568,92962.3536,23.246399999999998,2025-12-22,,
2025-12-18,V0,DASA3,concentration_sell,,,,1646,6615.265769999999,1.6542299999999999,2025-12-22,,
2025-12-19,V0,DESK3,rebalance_sell,,,1.0,2,33.11172,0.00828,2025-12-23,,
2025-12-19,V0,PDTC3,rebalance_sell,,,1.0,5,6.898275,0.001725,2025-12-23,,
2025-12-19,V0,DASA3,concentration_sell,,,,665,2785.6534125000003,0.6965875000000001,2025-12-23,,
2025-12-19,V0,W1DC34,concentration_sell,,,,2,2024.49375,0.50625,2025-12-22,,
2025-12-22,V0,RCSL4,concentration_sell,,,,891,4427.162932499999,1.1070674999999999,2025-12-26,,
2025-12-23,V0,DASA3,concentration_sell,,,,942,4106.09322,1.02678,2025-12-29,,
2025-12-26,V0,BCPX39,rebalance_sell,,,1.0,1,42.18945,0.01055,2025-12-30,,
2025-12-26,V0,CBAV3,concentration_sell,,,,71,510.3623775,0.1276225,2025-12-30,,
2025-12-26,V0,DASA3,concentration_sell,,,,435,2000.4997499999997,0.50025,2025-12-30,,
2025-12-29,V0,T2ER34,rebalance_sell,,,1.0,43,2630.5122075,0.6577925,2025-12-30,,
2025-12-29,V0,RCSL4,concentration_sell,,,,2496,14722.718400000002,3.6816000000000004,2026-01-02,,
2025-12-30,V0,RCSL4,concentration_sell,,,,1760,11806.6476,2.9524000000000004,2026-01-05,,
2026-01-02,V0,W1DC34,rebalance_sell,,,1.0,94,95353.255725,23.844275,2026-01-05,,
