date,equity,cash_free,cash_pending,state_cash_effective,n_tickers,max_concentration,out_of_range_9_11,ret_cdi,variant,buffer_k,regime_defensive_used,def_sell_25_cum,def_sell_50_cum,def_sell_100_cum,quarantine_size,quarantine_entries_cum,cost_total_cum
2018-07-24,98133.1970587263,0.22553396121479977,10380.7653217145,0,7,0.15001792073802508,1,0.00024583,C2,15,1,0,2,0,0,2,10868.652008197152
2018-07-25,98593.2617827068,0.17013191887120463,441.35849806368003,0,7,0.1509217491231223,1,0.00024583,C2,15,1,0,2,0,0,2,10868.652008197152
2018-07-26,98339.93226067643,0.1465246880251604,14544.39633303901,0,7,0.17243338146883894,1,0.00024583,C2,15,1,0,2,0,0,2,10868.652008197152
2018-07-27,96034.91398340209,0.14067834258623904,24976.499295756174,0,8,0.15007114109032127,1,0.00024583,C2,15,1,0,2,2,2,4,10868.652008197152
2018-07-30,95000.5423356109,0.21866288007616919,27618.132018201526,0,10,0.15010055206710948,0,0.00024583,C2,15,1,0,2,4,4,6,10868.652008197152
2018-07-31,94953.57377273467,1.9893730883108816,9823.465392831999,0,10,0.1550571215391499,0,0.00024583,C2,15,1,0,2,5,3,7,10868.652008197152
2018-08-01,95532.71424110082,4.708305817661684,849.308585782494,0,10,0.15006766068447047,0,0.00024583,C2,15,1,0,2,5,2,7,10868.652008197152
2018-08-02,97229.6218862286,161.36600109986972,209.66940798538872,0,10,0.15009532469172018,0,0.00024583,C2,15,0,0,2,5,0,7,10868.652008197152
2018-08-03,96031.35998795222,156.06799972035438,14364.002649973958,0,10,0.15378674830651975,0,0.00024583,C2,15,0,0,2,5,0,7,10868.652008197152
2018-08-06,96601.63074845322,8.862642873390005,128.89877141562502,0,10,0.15671823085649525,0,0.00024583,C2,15,1,0,2,5,0,7,10868.652008197152
2018-08-07,96762.93000636634,16.6625115784451,812.927677723884,0,10,0.15102175087476039,0,0.00024583,C2,15,1,0,2,5,0,7,10868.652008197152
2018-08-08,96113.43562902312,10.25748675367002,13871.930042217013,0,10,0.15010205956204078,0,0.00024583,C2,15,1,0,2,5,0,7,10868.652008197152
2018-08-09,97144.99441826476,0.055571702180038665,13147.31606763258,0,10,0.15080210249356538,0,0.00024583,C2,15,1,0,2,6,1,8,10868.652008197152
2018-08-10,103364.86258424849,1.5237861883063013,31033.502419540197,0,10,0.14995064886161757,0,0.00024583,C2,15,0,0,2,6,1,8,10868.652008197152
2018-08-13,104825.65217049087,0.654341254812949,26.219891228039998,0,10,0.15511153304398148,0,0.00024583,C2,15,0,0,2,6,1,8,10868.652008197152
2018-08-14,106377.81474789124,0.09173026032505995,1091.3443515527001,0,10,0.1503167228279333,0,0.00024583,C2,15,0,0,2,6,1,8,10868.652008197152
2018-08-15,105402.83550741804,0.7842691678954643,251.98355850280421,0,10,0.1514114865895629,0,0.00024583,C2,15,1,0,2,6,1,8,10868.652008197152
2018-08-16,104597.46472476891,0.04994874857471138,15372.58038375253,0,10,0.15055217900927753,0,0.00024583,C2,15,1,0,2,6,0,8,10868.652008197152
2018-08-17,106638.12244183522,0.11273221030939534,26392.5676076616,0,9,0.1521649919589089,0,0.00024583,C2,15,1,0,2,6,0,8,10868.652008197152
2018-08-20,106866.00832351724,4.715396624769789,412.33133687078004,0,10,0.15005932860135052,0,0.00024583,C2,15,1,0,2,6,0,8,10868.652008197152
2018-08-21,108227.03944539325,0.00011444587117342476,765.7047800254777,0,10,0.15003349660315565,0,0.00024583,C2,15,0,0,2,6,0,8,10868.652008197152
2018-08-22,110718.3897790797,608.9215114034596,613.66349636235,0,10,0.150058453326055,0,0.00024583,C2,15,0,0,2,6,0,8,10868.652008197152
2018-08-23,112286.5446844055,952.3812193348816,1116.955973279475,0,10,0.15007254167662806,0,0.00024583,C2,15,0,0,2,6,0,8,10868.652008197152
2018-08-24,114355.95796508211,0.11422626320529686,27705.466139815406,0,10,0.15086227518873824,0,0.00024583,C2,15,0,0,2,6,0,8,10868.652008197152
2018-08-27,113933.4501418777,0.1536731934608436,1225.775880899625,0,9,0.15465451565324292,0,0.00024583,C2,15,1,0,2,6,0,8,10868.652008197152
2018-08-28,115683.62425567413,0.13703918243526048,18263.824238059187,0,9,0.15001460022799032,0,0.00024583,C2,15,1,0,2,7,1,9,10868.652008197152
2018-08-29,116825.95808400089,0.1647057323611986,34479.01306964691,0,9,0.15078159589493126,0,0.00024583,C2,15,1,0,2,7,1,9,10868.652008197152
2018-08-30,117610.45988587027,11515.721295054303,58.263721667705994,0,10,0.15295566852690473,0,0.00024583,C2,15,1,0,2,7,1,9,10868.652008197152
2018-08-31,116993.5099670464,0.1473638736614463,302.7474141886853,0,10,0.15132898840787695,0,0.00024583,C2,15,1,0,2,7,0,9,10868.652008197152
2018-09-03,116781.80597347782,0.17374847957927117,11309.705125692668,0,9,0.15005265327243175,0,0.00024583,C2,15,1,0,2,7,0,9,10868.652008197152
2018-09-04,120409.35929360427,0.12466598326186804,1853.6542243632268,0,9,0.15008697122068246,0,0.00024583,C2,15,1,0,2,7,0,9,10868.652008197152
2018-09-05,119494.05396676602,0.09500979606053016,416.311332210015,0,9,0.15002875809503505,0,0.00024583,C2,15,1,0,2,7,0,9,10868.652008197152
2018-09-06,117757.40771609986,0.10832866435726755,0.0,0,9,0.14901288853355857,0,0.00024583,C2,15,1,0,2,7,0,9,10868.652008197152
2018-09-10,118395.64628630398,0.10835529479282649,3229.7923500000006,0,9,0.1564532159280741,0,0.00024583,C2,15,1,1,2,7,1,10,10868.652008197152
2018-09-11,120884.86199255586,0.1083819317749454,4028.6313290653134,0,9,0.15047160094877832,0,0.00024583,C2,15,1,1,2,7,0,10,10868.652008197152
2018-09-12,121471.90829900376,0.02243233012496009,1013.0728658256562,0,9,0.15002036193436882,0,0.00024583,C2,15,1,1,2,7,0,10,10868.652008197152
2018-09-13,121923.73822086168,0.2748888813565827,17245.116049148444,0,9,0.15148487934025448,0,0.00024583,C2,15,0,1,2,7,0,10,10868.652008197152
2018-09-14,124012.97014776344,1.4463847571772572,17723.020659354373,0,10,0.15911274964617775,0,0.00024583,C2,15,0,1,2,7,0,10,10868.652008197152
2018-09-17,121806.84850192882,0.21918869276674935,1213.4832424027315,0,9,0.15320977621142942,0,0.00024583,C2,15,1,1,2,7,0,10,10868.652008197152
2018-09-18,121047.79954818971,0.19226852180802678,13091.210289512797,0,10,0.14990797852670573,0,0.00024583,C2,15,1,1,2,7,0,10,10868.652008197152
2018-09-19,119097.47774544949,0.19013416415329173,30804.970834708936,0,9,0.14957206766438536,0,0.00024583,C2,15,1,1,2,7,0,10,10868.652008197152
2018-09-20,118157.1851545529,0.02027048356708998,84.36219796432724,0,9,0.14998732389248293,0,0.00024583,C2,15,1,1,2,7,0,10,10868.652008197152
2018-09-21,118094.57096828474,0.200160640123279,7.259254364592,0,8,0.15517665079558543,1,0.00024583,C2,15,1,1,2,7,0,10,10868.652008197152
2018-09-24,119750.43434270317,0.11424993562909411,838.631020981209,0,9,0.15393265240063175,0,0.00024583,C2,15,0,1,2,7,0,10,10868.652008197152
2018-09-25,122149.5267315527,0.1861057056445042,18775.226197626747,0,9,0.15012863701512022,0,0.00024583,C2,15,0,1,2,7,0,10,10868.652008197152
2018-09-26,121767.14376120949,0.05915345789478012,18454.105320000002,0,9,0.1500069676908924,0,0.00024583,C2,15,0,1,2,7,0,10,10868.652008197152
2018-09-27,120917.88490024573,5.057036102621647,897.05568,0,10,0.15100918262061738,0,0.00024583,C2,15,0,1,2,7,0,10,10868.652008197152
2018-09-28,119879.9086428641,206.286840095836,332.41274373307505,0,10,0.15208282360569889,0,0.00024583,C2,15,1,1,2,7,0,10,10868.652008197152
2018-10-01,119781.15461550046,0.276279632214094,350.728143522129,0,9,0.15357530816345558,0,0.0002462,C2,15,1,1,2,7,0,10,10868.652008197152
2018-10-02,116639.36712018136,0.12992264075344906,1020.644775,0,9,0.1558688841415563,0,0.0002462,C2,15,1,1,2,7,0,10,10868.652008197152
2018-10-03,114284.28866045577,0.13106344045270496,17805.280625977128,0,9,0.15014347292286476,0,0.0002462,C2,15,1,1,2,8,1,11,10868.652008197152
2018-10-04,113976.34859363787,0.02649052785182351,3910.9756491953517,0,9,0.15561053454900742,0,0.0002462,C2,15,1,2,2,8,1,12,10868.652008197152
2018-10-05,112175.5264310189,0.04101145915919298,16673.804918736754,0,10,0.15152823918729355,0,0.0002462,C2,15,1,2,2,8,1,12,10868.652008197152
2018-10-08,109590.01813507656,0.08268204607350764,15261.487297430078,0,10,0.16006523494118724,0,0.0002462,C2,15,1,2,2,8,1,12,10868.652008197152
2018-10-09,114250.19492807693,0.009380441118546658,11160.10727811767,0,10,0.15963813025861062,0,0.0002462,C2,15,1,3,2,9,1,13,10868.652008197152
2018-10-10,110747.5497140678,6.617024769298649,4386.4279247985005,0,10,0.15005066967986486,0,0.0002462,C2,15,1,3,2,10,2,14,10868.652008197152
2018-10-11,110020.75707748148,0.1652716726696329,13639.089001808807,0,9,0.14311758452008322,0,0.0002462,C2,15,0,4,3,10,4,16,10868.652008197152
2018-10-15,112600.85617887383,7.825178591241845,28224.479385282597,0,10,0.14398065447429306,0,0.0002462,C2,15,0,4,3,10,4,16,10868.652008197152
2018-10-16,114508.19145663438,0.08979635125784827,18893.763645433122,0,9,0.15090453917258898,0,0.0002462,C2,15,0,4,3,10,4,16,10868.652008197152
2018-10-17,112999.84649809825,0.19416097004805793,15900.313814728199,0,9,0.15088162089040486,0,0.0002462,C2,15,0,4,3,10,4,16,10868.652008197152
2018-10-18,111787.97779685663,149.57645275665553,53.6365875,0,10,0.15130938615543701,0,0.0002462,C2,15,1,4,3,10,4,16,10868.652008197152
2018-10-19,112361.72465860698,0.17631393446454716,4531.430759025,0,10,0.15067319455480752,0,0.0002462,C2,15,1,4,3,10,1,16,10868.652008197152
2018-10-22,115081.22079903535,0.17635734295521235,20156.701805267374,0,9,0.1500768750981548,0,0.0002462,C2,15,1,4,3,10,1,16,10868.652008197152
2018-10-23,114173.7091758822,3.0644093822170726,145.3736475,0,10,0.15000096014764222,0,0.0002462,C2,15,1,4,3,10,1,16,10868.652008197152
2018-10-24,112670.13329045904,54.768122475048486,17634.244400484,0,10,0.15152566080656,0,0.0002462,C2,15,1,4,3,10,1,16,10868.652008197152
2018-10-25,115225.93103821177,1.0219393735932247,22776.897998838187,0,9,0.15003585429278815,0,0.0002462,C2,15,1,5,3,11,3,18,10868.652008197152
2018-10-26,118367.66528296811,0.9628946931069483,6742.760788275,0,8,0.15007048806390527,1,0.0002462,C2,15,1,5,3,11,2,18,10868.652008197152
2018-10-29,117100.62023788696,1.3945101369963888,1595.88992775,0,10,0.15994244916851658,0,0.0002462,C2,15,1,5,3,11,2,18,10868.652008197152
2018-10-30,116400.63711343802,1.4259238630410709,9444.879889575,0,9,0.15233696687346476,0,0.0002462,C2,15,0,7,3,11,3,20,10868.652008197152
2018-10-31,118150.09496450052,1.4262749254961518,9444.879889575,0,9,0.15439276629850246,0,0.0002462,C2,15,0,7,3,11,3,20,10868.652008197152
2018-11-01,119932.73283183637,0.39037183638597733,614.00646,0,9,0.1505031159867686,0,0.0002462,C2,15,0,7,3,11,3,20,10868.652008197152
2018-11-05,120469.33759294593,0.3904679459320956,19300.273725,0,8,0.15005062998751367,1,0.0002462,C2,15,0,7,3,11,3,20,10868.652008197152
2018-11-06,118734.74019099181,1.0158709918088793,35492.24472,0,8,0.14939560209140698,1,0.0002462,C2,15,0,7,3,11,3,20,10868.652008197152
2018-11-07,119451.15135422272,1.0409992227332399,16893.555555,0,9,0.15175408352695788,0,0.0002462,C2,15,1,7,3,11,3,20,10868.652008197152
2018-11-08,118703.22451058358,1.251570583565743,115.81103999999999,0,10,0.151854004592713,0,0.0002462,C2,15,1,7,3,11,1,20,10868.652008197152
2018-11-09,119051.34477364924,0.12082864925702194,57.805545,0,8,0.15469923531746985,1,0.0002462,C2,15,1,7,3,12,2,21,10868.652008197152
2018-11-12,116917.72135964873,0.3468540236984677,1281.657005625,0,8,0.1508753317706037,1,0.0002462,C2,15,1,7,3,12,2,21,10868.652008197152
2018-11-13,114731.20339971271,1.205979212698877,1917.4385204999999,0,8,0.15097462143453272,1,0.0002462,C2,15,1,7,3,12,2,21,10868.652008197152
2018-11-14,115515.9157525421,1.4530562921032975,667.8479962499999,0,7,0.1529243817608852,1,0.0002462,C2,15,1,7,3,12,2,21,10868.652008197152
2018-11-16,117229.23961523257,1.054038857595663,2.493876375,0,8,0.15316887884741381,1,0.0002462,C2,15,1,7,3,12,1,21,10868.652008197152
2018-11-19,116949.94576137922,0.8324413792176786,32660.15292,0,7,0.15250284969255437,1,0.0002462,C2,15,0,7,3,12,1,21,10868.652008197152
2018-11-21,116648.2693838263,0.832646326285242,32982.8022375,0,6,0.15001997108434065,1,0.0002462,C2,15,0,7,3,12,1,21,10868.652008197152
2018-11-22,120058.29354495287,0.04378245287030215,704.7737625,0,9,0.15360113371172637,0,0.0002462,C2,15,0,7,3,12,1,21,10868.652008197152
2018-11-23,118850.95722729254,1.1299072925738536,1262.80422,0,10,0.15145018954770806,0,0.0002462,C2,15,0,7,3,12,1,21,10868.652008197152
2018-11-26,117793.61544869078,0.5867536907754827,1355.680995,0,9,0.15013547154177753,0,0.0002462,C2,15,0,7,3,12,1,21,10868.652008197152
2018-11-27,119952.42375450584,1.6730970058694228,1604.9686575,0,9,0.15085981119510516,0,0.0002462,C2,15,1,7,3,12,1,21,10868.652008197152
2018-11-28,120393.09907049805,2.5564462480162597,1211.99992425,0,10,0.15222633308299788,0,0.0002462,C2,15,1,7,3,12,1,21,10868.652008197152
2018-11-29,121395.58841866237,0.8474438873466549,682.330274775,0,9,0.15109740179965359,0,0.0002462,C2,15,1,7,3,13,2,22,10868.652008197152
2018-11-30,122598.30744881324,1.258640138275704,18334.580508675,0,9,0.15444462810308796,0,0.0002462,C2,15,1,7,3,13,2,22,10868.652008197152
2018-12-03,123273.64400150414,1.0512981041607838,19043.2244034,0,8,0.15002111886766603,1,0.0002462,C2,15,1,7,3,13,2,22,10868.652008197152
2018-12-04,122399.3096407862,0.19839183620726936,1452.64094895,0,10,0.15128990559134214,0,0.0002462,C2,15,1,7,3,13,2,22,10868.652008197152
2018-12-05,123502.6027224884,1.743736288411948,145.6187862,0,10,0.15225330952945226,0,0.0002462,C2,15,1,7,3,13,1,22,10868.652008197152
2018-12-06,122473.99834230577,0.11250663072655616,37.048035675,0,9,0.15089674910708126,0,0.0002462,C2,15,1,7,3,13,1,22,10868.652008197152
2018-12-07,120867.79809259069,2.0325269156830412,147.300465675,0,9,0.15100367747262564,0,0.0002462,C2,15,1,7,3,13,1,22,10868.652008197152
2018-12-10,116173.43809055064,1.3324155506478714,1219.395075,0,10,0.15377368780353812,0,0.0002462,C2,15,1,7,3,13,1,22,10868.652008197152
2018-12-11,118905.36567066507,1.0530188650800076,35607.68865179999,0,8,0.15677696203914068,1,0.0002462,C2,15,1,7,3,13,1,22,10868.652008197152
2018-12-12,119369.82613230287,0.9897350028602702,35737.074297299994,0,8,0.15007987680357346,1,0.0002462,C2,15,1,7,3,13,1,22,10868.652008197152
2018-12-13,120671.18432015806,0.7114066580567145,2672.8776135,0,9,0.15049562248280926,0,0.0002462,C2,15,0,7,3,14,2,23,10868.652008197152
2018-12-14,122454.75619992231,1.463050122336581,2551.5627498,0,9,0.15031634353138892,0,0.0002462,C2,15,0,7,3,14,2,23,10868.652008197152
2018-12-17,121185.81741451366,0.4405685136065005,1301.4905459999998,0,10,0.1512572815125865,0,0.0002462,C2,15,0,7,3,14,2,23,10868.652008197152
2018-12-18,122812.23099591822,3.057127793208378,1074.658768125,0,10,0.15035053715955782,0,0.0002462,C2,15,0,7,3,14,2,23,10868.652008197152
2018-12-19,121340.65048350199,92.59299292697601,1485.2662905749999,0,10,0.1511601233956945,0,0.0002462,C2,15,1,7,3,14,2,23,10868.652008197152
2018-12-20,123704.28894094277,635.4351049677565,44184.007335975,0,10,0.1516178829414244,0,0.0002462,C2,15,1,7,4,14,2,24,10868.652008197152
2018-12-21,123479.83825518243,0.5235434824354264,43774.20691170001,0,9,0.1502636807934211,0,0.0002462,C2,15,1,7,4,14,2,24,10868.652008197152
2018-12-26,122518.61254900112,1.7485770011343458,210.45937200000003,0,9,0.15005240932390795,0,0.0002462,C2,15,1,7,4,14,1,24,10868.652008197152
2018-12-27,123868.41109411778,0.4463594927923128,23.455634625000002,0,9,0.15158182650565732,0,0.0002462,C2,15,1,7,4,14,1,24,10868.652008197152
2018-12-28,126127.26100879164,2.4972587915741116,274.93125,0,10,0.15298947543667799,0,0.0002462,C2,15,1,7,4,14,1,24,10868.652008197152
2019-01-02,128966.25657183882,0.06996933878521248,974.9462025,0,11,0.1501674198724389,0,0.0002462,C2,15,1,7,4,14,0,24,10868.652008197152
2019-01-03,129332.07161463899,275.0689246389864,842.2293900000001,0,11,0.153273314596441,0,0.0002462,C2,15,1,7,4,14,0,24,10868.652008197152
2019-01-04,127262.51422113957,975.3239427895383,11971.492978350001,0,11,0.1523878450672522,0,0.0002462,C2,15,1,7,4,14,0,24,10868.652008197152
2019-01-07,124018.0004933276,3.740921077609614,12289.83777225,0,10,0.15103956542992156,0,0.0002462,C2,15,1,7,4,14,0,24,10868.652008197152
2019-01-08,122717.53875983375,0.16202680879054673,17117.587433024997,0,10,0.15011000209229552,0,0.0002462,C2,15,1,8,4,14,1,25,10868.652008197152
2019-01-09,123222.82738631891,0.01111219393928161,16729.120174124997,0,10,0.15002090434140167,0,0.0002462,C2,15,1,8,4,14,0,25,10868.652008197152
2019-01-10,123417.12039456923,0.03971449424191896,17834.819880075003,0,10,0.15002295581687175,0,0.0002462,C2,15,1,8,4,14,0,25,10868.652008197152
2019-01-11,122626.18730963279,0.013665357824889975,36579.07584427501,0,9,0.1502810354322447,0,0.0002462,C2,15,0,8,4,14,0,25,10868.652008197152
2019-01-14,124010.38396713758,0.02530998761588119,20847.75815715,0,10,0.15335860910679655,0,0.0002462,C2,15,0,8,4,14,0,25,10868.652008197152
2019-01-15,126090.51435479305,0.02724261809808987,3745.014812175,0,10,0.15004221449018812,0,0.0002462,C2,15,0,8,4,14,0,25,10868.652008197152
2019-01-16,129504.11657180329,0.09968007829282668,3713.104591725,0,10,0.1500380877022297,0,0.0002462,C2,15,0,8,4,14,0,25,10868.652008197152
2019-01-17,132855.025116884,0.4970993840370559,2727.2480175,0,8,0.15387580019660063,1,0.0002462,C2,15,0,8,4,14,0,25,10868.652008197152
2019-01-18,132833.3953968713,0.7142793713331341,727.7480175000001,0,8,0.15509239930552313,1,0.0002462,C2,15,0,8,4,14,0,25,10868.652008197152
2019-01-21,133018.8293744664,0.150301366421314,1435.7485731000002,0,9,0.150024297265622,0,0.0002462,C2,15,1,8,4,14,0,25,10868.652008197152
2019-01-22,130131.91926147063,0.15033837061772695,1964.2164231000002,0,8,0.15046116826002406,1,0.0002462,C2,15,1,8,4,14,0,25,10868.652008197152
2019-01-23,128827.48737338812,0.13759471309803722,780.6900786750001,0,9,0.15002633129047957,0,0.0002462,C2,15,1,8,4,14,0,25,10868.652008197152
2019-01-24,129567.95910527633,0.727487226367895,583.78181805,0,7,0.15000699350529872,1,0.0002462,C2,15,1,8,4,14,0,25,10868.652008197152
2019-01-28,127413.94349913002,0.23280975502137485,331.55958937500003,0,7,0.15842551800571048,1,0.0002462,C2,15,1,8,4,14,0,25,10868.652008197152
2019-01-29,129017.9696604654,0.0477874653994329,1972.846665,0,8,0.1536961273858607,1,0.0002462,C2,15,0,8,4,14,0,25,10868.652008197152
2019-01-30,129304.09752444454,0.04779923067341424,34544.079525213834,0,7,0.1500144927451581,1,0.0002462,C2,15,0,8,4,14,0,25,10868.652008197152
2019-01-31,129181.20664120428,0.3745224292397183,51635.41281877499,0,7,0.15000972590249018,1,0.0002462,C2,15,0,8,4,14,0,25,10868.652008197152
2019-02-01,131112.13249596301,0.47557913799743046,20116.102416824997,0,9,0.15339430544781393,0,0.0002462,C2,15,0,8,4,14,0,25,10868.652008197152
2019-02-04,130825.76873361738,0.9131547673589837,20443.51644285,0,10,0.15288724456667635,0,0.0002462,C2,15,0,8,4,14,0,25,10868.652008197152
2019-02-05,128992.23797331647,0.6557223914752902,20172.249576525,0,10,0.1500562026375884,0,0.0002462,C2,15,0,8,4,14,0,25,10868.652008197152
2019-02-06,127020.75414064783,0.27856720783545325,19386.189040800004,0,10,0.15298102606510708,0,0.0002462,C2,15,1,8,4,14,0,25,10868.652008197152
2019-02-07,124362.05029124106,12.641772146052341,38271.269889975,0,10,0.1542395703116755,0,0.0002462,C2,15,1,8,4,15,1,26,10868.652008197152
2019-02-08,127720.92006844244,0.8066175724605117,31275.52576335,0,8,0.15527624831838446,1,0.0002462,C2,15,1,8,4,15,0,26,10868.652008197152
2019-02-11,123914.1508548049,0.5419478171703476,12482.407306987712,0,8,0.1547845816453519,1,0.0002462,C2,15,1,8,4,15,0,26,10868.652008197152
2019-02-12,125735.49760020903,0.9383062840283991,56079.20099392499,0,8,0.1523892446103315,1,0.0002462,C2,15,0,8,4,16,1,27,10868.652008197152
2019-02-13,125856.76620496126,1.038343411253169,56041.73986154999,0,8,0.15148520476802496,1,0.0002462,C2,15,0,8,4,16,1,27,10868.652008197152
2019-02-14,125772.34758346678,0.5964770517882958,1924.468462575,0,9,0.1500317928587389,0,0.0002462,C2,15,0,8,4,16,1,27,10868.652008197152
2019-02-15,130696.44182864472,0.9443405554565201,19945.40404508925,0,8,0.1499748288916616,1,0.0002462,C2,15,0,8,4,16,1,27,10868.652008197152
2019-02-18,133809.73073424556,0.5583650879543381,18851.5660995576,0,8,0.15171131343443142,1,0.0002462,C2,15,0,8,4,16,1,27,10868.652008197152
2019-02-19,131846.5720751432,1.6239169805056295,555.66615816264,0,10,0.15018820503512506,0,0.0002462,C2,15,0,8,4,16,1,27,10868.652008197152
2019-02-20,129971.91602988006,0.49580405505849645,17803.044825824996,0,9,0.15215594725443282,0,0.0002462,C2,15,1,8,4,16,1,27,10868.652008197152
2019-02-21,128651.23677669742,0.24353024744761395,17726.981346449997,0,8,0.15391845812077493,1,0.0002462,C2,15,1,8,4,16,0,27,10868.652008197152
2019-02-22,129305.52386616162,0.48575803663237566,15774.822808125,0,9,0.15109039363408552,0,0.0002462,C2,15,1,8,4,16,0,27,10868.652008197152
2019-02-25,128773.93372065088,0.3840882008719106,32565.72673245,0,8,0.15061200228668428,1,0.0002462,C2,15,1,8,4,16,0,27,10868.652008197152
2019-02-26,127242.4496942977,0.05932607270594613,17800.166345625003,0,10,0.15001656322917714,0,0.0002462,C2,15,0,8,4,16,0,27,10868.652008197152
2019-02-27,128666.09035715424,115.22728332439644,1279.51048282989,0,10,0.15228827926308786,0,0.0002462,C2,15,0,8,4,16,0,27,10868.652008197152
2019-02-28,127471.71397170024,14.893932137813666,16651.847747062497,0,10,0.15394803590980735,0,0.0002462,C2,15,0,8,4,16,0,27,10868.652008197152
2019-03-01,127169.29362804598,0.019056356029857374,15216.225032490001,0,9,0.1503415207756059,0,0.0002462,C2,15,0,8,4,16,0,27,10868.652008197152
2019-03-06,125249.44863171101,0.8954443610280165,33491.20690455,0,9,0.15029527239957835,0,0.0002462,C2,15,1,8,4,16,0,27,10868.652008197152
2019-03-07,125210.74049887423,0.08509567919821956,19015.526229675004,0,8,0.1500146610838779,1,0.0002462,C2,15,1,8,4,17,1,28,10868.652008197152
2019-03-08,124902.75612337205,0.06133850202117855,4628.827503750001,0,10,0.1500376819666777,0,0.0002462,C2,15,1,9,4,17,2,29,10868.652008197152
2019-03-11,126735.80918595237,0.09479185379114959,7387.64311313856,0,9,0.15275043513231285,0,0.0002462,C2,15,1,10,4,17,2,30,10868.652008197152
2019-03-12,126924.51231536205,1.0423755120350149,3513.13809585,0,10,0.1503319544186312,0,0.0002462,C2,15,0,10,4,17,2,30,10868.652008197152
2019-03-13,128330.66788142252,0.5328113224945078,627.4954869,0,9,0.15012311802040354,0,0.0002462,C2,15,0,10,4,17,2,30,10868.652008197152
2019-03-14,128369.8664075258,0.07254228074794486,310.409878125,0,9,0.14999781910555254,0,0.0002462,C2,15,0,10,4,17,2,30,10868.652008197152
2019-03-15,129571.70778072637,10.520037301422311,18839.348885025007,0,10,0.15466763804575714,0,0.0002462,C2,15,0,10,4,17,2,30,10868.652008197152
2019-03-18,130129.05040209953,0.7677887844934225,19794.198712875008,0,9,0.15120497643839365,0,0.0002462,C2,15,0,10,4,17,2,30,10868.652008197152
2019-03-19,129366.15239934991,1.3756545999005556,1380.1734703500001,0,9,0.15551826831715448,0,0.0002462,C2,15,1,10,4,17,2,30,10868.652008197152
2019-03-20,130145.2393057338,1.1560592516318167,1087.14445728216,0,10,0.155928196899523,0,0.0002462,C2,15,1,10,5,17,1,31,10868.652008197152
2019-03-21,126185.11429997215,13.761463272111415,2921.9593274999997,0,10,0.15203198337955012,0,0.0002462,C2,15,1,10,5,17,0,31,10868.652008197152
2019-03-22,123541.27781955087,146.1544906758237,19251.858331875,0,10,0.15014997681256328,0,0.0002462,C2,15,1,10,5,17,0,31,10868.652008197152
2019-03-25,124693.80561125447,0.4786263245003586,36572.04490245,0,10,0.15010320607546415,0,0.0002462,C2,15,1,10,5,18,1,32,10868.652008197152
