date,equity,cash_free,cash_pending,state_cash_effective,n_tickers,max_concentration,out_of_range_9_11,ret_cdi,variant,buffer_k,regime_defensive_used,def_sell_25_cum,def_sell_50_cum,def_sell_100_cum,quarantine_size,quarantine_entries_cum,cost_total_cum
2022-05-03,234222.08849175795,234222.08849175795,0.0,1,0,0.0,0,0.00043739,C3,,1,39,24,81,1,115,3421.984003014035
2022-05-04,234324.53489104338,234324.53489104338,0.0,1,0,0.0,0,0.00043739,C3,,1,39,24,81,1,115,3421.984003014035
2022-05-05,234435.3211878945,234435.3211878945,0.0,1,0,0.0,0,0.00047279,C3,,1,39,24,81,1,115,3421.984003014035
2022-05-06,234546.1598633989,234546.1598633989,0.0,1,0,0.0,0,0.00047279,C3,,1,39,24,81,1,115,3421.984003014035
2022-05-09,234657.0509423207,234657.0509423207,0.0,1,0,0.0,0,0.00047279,C3,,1,39,24,81,1,115,3421.984003014035
2022-05-10,234767.9944494357,234767.9944494357,0.0,1,0,0.0,0,0.00047279,C3,,1,39,24,81,1,115,3421.984003014035
2022-05-11,234878.99040953143,234878.99040953143,0.0,1,0,0.0,0,0.00047279,C3,,1,39,24,81,1,115,3421.984003014035
2022-05-12,234990.03884740712,234990.03884740712,0.0,1,0,0.0,0,0.00047279,C3,,1,39,24,81,1,115,3421.984003014035
2022-05-13,235101.13978787375,235101.13978787375,0.0,1,0,0.0,0,0.00047279,C3,,1,39,24,81,1,115,3421.984003014035
2022-05-16,235212.29325575402,235212.29325575402,0.0,1,0,0.0,0,0.00047279,C3,,1,39,24,81,1,115,3421.984003014035
2022-05-17,235323.49927588238,235323.49927588238,0.0,1,0,0.0,0,0.00047279,C3,,1,39,24,81,1,115,3421.984003014035
2022-05-18,235434.757873105,235434.757873105,0.0,1,0,0.0,0,0.00047279,C3,,1,39,24,81,1,115,3421.984003014035
2022-05-19,235546.0690722798,235546.0690722798,0.0,1,0,0.0,0,0.00047279,C3,,1,39,24,81,1,115,3421.984003014035
2022-05-20,235657.43289827646,235657.43289827646,0.0,1,0,0.0,0,0.00047279,C3,,1,39,24,81,1,115,3421.984003014035
2022-05-23,235768.8493759764,235768.8493759764,0.0,1,0,0.0,0,0.00047279,C3,,1,39,24,81,1,115,3421.984003014035
2022-05-24,235880.31853027284,235880.31853027284,0.0,1,0,0.0,0,0.00047279,C3,,1,39,24,81,1,115,3421.984003014035
2022-05-25,235991.84038607075,235991.84038607075,0.0,1,0,0.0,0,0.00047279,C3,,1,39,24,81,1,115,3421.984003014035
2022-05-26,236103.41496828684,236103.41496828684,0.0,1,0,0.0,0,0.00047279,C3,,1,39,24,81,1,115,3421.984003014035
2022-05-27,236215.04230184967,236215.04230184967,0.0,1,0,0.0,0,0.00047279,C3,,1,39,24,81,1,115,3421.984003014035
2022-05-30,236326.72241169953,236326.72241169953,0.0,1,0,0.0,0,0.00047279,C3,,1,39,24,81,1,115,3421.984003014035
2022-05-31,236438.45532278853,236438.45532278853,0.0,1,0,0.0,0,0.00047279,C3,,1,39,24,81,1,115,3421.984003014035
2022-06-01,236550.24106008056,236550.24106008056,0.0,1,0,0.0,0,0.00047279,C3,,1,39,24,81,1,115,3421.984003014035
