date,equity,cash_free,cash_pending,state_cash_effective,n_tickers,max_concentration,out_of_range_9_11,ret_cdi,variant,buffer_k,regime_defensive_used,def_sell_25_cum,def_sell_50_cum,def_sell_100_cum,quarantine_size,quarantine_entries_cum,cost_total_cum
2018-07-02,99975.0070167183,1.5500597082655938,0.0,0,9,0.1500295522309067,0,0.00024583,C2,20,0,0,0,0,0,0,7911.816849847993
2018-07-03,98332.97675359595,0.13305023596653381,0.0,0,9,0.1511756571475538,0,0.00024583,C2,20,0,0,0,0,0,0,7911.816849847993
2018-07-04,98681.63165283273,0.13308294370604146,29.286176625000003,0,9,0.1511756690392316,0,0.00024583,C2,20,0,0,0,0,0,0,7911.816849847993
2018-07-05,100219.66782046501,0.32533312201160625,318.845168775,0,9,0.15024848371725658,0,0.00024583,C2,20,0,0,0,0,0,0,7911.816849847993
2018-07-06,102869.22915702185,0.2043280890407771,491.2347094128001,0,9,0.15002765826933903,0,0.00024583,C2,20,0,0,0,0,0,0,7911.816849847993
2018-07-10,101367.77576182692,0.08552935798440421,258.4791523649221,0,9,0.15004271550493656,0,0.00024583,C2,20,0,0,0,0,0,0,7911.816849847993
2018-07-11,100364.60397280628,66.15004043991283,247.62054595335752,0,10,0.1502308138717444,0,0.00024583,C2,20,1,0,0,0,0,0,7911.816849847993
2018-07-12,102349.431765535,0.08393311351671512,10511.8652585295,0,10,0.15243104264683893,0,0.00024583,C2,20,1,0,0,0,0,0,7911.816849847993
2018-07-13,101824.89542396828,0.016033265994352883,286.3654138587375,0,10,0.15212446043282493,0,0.00024583,C2,20,1,0,0,0,0,0,7911.816849847993
2018-07-16,103896.44311898712,166.4599085403882,20844.7814596832,0,10,0.1499880520154415,0,0.00024583,C2,20,1,0,1,0,1,1,7911.816849847993
2018-07-17,104587.30672087889,6.987281733902817,21364.355824599,0,10,0.15196492428131475,0,0.00024583,C2,20,1,0,1,0,1,1,7911.816849847993
2018-07-18,103630.89209310015,0.14653751810267437,2980.8204483640443,0,9,0.15204617190638947,0,0.00024583,C2,20,1,0,2,0,1,2,7911.816849847993
2018-07-19,104153.27604286611,0.03320275751630206,4823.39385,0,10,0.15383135339950818,0,0.00024583,C2,20,1,0,2,0,1,2,7911.816849847993
2018-07-20,101853.41791335194,2146.2694672036378,2903.9892681882375,0,10,0.15332048438389104,0,0.00024583,C2,20,1,0,2,0,0,2,7911.816849847993
2018-07-23,102391.61073704514,86.12165440549659,566.01277875959,0,10,0.15151773935603305,0,0.00024583,C2,20,1,0,3,0,1,3,7911.816849847993
2018-07-24,98646.96306230518,501.88474397239077,19339.033773939656,0,10,0.15209401288181323,0,0.00024583,C2,20,1,0,3,0,0,3,7911.816849847993
2018-07-25,99079.06998636694,22.043320225649346,552.9410069808,0,10,0.15018174395507988,0,0.00024583,C2,20,1,0,3,0,0,3,7911.816849847993
2018-07-26,97167.87549432808,0.2075847694206503,89.27893527930301,0,10,0.17539246482104895,0,0.00024583,C2,20,1,0,3,0,0,3,7911.816849847993
2018-07-27,94711.83393843501,0.02033168249925213,33425.51396230581,0,8,0.15003090177977815,1,0.00024583,C2,20,1,0,3,3,3,6,7911.816849847993
2018-07-30,93668.7571028,2.5073953582132598,13832.342650106328,0,10,0.15002001341896684,0,0.00024583,C2,20,1,0,3,4,4,7,7911.816849847993
2018-07-31,93757.83227552072,0.23575819485395186,14356.447728055233,0,10,0.15476754150608515,0,0.00024583,C2,20,1,0,3,5,4,8,7911.816849847993
2018-08-01,94333.83486285266,1.2410995926156636,448.00649825405,0,10,0.15330210798342903,0,0.00024583,C2,20,1,0,3,5,3,8,7911.816849847993
2018-08-02,95894.71169112883,0.051568349080414265,581.0010447488337,0,10,0.15005415261772445,0,0.00024583,C2,20,0,0,3,5,0,8,7911.816849847993
2018-08-03,94871.93248912966,0.14881023650087224,8.481243200280002,0,9,0.155410981840065,0,0.00024583,C2,20,0,0,3,5,0,8,7911.816849847993
2018-08-06,95666.92039619003,0.0030324696956832127,14590.534822491249,0,9,0.15635989537242098,0,0.00024583,C2,20,1,0,3,5,0,8,7911.816849847993
2018-08-07,95950.98811343372,0.5183378231316503,626.04266919525,0,10,0.1506672649441739,0,0.00024583,C2,20,1,0,3,5,0,8,7911.816849847993
2018-08-08,95466.04129096109,1.5790828408101951,13008.569779247377,0,10,0.15206357739560414,0,0.00024583,C2,20,1,0,3,5,0,8,7911.816849847993
2018-08-09,96549.19478044329,0.2570870611582707,680.0295059254909,0,10,0.15173269376626008,0,0.00024583,C2,20,1,0,3,6,1,9,7911.816849847993
2018-08-10,102816.72033267908,0.25283136484629354,23718.55141290262,0,9,0.14878880766183822,0,0.00024583,C2,20,0,0,3,6,1,9,7911.816849847993
2018-08-13,104281.67906167606,0.17519569921481007,14711.114405102993,0,10,0.15389211809687628,0,0.00024583,C2,20,0,0,3,6,1,9,7911.816849847993
2018-08-14,105626.59704740295,154.9680667792484,992.7684882903811,0,10,0.1500676130736878,0,0.00024583,C2,20,0,0,3,6,1,9,7911.816849847993
2018-08-15,104663.29359084289,0.17000123523125438,294.686859029375,0,10,0.15389798139388886,0,0.00024583,C2,20,1,0,3,6,1,9,7911.816849847993
2018-08-16,103834.42702843109,0.187369072480168,15769.240924622305,0,9,0.15059322182534385,0,0.00024583,C2,20,1,0,3,6,0,9,7911.816849847993
2018-08-17,105882.46636316825,0.13876803390847062,5409.036585217524,0,10,0.1526074292799133,0,0.00024583,C2,20,1,0,3,6,0,9,7911.816849847993
2018-08-20,106085.90792320616,0.015676054107507907,695.9636327076277,0,9,0.15011395545763243,0,0.00024583,C2,20,1,0,3,6,0,9,7911.816849847993
2018-08-21,107553.97127755609,0.18861477105501812,16583.30838128073,0,9,0.1500270497995753,0,0.00024583,C2,20,0,0,3,6,0,9,7911.816849847993
2018-08-22,109510.27040678817,18.32268397127216,457.54855925625,0,10,0.15043201344317786,0,0.00024583,C2,20,0,0,3,6,0,9,7911.816849847993
2018-08-23,111087.27257867335,262.43217152099186,850.8542613679688,0,10,0.15220404431412785,0,0.00024583,C2,20,0,0,3,6,0,9,7911.816849847993
2018-08-24,113308.77386256242,378.00492911049736,991.676925273375,0,10,0.1544028710541053,0,0.00024583,C2,20,0,0,3,6,0,9,7911.816849847993
2018-08-27,112721.89315107967,466.0705253422843,911.9033049155626,0,10,0.15489548038652476,0,0.00024583,C2,20,1,0,3,6,0,9,7911.816849847993
2018-08-28,114504.36327878601,1197.6476017513678,18071.698912828168,0,10,0.15000603215250774,0,0.00024583,C2,20,1,0,3,7,1,10,7911.816849847993
2018-08-29,115557.90926559345,1807.319078202936,33897.60775505597,0,10,0.15003616502918357,0,0.00024583,C2,20,1,0,3,7,1,10,7911.816849847993
2018-08-30,116417.0402337049,6861.9257054217,15.889813053374999,0,10,0.15283813061971838,0,0.00024583,C2,20,1,0,3,7,1,10,7911.816849847993
2018-08-31,115908.65039981237,0.0691663888298066,250.460966102814,0,9,0.15126956780350068,0,0.00024583,C2,20,1,0,3,7,0,10,7911.816849847993
2018-09-03,115701.58639088426,6.1419294910903695,235.69205872588128,0,10,0.1501622615357863,0,0.00024583,C2,20,1,0,3,7,0,10,7911.816849847993
2018-09-04,119021.3409932951,5.376209525742018,1665.0596769884999,0,10,0.15011882531223145,0,0.00024583,C2,20,1,0,3,7,0,10,7911.816849847993
2018-09-05,117841.63519670498,8.422556522441496,444.7410081946875,0,10,0.15011918299373397,0,0.00024583,C2,20,1,0,3,7,0,10,7911.816849847993
2018-09-06,116663.05074712221,4.652608186700342,0.0,0,10,0.14780533501885432,0,0.00024583,C2,20,1,0,3,7,0,10,7911.816849847993
2018-09-10,117393.41884559742,1.6761930982219702,5283.266061198,0,10,0.15570071940247004,0,0.00024583,C2,20,1,1,3,7,1,11,7911.816849847993
2018-09-11,119747.666414485,0.30570553270438405,1600.0005018495,0,9,0.15007004684791284,0,0.00024583,C2,20,1,1,3,7,0,11,7911.816849847993
2018-09-12,120131.05763668803,0.30293846263596713,1029.6806177244375,0,9,0.15003544582021974,0,0.00024583,C2,20,1,1,3,7,0,11,7911.816849847993
2018-09-13,121022.69077845618,0.0859814302652639,0.0,0,9,0.15131152148089433,0,0.00024583,C2,20,0,1,3,7,0,11,7911.816849847993
2018-09-14,122779.51907969936,0.086002567080266,17578.137122536067,0,9,0.159595156674953,0,0.00024583,C2,20,0,1,3,7,0,11,7911.816849847993
2018-09-17,120999.52065063096,0.21585332299155416,17645.463165766334,0,9,0.15002428698592818,0,0.00024583,C2,20,1,1,3,7,0,11,7911.816849847993
2018-09-18,119841.57646224668,9.114994371347267,0.0,0,10,0.14996598451507948,0,0.00024583,C2,20,1,1,3,7,0,11,7911.816849847993
2018-09-19,117672.58064749847,0.12824122950944705,0.0,0,10,0.14993412996398892,0,0.00024583,C2,20,1,1,3,7,0,11,7911.816849847993
2018-09-20,116502.232906236,0.12827275505089736,16671.571449554933,0,9,0.14922199705813066,0,0.00024583,C2,20,1,1,3,7,0,11,7911.816849847993
2018-09-21,116452.27222847547,0.10855991830346806,0.0,0,10,0.15379760014352506,0,0.00024583,C2,20,1,1,3,7,0,11,7911.816849847993
2018-09-24,118051.8122949895,0.10858660558818459,662.87424,0,10,0.15502620921031604,0,0.00024583,C2,20,0,1,3,7,0,11,7911.816849847993
2018-09-25,121418.04742541097,0.10861329943343632,15444.02590546664,0,9,0.15007060635852854,0,0.00024583,C2,20,0,1,3,7,0,11,7911.816849847993
2018-09-26,121228.37673562526,1.3754019688512384,7744.483395000001,0,10,0.15004407787846458,0,0.00024583,C2,20,0,1,3,7,0,11,7911.816849847993
2018-09-27,120300.63396167182,6598.192837067432,839.31012,0,10,0.15110517685460897,0,0.00024583,C2,20,0,1,3,7,0,11,7911.816849847993
2018-09-28,119260.95358050475,6758.75140142971,221.60849582205,0,10,0.150960169755647,0,0.00024583,C2,20,1,1,3,7,0,11,7911.816849847993
2018-10-01,119138.14200333162,0.24256375625762253,150.946053234204,0,10,0.1536076029055266,0,0.0002462,C2,20,1,1,3,7,0,11,7911.816849847993
2018-10-02,116222.51243174334,7.85033567050211,0.0,0,10,0.15570181388590862,0,0.0002462,C2,20,1,1,3,7,0,11,7911.816849847993
2018-10-03,113975.10091641621,2.270499779956738,16955.920150452377,0,10,0.1500280312323646,0,0.0002462,C2,20,1,1,3,8,1,12,7911.816849847993
2018-10-04,113778.49700582304,0.03953964500102026,2719.9933417304087,0,10,0.15122796064109892,0,0.0002462,C2,20,1,2,3,8,1,13,7911.816849847993
2018-10-05,111783.30888055035,2708.9167075097457,16109.470813842678,0,10,0.15153192520092992,0,0.0002462,C2,20,1,2,3,8,1,13,7911.816849847993
2018-10-08,109420.14511524719,0.2183967961572879,34.04139779168,0,10,0.15975241105364085,0,0.0002462,C2,20,1,2,3,8,1,13,7911.816849847993
2018-10-09,113817.00895200903,0.5691140692330893,23751.51261194485,0,10,0.15009566810179698,0,0.0002462,C2,20,1,3,3,9,2,15,7911.816849847993
