date,variant,ticker,event,score,z_prev,sell_pct,sold_shares,proceeds_net,trade_cost,settle_dt,is_rebalance_day,weight_before,weight_cap,value_sold_gross,split_factor,ratio_applied,shares_before,shares_after,buy_price_before,buy_price_after
2018-08-14,C10,A1MD34,concentration_trim,,,,40.0,388.41099297,0.0971270299999999,2018-08-15,1,0.1536168327205577,0.2,393.10231551527977,,,,,,
2018-08-14,C10,T2TD34,concentration_trim,,,,11743.0,6060.216469824301,1.5154329757000002,2018-08-15,1,0.2057735111913336,0.2,6061.844297169786,,,,,,
2018-08-28,C10,A1MD34,concentration_trim,,,,285.0,3675.0808250437503,0.91899995625,2018-08-29,1,0.1807967380392311,0.2,3688.887803200476,,,,,,
2018-08-28,C10,T2TD34,concentration_trim,,,,447.0,257.880765103146,0.064486312854,2018-08-29,1,0.1521549196029143,0.2,258.11810461791174,,,,,,
2018-08-28,C10,ORLY34,rebalance_sell,,,1.0,5.0,1.4702731101300002,0.0003676601925806,2018-08-29,1,,,,,,,,,
2018-08-28,C10,L1UL34,rebalance_sell,,,1.0,1.0,142.77696083400002,0.035703166,2018-08-29,1,,,,,,,,,
2018-08-28,C10,A1LG34,rebalance_sell,,,1.0,14.0,5509.596956325001,1.3777436750000005,2018-08-29,1,,,,,,,,,
2018-08-28,C10,M1NS34,rebalance_sell,,,1.0,1086.0,16992.069573336754,4.249079663250001,2018-08-29,1,,,,,,,,,
2018-09-12,C10,A1LG34,rebalance_sell,,,1.0,1.0,393.7496372251875,0.0984620248124999,2018-09-13,1,,,,,,,,,
2018-09-12,C10,C1NC34,rebalance_sell,,,1.0,1.0,297.5680153935,0.0744106065,2018-09-13,1,,,,,,,,,
2018-09-12,C10,M1NS34,rebalance_sell,,,1.0,1.0,15.027411645140624,0.003757792359375,2018-09-13,1,,,,,,,,,
2018-09-12,C10,A1MD34,concentration_trim,,,,248.0,4118.72247089775,1.02993810225,2018-09-13,1,0.1824707518756557,0.2,4120.79768374878,,,,,,
2018-09-26,C10,INBR32,concentration_trim,,,,98.0,1246.2483600000005,0.31164,2018-09-28,1,0.1597940601857266,0.2,1252.8674456744775,,,,,,
2018-09-26,C10,T2TD34,concentration_trim,,,,1267.0,800.3889619726875,0.2001472773125,2018-09-27,1,0.1562593002295231,0.2,800.694935174477,,,,,,
2018-10-03,C10,A1MD34,defensive_sell,6.0,-2.7221354885926874,1.0,1174.0,16076.097426136124,4.020029363875,2018-10-04,0,,,,,,,,,
2018-10-09,C10,T1CH34,defensive_sell,6.0,-2.511865933176514,1.0,1.0,5.872969082243751,0.0014686094229166,2018-10-10,0,,,,,,,,,
2018-10-10,C10,INBR32,concentration_trim,,,,309.0,4321.211426999999,1.0805729999999998,2018-10-15,1,0.188676557551006,0.2,4326.878814808366,,,,,,
2018-10-10,C10,D1EX34,rebalance_sell,,,1.0,6160.0,13638.466394784002,3.410469216,2018-10-11,1,,,,,,,,,
2018-10-10,C10,ORLY34,rebalance_sell,,,1.0,71.0,19.26479559675,0.00481740325,2018-10-11,1,,,,,,,,,
2018-10-10,C10,P1YC34,rebalance_sell,,,1.0,655.0,10526.02472911,2.632164223333333,2018-10-11,1,,,,,,,,,
2018-10-10,C10,T2TD34,rebalance_sell,,,1.0,30366.0,13511.196407137277,3.3786437627249994,2018-10-11,1,,,,,,,,,
2018-10-10,C10,LILY34,concentration_trim,,,,121.0,1714.2959568405,0.4286811595,2018-10-11,1,0.1654357901027713,0.2,1726.837968758362,,,,,,
2018-10-11,C10,INBR32,defensive_sell,4.0,-1.0379485691632124,0.25,299.0,4304.5236,1.0764,2018-10-16,0,,,,,,,,,
2018-10-11,C10,PRIO3,defensive_sell,5.0,-1.4231143106287547,0.5,2917.0,8457.185174999999,2.114825,2018-10-16,0,,,,,,,,,
2018-10-15,C10,LILY34,defensive_sell,6.0,-3.307889298748635,1.0,1183.0,16280.5778001594,4.0711622406,2018-10-16,0,,,,,,,,,
2018-10-25,C10,T2TD34,rebalance_sell,,,1.0,1.0,0.430143173316,0.000107562684,2018-10-26,1,,,,,,,,,
2018-10-25,C10,ORLY34,defensive_sell,6.0,-3.3616565637624527,1.0,1.0,0.2582776124505,6.45855495e-05,2018-10-26,1,,,,,,,,,
2018-10-25,C10,A1MD34,rebalance_sell,,,1.0,1.0,8.913518313187499,0.0022289368125,2018-10-26,1,,,,,,,,,
2018-10-25,C10,D1EX34,rebalance_sell,,,1.0,1.0,2.325008222595,0.000581397405,2018-10-26,1,,,,,,,,,
2018-10-25,C10,H1CA34,rebalance_sell,,,1.0,645.0,15163.379466185252,3.791792814750001,2018-10-26,1,,,,,,,,,
2018-10-25,C10,LILY34,rebalance_sell,,,1.0,2.0,26.6162806659,0.0066557341,2018-10-26,1,,,,,,,,,
2018-10-25,C10,P1YC34,rebalance_sell,,,1.0,2.0,31.4244307278,0.0078580722,2018-10-26,1,,,,,,,,,
2018-10-26,C10,RSUL3,defensive_sell,5.0,-1.5275252316186103,0.5,5.0,0.499875,0.000125,2018-10-30,0,,,,,,,,,
2018-10-29,C10,RSUL3,defensive_sell,5.0,-1.4689774459639109,0.5,3.0,0.299925,7.500000000000001e-05,2018-10-31,0,,,,,,,,,
2018-10-30,C10,RSUL3,defensive_sell,5.0,-1.4142135623438965,0.5,1.0,0.099975,2.5e-05,2018-11-01,0,,,,,,,,,
2018-10-30,C10,JSLG3,defensive_sell,4.0,-1.820732138286999,0.25,1.0,2.212746675,0.000553325,2018-11-01,0,,,,,,,,,
2018-10-31,C10,RANI3,defensive_sell,5.0,-1.9537002966238968,0.5,2210.0,8307.5226,2.0774,2018-11-05,0,,,,,,,,,
2018-10-31,C10,RSUL3,defensive_sell,5.0,-1.3627702877109966,0.5,1.0,0.099975,2.5e-05,2018-11-05,0,,,,,,,,,
2018-11-09,C10,LOGN3,concentration_trim,,,,572.0,3642.72909,0.91091,2018-11-13,1,0.184931352492099,0.2,3644.547048336077,,,,,,
2018-11-09,C10,PRIO3,concentration_trim,,,,230.0,657.63555,0.1644499999999999,2018-11-13,1,0.1563309750482596,0.2,660.533684836073,,,,,,
2018-11-09,C10,RSUL3,rebalance_sell,,,1.0,1.0,0.099975,2.5e-05,2018-11-13,1,,,,,,,,,
2018-11-09,C10,H1CA34,rebalance_sell,,,1.0,1.0,26.988194764125,0.006748735875,2018-11-12,1,,,,,,,,,
2018-11-09,C10,AZEV3,rebalance_sell,,,1.0,425.0,7648.0875,1.9125,2018-11-13,1,,,,,,,,,
2018-11-09,C10,PETR3,rebalance_sell,,,1.0,46.0,1293.656505,0.323495,2018-11-13,1,,,,,,,,,
2018-11-26,C10,CPLE3,defensive_sell,5.0,-1.817951903831608,0.5,2827.0,7871.226701250001,1.96829875,2018-11-28,0,,,,,,,,,
2018-11-27,C10,PETR3,rebalance_sell,,,1.0,1.0,28.012995,0.007005,2018-11-29,1,,,,,,,,,
2018-11-27,C10,PRIO3,rebalance_sell,,,1.0,5472.0,13289.8063176,3.3232824,2018-11-29,1,,,,,,,,,
2018-11-27,C10,RANI3,rebalance_sell,,,1.0,4346.0,13208.53704,3.30296,2018-11-29,1,,,,,,,,,
2018-11-27,C10,LOGN3,concentration_trim,,,,74.0,469.782525,0.117475,2018-11-29,1,0.154677033491281,0.2,471.76262068283,,,,,,
2018-12-11,C10,CLSC3,rebalance_sell,,,1.0,314.0,12556.86,3.14,2018-12-13,1,,,,,,,,,
2018-12-11,C10,INBR32,rebalance_sell,,,1.0,977.0,15491.346195,3.873805,2018-12-13,1,,,,,,,,,
2018-12-11,C10,JSLG3,rebalance_sell,,,1.0,3.0,6.178455,0.001545,2018-12-13,1,,,,,,,,,
2018-12-11,C10,PRIO3,rebalance_sell,,,1.0,1.0,2.3494125,0.0005875,2018-12-13,1,,,,,,,,,
2018-12-11,C10,RANI3,rebalance_sell,,,1.0,1.0,2.7993,0.0007,2018-12-13,1,,,,,,,,,
2018-12-11,C10,LOGN3,concentration_trim,,,,390.0,3060.734625,0.765375,2018-12-13,1,0.1793898588429608,0.2,3064.7377030385705,,,,,,
2018-12-27,C10,LOGN3,rebalance_sell,,,1.0,1992.0,15712.95078,3.92922,2019-01-02,1,,,,,,,,,
2018-12-27,C10,JSLG3,rebalance_sell,,,1.0,1.0,2.242739175,0.000560825,2019-01-02,1,,,,,,,,,
2018-12-27,C10,CMIG3,concentration_trim,,,,181.0,2014.1711313,0.5036687000000001,2019-01-02,1,0.1691539850896259,0.2,2017.8766853961845,,,,,,
2018-12-27,C10,INBR32,rebalance_sell,,,1.0,1.0,15.5961,0.0039,2019-01-02,1,,,,,,,,,
2018-12-27,C10,CPLE3,rebalance_sell,,,1.0,5027.0,14946.560425500002,3.737574500000001,2019-01-02,1,,,,,,,,,
2018-12-27,C10,JHSF3,rebalance_sell,,,1.0,5418.0,10183.29354,2.54646,2019-01-02,1,,,,,,,,,
2019-01-14,C10,TGMA3,rebalance_sell,,,1.0,559.0,15927.517125,3.982875,2019-01-16,1,,,,,,,,,
2019-01-14,C10,CMIG3,concentration_trim,,,,139.0,1747.752052725,0.437047275,2019-01-16,1,0.1663989129619836,0.2,1760.056170798085,,,,,,
2019-01-14,C10,CPLE3,rebalance_sell,,,1.0,2.0,6.3284175000000005,0.0015825,2019-01-16,1,,,,,,,,,
2019-01-14,C10,LOGN3,rebalance_sell,,,1.0,1.0,7.778055,0.001945,2019-01-16,1,,,,,,,,,
2019-01-29,C10,RSUL3,rebalance_sell,,,1.0,12.0,1.1997000000000002,0.0003,2019-01-31,1,,,,,,,,,
2019-02-12,C10,LPSB3,rebalance_sell,,,1.0,2548.0,13373.65575,3.34425,2019-02-14,1,,,,,,,,,
2019-02-12,C10,MGEL4,rebalance_sell,,,1.0,2234.0,17197.49955,4.30045,2019-02-14,1,,,,,,,,,
2019-02-12,C10,SAPR3,rebalance_sell,,,1.0,2324.0,14947.251452700002,3.737747300000001,2019-02-14,1,,,,,,,,,
2019-02-12,C10,KEPL3,concentration_trim,,,,462.0,1298.6806486500002,0.32475135,2019-02-14,1,0.161696025637868,0.2,1300.2074540422143,,,,,,
2019-02-26,C10,CMIG3,rebalance_sell,,,1.0,1295.0,16302.951742875,4.076757125,2019-02-28,1,,,,,,,,,
2019-02-26,C10,KEPL3,rebalance_sell,,,1.0,5929.0,17476.100582324998,4.370117675,2019-02-28,1,,,,,,,,,
2019-02-26,C10,TRIS3,concentration_trim,,,,17.0,61.839036375,0.015463625,2019-02-28,1,0.150548565094805,0.2,62.06011411845975,,,,,,
2019-03-14,C10,TRIS3,concentration_trim,,,,283.0,1099.06696455,0.27483545,2019-03-18,1,0.1597201996782916,0.2,1102.6055893303346,,,,,,
2019-03-14,C10,SAPR3,rebalance_sell,,,1.0,1.0,7.994700825,0.001999175,2019-03-18,1,,,,,,,,,
2019-03-14,C10,KEPL3,rebalance_sell,,,1.0,2.0,5.6285925,0.0014075,2019-03-18,1,,,,,,,,,
2019-03-14,C10,MGEL4,rebalance_sell,,,1.0,1.0,6.7483125,0.0016875,2019-03-18,1,,,,,,,,,
2019-03-20,C10,E2NP34,defensive_sell,5.0,-1.8718379672509395,0.5,1.0,1.39122994554,0.0003478944599999,2019-03-21,0,,,,,,,,,
2019-03-25,C10,JSLG3,defensive_sell,6.0,-2.7054131795576746,1.0,4.0,12.8899767,0.0032233,2019-03-27,0,,,,,,,,,
2019-03-28,C10,MILS3,rebalance_sell,,,1.0,2856.0,14133.6657,3.5343000000000004,2019-04-01,1,,,,,,,,,
2019-03-28,C10,CSNA3,concentration_trim,,,,68.0,1065.97344,0.26656,2019-04-01,1,0.159963544485735,0.2,1078.221474490294,,,,,,
2019-03-28,C10,TRIS3,rebalance_sell,,,1.0,2190.0,7915.746568500001,1.9794315,2019-04-01,1,,,,,,,,,
2019-03-28,C10,LUXM4,rebalance_sell,,,1.0,6589.0,11527.8673125,2.8826875,2019-04-01,1,,,,,,,,,
2019-03-28,C10,CMIG3,rebalance_sell,,,1.0,1.0,12.61224615,0.0031538499999999,2019-04-01,1,,,,,,,,,
2019-03-28,C10,BPAC11,rebalance_sell,,,1.0,1.0,8.630341875000001,0.002158125,2019-04-01,1,,,,,,,,,
2019-03-28,C10,TRIS3,defensive_sell,5.0,-1.9098209352171327,0.5,2190.0,7915.746568500001,1.9794315,2019-04-01,1,,,,,,,,,
2019-03-28,C10,BPAC11,defensive_sell,6.0,-3.134604026624138,1.0,1996.0,17226.1623825,4.3076175,2019-04-01,1,,,,,,,,,
2019-03-28,C10,PPLA11,defensive_sell,6.0,-3.760447056716663,1.0,651.0,15112.440944999998,3.779055,2019-04-01,1,,,,,,,,,
2019-04-11,C10,CSNA3,rebalance_sell,,,1.0,1036.0,16157.5596,4.0404,2019-04-15,1,,,,,,,,,
2019-04-11,C10,MILS3,rebalance_sell,,,1.0,2.0,9.337665,0.002335,2019-04-15,1,,,,,,,,,
2019-04-11,C10,TRIS3,rebalance_sell,,,1.0,1.0,3.606798075,0.000901925,2019-04-15,1,,,,,,,,,
2019-04-12,C10,PPLA11,defensive_sell,6.0,-5.489225846482796,1.0,686.0,15184.24299,3.79701,2019-04-16,0,,,,,,,,,
2019-04-26,C10,M1SC34,concentration_trim,,,,14.0,282.9381360506591,0.0707522220681818,2019-04-29,1,0.1526168041050119,0.2,294.96498015561883,,,,,,
2019-04-26,C10,C1DN34,concentration_trim,,,,3.0,402.59857418775,0.10067481225,2019-04-29,1,0.1536206656249356,0.2,408.12016307014346,,,,,,
2019-04-26,C10,BPAC3,concentration_trim,,,,239.0,1195.298600625,0.298899375,2019-04-30,1,0.1606108557512216,0.2,1196.0551211638958,,,,,,
2019-04-26,C10,C1MG34,rebalance_sell,,,1.0,291.0,774.8474006267706,0.1937602902292499,2019-04-29,1,,,,,,,,,
2019-04-26,C10,PPLA11,rebalance_sell,,,1.0,1.0,23.934015,0.005985,2019-04-30,1,,,,,,,,,
2019-04-26,C10,F2IC34,rebalance_sell,,,1.0,417.0,10342.4044627224,2.5862476776000003,2019-04-29,1,,,,,,,,,
2019-04-26,C10,T2TD34,rebalance_sell,,,1.0,1.0,0.8468222135069999,0.000211758493,2019-04-29,1,,,,,,,,,
2019-05-08,C10,M1SC34,defensive_sell,6.0,-3.043571180942769,1.0,837.0,16747.92473144646,4.188028189909092,2019-05-09,0,,,,,,,,,
2019-05-10,C10,T2TD34,defensive_sell,6.0,-3.2949706825063583,1.0,1.0,0.7261143040304999,0.0001815739694999,2019-05-13,0,,,,,,,,,
2019-05-13,C10,E2NP34,concentration_trim,,,,2502.0,5463.943425361801,1.3663274382,2019-05-14,1,0.1958955380655854,0.2,5467.220951895615,,,,,,
2019-05-13,C10,L1RC34,rebalance_sell,,,1.0,2.0,3.413367808295454,0.000853555340909,2019-05-14,1,,,,,,,,,
2019-05-13,C10,BPAC3,rebalance_sell,,,1.0,3380.0,18585.3525,4.647500000000001,2019-05-15,1,,,,,,,,,
2019-05-13,C10,C1MG34,rebalance_sell,,,1.0,1.0,2.7408346499925003,0.0006853800075,2019-05-14,1,,,,,,,,,
2019-05-14,C10,BEEF3,defensive_sell,6.0,-3.266923434247912,1.0,2.0,16.19595,0.00405,2019-05-16,0,,,,,,,,,
2019-05-14,C10,M1SC34,defensive_sell,6.0,-3.1300403547242728,1.0,6.0,119.572827318,0.029900682,2019-05-15,0,,,,,,,,,
2019-05-14,C10,T2ER34,defensive_sell,6.0,-2.872136665623372,1.0,1367.0,13965.7230354985,3.492303834833333,2019-05-15,0,,,,,,,,,
2019-05-14,C10,C1DN34,defensive_sell,6.0,-2.703814303895265,1.0,131.0,17740.593968443503,4.4362575565,2019-05-15,0,,,,,,,,,
2019-05-21,C10,C1DN34,defensive_sell,6.0,-4.167278351881131,1.0,2.0,266.6266766625,0.0666733375,2019-05-22,0,,,,,,,,,
2019-05-21,C10,QCOM34,defensive_sell,5.0,-1.8281858198230108,0.5,320.0,8459.158015,2.1153183333333336,2019-05-22,0,,,,,,,,,
2019-05-23,C10,QCOM34,defensive_sell,6.0,-3.4198396602162773,1.0,320.0,7372.602735080001,1.8436115866666671,2019-05-24,0,,,,,,,,,
2019-05-27,C10,E2NP34,concentration_trim,,,,807.0,1993.1970129408,0.4984238592,2019-05-28,1,0.1664276444421618,0.2,1994.9935728363637,,,,,,
2019-05-27,C10,D1EL34,rebalance_sell,,,1.0,128.0,17244.118023667197,4.3121075328,2019-05-28,1,,,,,,,,,
2019-05-27,C10,T2ER34,rebalance_sell,,,1.0,1.0,9.355421115416666,0.0023394401388888,2019-05-28,1,,,,,,,,,
2019-05-31,C10,TSNF34,defensive_sell,4.0,-0.2889049201986897,0.25,13.0,3886.80445490025,0.97194409975,2019-06-03,0,,,,,,,,,
2019-06-03,C10,D1EL34,defensive_sell,6.0,-4.816053660293253,1.0,1.0,110.398467141585,0.027606518415,2019-06-04,0,,,,,,,,,
2019-06-04,C10,G1PI34,defensive_sell,6.0,-3.461945329153941,1.0,75.0,11115.21637603125,2.77949896875,2019-06-05,0,,,,,,,,,
2019-06-04,C10,B1RF34,defensive_sell,6.0,-2.510066544849272,1.0,140.0,17107.477561125,4.277938875,2019-06-05,0,,,,,,,,,
2019-06-06,C10,INBR32,defensive_sell,6.0,-2.6476268236084803,1.0,693.0,17317.897442999998,4.330557,2019-06-10,0,,,,,,,,,
2019-06-10,C10,G1PI34,rebalance_sell,,,1.0,1.0,155.55748840312498,0.038899096875,2019-06-11,1,,,,,,,,,
2019-06-10,C10,C1GP34,rebalance_sell,,,1.0,1.0,2.134855652625,0.000533847375,2019-06-11,1,,,,,,,,,
2019-06-10,C10,E2NP34,concentration_trim,,,,300.0,753.42371697,0.18840303,2019-06-11,1,0.1563752408852769,0.2,755.193703379402,,,,,,
2019-06-18,C10,TSNF34,defensive_sell,6.0,-2.764866634950128,1.0,41.0,12213.984044424,3.054259576,2019-06-19,0,,,,,,,,,
2019-06-24,C10,B1RF34,defensive_sell,6.0,-2.640666372349717,1.0,1.0,122.7386816565,0.0306923435,2019-06-25,0,,,,,,,,,
2019-06-25,C10,INBR32,rebalance_sell,,,1.0,1.0,23.990001,0.005999,2019-06-27,1,,,,,,,,,
2019-06-25,C10,M1SC34,rebalance_sell,,,1.0,4.0,80.32916041534091,0.0200873119318181,2019-06-26,1,,,,,,,,,
2019-06-25,C10,RSUL4,rebalance_sell,,,1.0,1.0,7.7080725,0.0019275,2019-06-27,1,,,,,,,,,
2019-06-25,C10,TSNF34,rebalance_sell,,,1.0,1.0,306.23251372725,0.07657727275,2019-06-26,1,,,,,,,,,
2019-06-25,C10,BPAC5,concentration_trim,,,,433.0,1628.755209375,0.407290625,2019-06-27,1,0.1640341973504583,0.2,1631.7438378003862,,,,,,
2019-06-25,C10,E2NP34,concentration_trim,,,,86.0,214.58715907518,0.05366020482,2019-06-26,1,0.1518504352179667,0.2,215.14772891413668,,,,,,
2019-06-26,C10,A2XO34,defensive_sell,4.0,-2.6800803378372686,0.25,286.0,4083.296729547751,1.0210794522500002,2019-06-27,0,,,,,,,,,
2019-06-26,C10,M1KT34,defensive_sell,4.0,-2.439486891166772,0.25,168.0,4037.49112473252,1.00962518748,2019-06-27,0,,,,,,,,,
2019-07-10,C10,E2NP34,concentration_trim,,,,478.0,1433.24644574826,0.35840121174,2019-07-11,1,0.1610309425138265,0.2,1435.6803187177647,,,,,,
2019-07-10,C10,BPAC5,concentration_trim,,,,826.0,4232.1916875,1.0583125,2019-07-12,1,0.1825528594942373,0.2,4236.798411682765,,,,,,
2019-07-10,C10,M1SC34,rebalance_sell,,,1.0,1.0,20.3855523375,0.0050976625,2019-07-11,1,,,,,,,,,
2019-07-10,C10,A2XO34,rebalance_sell,,,1.0,860.0,11397.979159324996,2.8502073416666662,2019-07-11,1,,,,,,,,,
2019-07-10,C10,CPLE3,rebalance_sell,,,1.0,3901.0,18954.120285,4.739715,2019-07-12,1,,,,,,,,,
2019-07-10,C10,M1KT34,rebalance_sell,,,1.0,504.0,13273.3832787864,3.3191756136,2019-07-11,1,,,,,,,,,
2019-07-11,C10,BPAC5,defensive_sell,4.0,-1.103010089075561,0.25,952.0,4687.427849999999,1.1721499999999998,2019-07-15,0,,,,,,,,,
2019-07-24,C10,QUAL3,rebalance_sell,,,1.0,787.0,17821.0936125,4.4563875,2019-07-26,1,,,,,,,,,
2019-07-24,C10,CPLE3,rebalance_sell,,,1.0,1.0,4.75881,0.0011899999999999,2019-07-26,1,,,,,,,,,
2019-07-24,C10,M1KT34,rebalance_sell,,,1.0,1.0,25.1266427685,0.0062832315,2019-07-25,1,,,,,,,,,
2019-08-07,C10,E2NP34,concentration_trim,,,,2080.0,10205.933958479998,2.55212152,2019-08-08,1,0.2204785871715964,0.2,10213.386494986416,,,,,,
2019-08-07,C10,CTKA4,concentration_trim,,,,9.0,184.63383,0.04617,2019-08-09,1,0.1513708835912833,0.2,198.66130948641512,,,,,,
2019-08-07,C10,MNPR3,rebalance_sell,,,1.0,33554.0,20060.275677,5.016323,2019-08-09,1,,,,,,,,,
2019-08-08,C10,PINE4,defensive_sell,6.0,-3.2007561406450318,1.0,2246.0,18816.774630000004,4.705370000000001,2019-08-12,0,,,,,,,,,
2019-08-21,C10,E2NP34,concentration_trim,,,,220.0,1233.4927512996,0.3084503004,2019-08-22,1,0.1578686303532205,0.2,1238.310447346863,,,,,,
2019-08-21,C10,UCAS3,rebalance_sell,,,1.0,1.0,4.058985,0.0010149999999999,2019-08-23,1,,,,,,,,,
2019-08-21,C10,MNPR3,rebalance_sell,,,1.0,1.0,0.5588602500000001,0.00013975,2019-08-23,1,,,,,,,,,
2019-08-21,C10,LOGN3,concentration_trim,,,,22.0,424.49385,0.10615,2019-08-23,1,0.1528079007092365,0.2,441.8870644919225,,,,,,
2019-08-21,C10,BPAC5,rebalance_sell,,,1.0,2858.0,15107.89708125,3.77791875,2019-08-23,1,,,,,,,,,
2019-08-21,C10,BHIA3,rebalance_sell,,,1.0,2.0,287.1282,0.0718,2019-08-23,1,,,,,,,,,
2019-08-21,C10,JSLG3,rebalance_sell,,,1.0,12.0,67.9426101,0.0169899,2019-08-23,1,,,,,,,,,
2019-09-04,C10,EZTC3,defensive_sell,5.0,-2.6205972120682115,0.5,405.0,12096.02623725,3.02476275,2019-09-06,1,,,,,,,,,
2019-09-04,C10,JSLG3,rebalance_sell,,,1.0,1.0,6.19845,0.00155,2019-09-06,1,,,,,,,,,
2019-09-04,C10,MNPR3,rebalance_sell,,,1.0,4.0,2.67933,0.00067,2019-09-06,1,,,,,,,,,
2019-09-04,C10,LOGN3,concentration_trim,,,,5.0,99.475125,0.024875,2019-09-06,1,0.1506316812444045,0.2,102.14477427058593,,,,,,
2019-09-04,C10,LPSB3,concentration_trim,,,,329.0,3108.2727375,0.7772625,2019-09-06,1,0.1692436028632294,0.2,3111.7485055205834,,,,,,
2019-09-04,C10,TRIS3,concentration_trim,,,,162.0,1352.9772710999998,0.3383289,2019-09-06,1,0.1583945402127384,0.2,1357.4158948955885,,,,,,
2019-09-10,C10,EZTC3,defensive_sell,6.0,-2.7497966013836264,1.0,405.0,11328.9050655,2.8329345000000004,2019-09-12,0,,,,,,,,,
2019-09-18,C10,LOGN3,concentration_trim,,,,36.0,692.82675,0.17325,2019-09-20,1,0.1545775419243294,0.2,694.896898175648,,,,,,
2019-09-18,C10,CTKA4,concentration_trim,,,,58.0,1159.71,0.29,2019-09-20,1,0.1577013001636613,0.2,1169.1033981756443,,,,,,
2019-09-18,C10,E2NP34,rebalance_sell,,,1.0,4210.0,17382.858894576002,4.346801424000001,2019-09-19,1,,,,,,,,,
2019-09-18,C10,CEBR6,rebalance_sell,,,1.0,1.0,9.7875525,0.0024475,2019-09-20,1,,,,,,,,,
2019-10-02,C10,EZTC3,rebalance_sell,,,1.0,1.0,27.9018228,0.0069772,2019-10-04,1,,,,,,,,,
2019-10-02,C10,MNPR3,rebalance_sell,,,1.0,1.0,0.6498375000000001,0.0001625,2019-10-04,1,,,,,,,,,
2019-10-02,C10,W1DC34,rebalance_sell,,,1.0,25.0,4459.65805368825,1.11519331175,2019-10-03,1,,,,,,,,,
2019-10-02,C10,CTKA4,concentration_trim,,,,190.0,4748.8125,1.1875,2019-10-04,1,0.1801056728277714,0.2,4759.755871712918,,,,,,
2019-10-02,C10,PPLA11,concentration_trim,,,,20.0,1436.0409,0.3591,2019-10-04,1,0.1594481330760741,0.2,1493.7539967129196,,,,,,
2019-10-08,C10,PPLA11,defensive_sell,6.0,-4.941778336320612,1.0,331.0,23826.042,5.958,2019-10-10,0,,,,,,,,,
2019-10-16,C10,CTKA4,rebalance_sell,,,1.0,948.0,22727.356740000003,5.683260000000001,2019-10-18,1,,,,,,,,,
2019-10-16,C10,JHSF3,rebalance_sell,,,1.0,1.0,4.59885,0.00115,2019-10-18,1,,,,,,,,,
2019-10-16,C10,LOGN3,rebalance_sell,,,1.0,1183.0,23890.62585,5.974149999999999,2019-10-18,1,,,,,,,,,
2019-10-16,C10,LPSB3,rebalance_sell,,,1.0,2567.0,18914.0603025,4.7296975,2019-10-18,1,,,,,,,,,
2019-10-16,C10,TRIS3,rebalance_sell,,,1.0,2903.0,22213.42665465,5.554745350000001,2019-10-18,1,,,,,,,,,
2019-10-16,C10,W1DC34,rebalance_sell,,,1.0,1.0,187.429612499595,0.046869120405,2019-10-17,1,,,,,,,,,
