date,equity,cash_free,cash_pending,state_cash_effective,n_tickers,max_concentration,out_of_target_band,ret_cdi,variant,top_n_param,buffer_k_param,rebalance_cadence_param,target_pct_param,hard_max_pct_param,max_weight_cap_param,is_rebalance_day,n_rebalance_days_cum,n_non_rebalance_days_cum,n_rebalance_sells_cum,n_concentration_trims_cum,regime_defensive_used,def_sell_25_cum,def_sell_50_cum,def_sell_100_cum,quarantine_size,quarantine_entries_cum,cost_total_cum
2018-07-02,99975.0070167183,1.5500597082655938,0.0,0,9,0.1500295522309067,0,0.00024583,C15,10,15,15,0.15,0.2,0.2,1,1,0,0,0,0,0,0,0,0,0,3157.3772561616183
2018-07-03,98332.97745611944,1.5504407594436767,0.0,0,9,0.15117565606750463,0,0.00024583,C15,10,15,15,0.15,0.2,0.2,0,1,1,0,0,0,0,0,0,0,0,3157.3772561616183
2018-07-04,98681.63500396832,1.5508219042955704,0.0,0,9,0.15117566390544795,0,0.00024583,C15,10,15,15,0.15,0.2,0.2,0,1,2,0,0,0,0,0,0,0,0,3157.3772561616183
2018-07-05,100220.80615025484,1.5512031428443032,0.0,0,9,0.153504349954392,0,0.00024583,C15,10,15,15,0.15,0.2,0.2,0,1,3,0,0,0,0,0,0,0,0,3157.3772561616183
2018-07-06,102890.16634399511,1.5515844751129084,0.0,0,9,0.15810784709601572,0,0.00024583,C15,10,15,15,0.15,0.2,0.2,0,1,4,0,0,0,0,0,0,0,0,3157.3772561616183
2018-07-10,101393.06359502513,1.5519659011244253,0.0,0,9,0.15894912456112778,0,0.00024583,C15,10,15,15,0.15,0.2,0.2,0,1,5,0,0,0,0,0,0,0,0,3157.3772561616183
2018-07-11,100384.2805363409,1.5523474209018986,0.0,0,9,0.1576865835684256,0,0.00024583,C15,10,15,15,0.15,0.2,0.2,0,1,6,0,0,1,0,0,0,0,0,3157.3772561616183
2018-07-12,102349.22867063446,1.5527290344683788,0.0,0,9,0.15801826411458134,0,0.00024583,C15,10,15,15,0.15,0.2,0.2,0,1,7,0,0,1,0,0,0,0,0,3157.3772561616183
2018-07-13,102111.95545591683,1.553110741846922,0.0,0,9,0.15634214967748863,0,0.00024583,C15,10,15,15,0.15,0.2,0.2,0,1,8,0,0,1,0,0,0,0,0,3157.3772561616183
2018-07-16,101910.91272343605,1.5534925430605901,0.0,0,9,0.15895136260294535,0,0.00024583,C15,10,15,15,0.15,0.2,0.2,0,1,9,0,0,1,0,0,0,0,0,3157.3772561616183
2018-07-17,102597.60235638515,1.5538744381324505,0.0,0,9,0.16103220051732317,0,0.00024583,C15,10,15,15,0.15,0.2,0.2,0,1,10,0,0,1,0,0,0,0,0,3157.3772561616183
2018-07-18,101826.9285303951,1.5542564270855765,0.0,0,9,0.16123304492680743,0,0.00024583,C15,10,15,15,0.15,0.2,0.2,0,1,11,0,0,1,0,0,0,0,0,3157.3772561616183
2018-07-19,102091.20364307896,1.5546385099430469,0.0,0,9,0.16102565165872118,0,0.00024583,C15,10,15,15,0.15,0.2,0.2,0,1,12,0,0,1,0,0,0,0,0,3157.3772561616183
2018-07-20,99409.44777597675,1.555020686727946,0.0,0,9,0.16054890897761237,0,0.00024583,C15,10,15,15,0.15,0.2,0.2,0,1,13,0,0,1,0,0,0,0,0,3157.3772561616183
2018-07-23,99437.32915091749,1.555402957463364,0.0,0,9,0.16193140644457293,0,0.00024583,C15,10,15,15,0.15,0.2,0.2,0,1,14,0,0,1,0,0,0,0,0,3157.3772561616183
2018-07-24,95979.668702008,0.2028448430807529,52962.41743301491,0,5,0.15268537023188752,1,0.00024583,C15,10,15,15,0.15,0.2,0.2,1,2,14,5,2,1,0,0,0,0,0,3157.3772561616183
2018-07-25,96277.9558855209,52975.64007880089,0.0,0,5,0.1545511366869159,1,0.00024583,C15,10,15,15,0.15,0.2,0.2,0,2,15,5,2,1,0,0,0,0,0,3157.3772561616183
2018-07-26,97681.91689305945,52988.66308040146,0.0,0,5,0.16616140892555778,1,0.00024583,C15,10,15,15,0.15,0.2,0.2,0,2,16,5,2,1,0,0,0,0,0,3157.3772561616183
2018-07-27,97255.229028523,53001.6892834465,13801.4324730765,0,4,0.171890976629104,1,0.00024583,C15,10,15,15,0.15,0.2,0.2,0,2,17,5,2,0,0,0,1,1,1,3157.3772561616183
2018-07-30,97153.29779396439,66819.5439679444,0.0,0,4,0.17638943056099346,1,0.00024583,C15,10,15,15,0.15,0.2,0.2,0,2,18,5,2,0,0,0,1,1,1,3157.3772561616183
2018-07-31,96268.19543771003,66835.97021643803,0.0,0,4,0.16980153947184903,1,0.00024583,C15,10,15,15,0.15,0.2,0.2,0,2,19,5,2,1,0,0,1,1,1,3157.3772561616183
2018-08-01,96752.19642933233,66852.40050299633,0.0,0,4,0.1700715901785089,1,0.00024583,C15,10,15,15,0.15,0.2,0.2,0,2,20,5,2,1,0,0,1,1,1,3157.3772561616183
2018-08-02,97425.84622948198,66868.83482861197,0.0,0,4,0.1724342406318899,1,0.00024583,C15,10,15,15,0.15,0.2,0.2,0,2,21,5,2,1,0,0,1,0,1,3157.3772561616183
2018-08-03,96567.68689277588,66885.27319427788,0.0,0,4,0.16916998494164098,1,0.00024583,C15,10,15,15,0.15,0.2,0.2,0,2,22,5,2,0,0,0,1,0,1,3157.3772561616183
2018-08-06,97771.86794481121,66901.71560098721,0.0,0,4,0.17564219479465693,1,0.00024583,C15,10,15,15,0.15,0.2,0.2,0,2,23,5,2,0,0,0,1,0,1,3157.3772561616183
2018-08-07,97972.58717240939,66918.1620497334,0.0,0,4,0.1759999138295283,1,0.00024583,C15,10,15,15,0.15,0.2,0.2,0,2,24,5,2,1,0,0,1,0,1,3157.3772561616183
2018-08-08,98529.08997853207,66934.61254151007,0.0,0,4,0.17707737865843967,1,0.00024583,C15,10,15,15,0.15,0.2,0.2,0,2,25,5,2,1,0,0,1,0,1,3157.3772561616183
2018-08-09,98837.66383609115,66951.06707731113,0.0,0,4,0.17454235643012608,1,0.00024583,C15,10,15,15,0.15,0.2,0.2,0,2,26,5,2,1,0,0,1,0,1,3157.3772561616183
2018-08-10,104624.97654563474,66967.52565813075,0.0,0,4,0.19180728980475253,1,0.00024583,C15,10,15,15,0.15,0.2,0.2,0,2,27,5,2,1,0,0,1,0,1,3157.3772561616183
2018-08-13,105407.8563314513,66983.98828496328,0.0,0,4,0.189557957713311,1,0.00024583,C15,10,15,15,0.15,0.2,0.2,0,2,28,5,2,1,0,0,1,0,1,3157.3772561616183
2018-08-14,106641.48373921648,1.847863463805563,7658.719777266,0,10,0.15009669767107464,0,0.00024583,C15,10,15,15,0.15,0.2,0.2,1,3,28,6,4,1,0,0,1,0,1,3157.3772561616183
2018-08-15,105632.2722505136,7662.450838072926,0.0,0,10,0.1540174977954009,0,0.00024583,C15,10,15,15,0.15,0.2,0.2,0,3,29,6,4,1,0,0,1,0,1,3157.3772561616183
2018-08-16,104804.98899188076,7664.334498362448,0.0,0,10,0.15548259194603542,0,0.00024583,C15,10,15,15,0.15,0.2,0.2,0,3,30,6,4,1,0,0,1,0,1,3157.3772561616183
2018-08-17,107312.35767217235,7666.21862171218,0.0,0,10,0.1558724894784809,0,0.00024583,C15,10,15,15,0.15,0.2,0.2,0,3,31,6,4,1,0,0,1,0,1,3157.3772561616183
2018-08-20,107341.06684431432,7668.103208235954,0.0,0,10,0.15639203914081953,0,0.00024583,C15,10,15,15,0.15,0.2,0.2,0,3,32,6,4,1,0,0,1,0,1,3157.3772561616183
2018-08-21,109145.20877163863,7669.988258047634,0.0,0,10,0.15443260043751839,0,0.00024583,C15,10,15,15,0.15,0.2,0.2,0,3,33,6,4,0,0,0,1,0,1,3157.3772561616183
2018-08-22,111932.24118629112,7671.873771261109,0.0,0,10,0.1567037290963154,0,0.00024583,C15,10,15,15,0.15,0.2,0.2,0,3,34,6,4,0,0,0,1,0,1,3157.3772561616183
2018-08-23,113932.7370238003,7673.759747990297,0.0,0,10,0.16413877158145904,0,0.00024583,C15,10,15,15,0.15,0.2,0.2,0,3,35,6,4,0,0,0,1,0,1,3157.3772561616183
2018-08-24,116283.61275357415,7675.646188349145,0.0,0,10,0.17355313680155415,0,0.00024583,C15,10,15,15,0.15,0.2,0.2,0,3,36,6,4,0,0,0,1,0,1,3157.3772561616183
2018-08-27,117554.32294910432,7677.533092451626,0.0,0,10,0.18010162485616454,0,0.00024583,C15,10,15,15,0.15,0.2,0.2,0,3,37,6,4,1,0,0,1,0,1,3157.3772561616183
2018-08-28,118800.03582710375,7679.420460411742,0.0,0,10,0.17892509553562325,0,0.00024583,C15,10,15,15,0.15,0.2,0.2,0,3,38,6,4,1,0,0,1,0,1,3157.3772561616183
2018-08-29,120156.56728085052,7681.308292343524,0.0,0,10,0.17865997544539744,0,0.00024583,C15,10,15,15,0.15,0.2,0.2,0,3,39,6,4,1,0,0,1,0,1,3157.3772561616183
2018-08-30,120917.82891744502,7683.19658836103,0.0,0,10,0.1772975432980755,0,0.00024583,C15,10,15,15,0.15,0.2,0.2,0,3,40,6,4,1,0,0,1,0,1,3157.3772561616183
2018-08-31,120396.65120087854,7685.085348578346,0.0,0,10,0.17809144184770764,0,0.00024583,C15,10,15,15,0.15,0.2,0.2,0,3,41,6,4,1,0,0,1,0,1,3157.3772561616183
2018-09-03,120196.93749413345,7686.974573109586,0.0,0,10,0.17806813138683045,0,0.00024583,C15,10,15,15,0.15,0.2,0.2,0,3,42,6,4,1,0,0,1,0,1,3157.3772561616183
2018-09-04,124072.92575771091,0.205780113453327,40573.24506122676,0,8,0.15001198023125742,1,0.00024583,C15,10,15,15,0.15,0.2,0.2,1,4,42,10,6,1,1,0,1,0,1,3157.3772561616183
2018-09-05,124201.13072121245,40532.4812283279,50.931264000000006,0,8,0.15210321263623985,1,0.00024583,C15,10,15,15,0.15,0.2,0.2,0,4,43,10,6,1,1,0,1,0,1,3157.3772561616183
2018-09-06,122522.46293092734,40593.389112620884,0.0,0,8,0.15002452187369586,1,0.00024583,C15,10,15,15,0.15,0.2,0.2,0,4,44,10,6,1,1,0,1,0,1,3157.3772561616183
2018-09-10,123055.85211325303,40603.36818546643,1804.22883,0,8,0.15862114562244203,1,0.00024583,C15,10,15,15,0.15,0.2,0.2,0,4,45,10,6,1,2,0,1,1,2,3157.3772561616183
2018-09-11,124864.23558720306,40613.34971146746,1804.22883,0,8,0.15985603042081709,1,0.00024583,C15,10,15,15,0.15,0.2,0.2,0,4,46,10,6,1,2,0,1,0,2,3157.3772561616183
2018-09-12,125776.3930635243,42428.0060548003,0.0,0,8,0.16826342603147465,1,0.00024583,C15,10,15,15,0.15,0.2,0.2,0,4,47,10,6,1,2,0,1,0,2,3157.3772561616183
2018-09-13,125666.31143831456,42438.436131528746,0.0,0,8,0.1608255207516025,1,0.00024583,C15,10,15,15,0.15,0.2,0.2,0,4,48,10,6,0,2,0,1,0,2,3157.3772561616183
2018-09-14,127683.89930083309,42448.868772282956,0.0,0,8,0.17090426540457024,1,0.00024583,C15,10,15,15,0.15,0.2,0.2,0,4,49,10,6,0,2,0,1,0,2,3157.3772561616183
2018-09-17,126522.17531678492,42459.30397769324,0.0,0,8,0.1701937931618325,1,0.00024583,C15,10,15,15,0.15,0.2,0.2,0,4,50,10,6,1,2,0,1,0,2,3157.3772561616183
2018-09-18,125990.8221274529,42469.74174839007,0.0,0,8,0.16696078295266906,1,0.00024583,C15,10,15,15,0.15,0.2,0.2,0,4,51,10,6,1,2,0,1,0,2,3157.3772561616183
2018-09-19,124976.65968477089,42480.182085004075,0.0,0,8,0.1644486503206999,1,0.00024583,C15,10,15,15,0.15,0.2,0.2,0,4,52,10,6,1,2,0,1,0,2,3157.3772561616183
2018-09-20,124155.38160515699,42490.624988166026,0.0,0,8,0.1639615747003145,1,0.00024583,C15,10,15,15,0.15,0.2,0.2,0,4,53,10,6,1,2,0,1,0,2,3157.3772561616183
2018-09-21,123703.84784960983,42501.07045850686,0.0,0,8,0.16264140216931386,1,0.00024583,C15,10,15,15,0.15,0.2,0.2,0,4,54,10,6,1,2,0,1,0,2,3157.3772561616183
2018-09-24,124334.65588654808,42511.51849665767,0.0,0,8,0.169550818427775,1,0.00024583,C15,10,15,15,0.15,0.2,0.2,0,4,55,10,6,0,2,0,1,0,2,3157.3772561616183
2018-09-25,127738.96433207512,42521.9691032497,0.0,0,8,0.1676396004576259,1,0.00024583,C15,10,15,15,0.15,0.2,0.2,0,4,56,10,6,0,2,0,1,0,2,3157.3772561616183
2018-09-26,126859.07168357035,1.7232583916059594,4850.5016446066875,0,10,0.1500420602160621,0,0.00024583,C15,10,15,15,0.15,0.2,0.2,1,5,56,11,8,0,2,0,1,0,2,3157.3772561616183
2018-09-27,125722.80443142854,4853.4177254461965,0.0,0,10,0.15147347386278484,0,0.00024583,C15,10,15,15,0.15,0.2,0.2,0,5,57,11,8,1,2,0,1,0,2,3157.3772561616183
2018-09-28,124024.04807162785,4854.610841125643,0.0,0,10,0.152019363122313,0,0.00024583,C15,10,15,15,0.15,0.2,0.2,0,5,58,11,8,1,2,0,1,0,2,3157.3772561616183
2018-10-01,123266.38327624318,4855.8060463147285,0.0,0,10,0.14961807837883123,0,0.0002462,C15,10,15,15,0.15,0.2,0.2,0,5,59,11,8,1,2,0,1,0,2,3157.3772561616183
2018-10-02,118178.08951773876,4857.001545763332,0.0,0,10,0.15261522735390637,0,0.0002462,C15,10,15,15,0.15,0.2,0.2,0,5,60,11,8,1,2,0,1,0,2,3157.3772561616183
2018-10-03,116335.69259397977,4858.197339543899,15966.549913862626,0,9,0.15482643029308868,0,0.0002462,C15,10,15,15,0.15,0.2,0.2,0,5,61,11,8,1,2,0,2,1,3,3157.3772561616183
2018-10-04,116567.50372032521,20829.874306180314,2459.0867374259565,0,9,0.1540051852107202,0,0.0002462,C15,10,15,15,0.15,0.2,0.2,0,5,62,11,8,1,3,0,2,1,4,3157.3772561616183
2018-10-05,115294.16364913635,23294.69478581521,0.0,0,9,0.15532873243002313,0,0.0002462,C15,10,15,15,0.15,0.2,0.2,0,5,63,11,8,1,3,0,2,1,4,3157.3772561616183
2018-10-08,113213.0804825403,23300.429939671478,0.0,0,9,0.16232103147157168,0,0.0002462,C15,10,15,15,0.15,0.2,0.2,0,5,64,11,8,1,3,0,2,1,4,3157.3772561616183
2018-10-09,115694.25355140906,23306.166505522626,6894.865702554163,0,8,0.18594251088227878,1,0.0002462,C15,10,15,15,0.15,0.2,0.2,0,5,65,11,8,1,3,0,3,1,5,3157.3772561616183
2018-10-10,112594.79484950642,30208.467702206417,0.0,0,8,0.18585271217883242,1,0.0002462,C15,10,15,15,0.15,0.2,0.2,0,5,66,11,8,1,3,0,3,1,5,3157.3772561616183
2018-10-11,111614.9571576876,30215.905026954704,5384.2536,0,8,0.14571125007039282,1,0.0002462,C15,10,15,15,0.15,0.2,0.2,0,5,67,11,8,1,4,0,3,2,6,3157.3772561616183
2018-10-15,114318.54162466561,30223.344182772344,21981.3599626308,0,8,0.153109021084848,1,0.0002462,C15,10,15,15,0.15,0.2,0.2,0,5,68,11,8,1,4,0,4,3,7,3157.3772561616183
2018-10-16,115421.77725043666,52217.556943563744,0.0,0,8,0.14892371621261768,1,0.0002462,C15,10,15,15,0.15,0.2,0.2,0,5,69,11,8,0,4,0,4,2,7,3157.3772561616183
2018-10-17,115302.57780643835,52230.41290608326,0.0,0,8,0.14884413103764702,1,0.0002462,C15,10,15,15,0.15,0.2,0.2,0,5,70,11,8,0,4,0,4,2,7,3157.3772561616183
2018-10-18,114951.72492190718,0.08200711844221022,45100.056387152756,0,8,0.1532807620935669,1,0.0002462,C15,10,15,15,0.15,0.2,0.2,1,6,70,17,8,0,4,0,4,2,7,3157.3772561616183
