date,equity,cash_free,cash_pending,state_cash_effective,n_tickers,max_concentration,out_of_target_band,ret_cdi,variant,top_n_param,buffer_k_param,rebalance_cadence_param,target_pct_param,hard_max_pct_param,max_weight_cap_param,is_rebalance_day,n_rebalance_days_cum,n_non_rebalance_days_cum,n_rebalance_sells_cum,n_concentration_trims_cum,regime_defensive_used,def_sell_25_cum,def_sell_50_cum,def_sell_100_cum,quarantine_size,quarantine_entries_cum,cost_total_cum
2018-07-02,99975.0070167183,1.5500597082655938,0.0,0,9,0.1500295522309067,0,0.00024583,C10,10,15,10,0.15,0.2,0.2,1,1,0,0,0,0,0,0,0,0,0,4581.187151854826
2018-07-03,98332.97745611944,1.5504407594436769,0.0,0,9,0.1511756560675046,0,0.00024583,C10,10,15,10,0.15,0.2,0.2,0,1,1,0,0,0,0,0,0,0,0,4581.187151854826
2018-07-04,98681.63500396832,1.5508219042955704,0.0,0,9,0.1511756639054479,0,0.00024583,C10,10,15,10,0.15,0.2,0.2,0,1,2,0,0,0,0,0,0,0,0,4581.187151854826
2018-07-05,100220.80615025484,1.5512031428443032,0.0,0,9,0.153504349954392,0,0.00024583,C10,10,15,10,0.15,0.2,0.2,0,1,3,0,0,0,0,0,0,0,0,4581.187151854826
2018-07-06,102890.16634399512,1.5515844751129084,0.0,0,9,0.1581078470960157,0,0.00024583,C10,10,15,10,0.15,0.2,0.2,0,1,4,0,0,0,0,0,0,0,0,4581.187151854826
2018-07-10,101393.06359502512,1.5519659011244251,0.0,0,9,0.1589491245611277,0,0.00024583,C10,10,15,10,0.15,0.2,0.2,0,1,5,0,0,0,0,0,0,0,0,4581.187151854826
2018-07-11,100384.2805363409,1.5523474209018986,0.0,0,9,0.1576865835684256,0,0.00024583,C10,10,15,10,0.15,0.2,0.2,0,1,6,0,0,1,0,0,0,0,0,4581.187151854826
2018-07-12,102349.22867063446,1.5527290344683788,0.0,0,9,0.1580182641145813,0,0.00024583,C10,10,15,10,0.15,0.2,0.2,0,1,7,0,0,1,0,0,0,0,0,4581.187151854826
2018-07-13,102111.95545591685,1.553110741846922,0.0,0,9,0.1563421496774886,0,0.00024583,C10,10,15,10,0.15,0.2,0.2,0,1,8,0,0,1,0,0,0,0,0,4581.187151854826
2018-07-16,101910.91272343603,1.55349254306059,0.0,0,9,0.1589513626029453,0,0.00024583,C10,10,15,10,0.15,0.2,0.2,0,1,9,0,0,1,0,0,0,0,0,4581.187151854826
2018-07-17,102589.85831304792,0.0851953336921792,30965.518255693238,0,9,0.1501456703960659,0,0.00024583,C10,10,15,10,0.15,0.2,0.2,1,2,9,2,2,1,0,0,0,0,0,4581.187151854826
2018-07-18,102180.0180259153,30973.21572532329,0.0,0,9,0.1507004437657718,0,0.00024583,C10,10,15,10,0.15,0.2,0.2,0,2,10,2,2,1,0,0,0,0,0,4581.187151854826
2018-07-19,102560.14467922204,30980.829870945043,0.0,0,9,0.1507872055599103,0,0.00024583,C10,10,15,10,0.15,0.2,0.2,0,2,11,2,2,1,0,0,0,0,0,4581.187151854826
2018-07-20,100888.92516957222,30988.445888352213,0.0,0,9,0.1511636836240136,0,0.00024583,C10,10,15,10,0.15,0.2,0.2,0,2,12,2,2,1,0,0,0,0,0,4581.187151854826
2018-07-23,100866.27711816496,30996.063778004944,0.0,0,9,0.1525423697305179,0,0.00024583,C10,10,15,10,0.15,0.2,0.2,0,2,13,2,2,1,0,0,0,0,0,4581.187151854826
2018-07-24,98508.62925081947,31003.683540363487,0.0,0,9,0.1523075956376195,0,0.00024583,C10,10,15,10,0.15,0.2,0.2,0,2,14,2,2,1,0,0,0,0,0,4581.187151854826
2018-07-25,98987.8638133282,31011.30517588821,302.15548224,0,8,0.153899169990461,1,0.00024583,C10,10,15,10,0.15,0.2,0.2,0,2,15,2,2,1,0,0,1,1,1,4581.187151854826
2018-07-26,100348.2107504938,31321.158446161797,0.0,0,8,0.1607248745082446,1,0.00024583,C10,10,15,10,0.15,0.2,0.2,0,2,16,2,2,1,0,0,1,1,1,4581.187151854826
2018-07-27,99212.30695064712,31328.85812654261,13801.4324730765,0,8,0.1674360156171295,1,0.00024583,C10,10,15,10,0.15,0.2,0.2,0,2,17,2,2,0,0,0,2,1,2,4581.187151854826
2018-07-30,99071.31706478722,45141.38497895721,0.0,0,8,0.171882062987658,1,0.00024583,C10,10,15,10,0.15,0.2,0.2,0,2,18,2,2,0,0,0,2,1,2,4581.187151854826
2018-07-31,98532.19710765284,0.0335250633139412,25086.8352012854,0,8,0.1500958080150873,1,0.00024583,C10,10,15,10,0.15,0.2,0.2,1,3,18,7,3,0,0,0,2,1,2,4581.187151854826
2018-08-01,99108.73615721504,25093.035831287707,0.0,0,8,0.1502114170377927,1,0.00024583,C10,10,15,10,0.15,0.2,0.2,0,3,19,7,3,0,0,0,2,1,2,4581.187151854826
2018-08-02,100433.55712622443,25099.20445228611,0.0,0,8,0.1515553337337573,1,0.00024583,C10,10,15,10,0.15,0.2,0.2,0,3,20,7,3,0,0,0,2,1,2,4581.187151854826
2018-08-03,99531.22614727028,25105.37458971661,0.0,0,8,0.1539736887569761,1,0.00024583,C10,10,15,10,0.15,0.2,0.2,0,3,21,7,3,0,0,0,2,1,2,4581.187151854826
2018-08-06,100127.14765854244,25111.546243952,0.0,0,8,0.155171943304873,1,0.00024583,C10,10,15,10,0.15,0.2,0.2,0,3,22,7,3,1,0,0,2,1,2,4581.187151854826
2018-08-07,100445.19912391582,25117.719415365147,0.0,0,8,0.1553138278889184,1,0.00024583,C10,10,15,10,0.15,0.2,0.2,0,3,23,7,3,1,0,0,2,0,2,4581.187151854826
2018-08-08,99616.09398897924,25123.894104329025,0.0,0,8,0.1584602449529525,1,0.00024583,C10,10,15,10,0.15,0.2,0.2,0,3,24,7,3,1,0,0,2,0,2,4581.187151854826
2018-08-09,100022.34763020376,25130.07031121669,13070.851779367084,0,7,0.1560445261213492,1,0.00024583,C10,10,15,10,0.15,0.2,0.2,0,3,25,7,3,1,0,0,3,1,3,4581.187151854826
2018-08-10,106140.34527535732,38210.3130232613,0.0,0,7,0.2009024640081586,1,0.00024583,C10,10,15,10,0.15,0.2,0.2,0,3,26,7,3,1,0,0,3,1,3,4581.187151854826
2018-08-13,107265.2950700838,38219.7062645118,0.0,0,7,0.1979342943885067,1,0.00024583,C10,10,15,10,0.15,0.2,0.2,0,3,27,7,3,1,0,0,3,1,3,4581.187151854826
2018-08-14,108675.72918470588,0.0132721225453139,21401.053809447305,0,10,0.1500576849986758,0,0.00024583,C10,10,15,10,0.15,0.2,0.2,1,4,27,9,5,1,0,0,3,1,3,4581.187151854826
2018-08-15,108069.90773649722,21406.32810589051,0.0,0,10,0.1534121463527527,0,0.00024583,C10,10,15,10,0.15,0.2,0.2,0,4,28,9,5,1,0,0,3,0,3,4581.187151854826
2018-08-16,107312.51609351311,21411.590423528774,0.0,0,10,0.154743064131769,0,0.00024583,C10,10,15,10,0.15,0.2,0.2,0,4,29,9,5,1,0,0,3,0,3,4581.187151854826
2018-08-17,109501.14657393504,21416.854034802596,0.0,0,10,0.1556676548906335,0,0.00024583,C10,10,15,10,0.15,0.2,0.2,0,4,30,9,5,1,0,0,3,0,3,4581.187151854826
2018-08-20,109679.90044069145,21422.118940029966,0.0,0,10,0.1559736888095606,0,0.00024583,C10,10,15,10,0.15,0.2,0.2,0,4,31,9,5,1,0,0,3,0,3,4581.187151854826
2018-08-21,111250.4372235934,21427.385139528997,0.0,0,10,0.1543973262458085,0,0.00024583,C10,10,15,10,0.15,0.2,0.2,0,4,32,9,5,0,0,0,3,0,3,4581.187151854826
2018-08-22,113627.82402126268,21432.65263361784,0.0,0,10,0.1572690740927683,0,0.00024583,C10,10,15,10,0.15,0.2,0.2,0,4,33,9,5,0,0,0,3,0,3,4581.187151854826
2018-08-23,115599.91748655491,21437.92142261476,0.0,0,10,0.1648145974830903,0,0.00024583,C10,10,15,10,0.15,0.2,0.2,0,4,34,9,5,0,0,0,3,0,3,4581.187151854826
2018-08-24,117814.24872875042,21443.19150683808,0.0,0,10,0.1745205826575241,0,0.00024583,C10,10,15,10,0.15,0.2,0.2,0,4,35,9,5,0,0,0,3,0,3,4581.187151854826
2018-08-27,118731.14628385277,21448.462886606205,0.0,0,10,0.1816707727910101,0,0.00024583,C10,10,15,10,0.15,0.2,0.2,0,4,36,9,5,1,0,0,3,0,3,4581.187151854826
2018-08-28,119775.4296117252,7.118375270323495,26578.875353752785,0,10,0.1501155419628724,0,0.00024583,C10,10,15,10,0.15,0.2,0.2,1,5,36,13,7,1,0,0,3,0,3,4581.187151854826
2018-08-29,120855.42404443616,26592.529363861508,0.0,0,10,0.1509214367459554,0,0.00024583,C10,10,15,10,0.15,0.2,0.2,0,5,37,13,7,1,0,0,3,0,3,4581.187151854826
2018-08-30,121803.17260610728,26599.066605355023,0.0,0,10,0.1526970854079989,0,0.00024583,C10,10,15,10,0.15,0.2,0.2,0,5,38,13,7,1,0,0,3,0,3,4581.187151854826
2018-08-31,121496.46541853044,26605.605453898614,0.0,0,10,0.151381090148692,0,0.00024583,C10,10,15,10,0.15,0.2,0.2,0,5,39,13,7,1,0,0,3,0,3,4581.187151854826
2018-09-03,121333.201419283,26612.145909887346,0.0,0,10,0.1513135295026693,0,0.00024583,C10,10,15,10,0.15,0.2,0.2,0,5,40,13,7,1,0,0,3,0,3,4581.187151854826
2018-09-04,124969.4689319048,26618.687973716365,0.0,0,10,0.1629642675131882,0,0.00024583,C10,10,15,10,0.15,0.2,0.2,0,5,41,13,7,1,0,0,3,0,3,4581.187151854826
2018-09-05,124018.19984879336,26625.231645780943,0.0,0,10,0.1666755355742338,0,0.00024583,C10,10,15,10,0.15,0.2,0.2,0,5,42,13,7,1,0,0,3,0,3,4581.187151854826
2018-09-06,122776.59601294417,26631.77692647642,0.0,0,10,0.1638157773805648,0,0.00024583,C10,10,15,10,0.15,0.2,0.2,0,5,43,13,7,1,0,0,3,0,3,4581.187151854826
2018-09-10,124084.08683786936,26638.32381619825,0.0,0,10,0.1721236753803614,0,0.00024583,C10,10,15,10,0.15,0.2,0.2,0,5,44,13,7,1,0,0,3,0,3,4581.187151854826
2018-09-11,126615.5427302932,26644.87231534199,0.0,0,10,0.1724937691024453,0,0.00024583,C10,10,15,10,0.15,0.2,0.2,0,5,45,13,7,1,0,0,3,0,3,4581.187151854826
2018-09-12,126900.29525572364,0.0006892180570941,4825.067535161578,0,8,0.1500173261881465,1,0.00024583,C10,10,15,10,0.15,0.2,0.2,1,6,45,16,8,1,0,0,3,0,3,4581.187151854826
2018-09-13,126982.132788035,4826.254370901234,0.0,0,8,0.152136861029478,1,0.00024583,C10,10,15,10,0.15,0.2,0.2,0,6,46,16,8,1,0,0,3,0,3,4581.187151854826
2018-09-14,129164.1377064733,4827.440809013233,0.0,0,8,0.1519715453108796,1,0.00024583,C10,10,15,10,0.15,0.2,0.2,0,6,47,16,8,1,0,0,3,0,3,4581.187151854826
2018-09-17,126980.35492066231,4828.627538787312,0.0,0,8,0.1525418541187124,1,0.00024583,C10,10,15,10,0.15,0.2,0.2,0,6,48,16,8,1,0,0,3,0,3,4581.187151854826
2018-09-18,125963.50888419418,4829.814560295172,0.0,0,8,0.1528088967847783,1,0.00024583,C10,10,15,10,0.15,0.2,0.2,0,6,49,16,8,1,0,0,3,0,3,4581.187151854826
2018-09-19,124434.54602995382,4831.0018736085285,0.0,0,8,0.1529700037122432,1,0.00024583,C10,10,15,10,0.15,0.2,0.2,0,6,50,16,8,1,0,0,3,0,3,4581.187151854826
2018-09-20,123201.00258751564,4832.189478799117,0.0,0,8,0.1536569919200612,1,0.00024583,C10,10,15,10,0.15,0.2,0.2,0,6,51,16,8,1,0,0,3,0,3,4581.187151854826
2018-09-21,123039.885235052,4833.3773759386895,0.0,0,8,0.1532233321640746,1,0.00024583,C10,10,15,10,0.15,0.2,0.2,0,6,52,16,8,1,0,0,3,0,3,4581.187151854826
2018-09-24,124193.98496405336,4834.565565099016,0.0,0,8,0.1532029107972268,1,0.00024583,C10,10,15,10,0.15,0.2,0.2,0,6,53,16,8,0,0,0,3,0,3,4581.187151854826
2018-09-25,129071.94460955712,4835.754046351884,0.0,0,8,0.1565161760035662,1,0.00024583,C10,10,15,10,0.15,0.2,0.2,0,6,54,16,8,0,0,0,3,0,3,4581.187151854826
2018-09-26,127919.43007229667,0.2698628595045905,2046.637321972688,0,9,0.1500513251908,0,0.00024583,C10,10,15,10,0.15,0.2,0.2,1,7,54,16,10,0,0,0,3,0,3,4581.187151854826
2018-09-27,126754.09774892294,800.8556507911005,1246.2483600000005,0,9,0.1514007245392038,0,0.00024583,C10,10,15,10,0.15,0.2,0.2,0,7,55,16,10,1,0,0,3,0,3,4581.187151854826
2018-09-28,124899.59067350216,2047.6072503700732,0.0,0,9,0.1497560319528589,0,0.00024583,C10,10,15,10,0.15,0.2,0.2,0,7,56,16,10,1,0,0,3,0,3,4581.187151854826
2018-10-01,123181.89156982728,2048.111371275115,0.0,0,9,0.1531444656536468,0,0.0002462,C10,10,15,10,0.15,0.2,0.2,0,7,57,16,10,1,0,0,3,0,3,4581.187151854826
2018-10-02,117841.27947705988,2048.615616294723,0.0,0,9,0.1575576211074749,0,0.0002462,C10,10,15,10,0.15,0.2,0.2,0,7,58,16,10,1,0,0,3,0,3,4581.187151854826
2018-10-03,115505.74406109762,2049.119985459455,16076.097426136124,0,9,0.1577837907162994,0,0.0002462,C10,10,15,10,0.15,0.2,0.2,0,7,59,16,10,1,0,0,4,1,4,4581.187151854826
2018-10-04,116272.255272274,18129.679840122317,0.0,0,9,0.165186102757625,0,0.0002462,C10,10,15,10,0.15,0.2,0.2,0,7,60,16,10,1,1,0,4,0,4,4581.187151854826
2018-10-05,115232.93406681098,18134.14336729895,0.0,0,9,0.1681583387294918,0,0.0002462,C10,10,15,10,0.15,0.2,0.2,0,7,61,16,10,1,1,0,4,0,4,4581.187151854826
2018-10-08,112907.07067629512,18138.60799339598,0.0,0,9,0.1673329831612864,0,0.0002462,C10,10,15,10,0.15,0.2,0.2,0,7,62,16,10,1,1,0,4,0,4,4581.187151854826
2018-10-09,115317.46023404224,18143.07371868396,5.872969082243751,0,8,0.1881711577410741,1,0.0002462,C10,10,15,10,0.15,0.2,0.2,0,7,63,16,10,1,1,0,5,1,5,4581.187151854826
2018-10-10,111867.38595220496,20.310659519759124,43730.45971046853,0,10,0.1501149265897278,0,0.0002462,C10,10,15,10,0.15,0.2,0.2,1,8,63,20,12,1,1,0,5,1,5,4581.187151854826
