date,variant,ticker,event,score,z_prev,sell_pct,sold_shares,proceeds_net,trade_cost,settle_dt,is_rebalance_day,weight_before,weight_cap,value_sold_gross,split_factor,ratio_applied,shares_before,shares_after,buy_price_before,buy_price_after
2019-01-29,C20,CMIG3,concentration_trim,,,,144.0,1830.5598456,0.45775440000000006,2019-01-31,1.0,0.1675049205701136,0.2,1831.0989749184573,,,,,,
2019-02-07,C20,KEPL3,defensive_sell,5.0,-2.4853467123331305,0.5,3101.0,7895.342370825,1.974329175,2019-02-11,0.0,,,,,,,,,
2019-02-26,C20,BALM4,rebalance_sell,,,1.0,73.0,948.0329325,0.2370675,2019-02-28,1.0,,,,,,,,,
2019-02-26,C20,CMIG3,rebalance_sell,,,1.0,1233.0,15522.424323525,3.881576475,2019-02-28,1.0,,,,,,,,,
2019-02-26,C20,KEPL3,rebalance_sell,,,1.0,3101.0,9140.392630425002,2.285669575,2019-02-28,1.0,,,,,,,,,
2019-02-26,C20,LPSB3,rebalance_sell,,,1.0,2472.0,13716.170100000001,3.4299,2019-02-28,1.0,,,,,,,,,
2019-02-26,C20,SAPR3,concentration_trim,,,,189.0,1338.409014075,0.334685925,2019-02-28,1.0,0.1623998361084212,0.2,1339.6520127166095,,,,,,
2019-02-26,C20,TRIS3,concentration_trim,,,,402.0,1462.31133075,0.36566925000000006,2019-02-28,1.0,0.16354088621204052,0.2,1462.9241156053577,,,,,,
2019-03-28,C20,TRIS3,defensive_sell,5.0,-1.9098209352171327,0.5,2227.0,8049.482926050001,2.0128739500000004,2019-04-01,1.0,,,,,,,,,
2019-03-28,C20,BALM4,rebalance_sell,,,1.0,1.0,12.976755,0.003245,2019-04-01,1.0,,,,,,,,,
2019-03-28,C20,CMIG3,rebalance_sell,,,1.0,1.0,12.612246149999999,0.0031538499999999997,2019-04-01,1.0,,,,,,,,,
2019-03-28,C20,KEPL3,rebalance_sell,,,1.0,1.0,2.875980825,0.0007191750000000001,2019-04-01,1.0,,,,,,,,,
2019-03-28,C20,LUXM4,rebalance_sell,,,1.0,1021.0,1786.3033125,0.4466875,2019-04-01,1.0,,,,,,,,,
2019-03-28,C20,MILS3,rebalance_sell,,,1.0,2719.0,13455.685237500002,3.3647625000000003,2019-04-01,1.0,,,,,,,,,
2019-03-28,C20,SAPR3,rebalance_sell,,,1.0,2288.0,14365.047840000001,3.5921600000000002,2019-04-01,1.0,,,,,,,,,
2019-03-28,C20,T2TD34,rebalance_sell,,,1.0,1.0,0.7399239547545,0.00018502724549999998,2019-03-29,1.0,,,,,,,,,
2019-03-28,C20,TRIS3,rebalance_sell,,,1.0,2227.0,8049.482926050001,2.0128739500000004,2019-04-01,1.0,,,,,,,,,
2019-04-12,C20,PPLA11,defensive_sell,6.0,-5.489225846482796,1.0,662.0,14653.01583,3.66417,2019-04-16,0.0,,,,,,,,,
2019-04-17,C20,ENGI3,defensive_sell,6.0,-2.8350884796892073,1.0,771.0,8829.211645125,2.207854875,2019-04-22,0.0,,,,,,,,,
2019-04-26,C20,C1MG34,rebalance_sell,,,1.0,5526.0,14714.112494376408,3.6794479855904996,2019-04-29,1.0,,,,,,,,,
2019-04-26,C20,PPLA11,rebalance_sell,,,1.0,1.0,23.934015000000002,0.005985000000000001,2019-04-30,1.0,,,,,,,,,
2019-04-26,C20,BPAC3,concentration_trim,,,,233.0,1165.291104375,0.291395625,2019-04-30,1.0,0.16163963240743368,0.2,1168.9426628504716,,,,,,
2019-05-08,C20,M1SC34,defensive_sell,6.0,-3.0435711809427692,1.0,745.0,14907.05367374864,3.7276953422727286,2019-05-09,0.0,,,,,,,,,
2019-05-14,C20,T2ER34,defensive_sell,6.0,-2.872136665623372,1.0,1411.0,14415.241553100499,3.6047115661666664,2019-05-15,0.0,,,,,,,,,
2019-05-14,C20,C1DN34,defensive_sell,6.0,-2.703814303895265,1.0,111.0,15032.106339673499,3.7589663265,2019-05-15,0.0,,,,,,,,,
2019-05-14,C20,L1RC34,defensive_sell,6.0,-2.631846429690931,1.0,4.0,6.958989563018182,0.0017401824363636365,2019-05-15,0.0,,,,,,,,,
2019-05-21,C20,C1DN34,defensive_sell,6.0,-4.167278351881131,1.0,1.0,133.31333833125,0.03333666875,2019-05-22,0.0,,,,,,,,,
2019-05-21,C20,QCOM34,defensive_sell,5.0,-1.8281858198230108,0.5,163.0,4308.883613890625,1.0774902760416667,2019-05-22,0.0,,,,,,,,,
2019-05-23,C20,QCOM34,defensive_sell,6.0,-3.4198396602162773,1.0,163.0,3755.4195181813757,0.9390896519583336,2019-05-24,0.0,,,,,,,,,
2019-05-27,C20,BPAC3,rebalance_sell,,,1.0,3012.0,16185.452625,4.047375,2019-05-29,1.0,,,,,,,,,
2019-05-27,C20,D1EL34,rebalance_sell,,,1.0,114.0,15358.042614828599,3.8404707713999997,2019-05-28,1.0,,,,,,,,,
2019-05-27,C20,QCOM34,rebalance_sell,,,1.0,1.0,22.180321033124994,0.005546466874999999,2019-05-28,1.0,,,,,,,,,
2019-05-27,C20,T2ER34,rebalance_sell,,,1.0,1.0,9.355421115416666,0.0023394401388888886,2019-05-28,1.0,,,,,,,,,
2019-05-30,C20,TSNF34,defensive_sell,6.0,-4.110770319642215,1.0,44.0,13408.343395919997,3.3529240799999993,2019-05-31,0.0,,,,,,,,,
2019-06-03,C20,D1EL34,defensive_sell,6.0,-4.816053660293253,1.0,1.0,110.398467141585,0.027606518415,2019-06-04,0.0,,,,,,,,,
2019-06-04,C20,B1RF34,defensive_sell,6.0,-2.5100665448492716,1.0,70.0,8553.7387805625,2.1389694375,2019-06-05,0.0,,,,,,,,,
2019-06-06,C20,INBR32,defensive_sell,6.0,-2.6476268236084803,1.0,574.0,14344.117074,3.586926,2019-06-10,0.0,,,,,,,,,
2019-06-18,C20,TSNF34,defensive_sell,6.0,-2.764866634950128,1.0,1.0,297.902049864,0.074494136,2019-06-19,0.0,,,,,,,,,
2019-06-25,C20,C1GP34,rebalance_sell,,,1.0,1.0,2.061871135317,0.000515596683,2019-06-26,1.0,,,,,,,,,
2019-06-25,C20,RSUL4,rebalance_sell,,,1.0,2.0,15.416145,0.003855,2019-06-27,1.0,,,,,,,,,
2019-06-25,C20,BPAC5,concentration_trim,,,,108.0,406.24841250000003,0.10158750000000001,2019-06-27,1.0,0.15412582534524236,0.2,408.6174794063845,,,,,,
2019-06-25,C20,E2NP34,concentration_trim,,,,140.0,349.3279333782,0.08735382180000001,2019-06-26,1.0,0.15354631164648097,0.2,351.22268117138265,,,,,,
2019-07-24,C20,CPLE3,rebalance_sell,,,1.0,2030.0,9660.3843,2.4156999999999997,2019-07-26,1.0,,,,,,,,,
2019-07-24,C20,MRVE3,rebalance_sell,,,1.0,791.0,14867.082300000002,3.7177000000000002,2019-07-26,1.0,,,,,,,,,
2019-07-24,C20,QUAL3,rebalance_sell,,,1.0,669.0,15149.061787499999,3.7882124999999998,2019-07-26,1.0,,,,,,,,,
2019-07-24,C20,BPAC5,concentration_trim,,,,466.0,2295.64094625,0.57405375,2019-07-26,1.0,0.17011241982599723,0.2,2300.605057451976,,,,,,
2019-07-24,C20,E2NP34,concentration_trim,,,,253.0,761.5135570442399,0.19042599576,2019-07-25,1.0,0.15668449535728707,0.2,764.6174245544717,,,,,,
2019-07-24,C20,JSLG3,concentration_trim,,,,154.0,885.278625,0.22137500000000002,2019-07-26,1.0,0.15774149122863315,0.2,885.5222294138366,,,,,,
2019-07-24,C20,TRIS3,concentration_trim,,,,208.0,1319.6795975999999,0.3300024,2019-07-26,1.0,0.16155898800150068,0.2,1322.1898356638376,,,,,,
2019-08-15,C20,JSLG3,defensive_sell,6.0,-3.3053201423025347,1.0,2984.0,16577.0475018,4.1452982,2019-08-19,0.0,,,,,,,,,
2019-08-21,C20,BPAC5,rebalance_sell,,,1.0,3483.0,18411.758409375,4.6040906249999995,2019-08-23,1.0,,,,,,,,,
2019-08-21,C20,CPLE3,rebalance_sell,,,1.0,1.0,5.3356657499999995,0.00133425,2019-08-23,1.0,,,,,,,,,
2019-08-21,C20,MNPR3,rebalance_sell,,,1.0,20.0,11.177205000000002,0.0027950000000000006,2019-08-23,1.0,,,,,,,,,
2019-08-21,C20,QUAL3,rebalance_sell,,,1.0,1.0,29.5426125,0.0073875,2019-08-23,1.0,,,,,,,,,
2019-08-21,C20,E2NP34,concentration_trim,,,,2155.0,12082.6221775029,3.0214108971,2019-08-22,1.0,0.24124021758305894,0.2,12090.213344033891,,,,,,
2019-09-10,C20,EZTC3,defensive_sell,6.0,-2.7497966013836264,1.0,682.0,19077.3166782,4.770521800000001,2019-09-12,0.0,,,,,,,,,
2019-09-13,C20,TRIS3,defensive_sell,6.0,-2.1448349660258197,1.0,2704.0,21148.3739844,5.2884156,2019-09-17,0.0,,,,,,,,,
2019-09-18,C20,E2NP34,rebalance_sell,,,1.0,3545.0,14637.110399352001,3.660192648,2019-09-19,1.0,,,,,,,,,
2019-09-18,C20,CTKA4,concentration_trim,,,,14.0,279.93,0.07,2019-09-20,1.0,0.15221589175222752,0.2,283.58124001701435,,,,,,
2019-09-18,C20,LOGN3,concentration_trim,,,,31.0,596.6008125,0.1491875,2019-09-20,1.0,0.1547809079573427,0.2,611.8417400170147,,,,,,
2019-10-08,C20,PPLA11,defensive_sell,6.0,-4.941778336320612,1.0,296.0,21306.672,5.328,2019-10-10,0.0,,,,,,,,,
2019-10-10,C20,MNPR3,defensive_sell,6.0,-3.118090017081025,1.0,6.0,3.1492125,0.0007875000000000001,2019-10-14,0.0,,,,,,,,,
2019-10-16,C20,CTKA4,rebalance_sell,,,1.0,959.0,22991.070795,5.749205,2019-10-18,1.0,,,,,,,,,
2019-10-16,C20,EZTC3,rebalance_sell,,,1.0,1.0,32.098873275,0.008026725,2019-10-18,1.0,,,,,,,,,
2019-10-16,C20,LOGN3,rebalance_sell,,,1.0,997.0,20134.365149999998,5.03485,2019-10-18,1.0,,,,,,,,,
2019-10-16,C20,LPSB3,rebalance_sell,,,1.0,378.0,2785.163535,0.696465,2019-10-18,1.0,,,,,,,,,
2019-10-16,C20,W1DC34,rebalance_sell,,,1.0,96.0,17993.242799961125,4.499435558880001,2019-10-17,1.0,,,,,,,,,
2019-10-16,C20,HBOR3,concentration_trim,,,,80.0,1227.693,0.307,2019-10-18,1.0,0.15910709026412456,0.2,1239.7254053209836,,,,,,
2019-10-18,C20,BGIP3,defensive_sell,4.0,-0.5664482075696978,0.25,91.0,5003.74875,1.25125,2019-10-22,0.0,,,,,,,,,
2019-10-30,C20,LOGN3,defensive_sell,6.0,-2.267310255308634,1.0,1.0,21.8845275,0.0054725,2019-11-01,0.0,,,,,,,,,
2019-11-01,C20,W1DC34,defensive_sell,6.0,-6.047683451461424,1.0,1.0,161.84001095973002,0.04047012027,2019-11-04,0.0,,,,,,,,,
2019-11-13,C20,BNBR3,rebalance_sell,,,1.0,174.0,13394.6505,3.3495,2019-11-18,1.0,,,,,,,,,
2019-11-13,C20,CTKA4,rebalance_sell,,,1.0,1.0,25.9935,0.006500000000000001,2019-11-18,1.0,,,,,,,,,
2019-11-13,C20,HBOR3,rebalance_sell,,,1.0,1331.0,21756.409537500003,5.440462500000001,2019-11-18,1.0,,,,,,,,,
2019-11-13,C20,NVDC34,rebalance_sell,,,1.0,4.0,1.8144268473581249,0.000453720141875,2019-11-14,1.0,,,,,,,,,
2019-11-13,C20,T2ER34,rebalance_sell,,,1.0,1181.0,17988.832005304415,4.498332584472222,2019-11-14,1.0,,,,,,,,,
2019-11-18,C20,POSI3,defensive_sell,4.0,-1.4734498889921854,0.25,953.0,5154.4410675,1.2889325,2019-11-21,0.0,,,,,,,,,
2019-12-11,C20,POSI3,defensive_sell,4.0,-2.017716789802699,0.25,714.0,7951.97151,1.98849,2019-12-13,0.0,,,,,,,,,
2019-12-13,C20,BGIP3,rebalance_sell,,,1.0,378.0,20784.802499999998,5.1975,2019-12-17,1.0,,,,,,,,,
2019-12-13,C20,J2BL34,rebalance_sell,,,1.0,4.0,81.816117355875,0.020459144125,2019-12-16,1.0,,,,,,,,,
2019-12-13,C20,L1RC34,rebalance_sell,,,1.0,2.0,5.246674616982955,0.0013119966534090911,2019-12-16,1.0,,,,,,,,,
2019-12-13,C20,S1TT34,rebalance_sell,,,1.0,68.0,22028.493215570998,5.508500429,2019-12-16,1.0,,,,,,,,,
2019-12-13,C20,TSLA34,rebalance_sell,,,1.0,6913.0,21130.82833787695,5.284028091492111,2019-12-16,1.0,,,,,,,,,
2019-12-13,C20,POSI3,concentration_trim,,,,43.0,481.47959999999995,0.1204,2019-12-17,1.0,0.15307820279736217,0.2,483.3164913302353,,,,,,
2020-01-16,C20,A1LG34,rebalance_sell,,,1.0,8.0,2378.0376979109997,0.594658089,2020-01-17,1.0,,,,,,,,,
2020-01-16,C20,J2BL34,rebalance_sell,,,1.0,1.0,22.4846914215,0.005622578499999999,2020-01-17,1.0,,,,,,,,,
2020-01-16,C20,NVDC34,rebalance_sell,,,1.0,4.0,2.16336938241,0.00054097759,2020-01-17,1.0,,,,,,,,,
2020-01-16,C20,PRIO3,concentration_trim,,,,787.0,6511.583696999999,1.6283029999999998,2020-01-20,1.0,0.1865872114141589,0.2,6513.962977986688,,,,,,
2020-01-16,C20,WHRL4,concentration_trim,,,,544.0,5471.27184,1.36816,2020-01-20,1.0,0.18075911932772218,0.2,5476.283223436691,,,,,,
2020-01-21,C20,CGAS3,defensive_sell,6.0,-2.166274033921598,1.0,106.0,20663.772765,5.167235000000001,2020-01-23,0.0,,,,,,,,,
2020-01-22,C20,JFEN3,defensive_sell,6.0,-4.467037436369805,1.0,4034.0,35288.675625,8.824375,2020-01-24,0.0,,,,,,,,,
2020-01-24,C20,POSI3,defensive_sell,5.0,-1.1582323989060974,0.5,1376.0,13894.125600000001,3.4744,2020-01-28,0.0,,,,,,,,,
2020-01-28,C20,JHSF3,defensive_sell,6.0,-3.2647497976276263,1.0,3105.0,25609.8459375,6.4040625,2020-01-30,0.0,,,,,,,,,
2020-01-30,C20,PRIO3,defensive_sell,5.0,-1.8959473439891774,0.5,1613.0,15255.165255000002,3.8147450000000003,2020-02-03,0.0,,,,,,,,,
2020-02-11,C20,PRIO3,defensive_sell,6.0,-3.533882628889453,1.0,1613.0,14671.4052315,3.6687685,2020-02-13,0.0,,,,,,,,,
2020-02-13,C20,A1LG34,rebalance_sell,,,1.0,1.0,296.0233589041875,0.0740243458125,2020-02-14,1.0,,,,,,,,,
2020-02-13,C20,NVDC34,rebalance_sell,,,1.0,2.0,1.2235350210046874,0.0003059602453125,2020-02-14,1.0,,,,,,,,,
2020-02-13,C20,POSI3,rebalance_sell,,,1.0,1375.0,9485.128125000001,2.371875,2020-02-17,1.0,,,,,,,,,
2020-02-13,C20,WHRL4,rebalance_sell,,,1.0,2654.0,26400.698174999998,6.601825,2020-02-17,1.0,,,,,,,,,
2020-02-27,C20,PRIO3,defensive_sell,6.0,-4.365251401545203,1.0,1.0,7.95801,0.00199,2020-03-02,0.0,,,,,,,,,
2020-02-27,C20,BHIA3,defensive_sell,6.0,-3.302584870332175,1.0,90.0,25337.664000000004,6.336000000000001,2020-03-02,0.0,,,,,,,,,
2020-02-27,C20,TSLA34,defensive_sell,6.0,-2.9797157005027985,1.0,3748.0,23727.322805915013,5.93331402998625,2020-02-28,0.0,,,,,,,,,
2020-02-27,C20,E2NP34,defensive_sell,6.0,-2.265997778829575,1.0,3796.0,33133.71954449856,8.28550126144,2020-02-28,0.0,,,,,,,,,
2020-03-10,C20,WHRL4,defensive_sell,6.0,-3.5125244396912114,1.0,1.0,8.5878525,0.0021475,2020-03-12,0.0,,,,,,,,,
2020-03-10,C20,POSI3,defensive_sell,6.0,-3.0177368739490325,1.0,2.0,10.057485,0.0025150000000000003,2020-03-12,0.0,,,,,,,,,
2020-03-10,C20,E2NP34,defensive_sell,6.0,-2.964206990325623,1.0,1.0,8.51280674613,0.0021287338700000003,2020-03-11,0.0,,,,,,,,,
2020-03-16,C20,JFEN3,rebalance_sell,,,1.0,3607.0,12260.73405,3.06595,2020-03-18,1.0,,,,,,,,,
2020-03-16,C20,RSID3,rebalance_sell,,,1.0,1013.0,5549.8521900000005,1.3878100000000002,2020-03-18,1.0,,,,,,,,,
2020-03-16,C20,WLMM4,concentration_trim,,,,44.0,767.6080499999999,0.19194999999999998,2020-03-18,1.0,0.15484976075650092,0.2,783.1616233727837,,,,,,
2020-04-02,C20,WLMM4,defensive_sell,6.0,-2.8922876374801656,1.0,1389.0,20038.2591825,5.0108175,2020-04-06,0.0,,,,,,,,,
2020-04-14,C20,CEBR3,rebalance_sell,,,1.0,2242.0,24207.5466,6.053400000000001,2020-04-16,1.0,,,,,,,,,
2020-04-14,C20,CEBR5,rebalance_sell,,,1.0,2363.0,18019.276554375003,4.505945625000001,2020-04-16,1.0,,,,,,,,,
2020-04-14,C20,CEBR6,rebalance_sell,,,1.0,2202.0,26417.394,6.606,2020-04-16,1.0,,,,,,,,,
2020-04-14,C20,JFEN3,rebalance_sell,,,1.0,1.0,3.4891275000000004,0.0008725000000000001,2020-04-16,1.0,,,,,,,,,
2020-04-14,C20,NVDC34,rebalance_sell,,,1.0,2.0,1.5334897416975,0.00038346830249999997,2020-04-15,1.0,,,,,,,,,
2020-04-14,C20,TSLA34,rebalance_sell,,,1.0,4747.0,36397.89174498917,9.101748373340627,2020-04-15,1.0,,,,,,,,,
2020-04-14,C20,REGN34,concentration_trim,,,,90.0,4081.5522647730004,1.020643227,2020-04-15,1.0,0.17368967450837436,0.2,4120.50799677776,,,,,,
2020-05-14,C20,AMZO34,rebalance_sell,,,1.0,423.0,14994.857680816836,3.7496518331625,2020-05-15,1.0,,,,,,,,,
2020-05-14,C20,NFLX34,rebalance_sell,,,1.0,6.0,31.479474643379998,0.00787183662,2020-05-15,1.0,,,,,,,,,
2020-05-14,C20,RSUL3,rebalance_sell,,,1.0,34.0,3.3991500000000006,0.0008500000000000001,2020-05-18,1.0,,,,,,,,,
2020-05-14,C20,N1EM34,concentration_trim,,,,11.0,4351.117036728,1.088051272,2020-05-15,1.0,0.17470399180367668,0.2,4699.593122055008,,,,,,
2020-05-14,C20,REGN34,concentration_trim,,,,70.0,3953.2064419189996,0.9885487476666667,2020-05-15,1.0,0.1710377142451398,0.2,4002.111580945806,,,,,,
2020-06-12,C20,BOBR3,rebalance_sell,,,1.0,1.0,0.99975,0.00025,2020-06-16,1.0,,,,,,,,,
2020-06-12,C20,D1EX34,rebalance_sell,,,1.0,2383.0,22215.438135439057,5.555248345946251,2020-06-15,1.0,,,,,,,,,
2020-06-12,C20,I1NC34,rebalance_sell,,,1.0,83.0,19242.232995310875,4.811761189125,2020-06-15,1.0,,,,,,,,,
2020-06-12,C20,M1KT34,rebalance_sell,,,1.0,485.0,24072.591697062526,6.019652837475,2020-06-15,1.0,,,,,,,,,
2020-06-12,C20,N1EM34,rebalance_sell,,,1.0,72.0,20105.888790869998,5.02772913,2020-06-15,1.0,,,,,,,,,
2020-06-12,C20,REGN34,rebalance_sell,,,1.0,506.0,24989.28203697008,6.2488827299250005,2020-06-15,1.0,,,,,,,,,
2020-06-12,C20,RNEW4,rebalance_sell,,,1.0,1.0,0.7418145,0.0001855,2020-06-16,1.0,,,,,,,,,
2020-06-12,C20,T1CH34,rebalance_sell,,,1.0,14.0,144.3757320912375,0.036102958762500005,2020-06-15,1.0,,,,,,,,,
2020-07-10,C20,AMZO34,rebalance_sell,,,1.0,1.0,42.74131200000001,0.010688000000000003,2020-07-13,1.0,,,,,,,,,
