date,variant,ticker,event,score,z_prev,sell_pct,sold_shares,proceeds_net,trade_cost,settle_dt,buffer_k,is_rebalance_day
2019-05-10,C01,BPAC3,concentration_trim,,,,159,894.15140625,0.22359375,2019-05-14,15.0,1
2019-05-13,C01,BPAC3,rebalance_sell,,,1.0,3246,17848.53675,4.46325,2019-05-15,15.0,1
2019-05-13,C01,C1MG34,rebalance_sell,,,1.0,7,19.185842549947505,0.0047976600525,2019-05-14,15.0,1
2019-05-13,C01,E2NP34,concentration_trim,,,,151,329.7583761909,0.0824602091,2019-05-14,15.0,1
2019-05-13,C01,QCOM34,concentration_trim,,,,6,167.27677534875,0.0418296512499999,2019-05-14,15.0,1
2019-05-14,C01,QCOM34,concentration_trim,,,,3,85.65209262225,0.02141837775,2019-05-15,15.0,1
2019-05-14,C01,E2NP34,concentration_trim,,,,25,55.768830306,0.013945694,2019-05-15,15.0,1
2019-05-14,C01,C1DN34,defensive_sell,6.0,-2.703814303895265,1.0,132,17876.018349882,4.470122118,2019-05-15,15.0,1
2019-05-14,C01,M1SC34,defensive_sell,6.0,-3.1300403547242728,1.0,900,17935.9240977,4.485102299999999,2019-05-15,15.0,1
2019-05-14,C01,D1EL34,rebalance_sell,,,1.0,132,17604.346976868957,4.40218729104,2019-05-15,15.0,1
2019-05-15,C01,C1MG34,rebalance_sell,,,1.0,1,2.8250418219352507,0.00070643706475,2019-05-16,15.0,1
2019-05-15,C01,E2NP34,concentration_trim,,,,284,662.86289211768,0.1657571623199999,2019-05-16,15.0,1
2019-05-16,C01,E2NP34,concentration_trim,,,,87,206.95436415108,0.05175152892,2019-05-17,15.0,1
2019-05-17,C01,RSUL4,rebalance_sell,,,1.0,2,16.1979495,0.0040505,2019-05-21,15.0,1
2019-05-17,C01,G1PI34,concentration_trim,,,,1,152.93274825225,0.03824274775,2019-05-20,15.0,1
2019-05-17,C01,M1KT34,concentration_trim,,,,15,357.9122439639,0.0895004361,2019-05-20,15.0,1
2019-05-20,C01,G1PI34,concentration_trim,,,,1,152.423340636,0.038115364,2019-05-21,15.0,1
2019-05-20,C01,M1KT34,concentration_trim,,,,17,409.72099949616,0.10245586384,2019-05-21,15.0,1
2019-05-20,C01,D1EL34,rebalance_sell,,,1.0,1,141.46536049608,0.03537518392,2019-05-21,15.0,1
2019-05-20,C01,C1PR34,rebalance_sell,,,1.0,551,18477.435837912,4.620514087999999,2019-05-21,15.0,1
2019-05-21,C01,C1DN34,defensive_sell,6.0,-4.167278351881131,1.0,4,533.253353325,0.133346675,2019-05-22,15.0,1
2019-05-21,C01,A1PD34,defensive_sell,5.0,-2.090178329513711,0.5,28,5911.319460585,1.4781994150000002,2019-05-22,15.0,1
2019-05-21,C01,QCOM34,defensive_sell,5.0,-1.8281858198230108,0.5,332,8776.3764405625,2.1946427708333336,2019-05-22,15.0,1
2019-05-22,C01,E2NP34,concentration_trim,,,,411,1006.3205000042402,0.25164303576,2019-05-23,15.0,1
2019-05-23,C01,QCOM34,rebalance_sell,,,1.0,1,23.03938354712501,0.0057612862083333,2019-05-24,15.0,1
2019-05-23,C01,C1PR34,defensive_sell,6.0,-3.501431708786993,1.0,1,35.4096356274375,0.0088546225625,2019-05-24,15.0,1
2019-05-23,C01,QCOM34,defensive_sell,6.0,-3.4198396602162773,1.0,333,7672.114721192626,1.9185083073750009,2019-05-24,15.0,1
2019-05-23,C01,A1PD34,rebalance_sell,,,1.0,28,5789.764008047251,1.4478029527500005,2019-05-24,15.0,1
2019-05-23,C01,M1KT34,concentration_trim,,,,9,212.60605427523,0.05316480477,2019-05-24,15.0,1
2019-05-23,C01,TSNF34,concentration_trim,,,,1,330.94896506925,0.08275793075,2019-05-24,15.0,1
2019-05-24,C01,ARNC34,rebalance_sell,,,1.0,2,137.56765024730996,0.0344005126899999,2019-05-27,15.0,1
2019-05-24,C01,C1GP34,rebalance_sell,,,1.0,2,4.144710315312,0.0010364366879999,2019-05-27,15.0,1
2019-05-24,C01,G1PI34,rebalance_sell,,,1.0,121,18711.019307442,4.678924558,2019-05-27,15.0,1
2019-05-27,C01,E2NP34,concentration_trim,,,,223,550.7843046912,0.1377305088,2019-05-28,15.0,1
2019-05-28,C01,E2NP34,concentration_trim,,,,163,415.05574311675,0.1037898832499999,2019-05-29,15.0,1
2019-05-28,C01,INBR32,concentration_trim,,,,33,903.97395,0.22605,2019-05-30,15.0,1
2019-05-29,C01,E2NP34,concentration_trim,,,,187,486.84858521805,0.12174258195,2019-05-30,15.0,1
2019-05-29,C01,INBR32,concentration_trim,,,,14,389.66256,0.09744,2019-05-31,15.0,1
2019-05-29,C01,MNPR3,rebalance_sell,,,1.0,662,300.472863,0.075137,2019-05-31,15.0,1
2019-05-29,C01,MNPR3,defensive_sell,5.0,-2.4007949064086467,0.5,661,300.0189765,0.0750235,2019-05-31,15.0,1
2019-05-29,C01,M1KT34,rebalance_sell,,,1.0,765,17197.4188841715,4.3004298285,2019-05-30,15.0,1
2019-05-30,C01,TSNF34,defensive_sell,6.0,-4.110770319642215,1.0,55,16760.4292449,4.1911551,2019-05-31,15.0,1
2019-05-30,C01,M1KT34,rebalance_sell,,,1.0,1,22.5521429544,0.0056394455999999,2019-05-31,15.0,1
2019-05-30,C01,MNPR3,rebalance_sell,,,1.0,1,0.4848787499999999,0.0001212499999999,2019-06-03,15.0,1
2019-05-30,C01,BPAC5,concentration_trim,,,,49,183.336654375,0.045845625,2019-06-03,15.0,1
2019-05-30,C01,INBR32,concentration_trim,,,,2,55.578102,0.013898,2019-06-03,15.0,1
2019-05-31,C01,C1GP34,rebalance_sell,,,1.0,2,4.015672526826,0.001004169174,2019-06-03,15.0,1
2019-05-31,C01,BPAC5,concentration_trim,,,,84,313.8715125,0.0784875,2019-06-04,15.0,1
2019-06-03,C01,BPAC5,concentration_trim,,,,33,123.306665625,0.0308343749999999,2019-06-05,15.0,1
2019-06-03,C01,C1GP34,rebalance_sell,,,1.0,1,1.9481807190285,0.0004871669715,2019-06-04,15.0,1
2019-06-03,C01,M1SC34,rebalance_sell,,,1.0,884,16942.0208936355,4.2365643645,2019-06-04,15.0,1
2019-06-04,C01,B1RF34,defensive_sell,6.0,-2.510066544849272,1.0,146,17840.655170887498,4.4612791125,2019-06-05,15.0,1
2019-06-04,C01,M1SC34,rebalance_sell,,,1.0,1,19.77498524471591,0.0049449825568181,2019-06-05,15.0,1
2019-06-04,C01,RNEW4,rebalance_sell,,,1.0,1,1.4176455,0.0003545,2019-06-06,15.0,1
2019-06-04,C01,E2NP34,concentration_trim,,,,336,830.6513380368,0.2077147631999999,2019-06-05,15.0,1
2019-06-05,C01,E2NP34,concentration_trim,,,,46,113.07415447248,0.02827560752,2019-06-06,15.0,1
2019-06-05,C01,RNEW4,defensive_sell,6.0,-4.128738364572701,1.0,1,1.499625,0.000375,2019-06-07,15.0,1
2019-06-06,C01,RSUL4,concentration_trim,,,,8,69.58259999999999,0.0174,2019-06-10,15.0,1
2019-06-06,C01,TSNF34,rebalance_sell,,,1.0,1,316.69948533,0.07919467,2019-06-07,15.0,1
2019-06-06,C01,INBR32,defensive_sell,6.0,-2.6476268236084803,1.0,729,18217.528479,4.555521,2019-06-10,15.0,1
2019-06-10,C01,JSLG3,rebalance_sell,,,1.0,1,4.582154175,0.001145825,2019-06-12,15.0,1
2019-06-10,C01,E2NP34,concentration_trim,,,,30,75.34237169699999,0.018840303,2019-06-11,15.0,1
2019-06-11,C01,E2NP34,concentration_trim,,,,286,754.8449266987201,0.18875842128,2019-06-12,15.0,1
2019-06-12,C01,BPAC5,concentration_trim,,,,375,1405.8984375,0.3515625,2019-06-14,15.0,1
2019-06-12,C01,E2NP34,concentration_trim,,,,84,220.53018422736,0.05514633264,2019-06-13,15.0,1
2019-06-13,C01,RSUL4,rebalance_sell,,,1.0,2042,15739.884045,3.935955,2019-06-17,15.0,1
2019-06-13,C01,CPLE3,concentration_trim,,,,70,324.298905,0.081095,2019-06-17,15.0,1
2019-06-13,C01,E2NP34,concentration_trim,,,,132,355.1980434037201,0.08882171628,2019-06-14,15.0,1
2019-06-14,C01,RSUL4,rebalance_sell,,,1.0,1,7.7080725,0.0019275,2019-06-18,15.0,1
2019-06-17,C01,BPAC11,rebalance_sell,,,1.0,1034,12340.28915625,3.08584375,2019-06-19,15.0,1
2019-06-17,C01,INBR32,rebalance_sell,,,1.0,2,47.356158,0.011842,2019-06-19,15.0,1
2019-06-17,C01,MNPR3,rebalance_sell,,,1.0,3,1.12471875,0.00028125,2019-06-19,15.0,1
2019-06-18,C01,CPLE3,rebalance_sell,,,1.0,3886,17692.419789,4.424211000000001,2019-06-21,15.0,1
2019-06-18,C01,E2NP34,concentration_trim,,,,482,1399.0511609472,0.3498502528,2019-06-19,15.0,1
2019-06-19,C01,A2XO34,rebalance_sell,,,1.0,1204,18100.541459735003,4.526266931666667,2019-06-21,15.0,1
2019-06-21,C01,A2XO34,rebalance_sell,,,1.0,1,15.574391539583331,0.0038945715277777,2019-06-24,15.0,1
2019-06-21,C01,C1GP34,rebalance_sell,,,1.0,2,4.287619367115,0.001072172885,2019-06-24,15.0,1
2019-06-21,C01,M1KT34,concentration_trim,,,,15,382.1636971845,0.0955648155,2019-06-24,15.0,1
2019-06-24,C01,M1KT34,concentration_trim,,,,1,25.45900701666,0.00636634334,2019-06-25,15.0,1
2019-06-24,C01,BPAC5,concentration_trim,,,,133,508.930235625,0.127264375,2019-06-26,15.0,1
2019-06-25,C01,BPAC5,concentration_trim,,,,38,142.93925625,0.03574375,2019-06-27,15.0,1
2019-06-25,C01,QUAL3,concentration_trim,,,,15,332.1669375,0.0830625,2019-06-27,15.0,1
2019-06-26,C01,M1KT34,defensive_sell,4.0,-2.439486891166772,0.25,174,4181.68723633011,1.0456832298899998,2019-06-27,15.0,1
2019-06-26,C01,BPAC5,concentration_trim,,,,207,827.275629375,0.206870625,2019-06-28,15.0,1
2019-06-27,C01,B1RF34,rebalance_sell,,,1.0,142,17650.5364324575,4.4137375425,2019-06-28,15.0,1
2019-06-27,C01,M1KT34,rebalance_sell,,,1.0,523,12783.118174191775,3.19657868822,2019-06-28,15.0,1
2019-06-28,C01,E2NP34,concentration_trim,,,,314,877.23487180116,0.21936355884,2019-07-01,15.0,1
2019-06-28,C01,M1KT34,rebalance_sell,,,1.0,2,49.25751150276,0.01231745724,2019-07-01,15.0,1
2019-06-28,C01,B1RF34,rebalance_sell,,,1.0,2,244.586486088,0.061161912,2019-07-01,15.0,1
2019-06-28,C01,ENMT3,rebalance_sell,,,1.0,411,11196.9500625,2.7999375,2019-07-02,15.0,1
2019-07-01,C01,M1KT34,rebalance_sell,,,1.0,1,24.634435731030003,0.00616014897,2019-07-02,15.0,1
2019-07-01,C01,BPAC5,concentration_trim,,,,175,743.5640625,0.1859375,2019-07-03,15.0,1
2019-07-01,C01,CPLE3,concentration_trim,,,,4,18.55536,0.00464,2019-07-03,15.0,1
2019-07-01,C01,E2NP34,concentration_trim,,,,75,209.6271501075,0.0524198925,2019-07-02,15.0,1
2019-07-02,C01,E2NP34,concentration_trim,,,,125,357.78445151999995,0.0894684799999999,2019-07-03,15.0,1
2019-07-03,C01,TRIS3,rebalance_sell,,,1.0,3595,18385.26553425,4.5974657500000005,2019-07-05,15.0,1
2019-07-03,C01,E2NP34,concentration_trim,,,,5,14.59376564625,0.00364935375,2019-07-04,15.0,1
2019-07-05,C01,BPAC5,concentration_trim,,,,186,871.65703125,0.21796875,2019-07-10,15.0,1
2019-07-05,C01,BPAC11,rebalance_sell,,,1.0,1383,19395.182491875,4.850008125,2019-07-10,15.0,1
2019-07-08,C01,BPAC5,concentration_trim,,,,338,1773.21158625,0.44341375,2019-07-11,15.0,1
2019-07-10,C01,CPLE3,rebalance_sell,,,1.0,3936,19124.17776,4.782240000000001,2019-07-12,15.0,1
2019-07-11,C01,CTKA4,rebalance_sell,,,1.0,81,1149.91245,0.28755,2019-07-15,15.0,1
2019-07-11,C01,DIRR3,rebalance_sell,,,1.0,1,4.19895,0.00105,2019-07-15,15.0,1
2019-07-11,C01,JSLG3,rebalance_sell,,,1.0,26,150.41658644999998,0.03761355,2019-07-15,15.0,1
2019-07-12,C01,CTKA4,rebalance_sell,,,1.0,1,13.976505,0.003495,2019-07-16,15.0,1
2019-07-12,C01,JSLG3,rebalance_sell,,,1.0,1,5.795250825,0.001449175,2019-07-16,15.0,1
2019-07-15,C01,MNPR3,concentration_trim,,,,1060,610.40736,0.15264,2019-07-17,15.0,1
2019-07-16,C01,C1GP34,rebalance_sell,,,1.0,1,2.1888684540480003,0.000547353952,2019-07-17,15.0,1
2019-07-16,C01,QUAL3,rebalance_sell,,,1.0,809,18642.7881375,4.661862500000001,2019-07-18,15.0,1
2019-07-16,C01,TRIS3,concentration_trim,,,,76,485.1082926,0.1213074,2019-07-18,15.0,1
2019-07-17,C01,QUAL3,rebalance_sell,,,1.0,1,22.8042975,0.0057025,2019-07-19,15.0,1
2019-07-17,C01,TEND3,rebalance_sell,,,1.0,496,12119.209440000002,3.0305600000000004,2019-07-19,15.0,1
2019-07-17,C01,E2NP34,concentration_trim,,,,155,470.7768767499,0.1177236501,2019-07-18,15.0,1
2019-07-17,C01,TRIS3,concentration_trim,,,,72,470.654307,0.117693,2019-07-19,15.0,1
2019-07-18,C01,TEND3,rebalance_sell,,,1.0,1,25.1437125,0.0062875,2019-07-22,15.0,1
2019-07-18,C01,E2NP34,concentration_trim,,,,90,278.75847935340005,0.0697070466,2019-07-19,15.0,1
2019-07-19,C01,EVEN3,concentration_trim,,,,29,271.951995,0.068005,2019-07-23,15.0,1
2019-07-19,C01,E2NP34,concentration_trim,,,,115,358.0022978448,0.0895229552,2019-07-22,15.0,1
2019-07-22,C01,E2NP34,concentration_trim,,,,227,721.7920988520002,0.180493148,2019-07-23,15.0,1
2019-07-23,C01,BPAC5,concentration_trim,,,,90,438.41536875,0.10963125,2019-07-25,15.0,1
2019-07-23,C01,CPLE3,rebalance_sell,,,1.0,15,71.78704875,0.01795125,2019-07-25,15.0,1
2019-07-24,C01,BPAC5,concentration_trim,,,,1,4.926268125,0.001231875,2019-07-26,15.0,1
2019-07-24,C01,MNPR3,concentration_trim,,,,734,425.61357,0.1064299999999999,2019-07-26,15.0,1
2019-07-24,C01,CPLE3,rebalance_sell,,,1.0,1,4.75881,0.0011899999999999,2019-07-26,15.0,1
2019-07-25,C01,MNPR3,concentration_trim,,,,14,8.089977,0.0020229999999999,2019-07-29,15.0,1
2019-07-25,C01,BPAC5,concentration_trim,,,,11,54.133963125,0.013536875,2019-07-29,15.0,1
2019-07-29,C01,E2NP34,concentration_trim,,,,198,636.3481467816,0.1591268183999999,2019-07-30,15.0,1
2019-07-29,C01,EVEN3,concentration_trim,,,,2,19.095225000000003,0.004775,2019-07-31,15.0,1
2019-07-30,C01,BPAC5,rebalance_sell,,,1.0,3869,18373.1555625,4.594437499999999,2019-08-01,15.0,1
2019-07-30,C01,MNPR3,rebalance_sell,,,1.0,32945,18971.57592,4.744079999999999,2019-08-01,15.0,1
2019-07-30,C01,E2NP34,concentration_trim,,,,84,275.63083506000004,0.06892494,2019-07-31,15.0,1
2019-07-30,C01,EVEN3,concentration_trim,,,,28,272.93175,0.06825,2019-08-01,15.0,1
2019-07-31,C01,MNPR3,rebalance_sell,,,1.0,3,1.82654325,0.0004567499999999,2019-08-02,15.0,1
